"ESRD -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4070,ARKANSAS                 ,CARROLL                ,13,"278,844","1,787.46","263,633",1689.96,"1,708","13,039",463,12,"256,054","1,778.15",
4080,ARKANSAS                 ,CHICOT                 ,18,"263,199","1,218.51","200,141",926.59,"8,056","53,140","1,860",18,"493,581","2,285.10",
4090,ARKANSAS                 ,CLARK                  ,47,"607,761","1,077.59","548,452",972.44,410,"58,748",149,45,"1,265,027","2,342.64",
4100,ARKANSAS                 ,CLAY                   ,12,"261,998","1,819.43","223,847",1554.51,"7,225","28,237","2,686",12,"435,331","3,023.13",
4110,ARKANSAS                 ,CLEBURNE               ,16,"390,960","2,036.25","344,195",1792.69,"4,747","38,706","3,311",16,"566,738","2,951.76",
4120,ARKANSAS                 ,CLEVELAND              ,9,"180,356","1,669.96","143,283",1326.70,"8,744","23,935","4,393",9,"386,814","3,581.61",
4130,ARKANSAS                 ,COLUMBIA               ,34,"675,164","1,654.81","601,363",1473.93,"11,193","58,114","4,492",34,"1,059,452","2,596.70",
4140,ARKANSAS                 ,CONWAY                 ,27,"618,998","1,910.49","565,662",1745.87,"4,882","46,237","2,216",27,"758,553","2,341.21",
4150,ARKANSAS                 ,CRAIGHEAD              ,95,"1,152,963","1,011.37","990,632",868.98,"25,350","125,136","11,843",92,"2,928,494","2,652.62",
4160,ARKANSAS                 ,CRAWFORD               ,46,"1,108,149","2,007.52","975,896",1767.93,"21,709","100,387","10,156",45,"1,412,470","2,615.69",
4170,ARKANSAS                 ,CRITTENDEN             ,154,"3,456,012","1,870.14","2,807,708",1519.32,"142,213","459,356","46,732",152,"6,374,146","3,494.60",
4180,ARKANSAS                 ,CROSS                  ,29,"622,834","1,789.75","543,911",1562.96,"10,035","65,577","3,311",27,"853,071","2,632.94",
4190,ARKANSAS                 ,DALLAS                 ,13,"284,192","1,821.74","253,199",1623.08,"1,619","28,522",850,13,"473,912","3,037.90",
4200,ARKANSAS                 ,DESHA                  ,26,"749,278","2,401.53","645,316",2068.33,"16,942","78,982","8,036",26,"1,166,798","3,739.74",
4210,ARKANSAS                 ,DREW                   ,23,"569,643","2,063.92","490,533",1777.30,"19,433","51,896","7,778",22,"812,811","3,078.83",
4220,ARKANSAS                 ,FAULKNER               ,105,"1,629,174","1,293.00","1,400,971",1111.88,"47,057","156,347","24,797",101,"2,939,441","2,425.28",
4230,ARKANSAS                 ,FRANKLIN               ,16,"463,333","2,413.19","368,774",1920.71,"32,264","55,696","6,597",15,"429,946","2,388.59",
4240,ARKANSAS                 ,FULTON                 ,12,"278,000","1,930.56","261,175",1813.72,0,"16,824",0,12,"383,326","2,661.99",
4250,ARKANSAS                 ,GARLAND                ,114,"1,926,201","1,408.04","1,758,595",1285.52,"10,763","154,131","2,710",111,"3,916,509","2,940.32",
4260,ARKANSAS                 ,GRANT                  ,20,"544,929","2,270.54","443,191",1846.63,"25,439","63,646","12,652",19,"632,034","2,772.08",
4270,ARKANSAS                 ,GREENE                 ,35,"378,480",901.14,"313,861",747.29,"13,993","42,553","8,071",34,"907,011","2,223.07",
4280,ARKANSAS                 ,HEMPSTEAD              ,42,"445,114",883.16,"408,578",810.67,"4,075","31,250","1,210",40,"1,262,931","2,631.11",
4290,ARKANSAS                 ,HOT SPRING             ,42,"1,003,507","1,991.09","917,448",1820.34,"2,262","82,622","1,172",42,"1,358,255","2,694.95",
4300,ARKANSAS                 ,HOWARD                 ,16,"344,105","1,792.21","320,516",1669.36,"1,995","20,886",707,15,"513,353","2,851.96",
4310,ARKANSAS                 ,INDEPENDENCE           ,41,"755,351","1,535.27","647,665",1316.40,512,"106,904",268,41,"1,204,194","2,447.55",
4320,ARKANSAS                 ,IZARD                  ,4,"86,086","1,793.46","81,965",1707.60,0,"4,121",0,4,"150,207","3,129.31",
4330,ARKANSAS                 ,JACKSON                ,32,"943,026","2,455.80","817,209",2128.15,"13,710","105,158","6,948",31,"1,084,058","2,914.13",
4340,ARKANSAS                 ,JEFFERSON              ,164,"3,285,450","1,669.44","2,679,150",1361.36,"115,454","432,888","57,957",160,"5,326,965","2,774.46",
4350,ARKANSAS                 ,JOHNSON                ,29,"496,582","1,426.96","451,559",1297.59,"3,856","39,339","1,826",28,"764,887","2,276.45",
4360,ARKANSAS                 ,LAFAYETTE              ,23,"544,772","1,973.81","497,208",1801.48,"5,160","40,688","1,715",21,"577,405","2,291.29",
4370,ARKANSAS                 ,LAWRENCE               ,21,"372,595","1,478.55","330,410",1311.15,"4,870","34,562","2,752",20,"568,528","2,368.87",
4380,ARKANSAS                 ,LEE                    ,17,"397,389","1,947.99","318,255",1560.08,"20,138","54,134","4,861",17,"755,491","3,703.39",
