DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
15500,INDIANA                  ,MARTIN,638,"1,224","4,909","4,570","2,340",,,,,,
15510,INDIANA                  ,MIAMI,"1,746","9,891","-4,520","18,854","11,919",,,,,,
15520,INDIANA                  ,MONROE,"98,511","93,283","161,563","211,368","188,080",,,,,,
15530,INDIANA                  ,MONTGOMERY,"38,425","41,013","84,657","77,642","71,759",,,,,,
15540,INDIANA                  ,MORGAN,"52,242","66,121","96,753","143,021","121,428",,,,,,
15550,INDIANA                  ,NEWTON,"6,323","6,171","11,422","1,190",689,,,,,,
15560,INDIANA                  ,NOBLE,"-13,081","-20,603","-22,711","-34,723","-30,621",,,,,,
15570,INDIANA                  ,OHIO,"-7,838","-3,570","-5,015","-4,721","-2,111",,,,,,
15580,INDIANA                  ,ORANGE,"4,677","8,172","14,772","28,530","17,581",,,,,,
15590,INDIANA                  ,OWEN,"18,472","24,588","39,403","29,824","38,895",,,,,,
15600,INDIANA                  ,PARKE,"15,149","15,450","29,830","29,882","29,171",,,,,,
15610,INDIANA                  ,PERRY,"-8,415","-5,509","-5,575","-5,121","-5,612",,,,,,
15620,INDIANA                  ,PIKE,"-4,751","-1,437","3,112","21,614","-2,256",,,,,,
15630,INDIANA                  ,PORTER,"-48,960","-180,872","60,229","65,588","49,066",,,,,,
15640,INDIANA                  ,POSEY,"-11,832","-6,191",-897,-983,"-10,230",,,,,,
15650,INDIANA                  ,PULASKI,23,"-3,973","7,167","12,566","11,951",,,,,,
15660,INDIANA                  ,PUTNAM,"24,417","27,336","45,171","55,210","44,328",,,,,,
15670,INDIANA                  ,RANDOLPH,"15,671","16,216","39,841","29,969","34,869",,,,,,
15680,INDIANA                  ,RIPLEY,"-13,630","-19,267","-6,331","-3,148","2,711",,,,,,
15690,INDIANA                  ,RUSH,"7,172","14,628","24,314","27,639","21,249",,,,,,
15700,INDIANA                  ,ST. JOSEPH,"-243,769","-274,193","-272,947","-332,051","-37,512",,,,,,
15710,INDIANA                  ,SCOTT,"-44,880","-81,447","-27,327","-24,306","-12,187",,,,,,
15720,INDIANA                  ,SHELBY,"35,673","39,708","68,847","71,950","72,897",,,,,,
15730,INDIANA                  ,SPENCER,"-7,066","-14,670","-2,858","-2,893","-2,953",,,,,,
15740,INDIANA                  ,STARKE,"-16,131","-19,030","-2,094","4,307","2,274",,,,,,
15750,INDIANA                  ,STEUBEN,"-4,788","-2,090","-2,374","-25,084","-26,464",,,,,,
15760,INDIANA                  ,SULLIVAN,"52,159","40,937","51,252","51,468","49,249",,,,,,
15770,INDIANA                  ,SWITZERLAND,"-21,657","-14,671","-7,377","-6,360","-1,609",,,,,,
15780,INDIANA                  ,TIPPECANOE,"362,969","330,518","431,103","328,449","335,747",,,,,,
15790,INDIANA                  ,TIPTON,"5,849","13,738","9,447","11,579","19,075",,,,,,
15800,INDIANA                  ,UNION,"-11,132","-6,550","1,397","-5,384","1,121",,,,,,
15810,INDIANA                  ,VANDERBURGH,"-111,507","-71,518","-35,387","3,258","-91,804",,,,,,
15820,INDIANA                  ,VERMILLION,"27,061","21,850","33,930","45,877","31,896",,,,,,
15830,INDIANA                  ,VIGO,"277,686","260,459","318,362","373,383","356,814",,,,,,
15840,INDIANA                  ,WABASH,426,845,"10,619","-1,142","-14,319",,,,,,
15850,INDIANA                  ,WARREN,"9,620","12,386","12,561","16,519","11,220",,,,,,
15860,INDIANA                  ,WARRICK,"-11,262","-11,133",458,"5,091","-8,745",,,,,,
15870,INDIANA                  ,WASHINGTON,"-31,803","-52,026","-13,691","-4,975","-3,226",,,,,,
15880,INDIANA                  ,WAYNE,"-71,024","-54,019","-25,129","-32,045","13,236",,,,,,
15890,INDIANA                  ,WELLS,"-1,959","2,131","-3,634","-11,259","-25,718",,,,,,
15900,INDIANA                  ,WHITE,"43,791","53,325","72,392","49,045","43,277",,,,,,
15910,INDIANA                  ,WHITLEY,"-4,947",947,"-5,399","-25,988","-37,730",,,,,,
16000,IOWA                     ,ADAIR,"1,301","-1,487","-1,637","-2,340","-2,712",,,,,,
16010,IOWA                     ,ADAMS,"2,347","1,591",-45,88,"-2,927",,,,,,
16020,IOWA                     ,ALLAMAKEE,"21,456","3,995","5,599","9,845","12,103",,,,,,
16030,IOWA                     ,APPANOOSE,"2,523","-1,515","-3,889","-2,285","-13,182",,,,,,
16040,IOWA                     ,AUDUBON,"1,072","1,693","2,292",325,"-1,305",,,,,,
16050,IOWA                     ,BENTON,"7,898",251,556,92,"-1,660",,,,,,
16060,IOWA                     ,BLACK HAWK,"-72,854","-137,078","-118,774","5,232","-33,798",,,,,,
16070,IOWA                     ,BOONE,"-3,720","-4,249","-4,605","-14,164","-21,232",,,,,,
16080,IOWA                     ,BREMER,"-1,991","-11,357","-5,135","2,839","-2,615",,,,,,
16090,IOWA                     ,BUCHANAN,"-4,454","-9,628","-4,726","1,004","-14,352",,,,,,
16100,IOWA                     ,BUENA VISTA,"-1,783","1,691","2,810","-1,243","-3,906",,,,,,
16110,IOWA                     ,BUTLER,"-3,462","-15,971","-10,128",-278,"-2,238",,,,,,
16120,IOWA                     ,CALHOUN,"-3,691",764,"-6,552","4,583","-4,049",,,,,,
16130,IOWA                     ,CARROLL,"1,208",505,-627,"-1,977","-15,664",,,,,,
16140,IOWA                     ,CASS,"10,313","9,593","2,744",-993,"-11,623",,,,,,
16150,IOWA                     ,CEDAR,"7,333","6,891","4,085",906,"-8,299",,,,,,
16160,IOWA                     ,CERRO GORDO,"-14,609","-191,171","-52,641","38,983","34,113",,,,,,
16170,IOWA                     ,CHEROKEE,"3,026","2,984","11,771",189,"-1,711",,,,,,
16180,IOWA                     ,CHICKASAW,"6,866","-11,088",-319,"14,056","8,563",,,,,,
16190,IOWA                     ,CLARKE,"1,129","-2,481","-5,939","-5,692","-6,718",,,,,,
16200,IOWA                     ,CLAY,451,"-3,978","20,176","7,052","10,445",,,,,,
16210,IOWA                     ,CLAYTON,"3,515","6,562","15,565","9,359","1,330",,,,,,
16220,IOWA                     ,CLINTON,"59,008","74,343","129,265","85,976","-4,323",,,,,,
16230,IOWA                     ,CRAWFORD,"10,317","8,445","2,918","-4,056","-13,910",,,,,,
16240,IOWA                     ,DALLAS,"-3,307","-11,310","-19,785","-29,924","-29,612",,,,,,
16250,IOWA                     ,DAVIS,"-1,864","-3,859","-1,955","2,263",-619,,,,,,
16260,IOWA                     ,DECATUR,"2,330","-2,261","-3,470","-3,068","-5,264",,,,,,
16270,IOWA                     ,DELAWARE,"3,568","1,788","6,676","1,229","-1,971",,,,,,
16280,IOWA                     ,DES MOINES,"77,893","83,026","54,860","8,665","-53,009",,,,,,
16290,IOWA                     ,DICKINSON,"9,114","19,319","21,220","1,126",97,,,,,,
16300,IOWA                     ,DUBUQUE,"-29,939","-41,184",638,"2,858","-11,729",,,,,,
16310,IOWA                     ,EMMET,"13,329","2,170","6,673","5,019","7,016",,,,,,
16320,IOWA                     ,FAYETTE,"19,436","-2,646","4,840","3,469","5,137",,,,,,
16330,IOWA                     ,FLOYD,"-4,706","-35,958","-4,359","22,020","7,717",,,,,,
16340,IOWA                     ,FRANKLIN,"-3,151","-14,165","-4,477","2,173","1,230",,,,,,
16350,IOWA                     ,FREMONT,"3,959","8,815","2,225","-1,139","-10,212",,,,,,
16360,IOWA                     ,GREENE,"-1,148",12,"-3,723","-9,954","-4,966",,,,,,
16370,IOWA                     ,GRUNDY,"-1,261",-432,"-4,876",-821,-147,,,,,,
16380,IOWA                     ,GUTHRIE,"1,886","-2,716","-4,119","-5,785","-2,051",,,,,,
16390,IOWA                     ,HAMILTON,"-7,263","-2,643","-8,381","-12,029","-12,194",,,,,,
16400,IOWA                     ,HANCOCK,"-5,586","-23,772","-3,854","5,582","12,416",,,,,,
16410,IOWA                     ,HARDIN,"3,316","-1,553","-8,503","4,701","-15,193",,,,,,
16420,IOWA                     ,HARRISON,"8,010","8,502","15,166","-1,028","-10,751",,,,,,
16430,IOWA                     ,HENRY,"11,689","16,858","11,409","2,418","-14,253",,,,,,
16440,IOWA                     ,HOWARD,"12,682","6,659","19,025","8,714","10,619",,,,,,
16450,IOWA                     ,HUMBOLDT,"1,536","1,676","-4,583","-6,655",359,,,,,,
16460,IOWA                     ,IDA,874,"2,839","2,215",723,-720,,,,,,
16470,IOWA                     ,IOWA,"4,379","8,338","3,794",-126,"-5,952",,,,,,
16480,IOWA                     ,JACKSON,"4,278","9,859","23,386","4,307","-1,337",,,,,,
16490,IOWA                     ,JASPER,"8,737","-15,196","-12,480","-17,447","-23,241",,,,,,
16500,IOWA                     ,JEFFERSON,"8,045","6,529","14,284","-2,071","-15,786",,,,,,
16510,IOWA                     ,JOHNSON,"61,157","73,653","45,331",902,"-80,118",,,,,,
16520,IOWA                     ,JONES,"8,861",217,876,"6,055","-3,274",,,,,,
16530,IOWA                     ,KEOKUK,"-1,926","7,185","3,629","-3,342","-10,195",,,,,,
16540,IOWA                     ,KOSSUTH,-800,"-17,918","1,230","18,543","3,525",,,,,,
16550,IOWA                     ,LEE,"1,892","2,026","8,615","-7,258","-34,505",,,,,,
16560,IOWA                     ,LINN,"35,370","-39,256","-26,248","20,393","-34,703",,,,,,
16570,IOWA                     ,LOUISA,"7,275","10,200","10,495","2,127","-11,999",,,,,,
16580,IOWA                     ,LUCAS,"2,173","-2,327","-1,447","-3,615","-6,757",,,,,,
16590,IOWA                     ,LYON,"4,426","7,380","12,181",0,507,,,,,,
16600,IOWA                     ,MADISON,"1,295","-3,127","-5,266","-7,178","-11,660",,,,,,
16610,IOWA                     ,MAHASKA,156,-229,"-3,693","-6,842","-17,920",,,,,,
16620,IOWA                     ,MARION,"5,213","-2,942","-10,912","-6,134","-20,028",,,,,,
16630,IOWA                     ,MARSHALL,"18,998","16,241","7,074","-30,376","-43,617",,,,,,
16640,IOWA                     ,MILLS,"18,925","31,238","6,913",-415,"-27,821",,,,,,
16650,IOWA                     ,MITCHELL,"2,862","-3,625","5,872","3,572","6,224",,,,,,
16660,IOWA                     ,MONONA,"5,230","4,094","6,115","2,664","-6,321",,,,,,
16670,IOWA                     ,MONROE,"1,296",-723,"-3,446","-4,097","-4,157",,,,,,
16680,IOWA                     ,MONTGOMERY,"2,742","5,099","4,934",41,"-5,721",,,,,,
16690,IOWA                     ,MUSCATINE,"22,033","47,888","36,879","17,666","-6,310",,,,,,
16700,IOWA                     ,O'BRIEN,"8,579","16,015","16,082",-612,"6,442",,,,,,
16710,IOWA                     ,OSCEOLA,"5,087","10,034","6,088","2,809",-262,,,,,,
16720,IOWA                     ,PAGE,"7,492","12,297","1,622","-1,360","-12,176",,,,,,
16730,IOWA                     ,PALO ALTO,"4,471","-4,542","-4,512","1,896",-583,,,,,,
16740,IOWA                     ,PLYMOUTH,"9,662","14,915","10,369","3,174","-9,689",,,,,,
16750,IOWA                     ,POCAHONTAS,"-1,271","-2,431","-3,806","-3,861",822,,,,,,
16760,IOWA                     ,POLK,"96,746","-161,646","-247,332","-259,936","-407,644",,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"69,459","89,919","19,750","3,574","-122,460",,,,,,
16780,IOWA                     ,POWESHIEK,"16,361","4,089",100,"-8,274","-13,832",,,,,,
16790,IOWA                     ,RINGGOLD,"1,635","-3,237","-1,033","-1,531","-1,671",,,,,,
16800,IOWA                     ,SAC,"3,857","1,254",537,"-6,454","-3,283",,,,,,
16810,IOWA                     ,SCOTT,"182,003","217,645","358,526","257,088","-1,459",,,,,,
16820,IOWA                     ,SHELBY,"4,081","6,157","2,147",154,"-7,862",,,,,,
16830,IOWA                     ,SIOUX,"12,278","18,684","27,048",849,"1,057",,,,,,
16840,IOWA                     ,STORY,"-17,108","-5,860","-31,308","-53,308","-70,837",,,,,,
16850,IOWA                     ,TAMA,"3,953","4,078","6,418","-1,810","-8,433",,,,,,
16860,IOWA                     ,TAYLOR,"1,998","1,608",-414,-988,"-5,173",,,,,,
16870,IOWA                     ,UNION,816,"-1,264","-4,432","-3,958","-15,704",,,,,,
16880,IOWA                     ,VAN BUREN,"2,474","2,008","4,164",-943,"-5,591",,,,,,
16890,IOWA                     ,WAPELLO,"-66,023","-65,619","-81,076","-33,682","-49,282",,,,,,
16900,IOWA                     ,WARREN,"7,557","-18,571","-18,286","-19,942","-30,169",,,,,,
16910,IOWA                     ,WASHINGTON,"9,083","11,631","10,577","1,061","-16,452",,,,,,
16920,IOWA                     ,WAYNE,"1,123","-3,191","-3,269","-1,633","-5,655",,,,,,
16930,IOWA                     ,WEBSTER,"-43,290","-29,480","-61,377","-60,955","-55,452",,,,,,
16940,IOWA                     ,WINNEBAGO,"-6,581","-16,689","-4,060","10,089","1,673",,,,,,
16950,IOWA                     ,WINNESHIEK,"10,047","1,752","3,320","13,479","9,990",,,,,,
16960,IOWA                     ,WOODBURY,"52,271","69,959","54,111","21,374","-56,652",,,,,,
16970,IOWA                     ,WORTH,"-2,043","-14,672","-1,049","2,943","14,336",,,,,,
16980,IOWA                     ,WRIGHT,"-10,532","11,793",832,"-7,293","-1,232",,,,,,
17000,KANSAS                   ,ALLEN,"-20,437","-13,891","-13,693","-9,238","-11,618",,,,,,
17010,KANSAS                   ,ANDERSON,"-1,171","-8,308","-7,284","-4,936","-5,277",,,,,,
17020,KANSAS                   ,ATCHISON,"-2,426","-5,752","-8,814","-9,654","-5,253",,,,,,
17030,KANSAS                   ,BARBER,"-4,032","-6,093","-6,571","-3,413",-434,,,,,,
17040,KANSAS                   ,BARTON,"-19,612","-27,549","-23,186","-16,953","-10,330",,,,,,
17050,KANSAS                   ,BOURBON,"-61,811","-38,377","-41,264","-66,395","-58,724",,,,,,
17060,KANSAS                   ,BROWN,"3,689","1,110","-3,320","-2,871",611,,,,,,
17070,KANSAS                   ,BUTLER,"-83,713","-95,002","-78,042","-53,800","-8,875",,,,,,
17080,KANSAS                   ,CHASE,816,"-1,156","-3,115",-575,246,,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-8,599","-7,685","-8,623","-7,124","-2,919",,,,,,
17100,KANSAS                   ,CHEROKEE,"-159,349","-162,093","-74,010","-47,783","-44,558",,,,,,
17110,KANSAS                   ,CHEYENNE,"-1,599","-4,230","-2,597","-9,417",-732,,,,,,
17120,KANSAS                   ,CLARK,"-5,007",-523,"-1,295",-350,122,,,,,,
17130,KANSAS                   ,CLAY,"1,189",-778,"-2,613",-827,"-1,151",,,,,,
17140,KANSAS                   ,CLOUD,"-6,948","-1,891","-5,508","-2,089",-677,,,,,,
17150,KANSAS                   ,COFFEY,"2,822","-3,190","-1,478","-2,668",344,,,,,,
17160,KANSAS                   ,COMANCHE,"-3,848",-927,"-2,459","-1,248",-136,,,,,,
17170,KANSAS                   ,COWLEY,"-27,531","-26,608","-33,946","-24,641","-9,143",,,,,,
17180,KANSAS                   ,CRAWFORD,"-95,071","-87,344","-56,612","-45,164","-55,858",,,,,,
17190,KANSAS                   ,DECATUR,"-2,370","-1,324","-1,308","-3,212",-262,,,,,,
17200,KANSAS                   ,DICKINSON,"-7,768","-5,872","-8,263","-4,219","-2,291",,,,,,
17210,KANSAS                   ,DONIPHAN,109,"-1,968","-2,535","-1,426","-2,556",,,,,,
17220,KANSAS                   ,DOUGLAS,"1,583","-19,870","-37,120","-35,520","-25,715",,,,,,
17230,KANSAS                   ,EDWARDS,"-1,393","-1,593","-4,191",-353,-477,,,,,,
17240,KANSAS                   ,ELK,"-3,747","-5,709","-2,244","-2,296",-816,,,,,,
17250,KANSAS                   ,ELLIS,"-9,572","-16,408","-16,335","-20,084","-15,021",,,,,,
17260,KANSAS                   ,ELLSWORTH,"-6,737","-1,255",-349,347,-998,,,,,,
17270,KANSAS                   ,FINNEY,"-16,086","-12,367","-8,419","-11,143","-2,976",,,,,,
17280,KANSAS                   ,FORD,"-16,397","-13,781","-11,788","-12,918","-3,216",,,,,,
17290,KANSAS                   ,FRANKLIN,"-5,378","-15,125","-19,182","-22,473","-21,216",,,,,,
17300,KANSAS                   ,GEARY,"6,100","-4,965","-16,959","-4,948","-3,340",,,,,,
17310,KANSAS                   ,GOVE,-845,-967,-925,-914,-826,,,,,,
17320,KANSAS                   ,GRAHAM,"-3,678",-618,"-1,177","-2,805",-502,,,,,,
17330,KANSAS                   ,GRANT,"-4,402","-2,271","-2,862","-1,366",-993,,,,,,
17340,KANSAS                   ,GRAY,169,"-1,291",-856,-261,-449,,,,,,
17350,KANSAS                   ,GREELEY,-21,-596,0,-308,-306,,,,,,
17360,KANSAS                   ,GREENWOOD,"-10,386","-13,047","-10,528","-9,191","-2,060",,,,,,
17370,KANSAS                   ,HAMILTON,11,-942,-380,-467,-25,,,,,,
17380,KANSAS                   ,HARPER,"-4,597","-3,106","-8,172","-9,194",-998,,,,,,
17390,KANSAS                   ,HARVEY,"-37,731","-58,667","-54,194","-21,216","-5,746",,,,,,
17391,KANSAS                   ,HASKELL,-944,"-4,156","-1,542",-813,-582,,,,,,
17410,KANSAS                   ,HODGEMAN,-254,-232,-758,-170,-20,,,,,,
17420,KANSAS                   ,JACKSON,"11,120","5,643","-2,240",680,"3,900",,,,,,
17430,KANSAS                   ,JEFFERSON,"10,354",430,"-10,750","-4,373","-3,854",,,,,,
17440,KANSAS                   ,JEWELL,"-5,242",-616,"-1,398",167,-41,,,,,,
17450,KANSAS                   ,JOHNSON,"-60,189","-173,365","-268,717","-242,054","-199,723",,,,,,
17451,KANSAS                   ,KEARNY,"-2,125","-2,271",-491,-808,-164,,,,,,
17470,KANSAS                   ,KINGMAN,"-6,424","-7,095","-7,403","-5,078",-657,,,,,,
17480,KANSAS                   ,KIOWA,"-2,399","-1,712","-1,898","-1,478",-284,,,,,,
17490,KANSAS                   ,LABETTE,"-108,214","-130,530","-65,306","-24,162","-30,190",,,,,,
17500,KANSAS                   ,LANE,-654,0,"-4,315","-1,167",-84,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"-23,675","-54,754","-80,141","-57,706","-55,104",,,,,,
17520,KANSAS                   ,LINCOLN,"-3,498",-41,-437,-516,458,,,,,,
17530,KANSAS                   ,LINN,"-12,613","-11,087","-15,496","-18,554","-15,067",,,,,,
17540,KANSAS                   ,LOGAN,-362,-533,"-3,163",-469,-888,,,,,,
17550,KANSAS                   ,LYON,"10,065","-8,242","-21,490","-13,287","-5,223",,,,,,
17560,KANSAS                   ,MCPHERSON,"-23,546","-16,284","-14,361","-11,235","-5,031",,,,,,
17570,KANSAS                   ,MARION,"-14,579","-11,416","-14,898","-6,613","-1,173",,,,,,
17580,KANSAS                   ,MARSHALL,519,-102,-329,"-6,819","2,163",,,,,,
17590,KANSAS                   ,MEADE,"-1,371","-1,132",-202,-6,0,,,,,,
17600,KANSAS                   ,MIAMI,"-6,129","-14,461","-22,466","-17,952","-23,932",,,,,,
17610,KANSAS                   ,MITCHELL,"-3,404",-833,"-1,422","-1,810",-76,,,,,,
17620,KANSAS                   ,MONTGOMERY,"-76,594","-108,519","-100,253","-48,626","-43,695",,,,,,
17630,KANSAS                   ,MORRIS,"3,296",-709,"-5,071","-4,335","-1,158",,,,,,
17640,KANSAS                   ,MORTON,"-3,487","-3,871","-3,341","-2,093","-1,032",,,,,,
17650,KANSAS                   ,NEMAHA,"2,892",862,"-1,147","-1,376","1,664",,,,,,
17660,KANSAS                   ,NEOSHO,"-30,330","-23,546","-23,486","-13,590","-11,710",,,,,,
17670,KANSAS                   ,NESS,-701,-94,58,"-1,055",-556,,,,,,
17680,KANSAS                   ,NORTON,"-4,939",-952,"-4,186","-2,171","-1,097",,,,,,
17690,KANSAS                   ,OSAGE,"10,813","6,196","-7,964","-1,587",-837,,,,,,
17700,KANSAS                   ,OSBORNE,"-3,055",-404,"-1,737","-1,642",-338,,,,,,
17710,KANSAS                   ,OTTAWA,"-3,296","-2,464",-817,283,-721,,,,,,
17720,KANSAS                   ,PAWNEE,-774,"-2,307","-3,280","-1,517","-1,391",,,,,,
17730,KANSAS                   ,PHILLIPS,"-1,992","-1,417","-2,740","-1,564","-1,108",,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"14,460","2,716","-2,776",386,-946,,,,,,
17750,KANSAS                   ,PRATT,"-7,984","-4,893","-3,025","-4,632",-938,,,,,,
17760,KANSAS                   ,RAWLINS,"-2,435","-1,347",-776,-916,"-2,427",,,,,,
17770,KANSAS                   ,RENO,"-60,370","-81,809","-95,039","-54,935","-14,984",,,,,,
17780,KANSAS                   ,REPUBLIC,"-4,887","-1,012","-2,800",-843,167,,,,,,
17790,KANSAS                   ,RICE,"-6,292","-7,382","-7,366","-4,329","-1,580",,,,,,
17800,KANSAS                   ,RILEY,"32,032","10,908","-13,194","-4,701",287,,,,,,
17810,KANSAS                   ,ROOKS,"-5,397","-2,567","-2,908","-4,901","-3,500",,,,,,
17820,KANSAS                   ,RUSH,"-1,024","-4,491","-3,884","-4,777","-2,431",,,,,,
17830,KANSAS                   ,RUSSELL,"-6,055","-5,772","-6,784","-6,302","-2,808",,,,,,
17840,KANSAS                   ,SALINE,"-106,995","-7,427","-11,267","-10,041",-457,,,,,,
17841,KANSAS                   ,SCOTT,-596,-695,-310,"-3,120",-235,,,,,,
17860,KANSAS                   ,SEDGWICK,"-719,961","-760,269","-804,863","-484,462","-84,776",,,,,,
17870,KANSAS                   ,SEWARD,"-28,817","-28,748","-16,249","-15,874","-12,202",,,,,,
17880,KANSAS                   ,SHAWNEE,"324,903","104,171","-87,826","-2,057","58,849",,,,,,
17890,KANSAS                   ,SHERIDAN,-488,-83,"-3,270",-617,-867,,,,,,
17900,KANSAS                   ,SHERMAN,"-3,344","-5,196","-4,681","-5,048","-6,375",,,,,,
17910,KANSAS                   ,SMITH,"-1,668","-1,031",-544,"-1,037","-1,958",,,,,,
17920,KANSAS                   ,STAFFORD,"-5,059","-5,305","-4,551","-3,568","-1,319",,,,,,
17921,KANSAS                   ,STANTON,"-1,240","-1,063",-31,-965,0,,,,,,
17940,KANSAS                   ,STEVENS,"-3,101","-3,423","-6,080","-1,471","-1,052",,,,,,
17950,KANSAS                   ,SUMNER,"-29,736","-26,038","-38,548","-15,187","-3,292",,,,,,
17960,KANSAS                   ,THOMAS,"-1,440","-8,797","-8,740","-10,446","-5,646",,,,,,
17970,KANSAS                   ,TREGO,"-1,237","-1,935",-555,"-2,443","-1,218",,,,,,
17980,KANSAS                   ,WABAUNSEE,"5,625",512,"-4,923",138,-388,,,,,,
17981,KANSAS                   ,WALLACE,248,-839,-557,-189,-205,,,,,,
17982,KANSAS                   ,WASHINGTON,"-2,167","1,155","-1,327",275,259,,,,,,
17983,KANSAS                   ,WICHITA,-569,-250,-158,"-5,103","-5,912",,,,,,
17984,KANSAS                   ,WILSON,"-15,463","-15,483","-16,079","-9,826","-3,412",,,,,,
17985,KANSAS                   ,WOODSON,"-3,981","-6,880","-4,278","-2,576",-781,,,,,,
17986,KANSAS                   ,WYANDOTTE,"-59,226","-172,851","-281,504","-253,425","-217,347",,,,,,
18000,KENTUCKY                 ,ADAIR,"-24,019","-32,992","-27,330","-22,446","-12,580",,,,,,
18010,KENTUCKY                 ,ALLEN,"-79,220","-67,409","-79,511","-56,003","-31,270",,,,,,
18020,KENTUCKY                 ,ANDERSON,"-4,502","-8,400",899,"-3,780","-1,031",,,,,,
18030,KENTUCKY                 ,BALLARD,"9,068","9,926","7,254","2,264","6,320",,,,,,
18040,KENTUCKY                 ,BARREN,"-12,879","-23,224","-35,773","-29,011","-28,383",,,,,,
18050,KENTUCKY                 ,BATH,"-18,351","-11,962","-11,490","-21,776","-16,971",,,,,,
18060,KENTUCKY                 ,BELL,"-88,059","-99,290","-91,370","-81,114","-61,169",,,,,,
18070,KENTUCKY                 ,BOONE,"-117,082","-113,163","-90,865","-137,939","-39,526",,,,,,
18080,KENTUCKY                 ,BOURBON,"-15,523","-9,198","-2,330","4,754","-1,817",,,,,,
18090,KENTUCKY                 ,BOYD,"-76,187","-153,107","-129,616","-44,514","18,844",,,,,,
18100,KENTUCKY                 ,BOYLE,"-59,066","-60,296","-35,201","-21,941","-17,265",,,,,,
18110,KENTUCKY                 ,BRACKEN,"-23,351","-12,540","-15,241","-10,366","-3,924",,,,,,
18120,KENTUCKY                 ,BREATHITT,"-27,365","-13,681","-7,542","2,741","-1,711",,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-30,061","-24,428","-11,667","-9,076","-12,024",,,,,,
18140,KENTUCKY                 ,BULLITT,"-89,547","-97,778","-32,645","-20,647","-17,177",,,,,,
18150,KENTUCKY                 ,BUTLER,"-54,749","-56,580","-75,625","-39,868","-26,149",,,,,,
18160,KENTUCKY                 ,CALDWELL,"-15,419","-15,282","-13,912","-6,015","-1,068",,,,,,
18170,KENTUCKY                 ,CALLOWAY,"-44,132","-54,413","-50,501","-27,183","-16,911",,,,,,
18180,KENTUCKY                 ,CAMPBELL,"-125,299","-97,607","-82,964","-111,595","-23,567",,,,,,
18190,KENTUCKY                 ,CARLISLE,"9,092","5,006","7,551","1,924","1,659",,,,,,
18191,KENTUCKY                 ,CARROLL,"-20,677","-27,033","-9,342","-3,517","-5,398",,,,,,
18210,KENTUCKY                 ,CARTER,"-29,201","-54,559","-43,807","-20,658","-3,798",,,,,,
18220,KENTUCKY                 ,CASEY,"-22,299","-25,254","-14,999","-6,092","-6,282",,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-185,473","-193,520","-167,799","-98,345","-99,672",,,,,,
18240,KENTUCKY                 ,CLARK,"-42,595","-24,867","-7,202","15,160","3,176",,,,,,
18250,KENTUCKY                 ,CLAY,"68,268","76,224","68,248","76,695","-7,683",,,,,,
18260,KENTUCKY                 ,CLINTON,"-6,361","-10,307","-28,359","-22,718","-14,225",,,,,,
18270,KENTUCKY                 ,CRITTENDEN,"-1,071","-1,284","-1,139","-1,540",564,,,,,,
18271,KENTUCKY                 ,CUMBERLAND,"-7,622","-8,434","-15,089","-10,378","-3,847",,,,,,
18290,KENTUCKY                 ,DAVIESS,"-51,542","-134,962","-156,105","-156,277","-132,508",,,,,,
18291,KENTUCKY                 ,EDMONSON,"-55,426","-49,244","-55,855","-33,867","-19,101",,,,,,
18310,KENTUCKY                 ,ELLIOTT,"-12,983","-16,359","-21,781","-31,353","-19,806",,,,,,
18320,KENTUCKY                 ,ESTILL,"-15,681","-9,225","-2,243","7,359",162,,,,,,
18330,KENTUCKY                 ,FAYETTE,"-187,018","-103,106","-21,587","85,166","9,310",,,,,,
18340,KENTUCKY                 ,FLEMING,"-26,297","-15,176","-14,873","-19,656","-21,561",,,,,,
18350,KENTUCKY                 ,FLOYD,"-84,019","-117,319","-92,801","10,697","-23,726",,,,,,
18360,KENTUCKY                 ,FRANKLIN,"-57,266","-67,318","-39,475","-52,995","-41,713",,,,,,
18361,KENTUCKY                 ,FULTON,-888,"-4,014",-967,"-10,360","-2,269",,,,,,
18362,KENTUCKY                 ,GALLATIN,"-14,568","-12,516","-6,811","-15,190","-4,384",,,,,,
18390,KENTUCKY                 ,GARRARD,"-19,624","-16,811","-8,508","-2,423","-3,854",,,,,,
18400,KENTUCKY                 ,GRANT,"-50,236","-35,977","-29,928","-39,844","-14,268",,,,,,
18410,KENTUCKY                 ,GRAVES,"13,009","14,539","40,439",-97,"8,654",,,,,,
18420,KENTUCKY                 ,GRAYSON,"-50,906","-66,849","-43,147","-35,912","-34,795",,,,,,
18421,KENTUCKY                 ,GREEN,"-18,776","-15,852","-10,030","-7,723","-5,400",,,,,,
18440,KENTUCKY                 ,GREENUP,"-85,516","-165,988","-109,783","-51,648","13,724",,,,,,
