"AGED - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,
07040,CONNECTICUT              ,NEW HAVEN              ,89621,34190051,381.5,34190051,381.5,0,0,0,77731,0,0,
07050,CONNECTICUT              ,NEW LONDON             ,33920,10851069,319.9,10851069,319.9,0,0,0,30486,0,0,
07060,CONNECTICUT              ,TOLLAND                ,14331,3250723,226.83,3250723,226.83,0,0,0,12750,0,0,
07070,CONNECTICUT              ,WINDHAM                ,12606,2618604,207.73,2618604,207.73,0,0,0,11333,0,0,
08000,DELAWARE                 ,KENT                   ,21175,10902567,514.88,10902567,514.88,0,0,0,20048,0,0,
08010,DELAWARE                 ,NEW CASTLE             ,63059,39155545,620.94,39155546,620.94,0,0,0,57976,0,0,
08020,DELAWARE                 ,SUSSEX                 ,42692,21060470,493.31,21060470,493.31,0,0,0,40641,0,0,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA   ,57610,19028540,330.3,19028540,330.3,0,0,0,47264,0,0,
10000,FLORIDA                  ,ALACHUA                ,26157,15055005,575.56,15055004,575.56,0,0,0,23295,0,0,
10010,FLORIDA                  ,BAKER                  ,2305,1262232,547.61,1262232,547.61,0,0,0,2154,0,0,
10020,FLORIDA                  ,BAY                    ,23388,12004721,513.29,12004721,513.29,0,0,0,22146,0,0,
10030,FLORIDA                  ,BRADFORD               ,2983,1639235,549.53,1639236,549.53,0,0,0,2771,0,0,
10040,FLORIDA                  ,BREVARD                ,72966,53860115,738.15,53860116,738.15,0,0,0,67613,0,0,
10050,FLORIDA                  ,BROWARD                ,112331,142911519,1272.24,142911519,1272.24,0,0,0,96871,0,0,
10060,FLORIDA                  ,CALHOUN                ,1560,1002866,642.86,1002866,642.86,0,0,0,1479,0,0,
10070,FLORIDA                  ,CHARLOTTE              ,32025,11398184,355.92,11398183,355.92,0,0,0,30695,0,0,
10080,FLORIDA                  ,CITRUS                 ,29748,21516694,723.3,21516694,723.3,0,0,0,28500,0,0,
10090,FLORIDA                  ,CLAY                   ,18940,10554463,557.26,10554463,557.26,0,0,0,17618,0,0,
10100,FLORIDA                  ,COLLIER                ,60385,24395879,404.01,24395879,404.01,0,0,0,57277,0,0,
10110,FLORIDA                  ,COLUMBIA               ,9145,4161056,455.01,4161057,455.01,0,0,0,8337,0,0,
10120,FLORIDA                  ,DADE                   ,148765,187930615,1263.27,187930616,1263.27,0,0,0,132464,0,0,
