AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
16900,IOWA                     ,WARREN,"51,832","84,353","-115,568","-145,214","25,193",,,,,,
16910,IOWA                     ,WASHINGTON,"25,308","41,096","-63,269","-79,458","13,140",,,,,,
16920,IOWA                     ,WAYNE,"9,450","14,519","-17,733","-22,915","3,817",,,,,,
16930,IOWA                     ,WEBSTER,"52,373","86,844","-105,955","-134,239","23,809",,,,,,
16940,IOWA                     ,WINNEBAGO,"15,729","29,638","-21,008","-25,277","8,312",,,,,,
16950,IOWA                     ,WINNESHIEK,"25,295","47,803","-21,711","-34,357","7,253",,,,,,
16960,IOWA                     ,WOODBURY,"227,728","317,993","-89,755","-225,847","38,511",,,,,,
16970,IOWA                     ,WORTH,"8,827","16,707","-13,261","-17,101","4,663",,,,,,
16980,IOWA                     ,WRIGHT,"17,970","31,817","-34,656","-42,936","8,578",,,,,,
17000,KANSAS                   ,ALLEN,"30,421","27,827","-18,378","-37,688","-10,253",,,,,,
17010,KANSAS                   ,ANDERSON,"19,132","16,803","-10,939","-24,809","-7,702",,,,,,
17020,KANSAS                   ,ATCHISON,"30,982","22,944","-30,054","-44,503","-10,531",,,,,,
17030,KANSAS                   ,BARBER,"15,616","12,844","-8,443","-16,766","-3,775",,,,,,
17040,KANSAS                   ,BARTON,"93,234","69,530","-51,681","-102,641","-23,459",,,,,,
17050,KANSAS                   ,BOURBON,"37,491","30,961","-29,578","-46,227","-13,449",,,,,,
17060,KANSAS                   ,BROWN,"21,186","16,136","-15,302","-24,870","-8,432",,,,,,
17070,KANSAS                   ,BUTLER,"155,452","138,985","-98,181","-184,505","-51,980",,,,,,
17080,KANSAS                   ,CHASE,"8,868","6,174","-4,956","-8,346","-2,486",,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"11,209","8,487","-9,398","-13,177",439,,,,,,
17100,KANSAS                   ,CHEROKEE,"55,079","38,476","-85,801","-99,836","-11,797",,,,,,
17110,KANSAS                   ,CHEYENNE,"7,587","8,932","2,109","-1,000",184,,,,,,
17120,KANSAS                   ,CLARK,"8,900","5,477","-3,716","-6,721","-1,896",,,,,,
17130,KANSAS                   ,CLAY,"26,020","20,175","-13,510","-29,765","-8,757",,,,,,
17140,KANSAS                   ,CLOUD,"26,701","22,559","-13,198","-28,722","-9,065",,,,,,
17150,KANSAS                   ,COFFEY,"19,042","17,533","-13,248","-24,825","-9,004",,,,,,
17160,KANSAS                   ,COMANCHE,"7,735","7,081","-3,376","-7,886","-1,982",,,,,,
17170,KANSAS                   ,COWLEY,"69,324","60,564","-40,314","-81,305","-25,609",,,,,,
17180,KANSAS                   ,CRAWFORD,"91,970","79,915","-78,827","-125,798","-33,313",,,,,,
17190,KANSAS                   ,DECATUR,"9,516","8,073","-5,684","-7,754",-148,,,,,,
17200,KANSAS                   ,DICKINSON,"49,668","43,185","-26,774","-53,515","-14,707",,,,,,
17210,KANSAS                   ,DONIPHAN,"15,607","12,607","-30,683","-35,868","-5,000",,,,,,
17220,KANSAS                   ,DOUGLAS,"166,259","161,590","-117,581","-228,339","-56,889",,,,,,
17230,KANSAS                   ,EDWARDS,"11,314","8,464","-5,008","-11,029","-3,176",,,,,,
17240,KANSAS                   ,ELK,"9,421","7,914","-5,252","-11,138","-2,268",,,,,,
17250,KANSAS                   ,ELLIS,"62,904","53,345","-28,182","-68,680","-29,622",,,,,,
17260,KANSAS                   ,ELLSWORTH,"16,862","16,157","-8,480","-18,867","-5,743",,,,,,
17270,KANSAS                   ,FINNEY,"49,836","42,666","-21,734","-55,295","-18,538",,,,,,
17280,KANSAS                   ,FORD,"73,187","57,885","-39,075","-80,043","-17,849",,,,,,
17290,KANSAS                   ,FRANKLIN,"56,983","48,866","-29,267","-66,069","-18,896",,,,,,
17300,KANSAS                   ,GEARY,"40,651","35,413","-19,954","-43,160","-12,606",,,,,,
17310,KANSAS                   ,GOVE,"11,579","10,232","-5,254","-11,274","-3,963",,,,,,
17320,KANSAS                   ,GRAHAM,"9,060","6,359","-4,074","-8,370","-3,169",,,,,,
17330,KANSAS                   ,GRANT,"15,279","13,432","-6,871","-16,006","-3,692",,,,,,
17340,KANSAS                   ,GRAY,"16,500","12,388","-10,482","-20,116","-4,459",,,,,,
17350,KANSAS                   ,GREELEY,"3,927","2,553",-846,"-2,716","-1,245",,,,,,
17360,KANSAS                   ,GREENWOOD,"26,891","23,243","-12,790","-28,512","-9,374",,,,,,
17370,KANSAS                   ,HAMILTON,"6,170","5,042","-2,152","-5,191","-1,344",,,,,,
17380,KANSAS                   ,HARPER,"17,030","12,246","-8,442","-19,180","-5,938",,,,,,
17390,KANSAS                   ,HARVEY,"112,911","89,755","-74,232","-141,051","-27,188",,,,,,
17391,KANSAS                   ,HASKELL,"7,334","6,110","-3,674","-8,274","-2,189",,,,,,
17410,KANSAS                   ,HODGEMAN,"6,603","4,197","-2,954","-7,098","-1,608",,,,,,
17420,KANSAS                   ,JACKSON,"29,078","24,702","-15,672","-34,485","-12,028",,,,,,
17430,KANSAS                   ,JEFFERSON,"50,801","44,162","-27,666","-55,982","-16,566",,,,,,
17440,KANSAS                   ,JEWELL,"10,546","8,134","-6,857","-11,218","-1,737",,,,,,
17450,KANSAS                   ,JOHNSON,"793,948","817,635","-609,306","-1,107,157","-326,976",,,,,,
17451,KANSAS                   ,KEARNY,"8,032","7,524","-3,183","-7,670","-2,402",,,,,,
17470,KANSAS                   ,KINGMAN,"31,363","22,419","-14,913","-32,798","-10,623",,,,,,
17480,KANSAS                   ,KIOWA,"7,346","7,070","-3,366","-8,044","-2,388",,,,,,
17490,KANSAS                   ,LABETTE,"52,860","40,021","-47,757","-64,435","-13,405",,,,,,
17500,KANSAS                   ,LANE,"6,373","4,677","-2,970","-6,192","-2,597",,,,,,
17510,KANSAS                   ,LEAVENWORTH,"136,788","129,353","-89,716","-156,634","-46,112",,,,,,
17520,KANSAS                   ,LINCOLN,"10,236","7,338","-3,568","-10,743","-3,714",,,,,,
17530,KANSAS                   ,LINN,"27,330","21,611","-12,115","-23,908","-8,372",,,,,,
17540,KANSAS                   ,LOGAN,"9,276","8,478","-2,668","-6,317","-2,146",,,,,,
17550,KANSAS                   ,LYON,"88,316","78,195","-60,867","-113,979","-27,091",,,,,,
17560,KANSAS                   ,MCPHERSON,"91,295","77,832","-51,291","-111,248","-27,745",,,,,,
17570,KANSAS                   ,MARION,"44,879","34,202","-30,033","-53,383","-12,791",,,,,,
17580,KANSAS                   ,MARSHALL,"26,999","22,750","-20,656","-31,973","-5,746",,,,,,
17590,KANSAS                   ,MEADE,"15,545","11,321","-6,427","-13,514","-3,839",,,,,,
17600,KANSAS                   ,MIAMI,"46,317","41,571","-26,880","-54,353","-17,282",,,,,,
17610,KANSAS                   ,MITCHELL,"20,238","17,414","-13,445","-25,569","-6,630",,,,,,
17620,KANSAS                   ,MONTGOMERY,"97,609","79,774","-68,517","-113,539","-13,366",,,,,,
17630,KANSAS                   ,MORRIS,"20,345","18,305","-16,010","-28,404","-7,449",,,,,,
17640,KANSAS                   ,MORTON,"7,890","6,884","-4,577","-11,131","-2,041",,,,,,
17650,KANSAS                   ,NEMAHA,"23,886","19,371","-12,539","-29,249","-9,353",,,,,,
17660,KANSAS                   ,NEOSHO,"42,008","36,090","-25,214","-46,386","-13,426",,,,,,
17670,KANSAS                   ,NESS,"14,617","10,636","-7,249","-14,613","-5,450",,,,,,
17680,KANSAS                   ,NORTON,"9,091","8,593","-7,249","-10,591","-1,691",,,,,,
17690,KANSAS                   ,OSAGE,"47,706","41,981","-29,733","-57,447","-15,241",,,,,,
17700,KANSAS                   ,OSBORNE,"13,350","12,744","-7,228","-17,152","-5,203",,,,,,
17710,KANSAS                   ,OTTAWA,"16,533","13,786","-10,019","-19,614","-4,740",,,,,,
17720,KANSAS                   ,PAWNEE,"17,658","12,801","-9,810","-20,014","-4,957",,,,,,
17730,KANSAS                   ,PHILLIPS,"13,081","12,030","-10,687","-18,744","-2,314",,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"44,604","34,028","-25,295","-53,933","-12,887",,,,,,
17750,KANSAS                   ,PRATT,"27,020","22,777","-14,672","-29,574","-8,665",,,,,,
17760,KANSAS                   ,RAWLINS,"8,439","8,146","-1,969","-4,482",-644,,,,,,
17770,KANSAS                   ,RENO,"284,054","236,209","-191,752","-343,104","-74,414",,,,,,
17780,KANSAS                   ,REPUBLIC,"15,896","13,691","-8,548","-17,704","-3,841",,,,,,
17790,KANSAS                   ,RICE,"39,965","35,639","-27,581","-45,022","-9,863",,,,,,
17800,KANSAS                   ,RILEY,"115,863","101,873","-71,726","-142,341","-29,460",,,,,,
17810,KANSAS                   ,ROOKS,"16,376","13,702","-7,301","-17,006","-6,706",,,,,,
17820,KANSAS                   ,RUSH,"13,338","10,205","-5,760","-12,983","-4,949",,,,,,
17830,KANSAS                   ,RUSSELL,"23,837","22,249","-9,879","-25,144","-10,672",,,,,,
17840,KANSAS                   ,SALINE,"136,906","123,230","-89,651","-172,945","-41,438",,,,,,
17841,KANSAS                   ,SCOTT,"5,802","5,577","-1,883","-6,137","-2,136",,,,,,
17860,KANSAS                   ,SEDGWICK,"1,108,079","1,001,518","-712,900","-1,373,494","-329,272",,,,,,
17870,KANSAS                   ,SEWARD,"26,848","24,983","-14,107","-32,165","-8,381",,,,,,
17880,KANSAS                   ,SHAWNEE,"517,064","445,095","-273,759","-605,511","-168,564",,,,,,
17890,KANSAS                   ,SHERIDAN,"8,048","6,576","-1,999","-4,974","-1,577",,,,,,
17900,KANSAS                   ,SHERMAN,"15,454","15,357","2,725","-3,301",247,,,,,,
17910,KANSAS                   ,SMITH,"11,372","10,132","-8,743","-13,911","-1,467",,,,,,
17920,KANSAS                   ,STAFFORD,"20,829","17,995","-10,906","-22,702","-7,003",,,,,,
17921,KANSAS                   ,STANTON,"6,096","4,796","-3,268","-5,976","-1,513",,,,,,
17940,KANSAS                   ,STEVENS,"10,303","8,716","-4,872","-12,322","-3,492",,,,,,
17950,KANSAS                   ,SUMNER,"60,291","51,279","-35,255","-72,601","-18,274",,,,,,
17960,KANSAS                   ,THOMAS,"20,304","17,443","-4,623","-10,959","-2,417",,,,,,
17970,KANSAS                   ,TREGO,"9,737","9,789","-4,517","-10,729","-4,452",,,,,,
17980,KANSAS                   ,WABAUNSEE,"17,813","15,013","-10,368","-20,336","-6,429",,,,,,
17981,KANSAS                   ,WALLACE,"4,378","3,504",-428,"-2,060",-777,,,,,,
17982,KANSAS                   ,WASHINGTON,"17,250","14,355","-13,144","-22,087","-5,106",,,,,,
17983,KANSAS                   ,WICHITA,"4,459","3,767","-1,241","-4,016","-1,074",,,,,,
17984,KANSAS                   ,WILSON,"29,427","22,739","-16,368","-32,711","-9,176",,,,,,
17985,KANSAS                   ,WOODSON,"10,270","9,774","-5,116","-10,651","-4,559",,,,,,
17986,KANSAS                   ,WYANDOTTE,"201,509","195,875","-127,403","-254,617","-84,212",,,,,,
18000,KENTUCKY                 ,ADAIR,"20,300","23,057","-53,493","-71,749","3,949",,,,,,
18010,KENTUCKY                 ,ALLEN,"19,640","25,221","-62,526","-85,758","4,622",,,,,,
18020,KENTUCKY                 ,ANDERSON,"22,402","26,032","-62,846","-80,609","4,719",,,,,,
18030,KENTUCKY                 ,BALLARD,"17,044","20,606","-47,747","-59,355","3,811",,,,,,
18040,KENTUCKY                 ,BARREN,"47,861","62,155","-152,550","-215,093","12,119",,,,,,
18050,KENTUCKY                 ,BATH,"12,959","15,589","-32,975","-41,010","2,463",,,,,,
18060,KENTUCKY                 ,BELL,"27,160","30,989","-100,840","-119,065","5,241",,,,,,
18070,KENTUCKY                 ,BOONE,"75,867","86,186","-248,498","-317,361","2,592",,,,,,
18080,KENTUCKY                 ,BOURBON,"23,457","25,130","-55,442","-70,409","3,844",,,,,,
18090,KENTUCKY                 ,BOYD,"79,814","88,943","-200,728","-266,459","14,328",,,,,,
18100,KENTUCKY                 ,BOYLE,"39,196","47,050","-128,095","-165,134","7,880",,,,,,
18110,KENTUCKY                 ,BRACKEN,"9,977","11,384","-24,789","-30,529",942,,,,,,
18120,KENTUCKY                 ,BREATHITT,"19,347","21,118","-47,101","-62,352","3,232",,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"22,147","25,307","-61,228","-74,121","4,616",,,,,,
18140,KENTUCKY                 ,BULLITT,"56,028","66,196","-152,754","-213,119","13,433",,,,,,
18150,KENTUCKY                 ,BUTLER,"14,573","19,030","-42,682","-59,982","3,425",,,,,,
18160,KENTUCKY                 ,CALDWELL,"15,377","17,580","-45,817","-58,920","3,215",,,,,,
18170,KENTUCKY                 ,CALLOWAY,"45,625","55,500","-133,307","-168,700","7,926",,,,,,
18180,KENTUCKY                 ,CAMPBELL,"64,481","68,490","-213,147","-262,262","-5,585",,,,,,
18190,KENTUCKY                 ,CARLISLE,"8,493","11,773","-24,126","-29,776","1,872",,,,,,
18191,KENTUCKY                 ,CARROLL,"11,500","12,581","-31,430","-38,486","2,282",,,,,,
18210,KENTUCKY                 ,CARTER,"28,331","36,003","-74,055","-92,296","5,842",,,,,,
18220,KENTUCKY                 ,CASEY,"18,972","21,238","-46,379","-66,838","3,716",,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"56,347","63,708","-192,703","-237,029","9,909",,,,,,
18240,KENTUCKY                 ,CLARK,"41,349","46,445","-106,474","-149,041","8,489",,,,,,
18250,KENTUCKY                 ,CLAY,"23,607","25,877","-58,631","-86,377","4,646",,,,,,
18260,KENTUCKY                 ,CLINTON,"12,718","13,420","-40,161","-50,153","2,387",,,,,,
18270,KENTUCKY                 ,CRITTENDEN,"10,600","11,710","-27,681","-34,476","1,997",,,,,,
18271,KENTUCKY                 ,CUMBERLAND,"7,956","10,004","-22,745","-26,525","1,685",,,,,,
18290,KENTUCKY                 ,DAVIESS,"153,827","175,446","-422,553","-533,989","30,523",,,,,,
18291,KENTUCKY                 ,EDMONSON,"11,687","16,028","-39,000","-51,660","2,983",,,,,,
18310,KENTUCKY                 ,ELLIOTT,"9,613","12,710","-27,820","-35,069","2,430",,,,,,
18320,KENTUCKY                 ,ESTILL,"16,488","21,340","-43,971","-58,121","3,642",,,,,,
18330,KENTUCKY                 ,FAYETTE,"269,487","316,449","-733,279","-982,197","53,814",,,,,,
18340,KENTUCKY                 ,FLEMING,"19,790","24,148","-55,858","-67,658","3,996",,,,,,
18350,KENTUCKY                 ,FLOYD,"37,144","46,585","-106,637","-136,105","8,829",,,,,,
18360,KENTUCKY                 ,FRANKLIN,"78,143","98,021","-230,689","-293,279","17,086",,,,,,
18361,KENTUCKY                 ,FULTON,"8,497","10,597","-33,895","-42,309","1,877",,,,,,
18362,KENTUCKY                 ,GALLATIN,"6,258","7,555","-20,932","-23,637","1,041",,,,,,
18390,KENTUCKY                 ,GARRARD,"19,450","23,371","-57,304","-71,134","4,247",,,,,,
18400,KENTUCKY                 ,GRANT,"19,066","22,793","-61,551","-78,018","2,482",,,,,,
18410,KENTUCKY                 ,GRAVES,"53,170","66,813","-157,741","-197,571","12,633",,,,,,
18420,KENTUCKY                 ,GRAYSON,"29,444","35,624","-85,096","-109,176","7,509",,,,,,
18421,KENTUCKY                 ,GREEN,"14,931","16,842","-39,729","-51,838","2,812",,,,,,
18440,KENTUCKY                 ,GREENUP,"47,415","56,243","-156,255","-212,774","2,939",,,,,,
18450,KENTUCKY                 ,HANCOCK,"11,960","12,912","-31,825","-40,577","2,228",,,,,,
18460,KENTUCKY                 ,HARDIN,"116,812","148,664","-349,599","-433,297","25,930",,,,,,
18470,KENTUCKY                 ,HARLAN,"27,004","31,100","-64,512","-90,532","6,043",,,,,,
18480,KENTUCKY                 ,HARRISON,"19,877","24,258","-52,460","-62,837","3,590",,,,,,
18490,KENTUCKY                 ,HART,"20,504","24,775","-58,589","-80,080","4,760",,,,,,
18500,KENTUCKY                 ,HENDERSON,"57,269","41,952","-135,211","-167,116","3,999",,,,,,
18510,KENTUCKY                 ,HENRY,"22,032","24,779","-56,102","-80,527","4,672",,,,,,
18511,KENTUCKY                 ,HICKMAN,"6,158","7,360","-19,833","-23,652","1,150",,,,,,
18530,KENTUCKY                 ,HOPKINS,"58,966","66,948","-164,677","-199,498","11,293",,,,,,
18540,KENTUCKY                 ,JACKSON,"14,190","17,138","-38,993","-47,887","3,040",,,,,,
18550,KENTUCKY                 ,JEFFERSON,"892,561","1,000,788","-2,432,569","-3,174,872","181,192",,,,,,
18560,KENTUCKY                 ,JESSAMINE,"43,291","53,953","-119,180","-165,275","9,670",,,,,,
18570,KENTUCKY                 ,JOHNSON,"27,115","36,874","-82,455","-105,211","6,590",,,,,,
18580,KENTUCKY                 ,KENTON,"115,068","128,378","-374,288","-442,393",354,,,,,,
18590,KENTUCKY                 ,KNOTT,"16,195","20,082","-42,925","-57,769","3,244",,,,,,
18600,KENTUCKY                 ,KNOX,"28,335","32,145","-74,792","-101,101","5,648",,,,,,
18610,KENTUCKY                 ,LARUE,"17,958","22,379","-49,611","-61,764","4,031",,,,,,
18620,KENTUCKY                 ,LAUREL,"72,939","82,608","-185,906","-233,876","12,842",,,,,,
18630,KENTUCKY                 ,LAWRENCE,"15,447","20,341","-52,684","-68,894","3,890",,,,,,
18640,KENTUCKY                 ,LEE,"7,910","9,972","-19,528","-27,476","1,195",,,,,,
18650,KENTUCKY                 ,LESLIE,"12,766","15,890","-33,911","-43,724","2,390",,,,,,
18660,KENTUCKY                 ,LETCHER,"27,068","32,019","-66,312","-85,813","4,956",,,,,,
18670,KENTUCKY                 ,LEWIS,"11,518","12,408","-39,631","-46,398","-2,651",,,,,,
18680,KENTUCKY                 ,LINCOLN,"29,100","35,020","-81,391","-111,559","5,911",,,,,,
18690,KENTUCKY                 ,LIVINGSTON,"14,242","16,238","-36,553","-45,883","3,086",,,,,,
18700,KENTUCKY                 ,LOGAN,"33,280","41,016","-119,880","-147,933","7,415",,,,,,
18710,KENTUCKY                 ,LYON,"11,575","12,687","-31,509","-40,900","2,286",,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"100,467","118,301","-273,747","-353,158","21,665",,,,,,
18730,KENTUCKY                 ,MCCREARY,"18,872","22,064","-56,802","-72,812","3,797",,,,,,
18740,KENTUCKY                 ,MCLEAN,"14,297","17,023","-41,059","-55,542","3,010",,,,,,
18750,KENTUCKY                 ,MADISON,"72,822","90,204","-212,502","-301,497","15,884",,,,,,
18760,KENTUCKY                 ,MAGOFFIN,"14,101","16,685","-37,622","-47,656","2,666",,,,,,
18770,KENTUCKY                 ,MARION,"17,431","20,831","-53,716","-73,913","4,370",,,,,,
18780,KENTUCKY                 ,MARSHALL,"53,193","66,064","-164,436","-204,740","11,269",,,,,,
18790,KENTUCKY                 ,MARTIN,"9,215","12,263","-27,879","-41,364","2,360",,,,,,
18800,KENTUCKY                 ,MASON,"24,704","27,900","-64,733","-77,046","2,909",,,,,,
18801,KENTUCKY                 ,MEADE,"22,321","24,781","-64,253","-75,354","3,909",,,,,,
18802,KENTUCKY                 ,MENIFEE,"6,356","8,084","-16,646","-20,332","1,234",,,,,,
18830,KENTUCKY                 ,MERCER,"30,121","30,986","-83,469","-106,297","5,629",,,,,,
18831,KENTUCKY                 ,METCALFE,"12,896","13,832","-37,480","-45,934","2,710",,,,,,
18850,KENTUCKY                 ,MONROE,"15,833","18,853","-49,134","-68,021","3,333",,,,,,
18860,KENTUCKY                 ,MONTGOMERY,"27,691","34,175","-76,936","-101,856","6,028",,,,,,
18861,KENTUCKY                 ,MORGAN,"11,307","15,715","-33,519","-38,316","2,348",,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"42,162","51,084","-121,164","-144,652","8,198",,,,,,
18890,KENTUCKY                 ,NELSON,"41,367","51,022","-129,324","-162,224","10,657",,,,,,
18900,KENTUCKY                 ,NICHOLAS,"9,571","10,922","-23,895","-30,921","1,921",,,,,,
18910,KENTUCKY                 ,OHIO,"26,189","33,000","-78,324","-100,371","5,851",,,,,,
18920,KENTUCKY                 ,OLDHAM,"40,716","49,931","-115,716","-161,665","9,454",,,,,,
18930,KENTUCKY                 ,OWEN,"9,332","10,196","-27,085","-30,835","1,653",,,,,,
18931,KENTUCKY                 ,OWSLEY,"6,757","8,330","-16,110","-24,248","1,373",,,,,,
18932,KENTUCKY                 ,PENDLETON,"12,411","14,689","-34,493","-45,232",822,,,,,,
18960,KENTUCKY                 ,PERRY,"40,572","49,174","-115,907","-144,823","8,284",,,,,,
18970,KENTUCKY                 ,PIKE,"49,477","64,130","-148,522","-202,905","12,842",,,,,,
18971,KENTUCKY                 ,POWELL,"10,592","11,828","-25,338","-36,689","2,355",,,,,,
18972,KENTUCKY                 ,PULASKI,"88,769","106,859","-229,794","-302,539","16,901",,,,,,
18973,KENTUCKY                 ,ROBERTSON,"2,587","2,795","-7,550","-9,680",588,,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,"14,143","18,491","-43,185","-51,683","2,989",,,,,,
18975,KENTUCKY                 ,ROWAN,"20,875","26,404","-54,475","-66,266","4,021",,,,,,
18976,KENTUCKY                 ,RUSSELL,"22,360","27,643","-63,256","-78,443","4,189",,,,,,
18977,KENTUCKY                 ,SCOTT,"30,520","37,270","-84,570","-112,126","6,530",,,,,,
18978,KENTUCKY                 ,SHELBY,"35,085","44,267","-103,502","-151,090","9,326",,,,,,
18979,KENTUCKY                 ,SIMPSON,"20,458","22,025","-67,488","-91,853","4,334",,,,,,
18980,KENTUCKY                 ,SPENCER,"12,990","15,765","-41,243","-53,994","2,968",,,,,,
18981,KENTUCKY                 ,TAYLOR,"38,105","44,977","-102,843","-134,605","7,553",,,,,,
18982,KENTUCKY                 ,TODD,"10,911","11,828","-47,282","-54,189","1,825",,,,,,
18983,KENTUCKY                 ,TRIGG,"17,435","20,384","-56,021","-69,467","2,524",,,,,,
18984,KENTUCKY                 ,TRIMBLE,"8,997","8,011","-22,023","-27,856","1,573",,,,,,
18985,KENTUCKY                 ,UNION,"16,856","13,599","-42,722","-47,926","1,585",,,,,,
18986,KENTUCKY                 ,WARREN,"111,166","146,083","-369,658","-520,199","27,423",,,,,,
18987,KENTUCKY                 ,WASHINGTON,"13,115","14,284","-40,079","-46,708","3,399",,,,,,
18988,KENTUCKY                 ,WAYNE,"21,558","27,494","-58,893","-76,313","4,072",,,,,,
18989,KENTUCKY                 ,WEBSTER,"16,452","16,439","-44,587","-51,432","2,399",,,,,,
18990,KENTUCKY                 ,WHITLEY,"63,246","75,361","-184,059","-223,113","11,863",,,,,,
18991,KENTUCKY                 ,WOLFE,"10,186","11,867","-24,490","-32,357","2,078",,,,,,
18992,KENTUCKY                 ,WOODFORD,"28,891","32,144","-75,879","-95,140","5,647",,,,,,
19000,LOUISIANA                ,ACADIA,"89,235","40,904","-225,121","-223,859","133,046",,,,,,
19010,LOUISIANA                ,ALLEN,"24,816","10,608","-71,694","-58,490","49,684",,,,,,
19020,LOUISIANA                ,ASCENSION,"70,253","22,002","-162,787","-148,401","99,619",,,,,,
19030,LOUISIANA                ,ASSUMPTION,"30,842","9,229","-79,257","-75,628","47,705",,,,,,
19040,LOUISIANA                ,AVOYELLES,"53,000","20,514","-141,651","-124,438","99,847",,,,,,
19050,LOUISIANA                ,BEAUREGARD,"45,845","21,082","-140,988","-126,009","98,147",,,,,,
19060,LOUISIANA                ,BIENVILLE,"25,108","11,684","-67,250","-56,936","40,503",,,,,,
19070,LOUISIANA                ,BOSSIER,"153,600","68,874","-391,594","-369,776","257,513",,,,,,
19080,LOUISIANA                ,CADDO,"373,595","153,902","-889,902","-841,303","593,203",,,,,,
19090,LOUISIANA                ,CALCASIEU,"213,840","84,277","-694,608","-631,113","468,989",,,,,,
19100,LOUISIANA                ,CALDWELL,"19,491","6,534","-45,855","-42,432","31,668",,,,,,
19110,LOUISIANA                ,CAMERON,"4,080","1,227","-10,692","-8,595","6,473",,,,,,
19120,LOUISIANA                ,CATAHOULA,"17,794","5,372","-49,891","-39,697","26,814",,,,,,
19130,LOUISIANA                ,CLAIBORNE,"18,531","9,624","-50,274","-54,225","37,277",,,,,,
19140,LOUISIANA                ,CONCORDIA,"28,719","7,046","-102,470","-101,136","27,712",,,,,,
19150,LOUISIANA                ,DE SOTO,"37,860","17,652","-92,876","-90,048","65,120",,,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,"466,081","164,268","-1,180,110","-1,086,983","669,444",,,,,,
19170,LOUISIANA                ,EAST CARROLL,"10,483","3,624","-26,501","-23,642","14,285",,,,,,
19180,LOUISIANA                ,EAST FELICIANA,"26,750","8,637","-65,874","-62,187","44,460",,,,,,
19190,LOUISIANA                ,EVANGELINE,"55,567","26,311","-137,956","-112,618","84,222",,,,,,
19200,LOUISIANA                ,FRANKLIN,"40,355","14,406","-99,519","-83,205","54,244",,,,,,
19210,LOUISIANA                ,GRANT,"22,574","7,735","-67,881","-57,617","44,998",,,,,,
19220,LOUISIANA                ,IBERIA,"123,146","41,269","-314,147","-279,567","178,873",,,,,,
19230,LOUISIANA                ,IBERVILLE,"33,094","13,605","-92,471","-82,717","52,440",,,,,,
19240,LOUISIANA                ,JACKSON,"29,976","12,651","-81,154","-78,306","51,339",,,,,,
19250,LOUISIANA                ,JEFFERSON,"-137,718","-939,699","-879,742","-421,686","512,629",,,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,"52,541","21,099","-138,476","-129,207","80,537",,,,,,
19270,LOUISIANA                ,LAFAYETTE,"298,354","128,917","-782,388","-800,110","453,438",,,,,,
19280,LOUISIANA                ,LAFOURCHE,"102,992","18,585","-286,776","-260,431","184,283",,,,,,
19290,LOUISIANA                ,LA SALLE,"20,062","7,447","-51,910","-39,104","33,797",,,,,,
19300,LOUISIANA                ,LINCOLN,"54,493","21,984","-152,165","-147,650","95,650",,,,,,
19310,LOUISIANA                ,LIVINGSTON,"94,064","34,576","-266,265","-243,701","158,898",,,,,,
19320,LOUISIANA                ,MADISON,"8,856","1,853","-33,351","-31,757","5,770",,,,,,
19330,LOUISIANA                ,MOREHOUSE,"47,108","19,861","-113,632","-107,578","71,385",,,,,,
19340,LOUISIANA                ,NATCHITOCHES,"52,937","23,085","-168,128","-153,377","102,280",,,,,,
19350,LOUISIANA                ,ORLEANS,"-55,994","-441,249","-453,091","-205,306","307,694",,,,,,
19360,LOUISIANA                ,OUACHITA,"223,502","81,706","-550,467","-487,609","351,054",,,,,,
19370,LOUISIANA                ,PLAQUEMINES,"-4,779","-31,477","-31,832","-14,856","20,627",,,,,,
19380,LOUISIANA                ,POINTE COUPEE,"29,014","12,232","-68,909","-62,657","41,000",,,,,,
19390,LOUISIANA                ,RAPIDES,"173,567","56,084","-477,516","-424,408","328,870",,,,,,
19400,LOUISIANA                ,RED RIVER,"10,485","4,538","-26,193","-30,687","21,946",,,,,,
19410,LOUISIANA                ,RICHLAND,"38,340","13,985","-85,148","-80,756","50,088",,,,,,
19420,LOUISIANA                ,SABINE,"39,249","16,788","-110,700","-92,620","61,495",,,,,,
19430,LOUISIANA                ,ST. BERNARD,"1,806","-32,785","-44,280","-26,090","25,163",,,,,,
19440,LOUISIANA                ,ST. CHARLES,116,"-52,660","-71,516","-38,536","43,789",,,,,,
19450,LOUISIANA                ,ST. HELENA,"8,067","2,324","-23,745","-17,661","12,873",,,,,,
19460,LOUISIANA                ,ST. JAMES,"22,153","-2,704","-63,884","-54,726","39,708",,,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"3,838","-40,015","-70,278","-48,040","43,648",,,,,,
