AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
25310,MISSISSIPPI              ,JEFFERSON,"17,864","16,908","9,683","30,746","63,517",,,,,,
25320,MISSISSIPPI              ,JEFFERSON DAVIS,"-210,129","-173,329","-192,980","-130,497","-134,773",,,,,,
25330,MISSISSIPPI              ,JONES,"-1,108,538","-1,036,234","-974,643","-846,164","-685,477",,,,,,
25340,MISSISSIPPI              ,KEMPER,"-91,520","-124,476","-82,136","-59,228","-82,685",,,,,,
25350,MISSISSIPPI              ,LAFAYETTE,"-314,912","-341,199","-343,177","-317,380","-219,598",,,,,,
25360,MISSISSIPPI              ,LAMAR,"-653,403","-437,418","-548,157","-595,556","-396,712",,,,,,
25370,MISSISSIPPI              ,LAUDERDALE,"-907,659","-1,062,559","-950,976","-567,248","-349,489",,,,,,
25380,MISSISSIPPI              ,LAWRENCE,"-134,520","-214,833","-235,441","-186,252","-100,543",,,,,,
25390,MISSISSIPPI              ,LEAKE,"38,573","-7,297","-29,672","-68,446","7,134",,,,,,
25400,MISSISSIPPI              ,LEE,"-692,162","-837,056","-945,444","-777,810","-818,488",,,,,,
25410,MISSISSIPPI              ,LEFLORE,"-707,907","-825,066","-861,284","-892,144","-493,613",,,,,,
25420,MISSISSIPPI              ,LINCOLN,"-182,552","-166,814","-239,444","-287,046","-131,818",,,,,,
25430,MISSISSIPPI              ,LOWNDES,"-652,637","-576,497","-833,215","-719,653","-789,787",,,,,,
25440,MISSISSIPPI              ,MADISON,"322,519","204,681","163,939","86,827","95,690",,,,,,
25450,MISSISSIPPI              ,MARION,"-351,103","-362,447","-396,260","-366,092","-380,939",,,,,,
25460,MISSISSIPPI              ,MARSHALL,"-156,219","-220,402","-253,394","-250,143","-148,589",,,,,,
25470,MISSISSIPPI              ,MONROE,"-131,383","-198,264","-282,800","-151,266","-56,006",,,,,,
25480,MISSISSIPPI              ,MONTGOMERY,"-173,192","-184,288","-191,301","-144,382","-109,725",,,,,,
25490,MISSISSIPPI              ,NESHOBA,"-294,590","-259,959","-217,474","-162,355","-103,088",,,,,,
25500,MISSISSIPPI              ,NEWTON,"-353,915","-329,213","-340,564","-212,010","-167,133",,,,,,
25510,MISSISSIPPI              ,NOXUBEE,"-156,208","-191,797","-161,057","-115,281","9,482",,,,,,
25520,MISSISSIPPI              ,OKTIBBEHA,"-62,053","-71,149","-84,248","-81,721","-61,095",,,,,,
25530,MISSISSIPPI              ,PANOLA,"-157,874","-40,825","-74,583","-84,274","97,690",,,,,,
25540,MISSISSIPPI              ,PEARL RIVER,"-386,199","-325,402","-414,568","-310,220","-241,678",,,,,,
25550,MISSISSIPPI              ,PERRY,"-213,324","-183,038","-152,717","-171,543","-179,525",,,,,,
25560,MISSISSIPPI              ,PIKE,"-806,753","-614,055","-605,299","-538,224","-548,445",,,,,,
25570,MISSISSIPPI              ,PONTOTOC,"-197,504","-225,864","-232,343","-213,179","-240,234",,,,,,
25580,MISSISSIPPI              ,PRENTISS,"-402,302","-376,490","-325,680","-336,679","-282,584",,,,,,
25590,MISSISSIPPI              ,QUITMAN,"-186,076","-118,062","-130,181","-175,783","-90,974",,,,,,
25600,MISSISSIPPI              ,RANKIN,"224,606","233,517","96,497","159,894","235,637",,,,,,
25610,MISSISSIPPI              ,SCOTT,"37,615","-36,556","-156,487","-102,185",-36,,,,,,
25620,MISSISSIPPI              ,SHARKEY,"-78,798","-62,934","-88,212","-58,358","-90,488",,,,,,
25630,MISSISSIPPI              ,SIMPSON,"-54,395","-41,587","-87,426","5,237","18,642",,,,,,
25640,MISSISSIPPI              ,SMITH,"-133,398","-91,439","-125,880","-102,925","-58,572",,,,,,
25650,MISSISSIPPI              ,STONE,"-250,591","-259,462","-302,429","-296,203","-233,400",,,,,,
25660,MISSISSIPPI              ,SUNFLOWER,"-94,817","-84,285","-99,229","26,594","63,022",,,,,,
25670,MISSISSIPPI              ,TALLAHATCHIE,"-216,301","-151,331","-212,873","-185,441","-161,820",,,,,,
25680,MISSISSIPPI              ,TATE,"-220,232","-253,412","-343,383","-304,305","-245,097",,,,,,
25690,MISSISSIPPI              ,TIPPAH,"-206,688","-174,253","-183,675","-187,868","-250,263",,,,,,
25700,MISSISSIPPI              ,TISHOMINGO,"-478,041","-410,428","-411,602","-392,468","-266,895",,,,,,
25710,MISSISSIPPI              ,TUNICA,"-100,090","-114,176","-117,800","-133,045","-74,688",,,,,,
25720,MISSISSIPPI              ,UNION,"126,108","42,944","96,801","85,152","65,333",,,,,,
25730,MISSISSIPPI              ,WALTHALL,"-196,973","-215,857","-181,850","-206,039","-181,407",,,,,,
25740,MISSISSIPPI              ,WARREN,"-1,123,856","-1,148,699","-1,055,615","-530,896","-896,834",,,,,,
25750,MISSISSIPPI              ,WASHINGTON,"-397,133","-683,274","-525,489","-518,290","-423,779",,,,,,
25760,MISSISSIPPI              ,WAYNE,"-118,231","-60,080","-97,930","-11,336","-17,022",,,,,,
25770,MISSISSIPPI              ,WEBSTER,"-223,777","-194,359","-119,491","-110,437","-82,883",,,,,,
25780,MISSISSIPPI              ,WILKINSON,"-30,363","-41,880","-39,029","-22,893","-31,755",,,,,,
25790,MISSISSIPPI              ,WINSTON,"-114,359","-139,210","-176,527","-100,947","-26,205",,,,,,
25800,MISSISSIPPI              ,YALOBUSHA,"-224,692","-257,680","-253,689","-247,879","-183,008",,,,,,
25810,MISSISSIPPI              ,YAZOO,"-16,104","-4,472","-69,778","-72,588","-17,056",,,,,,
26000,MISSOURI                 ,ADAIR,"-30,126","-37,173","-18,664","-34,231","-65,067",,,,,,
26010,MISSOURI                 ,ANDREW,"3,422","-13,856","-17,149","-19,413","-18,264",,,,,,
26020,MISSOURI                 ,ATCHISON,"-15,575","-27,751","-38,850","-29,113","-27,599",,,,,,
26030,MISSOURI                 ,AUDRAIN,"-60,709","-12,127","-34,643","-24,952","-67,249",,,,,,
26040,MISSOURI                 ,BARRY,"-184,908","-177,980","-165,072","-183,567","-181,142",,,,,,
26050,MISSOURI                 ,BARTON,"-201,280","-192,157","-139,414","-110,304","-106,464",,,,,,
26060,MISSOURI                 ,BATES,"38,770","57,708","71,389","61,766","37,953",,,,,,
26070,MISSOURI                 ,BENTON,"-56,571","-113,890","-126,652","-54,300","-54,441",,,,,,
26080,MISSOURI                 ,BOLLINGER,"-71,955","-68,116","-91,567","-118,019","-82,327",,,,,,
26090,MISSOURI                 ,BOONE,"-205,458","-199,104","-166,813","-199,966","-507,306",,,,,,
26100,MISSOURI                 ,BUCHANAN,"4,591","-26,971","-47,141","-21,807","-71,679",,,,,,
26110,MISSOURI                 ,BUTLER,"-834,596","-960,582","-1,121,277","-977,649","-799,749",,,,,,
26120,MISSOURI                 ,CALDWELL,"5,361","11,756","3,973","1,904","-10,508",,,,,,
26130,MISSOURI                 ,CALLAWAY,"-202,038","-136,129","-146,802","-94,316","-138,785",,,,,,
26140,MISSOURI                 ,CAMDEN,"-457,689","-472,931","-438,382","-587,316","-634,386",,,,,,
26150,MISSOURI                 ,CAPE GIRARDEAU,"-353,423","-401,304","-548,978","-543,318","-465,914",,,,,,
26160,MISSOURI                 ,CARROLL,"4,257","-7,877","-22,069","-20,523","-3,344",,,,,,
26170,MISSOURI                 ,CARTER,"-114,283","-139,021","-173,758","-182,225","-112,091",,,,,,
26180,MISSOURI                 ,CASS,"239,899","238,544","233,913","158,140","127,524",,,,,,
26190,MISSOURI                 ,CEDAR,"-90,592","-42,630","-121,291","-104,687","-82,622",,,,,,
26200,MISSOURI                 ,CHARITON,"-98,575","-35,381","-38,681","-30,146","-18,539",,,,,,
26210,MISSOURI                 ,CHRISTIAN,"-98,425","-87,964","-89,364","-161,088","-240,779",,,,,,
26220,MISSOURI                 ,CLARK,"-39,234","-25,719","-27,537","-33,678","-23,718",,,,,,
26230,MISSOURI                 ,CLAY,"26,586","-71,799","-81,281","-98,767","-130,806",,,,,,
26240,MISSOURI                 ,CLINTON,"25,562","19,444","2,921","-6,960","-5,621",,,,,,
26250,MISSOURI                 ,COLE,"41,500","70,487","84,393",-318,"-179,780",,,,,,
26260,MISSOURI                 ,COOPER,"-84,699","-49,912","-97,640","-56,081","-69,574",,,,,,
26270,MISSOURI                 ,CRAWFORD,"-16,476","-8,714","-1,610","-2,133","-14,982",,,,,,
26280,MISSOURI                 ,DADE,"-20,293","-27,689","-21,511","-56,496","-31,663",,,,,,
26290,MISSOURI                 ,DALLAS,"-57,248","-31,263","-31,727","-28,902","-24,371",,,,,,
26300,MISSOURI                 ,DAVIESS,"5,279","17,465","-20,973","-13,578","-14,097",,,,,,
26310,MISSOURI                 ,DEKALB,"5,418","12,644","6,090","-6,411","-6,920",,,,,,
26320,MISSOURI                 ,DENT,"-8,442","-42,251","-11,901","-23,941","-39,696",,,,,,
26330,MISSOURI                 ,DOUGLAS,"-33,754","-25,511","3,525","-29,867","-19,681",,,,,,
26340,MISSOURI                 ,DUNKLIN,"16,460","-27,843","-31,930","98,851","193,857",,,,,,
26350,MISSOURI                 ,FRANKLIN,"217,594","297,225","292,945","105,204","19,026",,,,,,
26360,MISSOURI                 ,GASCONADE,"2,924","38,098","4,568","-8,842","-58,862",,,,,,
26370,MISSOURI                 ,GENTRY,"-3,810",653,"-10,015","3,222","-8,317",,,,,,
26380,MISSOURI                 ,GREENE,"-515,201","-257,920","-165,162","-384,523","-489,274",,,,,,
26390,MISSOURI                 ,GRUNDY,"-30,823","-32,589","-49,085","-25,090","-52,477",,,,,,
26400,MISSOURI                 ,HARRISON,"8,957","2,861",-712,"-11,454","-2,737",,,,,,
26410,MISSOURI                 ,HENRY,"15,693","80,372","57,884","34,608","19,327",,,,,,
26411,MISSOURI                 ,HICKORY,"-51,175","-52,496","-4,532","-37,202","-43,915",,,,,,
26412,MISSOURI                 ,HOLT,-10,"-2,237","-8,592","-3,200","-14,842",,,,,,
26440,MISSOURI                 ,HOWARD,"-57,719","-11,083","-37,520","-29,154","-37,359",,,,,,
26450,MISSOURI                 ,HOWELL,"-469,391","-445,964","-617,276","-793,277","-692,547",,,,,,
26460,MISSOURI                 ,IRON,"-31,198","-26,663","-46,356","-40,593","-48,439",,,,,,
26470,MISSOURI                 ,JACKSON,"3,276,089","2,683,592","2,358,554","1,978,668","1,732,336",,,,,,
26480,MISSOURI                 ,JASPER,"-2,135,059","-2,283,472","-2,053,889","-1,523,833","-1,326,987",,,,,,
26490,MISSOURI                 ,JEFFERSON,"75,006","-1,591","76,288","100,718","42,256",,,,,,
26500,MISSOURI                 ,JOHNSON,"23,012","-14,976","-34,738","-37,795","-68,817",,,,,,
26510,MISSOURI                 ,KNOX,"-12,645","7,631","-2,692","4,139","-16,005",,,,,,
26520,MISSOURI                 ,LACLEDE,"-87,876","-86,055","-105,841","-97,962","-112,058",,,,,,
26530,MISSOURI                 ,LAFAYETTE,"91,837","31,103","37,208","-16,181","-16,165",,,,,,
26540,MISSOURI                 ,LAWRENCE,"-129,533","-111,947","-113,575","-139,897","-221,307",,,,,,
26541,MISSOURI                 ,LEWIS,"-25,580","-18,700","-18,431","-18,368","-40,422",,,,,,
26560,MISSOURI                 ,LINCOLN,"110,685","53,591","-10,711","-2,858","17,625",,,,,,
26570,MISSOURI                 ,LINN,"-65,293","-43,961","-55,999","-22,219","-43,019",,,,,,
26580,MISSOURI                 ,LIVINGSTON,"-13,074","-14,392","-28,151","-29,872","-44,074",,,,,,
26590,MISSOURI                 ,MCDONALD,"-202,848","-213,873","-161,474","-151,077","-133,417",,,,,,
26600,MISSOURI                 ,MACON,"-100,929","-41,529","-24,178","-41,443","-44,465",,,,,,
26601,MISSOURI                 ,MADISON,"-24,259","-54,260","-52,855","-92,686","-73,066",,,,,,
26620,MISSOURI                 ,MARIES,"10,410","-7,424","3,813","-29,105","-49,205",,,,,,
26630,MISSOURI                 ,MARION,"-70,692","-44,936","-69,954","-90,715","-86,115",,,,,,
26631,MISSOURI                 ,MERCER,"4,001","4,406","-14,068","-5,148","-21,157",,,,,,
26650,MISSOURI                 ,MILLER,"-164,076","-139,114","-128,824","-263,962","-241,982",,,,,,
26660,MISSOURI                 ,MISSISSIPPI,"-84,021","-80,760","-96,650","-92,677","-102,077",,,,,,
26670,MISSOURI                 ,MONITEAU,"21,320","24,302","17,326","-26,014","-25,051",,,,,,
26680,MISSOURI                 ,MONROE,"-74,911","-6,219","-26,275","-47,831","-32,915",,,,,,
26690,MISSOURI                 ,MONTGOMERY,"16,271","-28,437","-15,375","-1,474","-29,339",,,,,,
26700,MISSOURI                 ,MORGAN,"-68,288","-121,990","-115,410","-218,750","-173,340",,,,,,
26710,MISSOURI                 ,NEW MADRID,"-88,916","-82,073","-124,845","-129,793","-73,821",,,,,,
26720,MISSOURI                 ,NEWTON,"-667,051","-628,737","-484,760","-467,508","-391,045",,,,,,
26730,MISSOURI                 ,NODAWAY,"-3,211","-33,605","-24,921","-21,328","-25,712",,,,,,
26740,MISSOURI                 ,OREGON,"-119,174","-125,703","-148,331","-163,482","-227,301",,,,,,
26750,MISSOURI                 ,OSAGE,"21,468","34,443","30,107","-2,006","-34,427",,,,,,
26751,MISSOURI                 ,OZARK,"-59,217","-56,438","-68,514","-87,365","-95,183",,,,,,
26770,MISSOURI                 ,PEMISCOT,"53,156","11,269","60,296","129,055","172,149",,,,,,
26780,MISSOURI                 ,PERRY,"-96,351","-75,382","-96,515","-98,692","-131,800",,,,,,
26790,MISSOURI                 ,PETTIS,"-136,982","-131,234","-104,270","-153,514","-136,103",,,,,,
26800,MISSOURI                 ,PHELPS,"-113,161","-186,937","-163,653","-145,589","-211,171",,,,,,
26810,MISSOURI                 ,PIKE,"-12,066","-21,710","-2,735","-3,135","-16,696",,,,,,
26820,MISSOURI                 ,PLATTE,"20,780","-21,741","-85,068","-34,037","-79,356",,,,,,
26821,MISSOURI                 ,POLK,"-97,314","-66,224","-50,399","-104,519","-91,171",,,,,,
26840,MISSOURI                 ,PULASKI,"-123,597","-79,641","-130,784","-163,887","-213,100",,,,,,
26850,MISSOURI                 ,PUTNAM,"-17,945","9,094","-19,766","-52,953","-15,451",,,,,,
26860,MISSOURI                 ,RALLS,"-16,162","-26,727","-32,007","-18,387","-15,301",,,,,,
26870,MISSOURI                 ,RANDOLPH,"-326,609","-74,558","-79,082","-69,110","-156,238",,,,,,
26880,MISSOURI                 ,RAY,"7,802","6,334","9,764","-20,387","-17,802",,,,,,
26881,MISSOURI                 ,REYNOLDS,"-24,508","-47,969","-54,354","-44,581","-47,117",,,,,,
26900,MISSOURI                 ,RIPLEY,"-365,002","-388,718","-394,337","-375,991","-339,339",,,,,,
26910,MISSOURI                 ,ST. CHARLES,"1,048,047","984,599","599,765","409,529","477,619",,,,,,
26911,MISSOURI                 ,ST. CLAIR,"-6,741","12,492","16,519","-6,940","6,352",,,,,,
26930,MISSOURI                 ,ST. FRANCOIS,"96,799","-105,691","-143,590","-283,820","-324,721",,,,,,
26940,MISSOURI                 ,ST. LOUIS,"3,531,953","3,310,137","3,368,929","3,235,985","3,469,754",,,,,,
26950,MISSOURI                 ,ST. LOUIS CITY,"1,378,402","1,427,008","1,647,052","1,484,820","1,462,400",,,,,,
26960,MISSOURI                 ,STE. GENEVIEVE,"-60,330","-38,438","-34,401","-44,859","-20,855",,,,,,
26970,MISSOURI                 ,SALINE,"-74,294","-51,264","-286,639","-265,818","-298,749",,,,,,
26980,MISSOURI                 ,SCHUYLER,"-32,402","-22,251","-6,079","-17,576","-23,534",,,,,,
26981,MISSOURI                 ,SCOTLAND,"-26,795","-5,442","-9,665","-2,981","-19,287",,,,,,
26982,MISSOURI                 ,SCOTT,"-178,624","-232,704","-255,455","-318,497","-253,320",,,,,,
26983,MISSOURI                 ,SHANNON,"-33,848","-45,037","-84,092","-72,784","-73,984",,,,,,
26984,MISSOURI                 ,SHELBY,"-27,556","-7,645","-6,008","-12,609","-46,421",,,,,,
26985,MISSOURI                 ,STODDARD,"-419,268","-350,232","-422,759","-322,733","-254,870",,,,,,
26986,MISSOURI                 ,STONE,"-165,273","-150,127","-199,269","-166,349","-222,335",,,,,,
26987,MISSOURI                 ,SULLIVAN,"-22,868","-1,561","-13,981","-34,789","-6,225",,,,,,
26988,MISSOURI                 ,TANEY,"-318,637","-271,321","-330,228","-344,335","-305,284",,,,,,
26989,MISSOURI                 ,TEXAS,"-159,509","-124,628","-182,004","-162,110","-182,877",,,,,,
26990,MISSOURI                 ,VERNON,"-227,268","-205,323","-308,098","-159,340","-100,867",,,,,,
26991,MISSOURI                 ,WARREN,"97,868","62,990","62,647","31,676","15,041",,,,,,
26992,MISSOURI                 ,WASHINGTON,608,"-1,842","6,982","-15,614","-36,573",,,,,,
26993,MISSOURI                 ,WAYNE,"-323,114","-347,402","-487,215","-415,674","-287,286",,,,,,
26994,MISSOURI                 ,WEBSTER,"-57,711","-62,992","-19,287","-114,983","-48,508",,,,,,
26995,MISSOURI                 ,WORTH,"-2,325","2,695","-13,119","-8,573","-1,364",,,,,,
26996,MISSOURI                 ,WRIGHT,"-74,317","-54,640","-58,306","-77,482","-68,383",,,,,,
27000,MONTANA                  ,BEAVERHEAD,"-21,501","-6,752","-6,827","2,730","-7,076",,,,,,
27010,MONTANA                  ,BIG HORN,"-23,793","-7,640","-40,532","-39,151","-69,244",,,,,,
27020,MONTANA                  ,BLAINE,"42,370","-10,049","-5,469","5,271","13,656",,,,,,
27030,MONTANA                  ,BROADWATER,"-1,027","-11,912","-12,074","-9,341","-2,257",,,,,,
27040,MONTANA                  ,CARBON,"-23,758","-16,423","-33,542","-44,470","-63,355",,,,,,
27050,MONTANA                  ,CARTER,"-1,940",-797,"-6,566",-146,"-3,842",,,,,,
27060,MONTANA                  ,CASCADE,"-18,559","-21,274","-28,935","-10,053","-31,288",,,,,,
27070,MONTANA                  ,CHOUTEAU,"7,836","-4,291","-3,441","-3,413","-2,166",,,,,,
27080,MONTANA                  ,CUSTER,"-40,584","-25,399","-36,169","-48,790","-52,689",,,,,,
27090,MONTANA                  ,DANIELS,"-9,531","-1,717","-11,838","-13,871","-10,272",,,,,,
27100,MONTANA                  ,DAWSON,"-28,983","-14,884","-34,416","-29,504","-58,967",,,,,,
27110,MONTANA                  ,DEER LODGE,"-22,597","-22,684","-17,767","-19,839","-16,266",,,,,,
27120,MONTANA                  ,FALLON,"-11,922","-1,388","-6,405","-9,888","-8,035",,,,,,
27130,MONTANA                  ,FERGUS,"-38,166","-21,060","-39,182","-41,933","-60,532",,,,,,
27140,MONTANA                  ,FLATHEAD,"160,578","240,284","43,918","-110,435","-187,462",,,,,,
27150,MONTANA                  ,GALLATIN,"-55,987","-46,184","-71,977","-72,773","-91,081",,,,,,
27160,MONTANA                  ,GARFIELD,"-3,306","-2,514","-3,522","-1,413","-7,393",,,,,,
27170,MONTANA                  ,GLACIER,"-58,719","-43,376","-50,860","-53,329","-48,852",,,,,,
27180,MONTANA                  ,GOLDEN VALLEY,"-2,393","-3,057","-3,195","-15,234","-3,416",,,,,,
27190,MONTANA                  ,GRANITE,"-11,508","-3,159","-5,230","-17,929","-12,783",,,,,,
27200,MONTANA                  ,HILL,"148,827","-20,717","12,021","54,193","25,181",,,,,,
27210,MONTANA                  ,JEFFERSON,"-7,795","6,035","-8,497","-12,718","-16,578",,,,,,
27220,MONTANA                  ,JUDITH BASIN,"-5,409","-1,500","-10,989","-8,017","-2,096",,,,,,
27230,MONTANA                  ,LAKE,"-61,910","-53,148","-53,010","-130,096","-108,191",,,,,,
27240,MONTANA                  ,LEWIS AND CLARK,"-81,147","-27,880","-17,993","-43,244","-68,214",,,,,,
27250,MONTANA                  ,LIBERTY,"-1,668","2,056",-956,"-6,500","-2,067",,,,,,
27260,MONTANA                  ,LINCOLN,"-75,900","-48,006","-51,636","-61,215","-80,824",,,,,,
27270,MONTANA                  ,MCCONE,"-5,371","-3,754","-1,952","-1,659","-3,018",,,,,,
27280,MONTANA                  ,MADISON,"-4,695","-18,787","-11,924","-16,010","-13,683",,,,,,
27290,MONTANA                  ,MEAGHER,"-10,114",11,"-3,406","-3,575","-2,858",,,,,,
27300,MONTANA                  ,MINERAL,"-21,044","-17,087","-8,166","-22,630","-51,852",,,,,,
27310,MONTANA                  ,MISSOULA,"-295,383","-286,220","-210,061","-543,811","-361,698",,,,,,
27320,MONTANA                  ,MUSSELSHELL,"-25,616","-8,138","-24,321","-14,462","-28,178",,,,,,
27330,MONTANA                  ,PARK,"-24,510","-50,314","-31,097","-38,629","-47,772",,,,,,
27340,MONTANA                  ,PETROLEUM,"-1,030",848,"-2,208","-2,542","-1,739",,,,,,
27350,MONTANA                  ,PHILLIPS,"-10,973","-13,762","-16,714","-15,295","-22,828",,,,,,
27360,MONTANA                  ,PONDERA,"-16,871","-6,554","-8,187","-6,754","-5,289",,,,,,
27370,MONTANA                  ,POWDER RIVER,18,"-1,025","-4,389","-10,015","-6,126",,,,,,
27380,MONTANA                  ,POWELL,"-16,005","-21,056","-16,284","-23,674","-19,811",,,,,,
27390,MONTANA                  ,PRAIRIE,"-5,262","-2,884","-2,870","-8,681","-12,204",,,,,,
27400,MONTANA                  ,RAVALLI,"-155,576","-131,637","-135,662","-281,350","-237,614",,,,,,
27410,MONTANA                  ,RICHLAND,"-25,090",141,"-26,688","-47,765","-48,034",,,,,,
27420,MONTANA                  ,ROOSEVELT,"-14,482","-22,741","-51,848","-39,587","-52,178",,,,,,
27430,MONTANA                  ,ROSEBUD,"-28,452","-13,632","-32,506","-34,318","-43,404",,,,,,
27440,MONTANA                  ,SANDERS,"-44,829","-56,051","-26,687","-75,894","-58,927",,,,,,
27450,MONTANA                  ,SHERIDAN,"-22,533","-18,854","-19,767","-10,933","-34,660",,,,,,
27460,MONTANA                  ,SILVER BOW,"-17,156","-10,603","-6,420","-48,854","-41,300",,,,,,
27470,MONTANA                  ,STILLWATER,"-25,959","-15,030","-49,105","-51,386","-57,314",,,,,,
27480,MONTANA                  ,SWEET GRASS,"-5,613","-3,102","-26,773","-18,726","-26,348",,,,,,
27490,MONTANA                  ,TETON,-592,"-4,156","-2,069","-3,389","-3,117",,,,,,
27500,MONTANA                  ,TOOLE,"-1,877",-267,-217,"1,859","-1,341",,,,,,
27510,MONTANA                  ,TREASURE,"-6,545","-2,097","-1,349","-4,381","-9,332",,,,,,
27520,MONTANA                  ,VALLEY,"-27,339","-22,447","-48,639","-58,183","-38,729",,,,,,
27530,MONTANA                  ,WHEATLAND,"-12,498","-2,303","-6,514","-6,451","-10,294",,,,,,
27540,MONTANA                  ,WIBAUX,"-1,607","-2,887","-4,885","-13,338","-3,803",,,,,,
27550,MONTANA                  ,YELLOWSTONE,"-186,541","28,818","-366,811","-332,560","-577,127",,,,,,
28000,NEBRASKA                 ,ADAMS,"-26,357","26,058","71,739","85,930","100,752",,,,,,
28010,NEBRASKA                 ,ANTELOPE,"-16,863","-7,644","-25,015","-6,783","-9,557",,,,,,
28020,NEBRASKA                 ,ARTHUR,"-7,002","-2,036","-12,256",-419,28,,,,,,
28030,NEBRASKA                 ,BANNER,919,-363,-56,-455,0,,,,,,
28040,NEBRASKA                 ,BLAINE,"-2,340","-2,806","-3,746","-5,365",-365,,,,,,
28050,NEBRASKA                 ,BOONE,"-30,427","-32,092","-22,578","-28,977","-24,778",,,,,,
28060,NEBRASKA                 ,BOX BUTTE,"3,851","-4,159","-9,139","1,739","-9,322",,,,,,
28070,NEBRASKA                 ,BOYD,"-9,402","-7,295","-7,304","-4,890",-101,,,,,,
28080,NEBRASKA                 ,BROWN,"-21,210","-21,502","-28,226","-12,898","-1,314",,,,,,
28090,NEBRASKA                 ,BUFFALO,"-294,660","-229,137","-275,945","-3,677","-7,876",,,,,,
28100,NEBRASKA                 ,BURT,"-69,709","-24,450","-23,508","-28,312","-21,168",,,,,,
28110,NEBRASKA                 ,BUTLER,"-24,387","-16,795","-39,192","-43,523","-38,150",,,,,,
28120,NEBRASKA                 ,CASS,"34,841","13,756","-28,043","-23,827","11,065",,,,,,
28130,NEBRASKA                 ,CEDAR,-858,"5,602","4,493","-1,139","-8,425",,,,,,
28140,NEBRASKA                 ,CHASE,"-11,614","-9,290","-16,020","-12,586","6,808",,,,,,
28150,NEBRASKA                 ,CHERRY,"-12,302","-21,849","-19,575","-19,465","-18,773",,,,,,
28160,NEBRASKA                 ,CHEYENNE,"-15,344","-17,749","-3,351","-2,027","-8,112",,,,,,
28170,NEBRASKA                 ,CLAY,"-17,741","-11,650","1,886","9,666","-3,032",,,,,,
28180,NEBRASKA                 ,COLFAX,"-78,349","-60,532","-77,669","-24,325","-21,614",,,,,,
28190,NEBRASKA                 ,CUMING,"-46,514","-27,310","-27,495","-28,772","-29,881",,,,,,
28200,NEBRASKA                 ,CUSTER,"-74,247","-57,294","-72,516","-36,409","-27,326",,,,,,
28210,NEBRASKA                 ,DAKOTA,"47,017","20,931","34,596","25,681","-28,159",,,,,,
28220,NEBRASKA                 ,DAWES,"-1,452","1,501","-1,253","-2,792","3,831",,,,,,
28230,NEBRASKA                 ,DAWSON,"-66,114","-81,549","-84,131","-30,091","-25,308",,,,,,
28240,NEBRASKA                 ,DEUEL,"-1,643",643,"-6,576","-6,891","-5,784",,,,,,
28250,NEBRASKA                 ,DIXON,"3,594","9,204","12,646","14,362","3,047",,,,,,
28260,NEBRASKA                 ,DODGE,"-286,883","-167,767","-97,842","-57,877","-210,024",,,,,,
28270,NEBRASKA                 ,DOUGLAS,"1,328,119","1,016,440","421,427","1,014,714","404,076",,,,,,
28280,NEBRASKA                 ,DUNDY,"-9,995","-6,146","-15,160","-1,990","-1,697",,,,,,
28290,NEBRASKA                 ,FILLMORE,"-7,212","-31,760","-40,953","-41,558","-25,122",,,,,,
28300,NEBRASKA                 ,FRANKLIN,"-23,288","-14,665","-13,975",718,"1,315",,,,,,
28310,NEBRASKA                 ,FRONTIER,"-5,790","-4,658","-9,289","-13,716","-5,401",,,,,,
28320,NEBRASKA                 ,FURNAS,"-26,909","-27,399","-24,331","-12,389","-7,404",,,,,,
28330,NEBRASKA                 ,GAGE,"-59,396","-96,576","-123,281","-159,982","-91,785",,,,,,
28340,NEBRASKA                 ,GARDEN,"-3,750","1,300","-12,136","-2,374","-2,466",,,,,,
28350,NEBRASKA                 ,GARFIELD,"-13,213","-12,256","-35,508","-4,401","-9,896",,,,,,
28360,NEBRASKA                 ,GOSPER,"-7,036","-10,628","-21,168","-4,720","-1,180",,,,,,
28370,NEBRASKA                 ,GRANT,"-1,310",-786,-286,707,"-2,599",,,,,,
28380,NEBRASKA                 ,GREELEY,"-8,819","-22,176","-27,923","-3,680","-13,995",,,,,,
28390,NEBRASKA                 ,HALL,"-121,850","-131,375","-37,071","-28,086","-34,327",,,,,,
28400,NEBRASKA                 ,HAMILTON,"-30,284","-41,789","-26,544","-34,219","-16,282",,,,,,
28410,NEBRASKA                 ,HARLAN,"-22,140","-19,133","-18,574","-16,649",-796,,,,,,
28420,NEBRASKA                 ,HAYES,156,-929,"-1,624",-255,0,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"-14,263","-21,752","-23,380","-14,130","-13,900",,,,,,
28440,NEBRASKA                 ,HOLT,"-21,716","-26,305","-32,441","-28,217","-41,177",,,,,,
28450,NEBRASKA                 ,HOOKER,"-1,748","-3,109","1,415",497,-821,,,,,,
28460,NEBRASKA                 ,HOWARD,"-32,977","-20,502","-29,664","-13,857","-17,469",,,,,,
28470,NEBRASKA                 ,JEFFERSON,"-31,866","-38,801","-36,006","-64,064","-48,608",,,,,,
