"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
1430,ALABAMA                  ,MACON                  ,"2,375","1,198,456",42.05,"1,198,456",42.05,0,0,0,"2,051",0,0.00,
1440,ALABAMA                  ,MADISON                ,"36,555","13,738,681",31.32,"13,738,681",31.32,0,0,0,"33,544",0,0.00,
1450,ALABAMA                  ,MARENGO                ,"2,465","1,818,130",61.46,"1,818,130",61.46,0,0,0,"2,432",0,0.00,
1460,ALABAMA                  ,MARION                 ,"4,424","1,717,393",32.35,"1,717,393",32.35,0,0,0,"4,295",0,0.00,
1470,ALABAMA                  ,MARSHALL               ,"12,530","4,998,959",33.25,"4,998,959",33.25,0,0,0,"11,818",0,0.00,
1480,ALABAMA                  ,MOBILE                 ,"31,975","33,382,683",87.00,"33,382,683",87.00,0,0,0,"29,749",0,0.00,
1490,ALABAMA                  ,MONROE                 ,"2,671","1,676,204",52.30,"1,676,204",52.30,0,0,0,"2,571",0,0.00,
1500,ALABAMA                  ,MONTGOMERY             ,"20,786","10,525,845",42.20,"10,525,845",42.20,0,0,0,"19,188",0,0.00,
1510,ALABAMA                  ,MORGAN                 ,"15,945","7,887,872",41.22,"7,887,872",41.22,0,0,0,"15,147",0,0.00,
1520,ALABAMA                  ,PERRY                  ,"1,334","721,695",45.08,"721,695",45.08,0,0,0,"1,288",0,0.00,
1530,ALABAMA                  ,PICKENS                ,"2,833","770,970",22.68,"770,970",22.68,0,0,0,"2,766",0,0.00,
1540,ALABAMA                  ,PIKE                   ,"3,387","2,490,864",61.28,"2,490,864",61.28,0,0,0,"3,223",0,0.00,
1550,ALABAMA                  ,RANDOLPH               ,"3,180","933,375",24.46,"933,375",24.46,0,0,0,"3,102",0,0.00,
1560,ALABAMA                  ,RUSSELL                ,"6,285","4,222,819",55.99,"4,222,819",55.99,0,0,0,"6,002",0,0.00,
