AGED -- 2010  REIMBURSEMENT FOR COST CONTRACTS,,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
04220,ARKANSAS                 ,FAULKNER,"244,308","223,701","192,325.84",,,,,,,,,
04230,ARKANSAS                 ,FRANKLIN,"262,106","253,223","27,358.48",,,,,,,,,
04240,ARKANSAS                 ,FULTON,0,0,0.00,,,,,,,,,
04250,ARKANSAS                 ,GARLAND,"53,066","51,458","70,082.66",,,,,,,,,
04260,ARKANSAS                 ,GRANT,"62,196","56,252","13,386.33",,,,,,,,,
04270,ARKANSAS                 ,GREENE,"53,762","45,774","40,705.83",,,,,,,,,
04280,ARKANSAS                 ,HEMPSTEAD,0,0,"2,325.03",,,,,,,,,
04290,ARKANSAS                 ,HOT SPRING,"27,276","26,665","18,328.00",,,,,,,,,
04300,ARKANSAS                 ,HOWARD,0,0,0.00,,,,,,,,,
04310,ARKANSAS                 ,INDEPENDENCE,0,0,"36,271.06",,,,,,,,,
04320,ARKANSAS                 ,IZARD,"34,178","32,878","22,514.30",,,,,,,,,
04330,ARKANSAS                 ,JACKSON,"13,681","12,369","7,093.98",,,,,,,,,
04340,ARKANSAS                 ,JEFFERSON,"107,044","92,321","61,462.97",,,,,,,,,
04350,ARKANSAS                 ,JOHNSON,"267,527","245,528","48,712.97",,,,,,,,,
04360,ARKANSAS                 ,LAFAYETTE,0,0,"6,969.64",,,,,,,,,
04370,ARKANSAS                 ,LAWRENCE,"2,805","2,415","3,022.76",,,,,,,,,
04380,ARKANSAS                 ,LEE,0,0,0.00,,,,,,,,,
04390,ARKANSAS                 ,LINCOLN,0,0,0.00,,,,,,,,,
04400,ARKANSAS                 ,LITTLE RIVER,"16,011","14,065","38,258.51",,,,,,,,,
04410,ARKANSAS                 ,LOGAN,"89,057","84,827","23,504.97",,,,,,,,,
04420,ARKANSAS                 ,LONOKE,"100,647","95,646","67,370.62",,,,,,,,,
04430,ARKANSAS                 ,MADISON,"9,414","8,468","2,845.18",,,,,,,,,
04440,ARKANSAS                 ,MARION,"11,096","9,878","22,710.04",,,,,,,,,
04450,ARKANSAS                 ,MILLER,0,0,"4,835.71",,,,,,,,,
04460,ARKANSAS                 ,MISSISSIPPI,"44,603","39,563","11,062.48",,,,,,,,,
04470,ARKANSAS                 ,MONROE,0,0,0.00,,,,,,,,,
04480,ARKANSAS                 ,MONTGOMERY,0,0,"7,048.84",,,,,,,,,
04490,ARKANSAS                 ,NEVADA,"3,583","3,153","2,065.22",,,,,,,,,
04500,ARKANSAS                 ,NEWTON,0,0,0.00,,,,,,,,,
04510,ARKANSAS                 ,OUACHITA,0,0,"5,557.92",,,,,,,,,
04520,ARKANSAS                 ,PERRY,"38,364","33,647","46,060.88",,,,,,,,,
04530,ARKANSAS                 ,PHILLIPS,0,0,"6,393.36",,,,,,,,,
04540,ARKANSAS                 ,PIKE,0,0,"6,177.01",,,,,,,,,
04550,ARKANSAS                 ,POINSETT,"16,204","15,401","3,959.45",,,,,,,,,
04560,ARKANSAS                 ,POLK,0,0,"1,750.95",,,,,,,,,
04570,ARKANSAS                 ,POPE,"8,982","8,982","39,664.87",,,,,,,,,
04580,ARKANSAS                 ,PRAIRIE,0,0,"5,269.11",,,,,,,,,
04590,ARKANSAS                 ,PULASKI,"1,575,844","1,441,687","1,121,281.25",,,,,,,,,
04600,ARKANSAS                 ,RANDOLPH,"3,788","3,788","15,598.78",,,,,,,,,
04610,ARKANSAS                 ,ST. FRANCIS,0,0,0.00,,,,,,,,,
04620,ARKANSAS                 ,SALINE,"67,523","58,116","156,203.51",,,,,,,,,
04630,ARKANSAS                 ,SCOTT,"3,732","3,732","4,889.54",,,,,,,,,
04640,ARKANSAS                 ,SEARCY,0,0,0.00,,,,,,,,,
04650,ARKANSAS                 ,SEBASTIAN,"302,187","286,678","100,822.14",,,,,,,,,
04660,ARKANSAS                 ,SEVIER,0,0,0.00,,,,,,,,,
04670,ARKANSAS                 ,SHARP,0,0,"9,852.82",,,,,,,,,
04680,ARKANSAS                 ,STONE,"3,916","3,092","7,710.73",,,,,,,,,
04690,ARKANSAS                 ,UNION,"36,838","28,400","8,572.92",,,,,,,,,
04700,ARKANSAS                 ,VAN BUREN,"4,004","3,518","10,055.88",,,,,,,,,
