DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
12040,HAWAII                   ,KAUAI,782,288,-827,-486,-273,,,,,
12050,HAWAII                   ,MAUI,670,"3,269",518,116,-325,,,,,
13000,IDAHO                    ,ADA,"-40,940","-44,593","-24,987","-36,352","-37,070",,,,,
13010,IDAHO                    ,ADAMS,0,-999,0,0,-452,,,,,
13020,IDAHO                    ,BANNOCK,"2,224","5,392","6,241","6,780","1,206",,,,,
13030,IDAHO                    ,BEAR LAKE,0,21,-28,0,0,,,,,
13040,IDAHO                    ,BENEWAH,-262,-706,-650,-46,-687,,,,,
13050,IDAHO                    ,BINGHAM,-667,-825,283,-419,"-3,304",,,,,
13060,IDAHO                    ,BLAINE,"-1,369",0,986,870,-187,,,,,
13070,IDAHO                    ,BOISE,-540,0,0,-128,-201,,,,,
13080,IDAHO                    ,BONNER,"-2,987","-1,814","-1,138","-1,218",976,,,,,
13090,IDAHO                    ,BONNEVILLE,"-1,314","-2,681",-958,"-11,811","-23,006",,,,,
13100,IDAHO                    ,BOUNDARY,298,195,-231,-50,-191,,,,,
13110,IDAHO                    ,BUTTE,"-1,178",0,254,-109,4,,,,,
13120,IDAHO                    ,CAMAS,-219,-84,0,0,0,,,,,
13130,IDAHO                    ,CANYON,"-26,597","-19,892","-16,749","-19,241","-20,321",,,,,
13140,IDAHO                    ,CARIBOU,241,115,-239,91,0,,,,,
13150,IDAHO                    ,CASSIA,"-3,426","-2,973",-750,-746,-95,,,,,
13160,IDAHO                    ,CLARK,0,0,0,0,0,,,,,
13170,IDAHO                    ,CLEARWATER,-416,-346,-396,-587,385,,,,,
13180,IDAHO                    ,CUSTER,-202,-246,-91,0,19,,,,,
13190,IDAHO                    ,ELMORE,-142,"-1,668","-1,518",-23,-122,,,,,
13200,IDAHO                    ,FRANKLIN,0,-509,0,0,-900,,,,,
13210,IDAHO                    ,FREMONT,"-2,013","-1,738",-231,-137,-147,,,,,
13220,IDAHO                    ,GEM,"-3,865","-1,174","-1,668","-1,364",-466,,,,,
13230,IDAHO                    ,GOODING,"-1,495","-1,366",-770,-355,-245,,,,,
13240,IDAHO                    ,IDAHO,"-2,551","-1,616",-174,345,-621,,,,,
13250,IDAHO                    ,JEFFERSON,"-1,388",-672,-138,-892,"-3,687",,,,,
13260,IDAHO                    ,JEROME,"-2,840",-683,"-1,325",-591,74,,,,,
13270,IDAHO                    ,KOOTENAI,"-3,563","-7,980","-3,248","-2,587","-6,623",,,,,
13280,IDAHO                    ,LATAH,"-1,748","-1,786","-1,500",-871,527,,,,,
13290,IDAHO                    ,LEMHI,-202,-381,-1,-275,"-1,775",,,,,
13300,IDAHO                    ,LEWIS,-98,-396,-356,-460,-203,,,,,
13310,IDAHO                    ,LINCOLN,-125,-254,-381,-332,90,,,,,
13320,IDAHO                    ,MADISON,"-2,282",-794,-26,-258,-31,,,,,
13330,IDAHO                    ,MINIDOKA,-628,"-1,632",-314,-335,233,,,,,
13340,IDAHO                    ,NEZ PERCE,"-6,264","-2,841","-2,362","-4,687","1,618",,,,,
13350,IDAHO                    ,ONEIDA,"-1,595",-308,93,-452,0,,,,,
13360,IDAHO                    ,OWYHEE,"-2,147","-1,152",-620,-201,-593,,,,,
13370,IDAHO                    ,PAYETTE,-192,"-3,890","-1,557","-3,589",-438,,,,,
13380,IDAHO                    ,POWER,58,219,120,72,48,,,,,
13390,IDAHO                    ,SHOSHONE,"-1,862","-3,175",-835,-512,-572,,,,,
13400,IDAHO                    ,TETON,0,14,0,0,488,,,,,
13410,IDAHO                    ,TWIN FALLS,"-19,310","-9,732","-4,607","-4,637",124,,,,,
13420,IDAHO                    ,VALLEY,-907,-902,"-1,011",-90,-14,,,,,
13430,IDAHO                    ,WASHINGTON,-289,"-1,234",-257,"-1,898",149,,,,,
14000,ILLINOIS                 ,ADAMS,"4,021","1,593","1,321","3,475","2,767",,,,,
14010,ILLINOIS                 ,ALEXANDER,276,-340,-104,-249,-28,,,,,
14020,ILLINOIS                 ,BOND,"3,354","2,199","2,823","4,250","4,129",,,,,
14030,ILLINOIS                 ,BOONE,-345,"1,067",206,"-2,651",-72,,,,,
14040,ILLINOIS                 ,BROWN,169,31,174,185,331,,,,,
14050,ILLINOIS                 ,BUREAU,"1,358",464,301,157,556,,,,,
14060,ILLINOIS                 ,CALHOUN,"3,108","1,092","1,466","1,231","1,230",,,,,
14070,ILLINOIS                 ,CARROLL,-70,-112,-106,763,-246,,,,,
14080,ILLINOIS                 ,CASS,238,426,172,-488,486,,,,,
14090,ILLINOIS                 ,CHAMPAIGN,"15,006","25,227","16,385","-15,534","-26,635",,,,,
14100,ILLINOIS                 ,CHRISTIAN,"2,041","1,365",664,824,688,,,,,
14110,ILLINOIS                 ,CLARK,368,169,335,358,265,,,,,
14120,ILLINOIS                 ,CLAY,"1,324",742,929,672,-43,,,,,
14130,ILLINOIS                 ,CLINTON,"4,301","4,237","5,349","2,351","1,057",,,,,
14140,ILLINOIS                 ,COLES,"3,903","4,082","3,903","6,259","4,554",,,,,
14141,ILLINOIS                 ,COOK,"-383,330","-121,132","585,349","344,834","17,867",,,,,
14150,ILLINOIS                 ,CRAWFORD,-147,54,547,713,164,,,,,
14160,ILLINOIS                 ,CUMBERLAND,69,170,281,235,671,,,,,
14170,ILLINOIS                 ,DEKALB,"-2,544","-2,732","5,871","2,977",-65,,,,,
14180,ILLINOIS                 ,DE WITT,945,636,362,897,"-1,215",,,,,
14190,ILLINOIS                 ,DOUGLAS,"2,603","2,294",851,-134,-413,,,,,
14250,ILLINOIS                 ,DUPAGE,"-36,632","-8,804","55,673","29,955",218,,,,,
14310,ILLINOIS                 ,EDGAR,915,885,705,313,-663,,,,,
14320,ILLINOIS                 ,EDWARDS,316,203,251,150,10,,,,,
14330,ILLINOIS                 ,EFFINGHAM,"2,032","1,290",938,"1,789","3,918",,,,,
14340,ILLINOIS                 ,FAYETTE,"1,237","1,643","1,372","1,023","2,443",,,,,
14350,ILLINOIS                 ,FORD,"2,603","3,454","4,859","-3,698","-5,648",,,,,
14360,ILLINOIS                 ,FRANKLIN,"1,038","1,884","1,185","2,486","2,616",,,,,
14370,ILLINOIS                 ,FULTON,"1,836","2,178","1,678","1,770","1,268",,,,,
14380,ILLINOIS                 ,GALLATIN,-950,22,213,914,-289,,,,,
14390,ILLINOIS                 ,GREENE,"1,063",977,740,"1,011","1,768",,,,,
14400,ILLINOIS                 ,GRUNDY,"-2,058",-906,"2,969","1,624",-859,,,,,
14410,ILLINOIS                 ,HAMILTON,108,349,0,251,95,,,,,
14420,ILLINOIS                 ,HANCOCK,-72,664,760,530,100,,,,,
14421,ILLINOIS                 ,HARDIN,0,82,432,72,24,,,,,
14440,ILLINOIS                 ,HENDERSON,214,71,66,71,25,,,,,
14450,ILLINOIS                 ,HENRY,"1,855","2,362","4,878","3,804","9,639",,,,,
14460,ILLINOIS                 ,IROQUOIS,997,"1,798","-1,037",485,-697,,,,,
14470,ILLINOIS                 ,JACKSON,"3,274","1,359","1,033","2,969","3,576",,,,,
14480,ILLINOIS                 ,JASPER,446,60,407,162,442,,,,,
14490,ILLINOIS                 ,JEFFERSON,"1,140","1,740",908,"1,621","2,527",,,,,
14500,ILLINOIS                 ,JERSEY,"2,030","7,206","3,032","2,532","4,291",,,,,
14510,ILLINOIS                 ,JO DAVIESS,-744,-764,827,45,-128,,,,,
14520,ILLINOIS                 ,JOHNSON,-321,221,283,583,104,,,,,
14530,ILLINOIS                 ,KANE,"-24,237","-4,572","40,239","24,661",943,,,,,
14540,ILLINOIS                 ,KANKAKEE,"-2,586","-5,413","-11,247","-7,332","-25,998",,,,,
14550,ILLINOIS                 ,KENDALL,"-1,840","-1,540","2,264",682,46,,,,,
14560,ILLINOIS                 ,KNOX,"3,596","3,697","2,708","5,915","4,425",,,,,
14570,ILLINOIS                 ,LAKE,"6,272","45,907","42,823","1,576","-27,942",,,,,
14580,ILLINOIS                 ,LA SALLE,"3,055","3,146","1,847","2,148",317,,,,,
14590,ILLINOIS                 ,LAWRENCE,469,"1,466",561,648,"1,237",,,,,
14600,ILLINOIS                 ,LEE,100,413,"2,845","4,391","1,206",,,,,
14610,ILLINOIS                 ,LIVINGSTON,"1,544",837,"1,638","2,250","3,502",,,,,
14620,ILLINOIS                 ,LOGAN,"2,548",865,523,881,806,,,,,
14630,ILLINOIS                 ,MCDONOUGH,"1,900","1,325",835,"1,368",777,,,,,
14640,ILLINOIS                 ,MCHENRY,"-6,320","1,886","17,194","6,579","-1,852",,,,,
14650,ILLINOIS                 ,MCLEAN,"19,660","5,864","7,365","4,487","2,300",,,,,
14660,ILLINOIS                 ,MACON,"-5,476","-2,906","-5,502","2,871","4,350",,,,,
14670,ILLINOIS                 ,MACOUPIN,"10,185","8,439","3,526","4,690","6,517",,,,,
14680,ILLINOIS                 ,MADISON,"39,594","39,894","44,267","41,492","41,108",,,,,
14690,ILLINOIS                 ,MARION,"3,279","5,374","3,021","4,912","4,363",,,,,
14700,ILLINOIS                 ,MARSHALL,"-2,894","-3,130","-1,994","-4,510","-2,335",,,,,
14710,ILLINOIS                 ,MASON,369,431,-146,-36,29,,,,,
14720,ILLINOIS                 ,MASSAC,"1,010","1,308",641,"1,497",792,,,,,
14730,ILLINOIS                 ,MENARD,494,604,491,"-1,859",69,,,,,
14740,ILLINOIS                 ,MERCER,69,429,"1,040","3,414","4,537",,,,,
14750,ILLINOIS                 ,MONROE,"4,672",507,"2,568","1,692","1,537",,,,,
14760,ILLINOIS                 ,MONTGOMERY,"3,125","1,558","2,172","1,895","1,505",,,,,
14770,ILLINOIS                 ,MORGAN,"1,961","2,194","1,554","1,817","3,341",,,,,
14780,ILLINOIS                 ,MOULTRIE,866,784,781,-45,793,,,,,
14790,ILLINOIS                 ,OGLE,"1,461","1,447",271,-635,-625,,,,,
14800,ILLINOIS                 ,PEORIA,"-14,902","-31,484","-13,961","-23,688","-39,994",,,,,
14810,ILLINOIS                 ,PERRY,465,529,-33,478,151,,,,,
14820,ILLINOIS                 ,PIATT,982,931,"1,706",-658,748,,,,,
14830,ILLINOIS                 ,PIKE,"1,429","1,061",332,"1,229","1,148",,,,,
14831,ILLINOIS                 ,POPE,289,38,199,900,130,,,,,
14850,ILLINOIS                 ,PULASKI,138,88,-164,246,4,,,,,
14860,ILLINOIS                 ,PUTNAM,149,120,16,0,0,,,,,
14870,ILLINOIS                 ,RANDOLPH,"2,538","2,178",352,846,"2,699",,,,,
14880,ILLINOIS                 ,RICHLAND,763,"1,205",602,"1,580",851,,,,,
14890,ILLINOIS                 ,ROCK ISLAND,"15,015","23,766","52,428","55,222","44,677",,,,,
14900,ILLINOIS                 ,ST. CLAIR,"34,737","53,410","44,654","53,253","70,290",,,,,
14910,ILLINOIS                 ,SALINE,575,"1,321",555,"1,589","1,226",,,,,
14920,ILLINOIS                 ,SANGAMON,"20,104","15,720","-2,161","-17,922","9,499",,,,,
14921,ILLINOIS                 ,SCHUYLER,318,380,286,515,218,,,,,
14940,ILLINOIS                 ,SCOTT,239,218,826,35,667,,,,,
14950,ILLINOIS                 ,SHELBY,865,633,989,"1,223",668,,,,,
14960,ILLINOIS                 ,STARK,480,"-1,111",667,-386,-423,,,,,
14970,ILLINOIS                 ,STEPHENSON,"1,459",367,"1,402","1,280","1,907",,,,,
14980,ILLINOIS                 ,TAZEWELL,"-9,126","-18,884","-11,795","-15,042","-12,261",,,,,
14981,ILLINOIS                 ,UNION,923,963,388,803,846,,,,,
14982,ILLINOIS                 ,VERMILION,"21,885","29,276","41,140","28,606","11,306",,,,,
14983,ILLINOIS                 ,WABASH,183,141,-61,15,54,,,,,
14984,ILLINOIS                 ,WARREN,"1,048","1,162","2,141","1,030",837,,,,,
14985,ILLINOIS                 ,WASHINGTON,861,"1,824",900,"1,121","1,152",,,,,
14986,ILLINOIS                 ,WAYNE,-173,"1,051",85,548,436,,,,,
14987,ILLINOIS                 ,WHITE,"-2,172",-130,760,"1,067",502,,,,,
14988,ILLINOIS                 ,WHITESIDE,"1,875","1,395","2,839","4,821","4,987",,,,,
14989,ILLINOIS                 ,WILL,"-27,572","-5,155","45,728","27,408",801,,,,,
14990,ILLINOIS                 ,WILLIAMSON,"2,086","2,560",825,"4,914","1,649",,,,,
14991,ILLINOIS                 ,WINNEBAGO,"-2,404","14,756","2,871","-35,167","-19,939",,,,,
14992,ILLINOIS                 ,WOODFORD,"-1,170","-3,659","-1,654","-2,214","-3,197",,,,,
15000,INDIANA                  ,ADAMS,-190,437,"1,654",971,"1,306",,,,,
15010,INDIANA                  ,ALLEN,"25,405","61,214","77,627","93,833","55,976",,,,,
15020,INDIANA                  ,BARTHOLOMEW,"8,221","-1,223","-8,053","4,384","7,759",,,,,
15030,INDIANA                  ,BENTON,"1,726",213,44,534,-48,,,,,
15040,INDIANA                  ,BLACKFORD,32,-451,"3,811","3,675","1,894",,,,,
15050,INDIANA                  ,BOONE,-46,287,37,"5,201","6,817",,,,,
15060,INDIANA                  ,BROWN,-81,199,-71,804,"1,990",,,,,
15070,INDIANA                  ,CARROLL,"1,947","2,252",-42,"-1,128","-1,653",,,,,
15080,INDIANA                  ,CASS,"-6,653","-2,969","-1,839","-6,728",355,,,,,
15090,INDIANA                  ,CLARK,"-24,308","-21,636","-26,975","-7,645","-3,856",,,,,
15100,INDIANA                  ,CLAY,"2,615","2,098",136,9,"-2,101",,,,,
15110,INDIANA                  ,CLINTON,-616,130,505,746,-38,,,,,
15120,INDIANA                  ,CRAWFORD,"-1,971","-1,957",-147,900,"2,348",,,,,
15130,INDIANA                  ,DAVIESS,"-1,933","-2,702",-192,"-1,581",127,,,,,
15140,INDIANA                  ,DEARBORN,"-2,113","-5,390","-2,100",-683,"-3,785",,,,,
15150,INDIANA                  ,DECATUR,-129,-913,-112,-293,"1,617",,,,,
15160,INDIANA                  ,DE KALB,-798,-183,959,766,"1,955",,,,,
15170,INDIANA                  ,DELAWARE,"21,007","31,679","23,808","34,220","75,494",,,,,
15180,INDIANA                  ,DUBOIS,"-3,284","-1,940","-1,087",-409,"2,306",,,,,
15190,INDIANA                  ,ELKHART,"-32,133","-47,792","-45,962","-32,836","-41,640",,,,,
15200,INDIANA                  ,FAYETTE,"-1,685","-1,808","-1,204",-336,704,,,,,
15210,INDIANA                  ,FLOYD,"-11,637","-13,112","-13,556","-7,126","-2,363",,,,,
15220,INDIANA                  ,FOUNTAIN,-502,499,687,537,719,,,,,
15230,INDIANA                  ,FRANKLIN,-581,"-1,847",-850,-184,-267,,,,,
15240,INDIANA                  ,FULTON,-393,-447,143,-290,361,,,,,
15250,INDIANA                  ,GIBSON,"-7,785","-4,574","-4,661","-1,972","-1,366",,,,,
15260,INDIANA                  ,GRANT,"-1,474",-720,"1,177",443,"6,301",,,,,
15270,INDIANA                  ,GREENE,337,"-2,357","-2,838","-3,240","-3,622",,,,,
15280,INDIANA                  ,HAMILTON,-247,"2,077","1,096","5,555","2,833",,,,,
15290,INDIANA                  ,HANCOCK,"1,773","3,196","1,344","3,949","9,157",,,,,
15300,INDIANA                  ,HARRISON,"-2,572","-6,821","-7,311","-1,908","-1,253",,,,,
15310,INDIANA                  ,HENDRICKS,-523,321,651,"6,521","8,458",,,,,
15320,INDIANA                  ,HENRY,"1,073","5,830",440,"1,596","2,023",,,,,
15330,INDIANA                  ,HOWARD,"-46,461","-48,844","-51,040","-61,035","-36,058",,,,,
15340,INDIANA                  ,HUNTINGTON,-108,"1,519","5,661","1,079","4,786",,,,,
15350,INDIANA                  ,JACKSON,466,"-1,718",-986,131,"1,085",,,,,
15360,INDIANA                  ,JASPER,700,"1,106",-148,324,"1,225",,,,,
15370,INDIANA                  ,JAY,-106,"1,069","1,226","1,972","1,908",,,,,
15380,INDIANA                  ,JEFFERSON,"-1,746","-3,011","-1,497",-999,"1,867",,,,,
15390,INDIANA                  ,JENNINGS,"1,580",866,"-1,697",737,"1,497",,,,,
15400,INDIANA                  ,JOHNSON,105,-331,-562,"8,501","14,796",,,,,
15410,INDIANA                  ,KNOX,"-1,773","-2,080",-651,"-1,847",756,,,,,
15420,INDIANA                  ,KOSCIUSKO,"-2,187","-2,697",296,"4,047",657,,,,,
15430,INDIANA                  ,LAGRANGE,-974,380,-114,-438,313,,,,,
15440,INDIANA                  ,LAKE,"-14,422","1,499","8,680","9,564","36,108",,,,,
15450,INDIANA                  ,LA PORTE,"25,277","24,904","13,198","15,580","14,530",,,,,
15460,INDIANA                  ,LAWRENCE,"-1,995","-2,024","-1,737",-977,"2,138",,,,,
15470,INDIANA                  ,MADISON,"68,330","50,758","68,924","57,604","42,137",,,,,
15480,INDIANA                  ,MARION,"-8,528","3,675",-113,"105,191","163,919",,,,,
15490,INDIANA                  ,MARSHALL,188,"-1,004",-295,"-1,218",-9,,,,,
15500,INDIANA                  ,MARTIN,-216,-473,-1,-269,562,,,,,
15510,INDIANA                  ,MIAMI,"-2,739","-6,611","-2,169","-1,422",264,,,,,
15520,INDIANA                  ,MONROE,"1,024","-5,774","-10,916","-10,166","-6,136",,,,,
15530,INDIANA                  ,MONTGOMERY,-333,692,-71,474,"1,726",,,,,
15540,INDIANA                  ,MORGAN,-794,-146,-398,"3,079","6,660",,,,,
15550,INDIANA                  ,NEWTON,618,257,245,941,882,,,,,
15560,INDIANA                  ,NOBLE,-616,-28,461,163,"1,333",,,,,
15570,INDIANA                  ,OHIO,"-1,045",-438,-506,88,-136,,,,,
15580,INDIANA                  ,ORANGE,-483,-570,-818,-41,"1,549",,,,,
15590,INDIANA                  ,OWEN,702,"-2,415","-1,424","-1,543","-2,132",,,,,
15600,INDIANA                  ,PARKE,52,11,-22,129,-759,,,,,
15610,INDIANA                  ,PERRY,-483,"-1,098",-133,-235,355,,,,,
15620,INDIANA                  ,PIKE,"-1,186",-229,-265,-518,-3,,,,,
15630,INDIANA                  ,PORTER,"-3,033","3,842",910,"3,220","9,567",,,,,
15640,INDIANA                  ,POSEY,"-2,178","-3,633","-3,363",-818,"-1,914",,,,,
15650,INDIANA                  ,PULASKI,-274,-353,-6,-91,369,,,,,
15660,INDIANA                  ,PUTNAM,-344,175,-371,"2,811","5,320",,,,,
15670,INDIANA                  ,RANDOLPH,-320,"2,218","1,005",309,"4,668",,,,,
15680,INDIANA                  ,RIPLEY,"-1,517",-725,-620,-696,-487,,,,,
15690,INDIANA                  ,RUSH,-462,-134,-173,-330,384,,,,,
15700,INDIANA                  ,ST. JOSEPH,"-30,746","-14,271","-24,224","-28,683","-41,281",,,,,
15710,INDIANA                  ,SCOTT,"-1,971","-2,279","-1,850",-329,-505,,,,,
15720,INDIANA                  ,SHELBY,-137,-30,163,"2,494","5,251",,,,,
15730,INDIANA                  ,SPENCER,"-2,964","-1,000",-574,-276,895,,,,,
15740,INDIANA                  ,STARKE,"-2,307",-653,87,-212,554,,,,,
15750,INDIANA                  ,STEUBEN,-945,-590,812,"1,571","2,869",,,,,
15760,INDIANA                  ,SULLIVAN,"1,047","1,019",164,-109,"-1,093",,,,,
15770,INDIANA                  ,SWITZERLAND,"-1,174",-721,-4,79,146,,,,,
15780,INDIANA                  ,TIPPECANOE,"30,026","21,930","8,250","10,591",-601,,,,,
15790,INDIANA                  ,TIPTON,"-5,569",-978,"-2,522","-3,153","-2,231",,,,,
15800,INDIANA                  ,UNION,-142,-294,7,-546,-113,,,,,
15810,INDIANA                  ,VANDERBURGH,"-66,411","-35,874","-38,265","-19,655","-17,338",,,,,
15820,INDIANA                  ,VERMILLION,"2,432",184,107,-16,-260,,,,,
15830,INDIANA                  ,VIGO,"16,684","13,225","2,194",125,"-8,343",,,,,
15840,INDIANA                  ,WABASH,"-1,114",-39,381,68,-168,,,,,
15850,INDIANA                  ,WARREN,-88,-60,137,195,162,,,,,
15860,INDIANA                  ,WARRICK,"-12,557","-5,459","-4,803","-3,030","-2,472",,,,,
15870,INDIANA                  ,WASHINGTON,"-2,941","-2,684","-7,455","-2,173",-722,,,,,
15880,INDIANA                  ,WAYNE,"-2,882","-2,010",-511,"-1,152","3,382",,,,,
15890,INDIANA                  ,WELLS,"1,174","1,360","10,491","7,154","1,836",,,,,
15900,INDIANA                  ,WHITE,"-1,035","1,730",-8,658,"1,978",,,,,
15910,INDIANA                  ,WHITLEY,910,"4,292","3,987","3,103","2,085",,,,,
16000,IOWA                     ,ADAIR,-209,-45,0,0,-654,,,,,
16010,IOWA                     ,ADAMS,91,-383,0,0,0,,,,,
16020,IOWA                     ,ALLAMAKEE,-825,"-1,090","-1,851",-744,-823,,,,,
16030,IOWA                     ,APPANOOSE,-313,-436,-504,-749,-919,,,,,
16040,IOWA                     ,AUDUBON,-317,-157,-49,-711,-165,,,,,
16050,IOWA                     ,BENTON,17,-133,-487,405,58,,,,,
16060,IOWA                     ,BLACK HAWK,"-1,664","-6,355","-2,404","-6,263","-1,389",,,,,
16070,IOWA                     ,BOONE,-614,"-1,481","-1,243",-422,-520,,,,,
16080,IOWA                     ,BREMER,-221,-159,-790,-710,-132,,,,,
16090,IOWA                     ,BUCHANAN,"-1,538",-488,"-2,076","-1,372","-1,479",,,,,
16100,IOWA                     ,BUENA VISTA,-713,-722,"-1,637","-1,997","-1,001",,,,,
16110,IOWA                     ,BUTLER,"-2,225","-1,481","-2,587",-868,-815,,,,,
16120,IOWA                     ,CALHOUN,220,"-1,291","-1,186",-892,-736,,,,,
16130,IOWA                     ,CARROLL,450,"-1,073",-748,"-2,294","-2,501",,,,,
16140,IOWA                     ,CASS,"-1,427","-2,119","-1,053","-1,990",-955,,,,,
16150,IOWA                     ,CEDAR,-66,-462,167,11,-598,,,,,
16160,IOWA                     ,CERRO GORDO,"-4,445","-3,822","-8,894","-5,327","-5,292",,,,,
16170,IOWA                     ,CHEROKEE,-476,-513,-307,-891,"-1,088",,,,,
16180,IOWA                     ,CHICKASAW,0,-681,-970,-110,-708,,,,,
16190,IOWA                     ,CLARKE,-23,-887,"-1,416",-307,-516,,,,,
16200,IOWA                     ,CLAY,-50,-197,"-1,127",-873,"-1,370",,,,,
16210,IOWA                     ,CLAYTON,-780,"-1,003","-1,912",-48,-487,,,,,
16220,IOWA                     ,CLINTON,"-3,265","-2,377","-7,098","-2,854","-4,205",,,,,
16230,IOWA                     ,CRAWFORD,-796,-627,"-1,326",-864,"-1,471",,,,,
16240,IOWA                     ,DALLAS,"3,103","3,063",545,-178,"-2,652",,,,,
16250,IOWA                     ,DAVIS,0,-20,-402,-621,-199,,,,,
16260,IOWA                     ,DECATUR,-242,"-1,299","-1,261",-263,-446,,,,,
16270,IOWA                     ,DELAWARE,-613,-501,-45,-426,22,,,,,
16280,IOWA                     ,DES MOINES,"-3,778","-2,844","-8,214","-6,153","-5,188",,,,,
16290,IOWA                     ,DICKINSON,"-1,122",-121,-596,19,-781,,,,,
16300,IOWA                     ,DUBUQUE,"-11,641","-11,310","8,907","-9,895","-4,999",,,,,
16310,IOWA                     ,EMMET,-433,-292,"-2,366",-628,-573,,,,,
16320,IOWA                     ,FAYETTE,-375,-367,"-1,110","-1,971","-1,977",,,,,
16330,IOWA                     ,FLOYD,"-1,166","-1,202","-2,847","-1,913","-1,883",,,,,
16340,IOWA                     ,FRANKLIN,-289,-617,"-1,598",-371,-67,,,,,
16350,IOWA                     ,FREMONT,8,0,334,-452,-537,,,,,
16360,IOWA                     ,GREENE,-158,"-1,225",457,-685,-281,,,,,
16370,IOWA                     ,GRUNDY,-205,-121,-121,-67,-30,,,,,
16380,IOWA                     ,GUTHRIE,0,-97,173,-124,-43,,,,,
16390,IOWA                     ,HAMILTON,-326,-888,-645,-680,"-2,320",,,,,
16400,IOWA                     ,HANCOCK,-590,"-1,412","-1,406",-425,-640,,,,,
16410,IOWA                     ,HARDIN,"-2,789","-1,192","-1,167","-1,326",-540,,,,,
16420,IOWA                     ,HARRISON,"4,067","2,356","3,380","2,815","5,461",,,,,
16430,IOWA                     ,HENRY,"-1,401","-1,375",-414,-325,"-1,448",,,,,
16440,IOWA                     ,HOWARD,-120,-575,-796,-943,-571,,,,,
16450,IOWA                     ,HUMBOLDT,0,"-1,273",-442,-92,-506,,,,,
16460,IOWA                     ,IDA,-164,-50,-918,-198,-35,,,,,
16470,IOWA                     ,IOWA,-118,-382,-820,982,0,,,,,
16480,IOWA                     ,JACKSON,"-1,708",173,895,-166,-623,,,,,
16490,IOWA                     ,JASPER,-679,"-1,055","-4,245","-2,705","-2,591",,,,,
16500,IOWA                     ,JEFFERSON,14,-86,"-1,419","1,394",-353,,,,,
16510,IOWA                     ,JOHNSON,"6,526","8,986","15,635","6,556","6,932",,,,,
16520,IOWA                     ,JONES,295,458,923,79,365,,,,,
16530,IOWA                     ,KEOKUK,379,323,307,-58,169,,,,,
16540,IOWA                     ,KOSSUTH,-201,-250,"-2,177",-170,-224,,,,,
16550,IOWA                     ,LEE,"-5,552","-4,884","-4,407","-4,544","-4,891",,,,,
16560,IOWA                     ,LINN,"3,902","2,159","-4,654",-18,"1,067",,,,,
16570,IOWA                     ,LOUISA,"-1,013",-767,-383,-915,"-1,618",,,,,
16580,IOWA                     ,LUCAS,-37,-503,"-1,063",-189,-317,,,,,
16590,IOWA                     ,LYON,-263,-282,-634,-366,-437,,,,,
16600,IOWA                     ,MADISON,96,115,-25,-317,-65,,,,,
16610,IOWA                     ,MAHASKA,"-1,450",-406,"-1,181",-587,"-1,562",,,,,
16620,IOWA                     ,MARION,"-1,191","-1,304","-1,338","-1,132",-567,,,,,
16630,IOWA                     ,MARSHALL,"-1,119","-1,088","-2,374","-2,245","-1,988",,,,,
16640,IOWA                     ,MILLS,-673,711,174,-269,"1,384",,,,,
16650,IOWA                     ,MITCHELL,48,-278,-161,0,-808,,,,,
16660,IOWA                     ,MONONA,-659,-719,-519,-659,-330,,,,,
16670,IOWA                     ,MONROE,339,-179,-806,-652,-356,,,,,
16680,IOWA                     ,MONTGOMERY,0,-685,"-1,783","-1,296",-582,,,,,
16690,IOWA                     ,MUSCATINE,"-1,165","-1,802","-5,214","-2,532","-2,578",,,,,
16700,IOWA                     ,O'BRIEN,-595,-187,-206,-253,-125,,,,,
16710,IOWA                     ,OSCEOLA,70,0,0,-271,0,,,,,
16720,IOWA                     ,PAGE,"-1,032",-498,-956,"-1,066",-913,,,,,
16730,IOWA                     ,PALO ALTO,-641,-37,-118,-780,-173,,,,,
16740,IOWA                     ,PLYMOUTH,-237,"-1,273","-1,560","-1,105",-376,,,,,
16750,IOWA                     ,POCAHONTAS,0,194,-792,-638,784,,,,,
16760,IOWA                     ,POLK,"33,509","40,966","2,468","-3,421","-14,378",,,,,
16770,IOWA                     ,POTTAWATTAMIE,"14,992","21,590","16,969","14,710","12,538",,,,,
16780,IOWA                     ,POWESHIEK,-502,-638,"-3,212","-1,015",-48,,,,,
16790,IOWA                     ,RINGGOLD,-40,24,-61,-17,0,,,,,
16800,IOWA                     ,SAC,-446,"-1,702","-1,833",-935,-269,,,,,
16810,IOWA                     ,SCOTT,"16,638","13,789","30,395","38,861","35,056",,,,,
16820,IOWA                     ,SHELBY,-551,-522,420,-283,-683,,,,,
16830,IOWA                     ,SIOUX,-292,"-1,004",-798,-854,-488,,,,,
16840,IOWA                     ,STORY,"-3,217","-2,458",304,"-1,837","-4,041",,,,,
16850,IOWA                     ,TAMA,-606,-16,"-1,662","-1,056",5,,,,,
16860,IOWA                     ,TAYLOR,-213,-336,-965,-761,-517,,,,,
