AGED -- 2011  REIMBURSEMENT FOR COST CONTRACTS - FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
15520,INDIANA                  ,MONROE,"45,356","43,168","14,387",,,,,,,,,
15530,INDIANA                  ,MONTGOMERY,0,0,836,,,,,,,,,
15540,INDIANA                  ,MORGAN,"28,758","28,733","16,463",,,,,,,,,
15550,INDIANA                  ,NEWTON,0,0,0,,,,,,,,,
15560,INDIANA                  ,NOBLE,"32,691","31,814","8,269",,,,,,,,,
15570,INDIANA                  ,OHIO,0,0,"2,191",,,,,,,,,
15580,INDIANA                  ,ORANGE,897,897,"11,962",,,,,,,,,
15590,INDIANA                  ,OWEN,"3,430","3,430","3,597",,,,,,,,,
15600,INDIANA                  ,PARKE,"21,615","19,052","3,955",,,,,,,,,
15610,INDIANA                  ,PERRY,"2,888","2,888","12,552",,,,,,,,,
15620,INDIANA                  ,PIKE,"1,382,668","1,296,477","281,501",,,,,,,,,
15630,INDIANA                  ,PORTER,"37,994","35,167","21,097",,,,,,,,,
15640,INDIANA                  ,POSEY,"35,557","33,846","31,153",,,,,,,,,
15650,INDIANA                  ,PULASKI,0,0,"3,324",,,,,,,,,
15660,INDIANA                  ,PUTNAM,0,0,448,,,,,,,,,
15670,INDIANA                  ,RANDOLPH,0,0,"3,224",,,,,,,,,
15680,INDIANA                  ,RIPLEY,0,0,0,,,,,,,,,
15690,INDIANA                  ,RUSH,0,0,324,,,,,,,,,
15700,INDIANA                  ,ST. JOSEPH,"19,008","18,138","6,722",,,,,,,,,
15710,INDIANA                  ,SCOTT,"67,475","63,036","2,407",,,,,,,,,
15720,INDIANA                  ,SHELBY,"43,697","42,801","2,942",,,,,,,,,
15730,INDIANA                  ,SPENCER,"19,382","18,718","28,822",,,,,,,,,
15740,INDIANA                  ,STARKE,"3,497","2,960",136,,,,,,,,,
15750,INDIANA                  ,STEUBEN,0,0,750,,,,,,,,,
15760,INDIANA                  ,SULLIVAN,"141,284","136,680","45,238",,,,,,,,,
15770,INDIANA                  ,SWITZERLAND,0,0,0,,,,,,,,,
15780,INDIANA                  ,TIPPECANOE,"29,635","27,517","64,964",,,,,,,,,
15790,INDIANA                  ,TIPTON,0,0,44,,,,,,,,,
15800,INDIANA                  ,UNION,0,0,0,,,,,,,,,
15810,INDIANA                  ,VANDERBURGH,"1,575,597","1,513,229","506,030",,,,,,,,,
15820,INDIANA                  ,VERMILLION,"176,873","166,623","88,728",,,,,,,,,
15830,INDIANA                  ,VIGO,"335,193","302,896","89,487",,,,,,,,,
15840,INDIANA                  ,WABASH,"43,837","42,629","29,411",,,,,,,,,
15850,INDIANA                  ,WARREN,"1,050","1,050","5,320",,,,,,,,,
15860,INDIANA                  ,WARRICK,"946,067","905,385","296,336",,,,,,,,,
15870,INDIANA                  ,WASHINGTON,"28,526","27,280","3,507",,,,,,,,,
15880,INDIANA                  ,WAYNE,0,0,167,,,,,,,,,
15890,INDIANA                  ,WELLS,0,0,0,,,,,,,,,
15900,INDIANA                  ,WHITE,"133,698","125,438","8,781",,,,,,,,,
15910,INDIANA                  ,WHITLEY,0,0,"11,771",,,,,,,,,
16000,IOWA                     ,ADAIR,0,0,0,,,,,,,,,
16010,IOWA                     ,ADAMS,0,0,0,,,,,,,,,
16020,IOWA                     ,ALLAMAKEE,"19,068","19,068","13,098",,,,,,,,,
16030,IOWA                     ,APPANOOSE,0,0,"17,997",,,,,,,,,
16040,IOWA                     ,AUDUBON,0,0,"12,974",,,,,,,,,
16050,IOWA                     ,BENTON,0,0,"1,195",,,,,,,,,
16060,IOWA                     ,BLACK HAWK,"49,737","41,229","8,117",,,,,,,,,
16070,IOWA                     ,BOONE,"52,214","47,167","8,725",,,,,,,,,
16080,IOWA                     ,BREMER,0,0,0,,,,,,,,,
16090,IOWA                     ,BUCHANAN,0,0,0,,,,,,,,,
16100,IOWA                     ,BUENA VISTA,0,0,0,,,,,,,,,
16110,IOWA                     ,BUTLER,0,0,0,,,,,,,,,
16120,IOWA                     ,CALHOUN,0,0,"6,676",,,,,,,,,
16130,IOWA                     ,CARROLL,0,0,0,,,,,,,,,
16140,IOWA                     ,CASS,0,0,106,,,,,,,,,
16150,IOWA                     ,CEDAR,0,0,0,,,,,,,,,
16160,IOWA                     ,CERRO GORDO,0,0,"2,635",,,,,,,,,
16170,IOWA                     ,CHEROKEE,0,0,"6,680",,,,,,,,,
16180,IOWA                     ,CHICKASAW,"27,608","25,231","15,906",,,,,,,,,
16190,IOWA                     ,CLARKE,0,0,0,,,,,,,,,
16200,IOWA                     ,CLAY,0,0,65,,,,,,,,,
16210,IOWA                     ,CLAYTON,"1,013,049","988,516","871,103",,,,,,,,,
16220,IOWA                     ,CLINTON,0,0,"13,175",,,,,,,,,
16230,IOWA                     ,CRAWFORD,0,0,0,,,,,,,,,
16240,IOWA                     ,DALLAS,"3,942","3,942","1,821",,,,,,,,,
16250,IOWA                     ,DAVIS,0,0,0,,,,,,,,,
16260,IOWA                     ,DECATUR,0,0,0,,,,,,,,,
16270,IOWA                     ,DELAWARE,"434,762","421,316","223,084",,,,,,,,,
16280,IOWA                     ,DES MOINES,"25,159","23,288","20,408",,,,,,,,,
16290,IOWA                     ,DICKINSON,0,0,"4,966",,,,,,,,,
16300,IOWA                     ,DUBUQUE,"17,444,982","16,883,191","6,175,883",,,,,,,,,
16310,IOWA                     ,EMMET,0,0,0,,,,,,,,,
16320,IOWA                     ,FAYETTE,"271,623","221,060","19,495",,,,,,,,,
16330,IOWA                     ,FLOYD,0,0,0,,,,,,,,,
16340,IOWA                     ,FRANKLIN,0,0,372,,,,,,,,,
16350,IOWA                     ,FREMONT,"12,030","11,541","18,114",,,,,,,,,
16360,IOWA                     ,GREENE,0,0,0,,,,,,,,,
16370,IOWA                     ,GRUNDY,0,0,0,,,,,,,,,
16380,IOWA                     ,GUTHRIE,0,0,46,,,,,,,,,
16390,IOWA                     ,HAMILTON,0,0,0,,,,,,,,,
16400,IOWA                     ,HANCOCK,0,0,"8,280",,,,,,,,,
16410,IOWA                     ,HARDIN,0,0,0,,,,,,,,,
16420,IOWA                     ,HARRISON,"20,690","15,244","51,732",,,,,,,,,
16430,IOWA                     ,HENRY,0,0,"1,884",,,,,,,,,
16440,IOWA                     ,HOWARD,0,0,0,,,,,,,,,
16450,IOWA                     ,HUMBOLDT,0,0,0,,,,,,,,,
16460,IOWA                     ,IDA,0,0,0,,,,,,,,,
16470,IOWA                     ,IOWA,"19,589","19,589",646,,,,,,,,,
16480,IOWA                     ,JACKSON,"1,752,497","1,675,620","713,933",,,,,,,,,
16490,IOWA                     ,JASPER,0,0,429,,,,,,,,,
16500,IOWA                     ,JEFFERSON,0,0,0,,,,,,,,,
16510,IOWA                     ,JOHNSON,"44,801","43,677","3,849",,,,,,,,,
16520,IOWA                     ,JONES,"63,149","60,261","17,540",,,,,,,,,
16530,IOWA                     ,KEOKUK,0,0,0,,,,,,,,,
16540,IOWA                     ,KOSSUTH,0,0,0,,,,,,,,,
16550,IOWA                     ,LEE,"462,722","426,016","316,837",,,,,,,,,
16560,IOWA                     ,LINN,"7,540","7,540","35,979",,,,,,,,,
16570,IOWA                     ,LOUISA,0,0,0,,,,,,,,,
16580,IOWA                     ,LUCAS,0,0,0,,,,,,,,,
16590,IOWA                     ,LYON,0,0,0,,,,,,,,,
16600,IOWA                     ,MADISON,0,0,0,,,,,,,,,
16610,IOWA                     ,MAHASKA,0,0,0,,,,,,,,,
16620,IOWA                     ,MARION,0,0,0,,,,,,,,,
16630,IOWA                     ,MARSHALL,0,0,"7,773",,,,,,,,,
16640,IOWA                     ,MILLS,"2,924","2,770","16,505",,,,,,,,,
16650,IOWA                     ,MITCHELL,0,0,0,,,,,,,,,
16660,IOWA                     ,MONONA,0,0,"3,460",,,,,,,,,
16670,IOWA                     ,MONROE,0,0,0,,,,,,,,,
16680,IOWA                     ,MONTGOMERY,0,0,0,,,,,,,,,
16690,IOWA                     ,MUSCATINE,0,0,0,,,,,,,,,
16700,IOWA                     ,O'BRIEN,0,0,0,,,,,,,,,
16710,IOWA                     ,OSCEOLA,0,0,0,,,,,,,,,
16720,IOWA                     ,PAGE,0,0,0,,,,,,,,,
16730,IOWA                     ,PALO ALTO,0,0,0,,,,,,,,,
16740,IOWA                     ,PLYMOUTH,0,0,0,,,,,,,,,
16750,IOWA                     ,POCAHONTAS,0,0,0,,,,,,,,,
16760,IOWA                     ,POLK,"73,923","64,784","21,339",,,,,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"1,330,468","1,209,461","946,668",,,,,,,,,
16780,IOWA                     ,POWESHIEK,0,0,0,,,,,,,,,
16790,IOWA                     ,RINGGOLD,0,0,0,,,,,,,,,
16800,IOWA                     ,SAC,0,0,0,,,,,,,,,
16810,IOWA                     ,SCOTT,0,0,"9,479",,,,,,,,,
16820,IOWA                     ,SHELBY,0,0,0,,,,,,,,,
16830,IOWA                     ,SIOUX,0,0,0,,,,,,,,,
16840,IOWA                     ,STORY,0,0,0,,,,,,,,,
16850,IOWA                     ,TAMA,0,0,"1,199",,,,,,,,,
16860,IOWA                     ,TAYLOR,0,0,"2,980",,,,,,,,,
16870,IOWA                     ,UNION,0,0,0,,,,,,,,,
16880,IOWA                     ,VAN BUREN,0,0,0,,,,,,,,,
16890,IOWA                     ,WAPELLO,0,0,"2,063",,,,,,,,,
16900,IOWA                     ,WARREN,0,0,0,,,,,,,,,
16910,IOWA                     ,WASHINGTON,0,0,0,,,,,,,,,
16920,IOWA                     ,WAYNE,0,0,0,,,,,,,,,
16930,IOWA                     ,WEBSTER,0,0,"3,980",,,,,,,,,
16940,IOWA                     ,WINNEBAGO,0,0,228,,,,,,,,,
16950,IOWA                     ,WINNESHIEK,0,0,0,,,,,,,,,
16960,IOWA                     ,WOODBURY,"3,376","2,552","10,082",,,,,,,,,
16970,IOWA                     ,WORTH,0,0,"4,140",,,,,,,,,
16980,IOWA                     ,WRIGHT,0,0,0,,,,,,,,,
17000,KANSAS                   ,ALLEN,"36,467","36,467","43,183",,,,,,,,,
17010,KANSAS                   ,ANDERSON,"4,892","4,892","26,585",,,,,,,,,
17020,KANSAS                   ,ATCHISON,"26,318","21,759","32,370",,,,,,,,,
17030,KANSAS                   ,BARBER,"4,178","4,178","31,584",,,,,,,,,
17040,KANSAS                   ,BARTON,"35,434","34,684","39,086",,,,,,,,,
17050,KANSAS                   ,BOURBON,"6,670","5,353","3,642",,,,,,,,,
17060,KANSAS                   ,BROWN,0,0,"6,557",,,,,,,,,
17070,KANSAS                   ,BUTLER,"19,037","16,335","26,816",,,,,,,,,
17080,KANSAS                   ,CHASE,"22,935","21,277","21,878",,,,,,,,,
17090,KANSAS                   ,CHAUTAUQUA,0,0,0,,,,,,,,,
17100,KANSAS                   ,CHEROKEE,"3,168","2,409","6,231",,,,,,,,,
17110,KANSAS                   ,CHEYENNE,0,0,0,,,,,,,,,
17120,KANSAS                   ,CLARK,0,0,0,,,,,,,,,
17130,KANSAS                   ,CLAY,0,0,"6,581",,,,,,,,,
17140,KANSAS                   ,CLOUD,"22,816","22,390","10,159",,,,,,,,,
17150,KANSAS                   ,COFFEY,0,0,"7,239",,,,,,,,,
17160,KANSAS                   ,COMANCHE,0,0,"3,087",,,,,,,,,
17170,KANSAS                   ,COWLEY,"259,690","243,671","212,613",,,,,,,,,
17180,KANSAS                   ,CRAWFORD,"298,337","277,695","157,827",,,,,,,,,
17190,KANSAS                   ,DECATUR,0,0,0,,,,,,,,,
17200,KANSAS                   ,DICKINSON,"54,154","54,154","109,676",,,,,,,,,
17210,KANSAS                   ,DONIPHAN,0,0,0,,,,,,,,,
17220,KANSAS                   ,DOUGLAS,"147,426","139,209","131,699",,,,,,,,,
17230,KANSAS                   ,EDWARDS,0,0,"6,745",,,,,,,,,
17240,KANSAS                   ,ELK,0,0,"3,283",,,,,,,,,
17250,KANSAS                   ,ELLIS,"15,270","15,270","13,471",,,,,,,,,
17260,KANSAS                   ,ELLSWORTH,"30,687","29,622","10,871",,,,,,,,,
17270,KANSAS                   ,FINNEY,0,0,"6,635",,,,,,,,,
17280,KANSAS                   ,FORD,"107,492","103,891","26,684",,,,,,,,,
17290,KANSAS                   ,FRANKLIN,"310,107","305,758","159,588",,,,,,,,,
17300,KANSAS                   ,GEARY,0,0,"3,164",,,,,,,,,
17310,KANSAS                   ,GOVE,0,0,"2,291",,,,,,,,,
17320,KANSAS                   ,GRAHAM,0,0,"3,324",,,,,,,,,
17330,KANSAS                   ,GRANT,0,0,0,,,,,,,,,
17340,KANSAS                   ,GRAY,"12,284","11,360","9,297",,,,,,,,,
17350,KANSAS                   ,GREELEY,0,0,0,,,,,,,,,
17360,KANSAS                   ,GREENWOOD,0,0,"5,607",,,,,,,,,
17370,KANSAS                   ,HAMILTON,"19,178","19,178","17,772",,,,,,,,,
17380,KANSAS                   ,HARPER,"54,457","49,122","16,254",,,,,,,,,
17390,KANSAS                   ,HARVEY,"376,512","361,319","565,713",,,,,,,,,
17391,KANSAS                   ,HASKELL,0,0,0,,,,,,,,,
17410,KANSAS                   ,HODGEMAN,"11,368","11,368","8,239",,,,,,,,,
17420,KANSAS                   ,JACKSON,"80,548","79,953","63,239",,,,,,,,,
17430,KANSAS                   ,JEFFERSON,"14,670","13,953","27,355",,,,,,,,,
17440,KANSAS                   ,JEWELL,0,0,"2,527",,,,,,,,,
17450,KANSAS                   ,JOHNSON,"1,635,775","1,547,820","1,096,493",,,,,,,,,
17451,KANSAS                   ,KEARNY,0,0,0,,,,,,,,,
17470,KANSAS                   ,KINGMAN,0,0,"9,617",,,,,,,,,
17480,KANSAS                   ,KIOWA,0,0,152,,,,,,,,,
17490,KANSAS                   ,LABETTE,"61,738","57,188","17,989",,,,,,,,,
17500,KANSAS                   ,LANE,0,0,0,,,,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"81,485","72,250","105,708",,,,,,,,,
17520,KANSAS                   ,LINCOLN,0,0,0,,,,,,,,,
17530,KANSAS                   ,LINN,"4,185","4,185","4,650",,,,,,,,,
17540,KANSAS                   ,LOGAN,"52,734","52,734","23,102",,,,,,,,,
17550,KANSAS                   ,LYON,"277,794","264,625","327,101",,,,,,,,,
17560,KANSAS                   ,MCPHERSON,0,0,"4,384",,,,,,,,,
17570,KANSAS                   ,MARION,"21,114","19,699","31,775",,,,,,,,,
17580,KANSAS                   ,MARSHALL,"357,915","337,495","320,769",,,,,,,,,
17590,KANSAS                   ,MEADE,0,0,0,,,,,,,,,
17600,KANSAS                   ,MIAMI,"38,913","38,877","116,918",,,,,,,,,
17610,KANSAS                   ,MITCHELL,"15,927","15,504","12,486",,,,,,,,,
17620,KANSAS                   ,MONTGOMERY,"69,360","68,092","69,669",,,,,,,,,
17630,KANSAS                   ,MORRIS,"46,784","46,144","18,626",,,,,,,,,
17640,KANSAS                   ,MORTON,0,0,0,,,,,,,,,
17650,KANSAS                   ,NEMAHA,"195,117","167,223","72,683",,,,,,,,,
17660,KANSAS                   ,NEOSHO,"179,807","170,650","152,213",,,,,,,,,
17670,KANSAS                   ,NESS,0,0,"2,504",,,,,,,,,
17680,KANSAS                   ,NORTON,0,0,0,,,,,,,,,
17690,KANSAS                   ,OSAGE,"366,025","345,880","234,109",,,,,,,,,
17700,KANSAS                   ,OSBORNE,0,0,0,,,,,,,,,
17710,KANSAS                   ,OTTAWA,0,0,733,,,,,,,,,
17720,KANSAS                   ,PAWNEE,0,0,0,,,,,,,,,
17730,KANSAS                   ,PHILLIPS,0,0,0,,,,,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"16,553","12,601","26,608",,,,,,,,,
17750,KANSAS                   ,PRATT,"23,522","23,223","16,585",,,,,,,,,
17760,KANSAS                   ,RAWLINS,0,0,0,,,,,,,,,
17770,KANSAS                   ,RENO,"139,248","136,107","119,167",,,,,,,,,
17780,KANSAS                   ,REPUBLIC,0,0,0,,,,,,,,,
17790,KANSAS                   ,RICE,"26,813","26,813",749,,,,,,,,,
17800,KANSAS                   ,RILEY,"11,163","9,688","13,694",,,,,,,,,
17810,KANSAS                   ,ROOKS,0,0,0,,,,,,,,,
17820,KANSAS                   ,RUSH,0,0,"6,378",,,,,,,,,
17830,KANSAS                   ,RUSSELL,0,0,"11,892",,,,,,,,,
17840,KANSAS                   ,SALINE,"173,796","163,509","140,396",,,,,,,,,
17841,KANSAS                   ,SCOTT,0,0,"1,519",,,,,,,,,
17860,KANSAS                   ,SEDGWICK,"193,986","170,688","234,768",,,,,,,,,
17870,KANSAS                   ,SEWARD,0,0,0,,,,,,,,,
17880,KANSAS                   ,SHAWNEE,"2,914,157","2,783,057","2,240,070",,,,,,,,,
17890,KANSAS                   ,SHERIDAN,0,0,0,,,,,,,,,
17900,KANSAS                   ,SHERMAN,0,0,0,,,,,,,,,
17910,KANSAS                   ,SMITH,0,0,"1,612",,,,,,,,,
17920,KANSAS                   ,STAFFORD,0,0,0,,,,,,,,,
17921,KANSAS                   ,STANTON,0,0,0,,,,,,,,,
17940,KANSAS                   ,STEVENS,0,0,"4,812",,,,,,,,,
17950,KANSAS                   ,SUMNER,"167,739","150,158","161,741",,,,,,,,,
17960,KANSAS                   ,THOMAS,"56,850","56,850","4,836",,,,,,,,,
17970,KANSAS                   ,TREGO,0,0,553,,,,,,,,,
17980,KANSAS                   ,WABAUNSEE,"22,327","21,325","9,630",,,,,,,,,
17981,KANSAS                   ,WALLACE,"88,409","88,409","72,165",,,,,,,,,
17982,KANSAS                   ,WASHINGTON,0,0,"23,012",,,,,,,,,
17983,KANSAS                   ,WICHITA,0,0,"4,056",,,,,,,,,
17984,KANSAS                   ,WILSON,0,0,"5,859",,,,,,,,,
17985,KANSAS                   ,WOODSON,"9,582","9,335","6,400",,,,,,,,,
17986,KANSAS                   ,WYANDOTTE,"1,410,652","1,357,791","936,332",,,,,,,,,
18000,KENTUCKY                 ,ADAIR,0,0,"1,123",,,,,,,,,
18010,KENTUCKY                 ,ALLEN,0,0,0,,,,,,,,,
18020,KENTUCKY                 ,ANDERSON,"57,030","48,457","10,343",,,,,,,,,
18030,KENTUCKY                 ,BALLARD,0,0,0,,,,,,,,,
18040,KENTUCKY                 ,BARREN,"14,479","8,156","13,908",,,,,,,,,
18050,KENTUCKY                 ,BATH,0,0,"11,935",,,,,,,,,
18060,KENTUCKY                 ,BELL,"506,795","463,317","230,433",,,,,,,,,
18070,KENTUCKY                 ,BOONE,"247,344","231,922","36,332",,,,,,,,,
18080,KENTUCKY                 ,BOURBON,"4,111","3,587","7,183",,,,,,,,,
18090,KENTUCKY                 ,BOYD,"898,350","788,429","656,491",,,,,,,,,
18100,KENTUCKY                 ,BOYLE,0,0,261,,,,,,,,,
18110,KENTUCKY                 ,BRACKEN,0,0,"4,425",,,,,,,,,
18120,KENTUCKY                 ,BREATHITT,"62,744","58,122","23,699",,,,,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,0,0,0,,,,,,,,,
18140,KENTUCKY                 ,BULLITT,"58,134","53,329","4,011",,,,,,,,,
18150,KENTUCKY                 ,BUTLER,"14,750","12,541","5,814",,,,,,,,,
18160,KENTUCKY                 ,CALDWELL,"9,798","9,798","12,128",,,,,,,,,
18170,KENTUCKY                 ,CALLOWAY,"43,348","39,208",101,,,,,,,,,
18180,KENTUCKY                 ,CAMPBELL,"190,742","177,109","145,702",,,,,,,,,
18190,KENTUCKY                 ,CARLISLE,0,0,"8,949",,,,,,,,,
18191,KENTUCKY                 ,CARROLL,0,0,0,,,,,,,,,
18210,KENTUCKY                 ,CARTER,"153,408","135,414","114,605",,,,,,,,,
18220,KENTUCKY                 ,CASEY,"4,959","4,118","4,093",,,,,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"86,257","78,042","20,112",,,,,,,,,
18240,KENTUCKY                 ,CLARK,"62,590","60,575","20,091",,,,,,,,,
18250,KENTUCKY                 ,CLAY,"10,778","10,778","5,759",,,,,,,,,
18260,KENTUCKY                 ,CLINTON,0,0,0,,,,,,,,,
18270,KENTUCKY                 ,CRITTENDEN,0,0,"1,215",,,,,,,,,
18271,KENTUCKY                 ,CUMBERLAND,0,0,0,,,,,,,,,
18290,KENTUCKY                 ,DAVIESS,"224,533","216,305","40,486",,,,,,,,,
18291,KENTUCKY                 ,EDMONSON,0,0,0,,,,,,,,,
18310,KENTUCKY                 ,ELLIOTT,"49,416","41,889","9,261",,,,,,,,,
18320,KENTUCKY                 ,ESTILL,"1,497","1,497",479,,,,,,,,,
18330,KENTUCKY                 ,FAYETTE,"501,135","447,841","122,004",,,,,,,,,
18340,KENTUCKY                 ,FLEMING,"96,560","75,031","1,300",,,,,,,,,
18350,KENTUCKY                 ,FLOYD,"4,511,067","4,043,369","1,656,691",,,,,,,,,
18360,KENTUCKY                 ,FRANKLIN,"11,984","11,027","15,890",,,,,,,,,
18361,KENTUCKY                 ,FULTON,"11,726","10,317","2,516",,,,,,,,,
18362,KENTUCKY                 ,GALLATIN,0,0,0,,,,,,,,,
18390,KENTUCKY                 ,GARRARD,"5,345","4,451","2,311",,,,,,,,,
18400,KENTUCKY                 ,GRANT,"3,249","2,810",479,,,,,,,,,
18410,KENTUCKY                 ,GRAVES,"68,490","68,490","3,476",,,,,,,,,
18420,KENTUCKY                 ,GRAYSON,"27,190","25,104",72,,,,,,,,,
18421,KENTUCKY                 ,GREEN,0,0,0,,,,,,,,,
18440,KENTUCKY                 ,GREENUP,"3,465,185","3,069,439","2,564,686",,,,,,,,,
18450,KENTUCKY                 ,HANCOCK,0,0,106,,,,,,,,,
18460,KENTUCKY                 ,HARDIN,0,0,"16,151",,,,,,,,,
18470,KENTUCKY                 ,HARLAN,"1,945,647","1,648,997","328,162",,,,,,,,,
18480,KENTUCKY                 ,HARRISON,0,0,"3,159",,,,,,,,,
18490,KENTUCKY                 ,HART,0,0,0,,,,,,,,,
18500,KENTUCKY                 ,HENDERSON,"29,632","29,297","17,819",,,,,,,,,
18510,KENTUCKY                 ,HENRY,0,0,0,,,,,,,,,
18511,KENTUCKY                 ,HICKMAN,0,0,"3,714",,,,,,,,,
18530,KENTUCKY                 ,HOPKINS,"886,932","772,111","282,915",,,,,,,,,
18540,KENTUCKY                 ,JACKSON,0,0,254,,,,,,,,,
18550,KENTUCKY                 ,JEFFERSON,"135,820","126,174","57,745",,,,,,,,,
18560,KENTUCKY                 ,JESSAMINE,"39,785","37,905","31,671",,,,,,,,,
18570,KENTUCKY                 ,JOHNSON,"809,668","694,885","236,580",,,,,,,,,
18580,KENTUCKY                 ,KENTON,"150,704","139,720","16,093",,,,,,,,,
18590,KENTUCKY                 ,KNOTT,"785,192","690,375","245,977",,,,,,,,,
18600,KENTUCKY                 ,KNOX,"284,959","263,493","47,689",,,,,,,,,
18610,KENTUCKY                 ,LARUE,0,0,0,,,,,,,,,
18620,KENTUCKY                 ,LAUREL,"268,738","239,511","56,402",,,,,,,,,
18630,KENTUCKY                 ,LAWRENCE,"178,424","149,599","71,444",,,,,,,,,
18640,KENTUCKY                 ,LEE,0,0,350,,,,,,,,,
18650,KENTUCKY                 ,LESLIE,"32,854","29,851","26,203",,,,,,,,,
18660,KENTUCKY                 ,LETCHER,"1,826,320","1,631,202","519,701",,,,,,,,,
18670,KENTUCKY                 ,LEWIS,"74,916","68,009","45,039",,,,,,,,,
18680,KENTUCKY                 ,LINCOLN,0,0,"18,144",,,,,,,,,
18690,KENTUCKY                 ,LIVINGSTON,0,0,0,,,,,,,,,
18700,KENTUCKY                 ,LOGAN,0,0,"7,892",,,,,,,,,
18710,KENTUCKY                 ,LYON,0,0,"11,251",,,,,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"113,117","111,285","11,772",,,,,,,,,
18730,KENTUCKY                 ,MCCREARY,"102,265","92,074","34,904",,,,,,,,,
18740,KENTUCKY                 ,MCLEAN,"18,962","16,324","2,117",,,,,,,,,
18750,KENTUCKY                 ,MADISON,"122,361","106,089","84,194",,,,,,,,,
18760,KENTUCKY                 ,MAGOFFIN,"150,538","129,061","33,985",,,,,,,,,
18770,KENTUCKY                 ,MARION,0,0,0,,,,,,,,,
18780,KENTUCKY                 ,MARSHALL,"44,935","44,750","12,132",,,,,,,,,
18790,KENTUCKY                 ,MARTIN,"638,459","553,825","243,493",,,,,,,,,
18800,KENTUCKY                 ,MASON,0,0,"4,400",,,,,,,,,
18801,KENTUCKY                 ,MEADE,"6,524","6,176","4,443",,,,,,,,,
18802,KENTUCKY                 ,MENIFEE,"49,841","43,590","43,862",,,,,,,,,
18830,KENTUCKY                 ,MERCER,"5,357","4,461","7,001",,,,,,,,,
18831,KENTUCKY                 ,METCALFE,"7,987","6,165",0,,,,,,,,,
18850,KENTUCKY                 ,MONROE,0,0,0,,,,,,,,,
18860,KENTUCKY                 ,MONTGOMERY,"126,618","117,194","55,710",,,,,,,,,
18861,KENTUCKY                 ,MORGAN,"50,040","46,964","8,006",,,,,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"763,552","712,663","213,888",,,,,,,,,
18890,KENTUCKY                 ,NELSON,"3,947","3,629","16,533",,,,,,,,,
18900,KENTUCKY                 ,NICHOLAS,0,0,0,,,,,,,,,
18910,KENTUCKY                 ,OHIO,"85,466","82,666","22,367",,,,,,,,,
18920,KENTUCKY                 ,OLDHAM,"3,610","3,243","10,775",,,,,,,,,
18930,KENTUCKY                 ,OWEN,"44,455","42,720","11,994",,,,,,,,,
18931,KENTUCKY                 ,OWSLEY,0,0,0,,,,,,,,,
18932,KENTUCKY                 ,PENDLETON,"63,797","59,983","11,668",,,,,,,,,
18960,KENTUCKY                 ,PERRY,"991,011","839,497","302,304",,,,,,,,,
18970,KENTUCKY                 ,PIKE,"4,713,278","4,177,081","1,618,989",,,,,,,,,
18971,KENTUCKY                 ,POWELL,"36,009","33,922","13,097",,,,,,,,,
18972,KENTUCKY                 ,PULASKI,"135,922","111,262","105,093",,,,,,,,,
18973,KENTUCKY                 ,ROBERTSON,0,0,0,,,,,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,"5,833","5,055","11,549",,,,,,,,,
18975,KENTUCKY                 ,ROWAN,"28,020","19,735","74,091",,,,,,,,,
18976,KENTUCKY                 ,RUSSELL,0,0,0,,,,,,,,,
18977,KENTUCKY                 ,SCOTT,"38,997","26,753","4,699",,,,,,,,,
18978,KENTUCKY                 ,SHELBY,"27,045","25,971","40,054",,,,,,,,,
18979,KENTUCKY                 ,SIMPSON,0,0,"25,056",,,,,,,,,
18980,KENTUCKY                 ,SPENCER,"25,081","22,621","96,966",,,,,,,,,
18981,KENTUCKY                 ,TAYLOR,0,0,0,,,,,,,,,
18982,KENTUCKY                 ,TODD,0,0,"3,145",,,,,,,,,
18983,KENTUCKY                 ,TRIGG,"14,776","13,962","15,929",,,,,,,,,
18984,KENTUCKY                 ,TRIMBLE,0,0,0,,,,,,,,,
18985,KENTUCKY                 ,UNION,"34,450","31,792","68,771",,,,,,,,,
18986,KENTUCKY                 ,WARREN,"58,664","55,770","13,331",,,,,,,,,
18987,KENTUCKY                 ,WASHINGTON,"43,194","41,634","2,269",,,,,,,,,
18988,KENTUCKY                 ,WAYNE,"16,717","14,772","27,670",,,,,,,,,
18989,KENTUCKY                 ,WEBSTER,"219,982","208,287","60,170",,,,,,,,,
18990,KENTUCKY                 ,WHITLEY,"371,238","338,539","65,925",,,,,,,,,
18991,KENTUCKY                 ,WOLFE,0,0,"2,590",,,,,,,,,
18992,KENTUCKY                 ,WOODFORD,0,0,"1,642",,,,,,,,,
