AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
14988,ILLINOIS,WHITESIDE,"1,201,688","880,374","295,670","288,758","117,610"
14989,ILLINOIS,WILL,"-1,534,595","-2,370,888","-1,690,204","-1,062,454","471,834"
14990,ILLINOIS,WILLIAMSON,"-75,417","36,650","9,151","-101,293","-54,953"
14991,ILLINOIS,WINNEBAGO,"-1,378,651","-768,211","-14,803","341,400","604,215"
14992,ILLINOIS,WOODFORD,"-298,951","-280,350","-115,983","-52,550","62,732"
15000,INDIANA,ADAMS,"-40,825","-102,854","-117,848","-149,225","-75,207"
15010,INDIANA,ALLEN,"-746,258","-1,488,063","-1,791,464","-2,111,862","-943,423"
15020,INDIANA,BARTHOLOMEW,"1,092,803","1,229,353","1,295,924","798,717","425,301"
15030,INDIANA,BENTON,"181,542","102,329","132,036","82,379","13,899"
15040,INDIANA,BLACKFORD,"243,502","239,472","205,865","109,484","48,731"
15050,INDIANA,BOONE,"292,770","345,887","301,678","69,080","-81,639"
15060,INDIANA,BROWN,"49,502","93,884","99,259","54,819","7,504"
15070,INDIANA,CARROLL,"235,454","196,413","198,157","146,500","17,344"
15080,INDIANA,CASS,"126,701","142,784","166,165","84,327","-20,659"
15090,INDIANA,CLARK,"-421,949","-196,309","-75,981","-33,328","94,973"
15100,INDIANA,CLAY,"104,401","145,737","146,583","6,690","-135,063"
15110,INDIANA,CLINTON,"324,325","301,048","265,939","147,960","1,193"
15120,INDIANA,CRAWFORD,"-8,679","8,245","18,336","13,537","12,417"
15130,INDIANA,DAVIESS,"24,084","106,255","13,430","68,728","31,555"
15140,INDIANA,DEARBORN,"-175,517","-232,457","-30,478","-43,336",-597
15150,INDIANA,DECATUR,"169,750","158,192","200,469","76,912","11,520"
15160,INDIANA,DE KALB,"-167,673","-182,415","-216,368","-194,652","-126,665"
15170,INDIANA,DELAWARE,"2,773,562","2,979,958","2,901,908","1,753,172","891,619"
15180,INDIANA,DUBOIS,"264,263","376,091","263,021","328,708","260,744"
15190,INDIANA,ELKHART,"-1,429,036","-1,351,582","-1,036,975","-771,591","-529,857"
15200,INDIANA,FAYETTE,"-127,567","-274,126","-259,437","-212,490","-48,900"
15210,INDIANA,FLOYD,"-273,314","-124,795","-58,260","-19,667","63,561"
15220,INDIANA,FOUNTAIN,"286,272","210,251","201,145","97,861","37,378"
15230,INDIANA,FRANKLIN,"-42,720","-74,089","-15,408","-19,125","-4,723"
15240,INDIANA,FULTON,"-29,289","-37,967","-9,901","-36,914","-19,087"
15250,INDIANA,GIBSON,"214,962","261,756","209,450","292,284","263,608"
15260,INDIANA,GRANT,"141,863","159,960","152,752","-45,302","-42,745"
15270,INDIANA,GREENE,"112,298","139,946","165,893","34,385","-121,682"
15280,INDIANA,HAMILTON,"804,028","1,058,206","1,011,374","240,498","-273,275"
15290,INDIANA,HANCOCK,"369,200","454,106","407,287","97,712","-107,199"
15300,INDIANA,HARRISON,"-108,866","-53,454","-23,365","-7,310","20,858"
15310,INDIANA,HENDRICKS,"607,213","843,416","749,656","156,472","-197,035"
15320,INDIANA,HENRY,"545,529","599,312","605,950","264,028","-36,961"
15330,INDIANA,HOWARD,"-587,709","305,137","458,095","514,641","-27,602"
15340,INDIANA,HUNTINGTON,"-110,494","-238,923","-270,724","-292,763","-126,985"
15350,INDIANA,JACKSON,"-216,021","-217,343","-201,224","-153,330","103,304"
15360,INDIANA,JASPER,"175,569","126,644","138,886","53,423","39,488"
15370,INDIANA,JAY,"215,228","221,963","230,728","91,395","51,215"
15380,INDIANA,JEFFERSON,"143,577","27,616","43,958","30,002","25,974"
15390,INDIANA,JENNINGS,"161,668","189,681","224,223","133,501","87,000"
15400,INDIANA,JOHNSON,"766,867","921,253","887,226","219,112","-189,389"
15410,INDIANA,KNOX,"167,278","153,805","131,378","104,728","-106,162"
15420,INDIANA,KOSCIUSKO,"-295,391","-403,293","-365,717","-381,743","-142,240"
15430,INDIANA,LAGRANGE,"-89,262","-125,480","-130,808","-112,894","-60,061"
15440,INDIANA,LAKE,"-1,465,922","-1,353,889","-1,003,460","-1,206,657","485,953"
15450,INDIANA,LA PORTE,"213,891","66,792","359,290","137,275","487,647"
15460,INDIANA,LAWRENCE,"121,329","178,439","200,717","50,853","-98,648"
15470,INDIANA,MADISON,"1,238,240","1,590,213","1,515,484","618,427","-289,019"
15480,INDIANA,MARION,"4,887,327","6,071,998","5,646,928","1,237,989","-1,454,947"
15490,INDIANA,MARSHALL,"-240,944","-260,192","-104,918","-143,032","-31,900"
15500,INDIANA,MARTIN,"67,820","85,673","72,815","65,385","55,765"
15510,INDIANA,MIAMI,"-3,193","41,723","32,904",276,"-52,454"
15520,INDIANA,MONROE,"305,401","423,457","486,325","132,367","-270,585"
15530,INDIANA,MONTGOMERY,"564,488","522,323","499,092","372,404","258,494"
15540,INDIANA,MORGAN,"408,028","545,011","497,084","123,962","-130,129"
15550,INDIANA,NEWTON,"60,453","54,218","49,689","56,284","10,825"
15560,INDIANA,NOBLE,"-166,562","-266,284","-251,336","-213,700","-117,446"
15570,INDIANA,OHIO,"-24,276","-22,471","-5,143","-6,457","-1,080"
15580,INDIANA,ORANGE,"42,698","79,671","78,953","41,956","-1,512"
15590,INDIANA,OWEN,"70,472","111,448","110,086","22,170","-58,999"
15600,INDIANA,PARKE,"85,646","110,595","104,515","14,881","-48,089"
15610,INDIANA,PERRY,"92,318","90,919","79,443","106,048","85,915"
15620,INDIANA,PIKE,"92,910","123,893","78,928","128,958","81,453"
15630,INDIANA,PORTER,"621,229","702,975","576,197","292,424","264,584"
15640,INDIANA,POSEY,"193,530","238,762","198,047","243,321","239,815"
15650,INDIANA,PULASKI,"43,271","52,488","70,097","40,062","5,858"
15660,INDIANA,PUTNAM,"157,941","198,943","177,676","38,628","-58,609"
15670,INDIANA,RANDOLPH,"299,042","322,216","316,059","208,667","101,051"
15680,INDIANA,RIPLEY,"22,208","-14,660","48,702","2,412","4,111"
15690,INDIANA,RUSH,"97,510","119,470","111,848","27,204","-26,428"
15700,INDIANA,ST. JOSEPH,"-2,145,157","-2,320,422","-631,555","-874,566","-254,243"
15710,INDIANA,SCOTT,"-73,734","-25,984","-16,061","-15,813","23,849"
15720,INDIANA,SHELBY,"311,634","360,606","374,216","76,215","-78,326"
15730,INDIANA,SPENCER,"127,024","161,091","108,739","154,299","139,890"
15740,INDIANA,STARKE,"48,691","62,423","114,821","55,744","60,773"
15750,INDIANA,STEUBEN,"-92,939","-136,907","-148,095","-168,816","-81,581"
15760,INDIANA,SULLIVAN,"40,033","39,456","62,213","-21,110","-136,190"
15770,INDIANA,SWITZERLAND,"19,102","-26,905",-628,"-2,756","2,508"
15780,INDIANA,TIPPECANOE,"1,908,691","1,485,164","1,399,293","989,410","161,306"
15790,INDIANA,TIPTON,"22,723","76,591","69,382","26,625","-17,771"
15800,INDIANA,UNION,"-13,015","-15,494","2,567","-2,648","-2,548"
15810,INDIANA,VANDERBURGH,"1,506,832","1,699,914","1,246,396","1,630,799","1,616,528"
15820,INDIANA,VERMILLION,"86,711","90,859","104,683","16,125","-43,607"
15830,INDIANA,VIGO,"443,485","572,775","600,582","62,541","-601,781"
15840,INDIANA,WABASH,"-75,814","-129,419","-124,510","-184,090","-96,230"
15850,INDIANA,WARREN,"85,814","44,397","62,737","43,632","9,058"
15860,INDIANA,WARRICK,"410,267","482,412","366,110","457,704","455,814"
15870,INDIANA,WASHINGTON,"-70,226","-41,657","-17,546","-15,446","20,861"
15880,INDIANA,WAYNE,"53,403","67,699","88,069","11,760","-22,329"
15890,INDIANA,WELLS,"-77,956","-164,830","-184,690","-208,125","-94,501"
15900,INDIANA,WHITE,"408,451","300,989","299,299","182,743","32,434"
15910,INDIANA,WHITLEY,"-77,664","-164,879","-185,794","-179,195","-97,248"
16000,IOWA,ADAIR,"-32,305","-37,434","-42,545","-31,580","1,811"
16010,IOWA,ADAMS,"-17,262","-11,337","-25,132","-32,857","-4,567"
16020,IOWA,ALLAMAKEE,"13,725","24,032","50,771",-146,"-19,914"
16030,IOWA,APPANOOSE,"-46,686","-42,234","-59,385","-41,219","-4,181"
16040,IOWA,AUDUBON,"-14,790","-23,996","-35,773","-27,965","-7,563"
16050,IOWA,BENTON,"166,193","197,301","204,375","186,475","192,401"
16060,IOWA,BLACK HAWK,"-24,943","590,221","460,672","316,742","267,819"
16070,IOWA,BOONE,"-103,583","-182,666","-200,600","-76,857","-21,064"
16080,IOWA,BREMER,"18,893","126,775","100,308","51,362","38,156"
16090,IOWA,BUCHANAN,"44,750","117,138","114,641","97,427","83,798"
16100,IOWA,BUENA VISTA,"47,279","12,783","23,000","20,300","-21,646"
16110,IOWA,BUTLER,257,"63,467","57,216","36,414","21,888"
16120,IOWA,CALHOUN,"-23,948","-12,895","-26,718","-20,687","-1,054"
16130,IOWA,CARROLL,"-40,998","-36,129","-76,080","-57,113","-11,662"
16140,IOWA,CASS,"-35,009","-41,648","-81,562","-83,904","-30,222"
16150,IOWA,CEDAR,"162,515","129,921","61,267","75,166","87,640"
16160,IOWA,CERRO GORDO,"34,079","50,836","85,490","29,506","-48,512"
16170,IOWA,CHEROKEE,"49,201","22,294","-9,286","32,133","-3,439"
16180,IOWA,CHICKASAW,"23,460","76,828","62,614","43,484","-26,074"
16190,IOWA,CLARKE,"-38,105","-43,713","-51,074","-34,160","-4,603"
16200,IOWA,CLAY,"10,609","-40,041","-27,958","20,484","-13,933"
16210,IOWA,CLAYTON,"27,655","42,029","52,133","25,931","14,267"
16220,IOWA,CLINTON,"506,100","306,398","162,975","174,956","137,391"
16230,IOWA,CRAWFORD,"-5,658","-21,530","-72,507","-64,729","-20,922"
16240,IOWA,DALLAS,"-195,806","-199,663","-214,628","-131,657","-26,854"
16250,IOWA,DAVIS,"-9,402","-11,997","-24,003","-12,799","2,257"
16260,IOWA,DECATUR,"-47,675","-42,830","-52,335","-33,125","-4,514"
16270,IOWA,DELAWARE,"70,804","80,449","87,164","62,707","67,017"
16280,IOWA,DES MOINES,"244,088","-91,539","-401,967","-362,688","-138,442"
16290,IOWA,DICKINSON,"55,351","-30,169","-15,629","10,451","-21,456"
16300,IOWA,DUBUQUE,"114,561","227,082","273,584","323,671","79,213"
16310,IOWA,EMMET,"54,423","1,991","21,445","2,613","-12,854"
16320,IOWA,FAYETTE,"38,155","94,043","90,070","52,845","16,333"
16330,IOWA,FLOYD,"34,921","46,956","54,676","53,658","-35,646"
16340,IOWA,FRANKLIN,"1,580","6,519","19,158","3,943","-15,731"
16350,IOWA,FREMONT,"-12,263","-14,264","-38,289","-55,235","-18,377"
16360,IOWA,GREENE,"-30,152","-54,816","-48,273","-23,355","-10,252"
16370,IOWA,GRUNDY,"-8,545","36,007","16,028","24,247","8,048"
16380,IOWA,GUTHRIE,"-60,233","-57,412","-82,743","-34,238","-7,740"
16390,IOWA,HAMILTON,"-70,812","-100,858","-91,727","-55,156","-17,632"
16400,IOWA,HANCOCK,"7,479","20,272","32,903","1,710","-37,957"
16410,IOWA,HARDIN,"-58,034","-98,972","-100,358","-33,681","-11,488"
16420,IOWA,HARRISON,"-18,894","-32,236","-105,068","-89,582","-30,599"
16430,IOWA,HENRY,"68,317","19,278","-70,662","-55,005","10,589"
16440,IOWA,HOWARD,"22,576","53,717","64,857","35,614","-47,510"
16450,IOWA,HUMBOLDT,"-6,923","-9,484","-21,945","-15,130","-3,331"
16460,IOWA,IDA,"42,858","17,875","4,391","27,742","10,544"
16470,IOWA,IOWA,"94,868","81,280","16,225","30,216","73,643"
16480,IOWA,JACKSON,"144,129","116,991","63,439","74,087","47,634"
16490,IOWA,JASPER,"2,470","-9,758","-72,567","70,395","87,843"
16500,IOWA,JEFFERSON,"39,060","19,996","-25,569","-16,204","19,619"
16510,IOWA,JOHNSON,"393,809","210,469","-159,306","-91,561","185,423"
16520,IOWA,JONES,"131,076","175,938","157,684","164,230","168,025"
16530,IOWA,KEOKUK,"48,518","21,519","-30,600","-26,362","21,437"
16540,IOWA,KOSSUTH,"9,351","24,262","44,982","16,538","-29,106"
16550,IOWA,LEE,"-9,221","-91,238","-143,362","-59,255","-2,291"
16560,IOWA,LINN,"1,192,717","1,485,381","1,628,258","1,476,594","1,478,539"
16570,IOWA,LOUISA,"67,119","35,825","-38,553","-24,090","11,071"
16580,IOWA,LUCAS,"-49,607","-45,238","-51,494","-28,498","-3,880"
16590,IOWA,LYON,"189,136","3,276","1,274","1,694",-162
16600,IOWA,MADISON,"-64,743","-54,111","-57,819","-41,873","-7,113"
16610,IOWA,MAHASKA,"-53,330","-60,524","-58,898","-44,261","-4,746"
16620,IOWA,MARION,"-106,144","-126,473","-164,256","-93,455","-6,702"
16630,IOWA,MARSHALL,"-90,852","-151,247","-147,766","-80,924","-22,091"
16640,IOWA,MILLS,"-20,469","-38,616","-104,641","-106,687","-33,146"
16650,IOWA,MITCHELL,"37,420","66,295","85,152","31,598","-60,015"
16660,IOWA,MONONA,"15,666","-5,164","-29,254","-2,799","2,664"
16670,IOWA,MONROE,"-25,628","-21,062","-26,544","-32,538","8,212"
16680,IOWA,MONTGOMERY,"-15,639","-20,550","-55,257","-71,126","-23,419"
16690,IOWA,MUSCATINE,"378,106","205,141","52,062","77,238","112,351"
16700,IOWA,OBRIEN,"134,229","26,162","13,663","23,453","6,178"
16710,IOWA,OSCEOLA,"57,844",-831,"-3,634","1,281","-2,340"
16720,IOWA,PAGE,"-27,159","-33,418","-115,322","-120,695","-37,640"
16730,IOWA,PALO ALTO,"9,736","-9,524","11,721","13,319","-10,517"
16740,IOWA,PLYMOUTH,"101,577","58,764","-7,420","46,534","13,716"
16750,IOWA,POCAHONTAS,"-5,543","-10,225","-12,290","-3,632","-8,392"
16760,IOWA,POLK,"-1,953,683","-1,877,102","-2,215,700","-1,298,030","-178,500"
16770,IOWA,POTTAWATTAMIE,"-117,634","-188,715","-522,943","-559,899","-187,741"
16780,IOWA,POWESHIEK,"-160,479","-241,329","-233,525","-175,270","-84,981"
16790,IOWA,RINGGOLD,"-26,613","-28,171","-39,262","-21,746","-3,202"
16800,IOWA,SAC,"35,807","-2,587","-16,103","17,754","1,520"
16810,IOWA,SCOTT,"3,312,216","2,605,823","1,511,791","1,388,963","834,124"
16820,IOWA,SHELBY,"-16,948","-25,422","-76,220","-83,773","-26,433"
16830,IOWA,SIOUX,"204,195","17,831","-9,868","28,824","-13,601"
16840,IOWA,STORY,"-354,430","-640,425","-554,049","-252,121","-76,157"
16850,IOWA,TAMA,"-16,550","9,911","-22,461","16,881","34,154"
16860,IOWA,TAYLOR,"-21,164","-16,678","-33,735","-34,597","-4,578"
16870,IOWA,UNION,"-40,686","-48,201","-59,713","-40,720","-8,625"
16880,IOWA,VAN BUREN,"30,164","19,775","-25,493","-16,355","10,316"
16890,IOWA,WAPELLO,"-16,098","-41,937","-104,392","-68,997","14,441"
16900,IOWA,WARREN,"-227,934","-229,494","-249,332","-151,717","-19,125"
16910,IOWA,WASHINGTON,"105,713","47,481","-51,607","-41,139","51,484"
16920,IOWA,WAYNE,"-32,560","-30,100","-49,375","-19,347",-724
16930,IOWA,WEBSTER,"-21,043","-66,314","-44,344","-27,335","-14,090"
16940,IOWA,WINNEBAGO,"18,772","27,055","29,029","14,957","-33,469"
16950,IOWA,WINNESHIEK,"29,031","62,148","85,354","22,742","-62,370"
16960,IOWA,WOODBURY,"204,514","7,867","-240,981","126,963","-56,361"
16970,IOWA,WORTH,"11,369","18,312","25,667","16,228","-15,942"
16980,IOWA,WRIGHT,"-12,415","-6,933",-10,"-11,795","-17,761"
17000,KANSAS,ALLEN,"-121,042","-97,958","-74,621","-43,473","-19,249"
17010,KANSAS,ANDERSON,"-51,252","-45,976","-26,975","-28,882","4,463"
17020,KANSAS,ATCHISON,"-42,147","-48,942","-45,011","-38,920","-22,246"
17030,KANSAS,BARBER,"-69,501","-33,875","-44,429","-22,159","-13,531"
17040,KANSAS,BARTON,"-217,249","-172,548","-167,416","-60,726","-51,758"
17050,KANSAS,BOURBON,"-179,333","-359,582","-330,505","-206,853","-5,062"
17060,KANSAS,BROWN,"-88,739","-93,525","-78,137","-96,587","-79,089"
17070,KANSAS,BUTLER,"-760,770","-528,241","-418,814","-313,069","-199,423"
17080,KANSAS,CHASE,"-23,850","-29,225","-18,389","-15,969","-12,466"
17090,KANSAS,CHAUTAUQUA,"-59,448","-57,398","-38,357","-20,984","-4,960"
17100,KANSAS,CHEROKEE,"-100,034","-107,478","-35,938","134,119","27,013"
17110,KANSAS,CHEYENNE,"-25,929","-22,570","-17,289","-12,235","-9,635"
17120,KANSAS,CLARK,"-23,394","-16,212","-7,946","-6,890","-2,900"
17130,KANSAS,CLAY,"-81,147","-81,531","-63,492","-102,346","-67,929"
17140,KANSAS,CLOUD,"-40,780","-21,502","-20,956","-21,356","-12,485"
17150,KANSAS,COFFEY,"-60,701","-82,423","-76,203","-92,562","-77,899"
17160,KANSAS,COMANCHE,"-18,420","-12,963","-57,628","-8,919","-5,484"
17170,KANSAS,COWLEY,"-366,778","-269,000","-337,291","-166,967","-118,698"
17180,KANSAS,CRAWFORD,"-419,648","-142,209","-184,747","18,227","-9,740"
17190,KANSAS,DECATUR,"-20,650","-12,516","-3,464","-5,433","-2,925"
17200,KANSAS,DICKINSON,"-50,660","-39,922","-50,999","-43,903","-41,795"
17210,KANSAS,DONIPHAN,"-17,329","-14,343","-6,368","-8,319","-5,162"
17220,KANSAS,DOUGLAS,"-197,500","-122,248","-117,250","-110,488","-24,343"
17230,KANSAS,EDWARDS,"-22,048","-23,936","-15,937","-7,201","-6,630"
17240,KANSAS,ELK,"-46,658","-43,828","-46,217","-20,388","-11,991"
17250,KANSAS,ELLIS,"-46,161","-50,524","-41,480","-17,800","-8,609"
17260,KANSAS,ELLSWORTH,"-20,542","-19,178","-20,111","-17,794","-8,920"
17270,KANSAS,FINNEY,"-97,057","-74,523","-39,454","-45,131","-22,356"
17280,KANSAS,FORD,"-96,409","-71,280","-50,107","-38,433","-32,150"
17290,KANSAS,FRANKLIN,"-133,626","-99,968","-83,563","-80,404","20,602"
17300,KANSAS,GEARY,"-10,631","4,457","-8,005","-24,286","-61,143"
17310,KANSAS,GOVE,"-11,186","-9,489","-11,081","-5,245","-3,692"
17320,KANSAS,GRAHAM,"-5,308","-4,916","-8,747","-1,662","-2,759"
17330,KANSAS,GRANT,"-31,130","-26,722","-12,163","-7,514","-5,338"
17340,KANSAS,GRAY,"-29,841","-22,263","-31,926","-7,181","-8,460"
17350,KANSAS,GREELEY,"-7,484","-4,930","-9,634","-1,862","-2,368"
17360,KANSAS,GREENWOOD,"-124,473","-102,100","-116,645","-42,891","-45,878"
17370,KANSAS,HAMILTON,"-20,642","-12,840","-5,431","-4,315","-1,398"
17380,KANSAS,HARPER,"-94,579","-70,610","-41,584","-42,449","-29,460"
17390,KANSAS,HARVEY,"-505,680","-353,958","-236,755","-190,444","-140,508"
17391,KANSAS,HASKELL,"-23,393","-13,712","-6,088","-7,236","-5,560"
17410,KANSAS,HODGEMAN,"-8,553","-4,360","-5,346","-2,810","-3,672"
17420,KANSAS,JACKSON,"-194,759","-156,317","-161,136","-201,552","-204,515"
17430,KANSAS,JEFFERSON,"-210,524","-229,192","-214,909","-212,843","-176,030"
17440,KANSAS,JEWELL,"-17,027","-16,548","-15,246","-26,651","-6,145"
17450,KANSAS,JOHNSON,"-1,631,153","-1,233,677","-902,233","-622,936","365,606"
17451,KANSAS,KEARNY,"-12,177","-23,651","-7,521","-4,954","-3,477"
17470,KANSAS,KINGMAN,"-95,762","-69,572","-49,858","-40,757","-29,420"
17480,KANSAS,KIOWA,"-17,475","-13,617","-6,534","-8,168","-3,223"
17490,KANSAS,LABETTE,"-100,477","-83,463","-102,345","14,412","-7,204"
17500,KANSAS,LANE,"-14,156","-6,509","-8,240","-2,260","-4,465"
17510,KANSAS,LEAVENWORTH,"-301,817","-244,846","-159,285","-106,430","62,820"
17520,KANSAS,LINCOLN,"-12,567","-12,200","-6,023","-3,679","-2,607"
17530,KANSAS,LINN,"-66,151","-77,462","-74,072","-38,781","9,486"
17540,KANSAS,LOGAN,"-13,715","-14,596","-21,823","-8,813","-7,629"
17550,KANSAS,LYON,"-254,356","-178,413","-168,334","-188,167","-155,836"
17560,KANSAS,MCPHERSON,"-249,809","-216,420","-143,195","-118,895","-79,192"
17570,KANSAS,MARION,"-177,568","-131,795","-116,648","-77,467","-50,450"
17580,KANSAS,MARSHALL,"-78,937","-73,423","-55,063","-84,349","-56,530"
17590,KANSAS,MEADE,"-32,341","-27,033","-14,932","-14,280","-11,699"
17600,KANSAS,MIAMI,"-99,960","-86,430","-63,344","-44,998","23,141"
17610,KANSAS,MITCHELL,"-31,290","-16,323","-19,504","-9,409","-9,398"
17620,KANSAS,MONTGOMERY,"-572,883","-388,618","-283,595","-170,227","-78,092"
17630,KANSAS,MORRIS,"-86,402","-77,471","-58,129","-51,816","-54,352"
17640,KANSAS,MORTON,"-17,753","-14,381","-11,710","-10,489","-10,001"
17650,KANSAS,NEMAHA,"-117,627","-107,318","-106,311","-103,368","-119,576"
17660,KANSAS,NEOSHO,"-108,683","-85,564","-68,424","-41,377","-25,362"
17670,KANSAS,NESS,"-22,838","-13,508","-15,261","-5,548","-1,065"
17680,KANSAS,NORTON,"-20,251","-16,918","-8,661","-4,839","-3,402"
17690,KANSAS,OSAGE,"-269,429","-261,182","-246,340","-284,319","-245,286"
17700,KANSAS,OSBORNE,"-18,502","-19,117","-17,132","-7,156","-2,941"
17710,KANSAS,OTTAWA,"-17,581","-6,895","-8,261","-13,076","-5,570"
17720,KANSAS,PAWNEE,"-28,535","-16,824","-17,955","-9,855","-4,529"
17730,KANSAS,PHILLIPS,"-18,936","-6,038","-8,649","-3,848","-6,594"
17740,KANSAS,POTTAWATOMIE,"-165,339","-154,164","-157,366","-188,779","-187,864"
17750,KANSAS,PRATT,"-99,690","-60,433","-24,178","-30,774","-19,424"
17760,KANSAS,RAWLINS,"-20,174","-15,993","-11,229","-7,878","-6,480"
17770,KANSAS,RENO,"-233,425","-183,543","-211,467","-118,416","-87,228"
17780,KANSAS,REPUBLIC,"-14,404","-8,194","-7,839","-16,679","-8,491"
17790,KANSAS,RICE,"-50,174","-33,024","-42,652","-17,967","-14,677"
17800,KANSAS,RILEY,"-451,594","-367,128","-288,184","-391,248","-397,423"
17810,KANSAS,ROOKS,"-14,749","-14,452","-6,099","-7,871","-4,823"
17820,KANSAS,RUSH,"-23,637","-15,939","-13,193","-5,774","-1,583"
17830,KANSAS,RUSSELL,"-32,869","-25,545","-42,669","-11,347","-3,088"
17840,KANSAS,SALINE,"-111,782","-79,096","-111,314","-50,062","-34,047"
17841,KANSAS,SCOTT,"-11,952","-7,462","-8,021","-6,413","-3,636"
17860,KANSAS,SEDGWICK,"-5,222,116","-3,870,847","-3,726,444","-2,115,656","-1,562,745"
17870,KANSAS,SEWARD,"-88,081","-43,870","-52,901","-28,390","-22,884"
17880,KANSAS,SHAWNEE,"-3,186,176","-2,867,150","-2,639,120","-3,076,473","-2,835,788"
17890,KANSAS,SHERIDAN,"-11,305","-7,422","-5,249","-2,659","-3,910"
17900,KANSAS,SHERMAN,"-39,806","-43,369","-33,395","-34,124","-20,856"
17910,KANSAS,SMITH,"-25,735","-7,359","-16,933","-17,141","-12,063"
17920,KANSAS,STAFFORD,"-67,414","-33,674","-27,923","-20,683","-13,716"
17921,KANSAS,STANTON,"-8,908","-6,915","-4,637","-5,142","-4,013"
17940,KANSAS,STEVENS,"-31,766","-22,087","-8,638","-19,711","-11,209"
17950,KANSAS,SUMNER,"-335,505","-253,978","-212,159","-159,446","-118,486"
17960,KANSAS,THOMAS,"-54,075","-39,935","-25,626","-20,507","-12,125"
17970,KANSAS,TREGO,"-13,343","-5,813","-8,017","-3,614","-3,256"
17980,KANSAS,WABAUNSEE,"-118,800","-96,531","-96,356","-117,735","-86,917"
17981,KANSAS,WALLACE,"-4,806","-7,714","-21,349","-4,726","-2,709"
17982,KANSAS,WASHINGTON,"-39,807","-44,448","-34,460","-47,778","-32,705"
17983,KANSAS,WICHITA,"-10,407","-5,278","-4,612","-2,301","-4,449"
17984,KANSAS,WILSON,"-86,401","-77,083","-68,950","-29,991","-23,660"
17985,KANSAS,WOODSON,"-43,757","-49,639","-52,347","-27,520","-21,943"
17986,KANSAS,WYANDOTTE,"-592,269","-464,947","-330,886","-242,839","144,391"
18000,KENTUCKY,ADAIR,"-144,001","-111,138","-58,535","-45,673","-11,357"
18010,KENTUCKY,ALLEN,"-267,280","-256,372","-165,437","-80,781","-48,541"
18020,KENTUCKY,ANDERSON,"6,615","-16,603",-488,"-26,902","-5,907"
18030,KENTUCKY,BALLARD,"-39,766","-82,592","-34,108","-71,514","-76,193"
18040,KENTUCKY,BARREN,"-130,721","-171,739","-63,766","-198,555","-96,362"
18050,KENTUCKY,BATH,"-19,143","-5,737","-3,786","-14,510","-4,951"
18060,KENTUCKY,BELL,"-321,176","-254,503","-208,292","-149,059","-44,201"
18070,KENTUCKY,BOONE,"-331,033","-457,904","-69,442","-79,927","-4,673"
18080,KENTUCKY,BOURBON,"-15,854","18,575","6,925","-38,696","-11,160"
18090,KENTUCKY,BOYD,"-558,023","-307,083","-47,460","149,282","-110,707"
18100,KENTUCKY,BOYLE,"-159,715","-88,734","-67,429","-77,207","-13,169"
18110,KENTUCKY,BRACKEN,"-37,459","-51,599","-18,712","-21,429","-5,381"
18120,KENTUCKY,BREATHITT,"-16,151","9,974","4,693","-25,276","-6,964"
18130,KENTUCKY,BRECKINRIDGE,"-77,260","-36,008","-31,640","-25,737","-2,210"
18140,KENTUCKY,BULLITT,"-171,158","-99,246","-47,677","-19,604","29,805"
18150,KENTUCKY,BUTLER,"-237,135","-186,994","-140,586","-60,949","-26,886"
18160,KENTUCKY,CALDWELL,"-79,747","-80,317","-68,670","-45,822","-53,248"
18170,KENTUCKY,CALLOWAY,"-330,966","-273,016","-188,314","-194,360","-101,829"
18180,KENTUCKY,CAMPBELL,"-329,808","-425,899","-46,326","-62,842","-5,744"
18190,KENTUCKY,CARLISLE,"-20,496","-45,131","-30,487","-42,212","-37,558"
18191,KENTUCKY,CARROLL,"-21,497","-24,891","-6,799","-3,985",955
18210,KENTUCKY,CARTER,"-171,026","-94,101","-15,336","39,923","-33,633"
18220,KENTUCKY,CASEY,"-61,768","-29,078","-27,846","-27,460","-4,617"
18230,KENTUCKY,CHRISTIAN,"-629,091","-429,141","-432,545","-270,916","-121,001"
18240,KENTUCKY,CLARK,"-26,537","51,582","21,191","-82,957","-15,668"
18250,KENTUCKY,CLAY,"-51,220","-12,463","3,444","-25,142","-9,098"
18260,KENTUCKY,CLINTON,"-91,543","-58,448","-52,661","-65,710","-40,503"
18270,KENTUCKY,CRITTENDEN,"-12,344","-32,195","-20,009","-24,789","-27,647"
18271,KENTUCKY,CUMBERLAND,"-68,726","-37,977","-31,744","-29,567","-14,785"
18290,KENTUCKY,DAVIESS,"-82,506","-33,169","-21,311","-6,300","-2,174"
18291,KENTUCKY,EDMONSON,"-189,619","-135,795","-104,000","-50,498","-19,803"
18310,KENTUCKY,ELLIOTT,"-51,382","-28,613",-843,"8,839","-10,613"
18320,KENTUCKY,ESTILL,"-18,300","13,228","7,057","-24,812","-8,750"
18330,KENTUCKY,FAYETTE,"-163,194","249,116","119,738","-447,475","-133,258"
18340,KENTUCKY,FLEMING,"-66,466","-39,798","-33,408","-62,409","-17,540"
