AGED -- 2014  REIMBURSEMENT FOR COST CONTRACTS FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE                        DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,
16310,IOWA,EMMET,0,0,0,,,,,,
16320,IOWA,FAYETTE,"32,244","32,214","8,173",,,,,,
16330,IOWA,FLOYD,0,0,0,,,,,,
16340,IOWA,FRANKLIN,0,0,"5,719",,,,,,
16350,IOWA,FREMONT,"10,591","10,591","22,372",,,,,,
16360,IOWA,GREENE,0,0,31,,,,,,
16370,IOWA,GRUNDY,0,0,0,,,,,,
16380,IOWA,GUTHRIE,0,0,0,,,,,,
16390,IOWA,HAMILTON,0,0,0,,,,,,
16400,IOWA,HANCOCK,0,0,"8,927",,,,,,
16410,IOWA,HARDIN,0,0,0,,,,,,
16420,IOWA,HARRISON,"63,470","63,470","134,969",,,,,,
16430,IOWA,HENRY,0,0,"6,185",,,,,,
16440,IOWA,HOWARD,0,0,"1,103",,,,,,
16450,IOWA,HUMBOLDT,0,0,0,,,,,,
16460,IOWA,IDA,0,0,0,,,,,,
16470,IOWA,IOWA,0,0,0,,,,,,
16480,IOWA,JACKSON,"2,468,854","2,450,737","1,027,554",,,,,,
16490,IOWA,JASPER,"5,733","5,725","1,082",,,,,,
16500,IOWA,JEFFERSON,0,0,0,,,,,,
16510,IOWA,JOHNSON,"21,491","21,254","8,388",,,,,,
16520,IOWA,JONES,"110,614","110,326","19,659",,,,,,
16530,IOWA,KEOKUK,0,0,0,,,,,,
16540,IOWA,KOSSUTH,0,0,82,,,,,,
16550,IOWA,LEE,"84,635","84,618","208,337",,,,,,
16560,IOWA,LINN,"30,122","29,783","45,599",,,,,,
16570,IOWA,LOUISA,0,0,0,,,,,,
16580,IOWA,LUCAS,0,0,436,,,,,,
16590,IOWA,LYON,0,0,"2,429",,,,,,
16600,IOWA,MADISON,0,0,0,,,,,,
16610,IOWA,MAHASKA,0,0,0,,,,,,
16620,IOWA,MARION,0,0,486,,,,,,
16630,IOWA,MARSHALL,0,0,"6,888",,,,,,
16640,IOWA,MILLS,"80,192","76,382","43,129",,,,,,
16650,IOWA,MITCHELL,0,0,755,,,,,,
16660,IOWA,MONONA,"35,352","35,352","15,474",,,,,,
16670,IOWA,MONROE,0,0,0,,,,,,
16680,IOWA,MONTGOMERY,0,0,0,,,,,,
16690,IOWA,MUSCATINE,0,0,364,,,,,,
16700,IOWA,OBRIEN,0,0,0,,,,,,
16710,IOWA,OSCEOLA,0,0,0,,,,,,
16720,IOWA,PAGE,0,0,0,,,,,,
16730,IOWA,PALO ALTO,"1,656","1,656",-60,,,,,,
16740,IOWA,PLYMOUTH,0,0,715,,,,,,
16750,IOWA,POCAHONTAS,"4,957","4,885","1,632",,,,,,
16760,IOWA,POLK,"69,768","69,314","14,169",,,,,,
16770,IOWA,POTTAWATTAMIE,"1,587,808","1,557,373","1,286,081",,,,,,
16780,IOWA,POWESHIEK,0,0,0,,,,,,
16790,IOWA,RINGGOLD,0,0,"3,381",,,,,,
16800,IOWA,SAC,0,0,84,,,,,,
16810,IOWA,SCOTT,"89,037","88,821","12,961",,,,,,
16820,IOWA,SHELBY,0,0,0,,,,,,
16830,IOWA,SIOUX,"14,446","14,380","46,884",,,,,,
16840,IOWA,STORY,0,0,0,,,,,,
16850,IOWA,TAMA,"12,836","12,764","4,517",,,,,,
16860,IOWA,TAYLOR,0,0,624,,,,,,
16870,IOWA,UNION,0,0,0,,,,,,
16880,IOWA,VAN BUREN,"23,074","23,070","2,924",,,,,,
16890,IOWA,WAPELLO,0,0,"8,235",,,,,,
16900,IOWA,WARREN,0,0,0,,,,,,
16910,IOWA,WASHINGTON,0,0,606,,,,,,
16920,IOWA,WAYNE,0,0,0,,,,,,
16930,IOWA,WEBSTER,0,0,"2,156",,,,,,
16940,IOWA,WINNEBAGO,0,0,14,,,,,,
16950,IOWA,WINNESHIEK,0,0,0,,,,,,
16960,IOWA,WOODBURY,"30,843","30,843","42,602",,,,,,
16970,IOWA,WORTH,0,0,"5,180",,,,,,
16980,IOWA,WRIGHT,0,0,0,,,,,,
17000,KANSAS,ALLEN,"145,197","145,197","70,172",,,,,,
17010,KANSAS,ANDERSON,"9,429","9,429","4,548",,,,,,
17020,KANSAS,ATCHISON,"81,546","81,546","45,423",,,,,,
17030,KANSAS,BARBER,"11,400","11,400","26,090",,,,,,
17040,KANSAS,BARTON,"52,545","52,545","40,222",,,,,,
17050,KANSAS,BOURBON,0,0,"4,680",,,,,,
17060,KANSAS,BROWN,"16,220","16,220","16,213",,,,,,
17070,KANSAS,BUTLER,"38,666","38,666","33,147",,,,,,
17080,KANSAS,CHASE,"35,485","35,485","10,475",,,,,,
17090,KANSAS,CHAUTAUQUA,0,0,0,,,,,,
17100,KANSAS,CHEROKEE,"69,356","69,175","17,814",,,,,,
17110,KANSAS,CHEYENNE,0,0,0,,,,,,
17120,KANSAS,CLARK,0,0,0,,,,,,
17130,KANSAS,CLAY,0,0,"36,397",,,,,,
17140,KANSAS,CLOUD,0,0,"12,506",,,,,,
17150,KANSAS,COFFEY,"7,747","7,747","8,286",,,,,,
17160,KANSAS,COMANCHE,0,0,"3,339",,,,,,
17170,KANSAS,COWLEY,"336,264","336,264","185,112",,,,,,
17180,KANSAS,CRAWFORD,"208,377","208,349","103,441",,,,,,
17190,KANSAS,DECATUR,0,0,0,,,,,,
17200,KANSAS,DICKINSON,"205,238","205,238","287,359",,,,,,
17210,KANSAS,DONIPHAN,0,0,0,,,,,,
17220,KANSAS,DOUGLAS,"194,720","194,340","120,698",,,,,,
17230,KANSAS,EDWARDS,"3,477","3,477","8,390",,,,,,
17240,KANSAS,ELK,0,0,"2,034",,,,,,
17250,KANSAS,ELLIS,"30,646","30,646","28,873",,,,,,
17260,KANSAS,ELLSWORTH,"14,494","14,494","18,977",,,,,,
17270,KANSAS,FINNEY,"44,164","44,164","58,028",,,,,,
17280,KANSAS,FORD,"120,900","120,783","69,124",,,,,,
17290,KANSAS,FRANKLIN,"86,568","86,568","98,295",,,,,,
17300,KANSAS,GEARY,0,0,"12,719",,,,,,
17310,KANSAS,GOVE,0,0,"4,188",,,,,,
17320,KANSAS,GRAHAM,0,0,"8,550",,,,,,
17330,KANSAS,GRANT,0,0,369,,,,,,
17340,KANSAS,GRAY,"8,759","8,759","4,598",,,,,,
17350,KANSAS,GREELEY,0,0,0,,,,,,
17360,KANSAS,GREENWOOD,"103,193","103,193","37,701",,,,,,
17370,KANSAS,HAMILTON,0,0,0,,,,,,
17380,KANSAS,HARPER,"104,269","104,269","15,303",,,,,,
17390,KANSAS,HARVEY,"430,107","430,107","340,098",,,,,,
17391,KANSAS,HASKELL,0,0,0,,,,,,
17410,KANSAS,HODGEMAN,"20,442","20,442","6,767",,,,,,
17420,KANSAS,JACKSON,"27,908","27,908","46,694",,,,,,
17430,KANSAS,JEFFERSON,"47,126","47,126","32,828",,,,,,
17440,KANSAS,JEWELL,"11,078","11,078","2,855",,,,,,
17450,KANSAS,JOHNSON,"1,149,326","1,143,771","870,179",,,,,,
17451,KANSAS,KEARNY,0,0,0,,,,,,
17470,KANSAS,KINGMAN,0,0,"9,715",,,,,,
17480,KANSAS,KIOWA,0,0,0,,,,,,
17490,KANSAS,LABETTE,"74,891","74,695","69,538",,,,,,
17500,KANSAS,LANE,0,0,0,,,,,,
17510,KANSAS,LEAVENWORTH,"104,869","101,300","94,926",,,,,,
17520,KANSAS,LINCOLN,0,0,"2,109",,,,,,
17530,KANSAS,LINN,"27,837","27,837","22,615",,,,,,
17540,KANSAS,LOGAN,"10,817","10,817","48,803",,,,,,
17550,KANSAS,LYON,"412,861","412,861","294,474",,,,,,
17560,KANSAS,MCPHERSON,"54,117","54,117","13,379",,,,,,
17570,KANSAS,MARION,"3,110","3,110","12,902",,,,,,
17580,KANSAS,MARSHALL,"265,528","265,357","342,237",,,,,,
17590,KANSAS,MEADE,0,0,0,,,,,,
17600,KANSAS,MIAMI,"42,715","42,690","188,995",,,,,,
17610,KANSAS,MITCHELL,"3,292","3,292","8,556",,,,,,
17620,KANSAS,MONTGOMERY,"88,909","88,886","126,528",,,,,,
17630,KANSAS,MORRIS,"32,803","32,803","39,708",,,,,,
17640,KANSAS,MORTON,0,0,0,,,,,,
17650,KANSAS,NEMAHA,0,0,"4,760",,,,,,
17660,KANSAS,NEOSHO,"81,513","81,513","95,787",,,,,,
17670,KANSAS,NESS,"67,892","67,892","7,629",,,,,,
17680,KANSAS,NORTON,0,0,0,,,,,,
17690,KANSAS,OSAGE,"74,443","74,443","188,068",,,,,,
17700,KANSAS,OSBORNE,0,0,0,,,,,,
17710,KANSAS,OTTAWA,0,0,"3,180",,,,,,
17720,KANSAS,PAWNEE,0,0,0,,,,,,
17730,KANSAS,PHILLIPS,0,0,0,,,,,,
17740,KANSAS,POTTAWATOMIE,0,0,"43,188",,,,,,
17750,KANSAS,PRATT,"92,093","92,093","15,468",,,,,,
17760,KANSAS,RAWLINS,0,0,"1,296",,,,,,
17770,KANSAS,RENO,"30,259","30,259","185,052",,,,,,
17780,KANSAS,REPUBLIC,0,0,0,,,,,,
17790,KANSAS,RICE,0,0,"1,767",,,,,,
17800,KANSAS,RILEY,"30,451","30,451","60,575",,,,,,
17810,KANSAS,ROOKS,0,0,0,,,,,,
17820,KANSAS,RUSH,0,0,"7,537",,,,,,
17830,KANSAS,RUSSELL,0,0,"6,189",,,,,,
17840,KANSAS,SALINE,"285,510","285,510","257,514",,,,,,
17841,KANSAS,SCOTT,0,0,"19,875",,,,,,
17860,KANSAS,SEDGWICK,"337,011","337,011","297,637",,,,,,
17870,KANSAS,SEWARD,0,0,0,,,,,,
17880,KANSAS,SHAWNEE,"1,890,401","1,890,401","1,765,203",,,,,,
17890,KANSAS,SHERIDAN,0,0,0,,,,,,
17900,KANSAS,SHERMAN,0,0,0,,,,,,
17910,KANSAS,SMITH,438,438,"2,124",,,,,,
17920,KANSAS,STAFFORD,0,0,0,,,,,,
17921,KANSAS,STANTON,0,0,0,,,,,,
17940,KANSAS,STEVENS,0,0,0,,,,,,
17950,KANSAS,SUMNER,"250,565","250,565","151,215",,,,,,
17960,KANSAS,THOMAS,0,0,"4,011",,,,,,
17970,KANSAS,TREGO,0,0,"1,597",,,,,,
17980,KANSAS,WABAUNSEE,"2,926","2,926","3,437",,,,,,
17981,KANSAS,WALLACE,"56,110","56,110","70,828",,,,,,
17982,KANSAS,WASHINGTON,0,0,"27,619",,,,,,
17983,KANSAS,WICHITA,0,0,"6,561",,,,,,
17984,KANSAS,WILSON,0,0,"14,963",,,,,,
17985,KANSAS,WOODSON,0,0,"8,742",,,,,,
17986,KANSAS,WYANDOTTE,"1,234,219","1,233,659","688,909",,,,,,
18000,KENTUCKY,ADAIR,0,0,"1,846",,,,,,
18010,KENTUCKY,ALLEN,0,0,0,,,,,,
18020,KENTUCKY,ANDERSON,0,0,"1,013",,,,,,
18030,KENTUCKY,BALLARD,0,0,0,,,,,,
18040,KENTUCKY,BARREN,"17,023","16,669","11,127",,,,,,
18050,KENTUCKY,BATH,"88,764","87,897","23,955",,,,,,
18060,KENTUCKY,BELL,"263,251","257,192","116,706",,,,,,
18070,KENTUCKY,BOONE,"221,492","219,535","25,111",,,,,,
18080,KENTUCKY,BOURBON,"41,879","41,604","6,532",,,,,,
18090,KENTUCKY,BOYD,"552,865","545,230","506,446",,,,,,
18100,KENTUCKY,BOYLE,0,0,442,,,,,,
18110,KENTUCKY,BRACKEN,0,0,"3,004",,,,,,
18120,KENTUCKY,BREATHITT,"13,925","13,396","11,103",,,,,,
18130,KENTUCKY,BRECKINRIDGE,0,0,0,,,,,,
18140,KENTUCKY,BULLITT,"47,984","47,204",286,,,,,,
18150,KENTUCKY,BUTLER,0,0,174,,,,,,
18160,KENTUCKY,CALDWELL,"8,261","7,999","5,891",,,,,,
18170,KENTUCKY,CALLOWAY,0,0,0,,,,,,
18180,KENTUCKY,CAMPBELL,"327,084","319,314","140,016",,,,,,
18190,KENTUCKY,CARLISLE,0,0,"2,689",,,,,,
18191,KENTUCKY,CARROLL,0,0,0,,,,,,
18210,KENTUCKY,CARTER,"86,331","84,380","193,060",,,,,,
18220,KENTUCKY,CASEY,0,0,"6,124",,,,,,
18230,KENTUCKY,CHRISTIAN,"42,049","41,512","21,384",,,,,,
18240,KENTUCKY,CLARK,"245,652","232,836","30,649",,,,,,
18250,KENTUCKY,CLAY,"18,875","18,875","3,978",,,,,,
18260,KENTUCKY,CLINTON,0,0,0,,,,,,
18270,KENTUCKY,CRITTENDEN,0,0,"8,121",,,,,,
18271,KENTUCKY,CUMBERLAND,0,0,0,,,,,,
18290,KENTUCKY,DAVIESS,"55,471","55,391","1,281",,,,,,
18291,KENTUCKY,EDMONSON,0,0,0,,,,,,
18310,KENTUCKY,ELLIOTT,0,0,"1,403",,,,,,
18320,KENTUCKY,ESTILL,"13,111","13,090","7,481",,,,,,
18330,KENTUCKY,FAYETTE,"269,220","260,515","125,225",,,,,,
18340,KENTUCKY,FLEMING,"50,089","48,678","2,818",,,,,,
18350,KENTUCKY,FLOYD,"4,034,729","3,976,619","1,529,826",,,,,,
18360,KENTUCKY,FRANKLIN,"258,267","256,994","26,396",,,,,,
18361,KENTUCKY,FULTON,"11,696","11,658","1,219",,,,,,
18362,KENTUCKY,GALLATIN,0,0,0,,,,,,
18390,KENTUCKY,GARRARD,"14,284","14,018","1,649",,,,,,
18400,KENTUCKY,GRANT,0,0,652,,,,,,
18410,KENTUCKY,GRAVES,0,0,0,,,,,,
18420,KENTUCKY,GRAYSON,0,0,0,,,,,,
18421,KENTUCKY,GREEN,0,0,0,,,,,,
18440,KENTUCKY,GREENUP,"3,393,509","3,332,659","2,749,570",,,,,,
18450,KENTUCKY,HANCOCK,0,0,0,,,,,,
18460,KENTUCKY,HARDIN,"119,092","118,537","16,901",,,,,,
18470,KENTUCKY,HARLAN,"1,074,774","1,053,806","275,477",,,,,,
18480,KENTUCKY,HARRISON,0,0,"2,219",,,,,,
18490,KENTUCKY,HART,0,0,"11,883",,,,,,
18500,KENTUCKY,HENDERSON,"33,493","33,260","4,107",,,,,,
18510,KENTUCKY,HENRY,0,0,0,,,,,,
18511,KENTUCKY,HICKMAN,0,0,"3,677",,,,,,
18530,KENTUCKY,HOPKINS,"615,328","598,168","339,553",,,,,,
18540,KENTUCKY,JACKSON,0,0,0,,,,,,
18550,KENTUCKY,JEFFERSON,"160,163","157,652","33,877",,,,,,
18560,KENTUCKY,JESSAMINE,"25,838","25,715","11,581",,,,,,
18570,KENTUCKY,JOHNSON,"666,391","656,845","215,181",,,,,,
18580,KENTUCKY,KENTON,"4,981","4,940","7,924",,,,,,
18590,KENTUCKY,KNOTT,"488,245","474,680","270,851",,,,,,
18600,KENTUCKY,KNOX,"67,538","67,135","23,322",,,,,,
18610,KENTUCKY,LARUE,0,0,0,,,,,,
18620,KENTUCKY,LAUREL,"106,931","105,216","47,308",,,,,,
18630,KENTUCKY,LAWRENCE,"211,549","205,729","74,227",,,,,,
18640,KENTUCKY,LEE,0,0,481,,,,,,
18650,KENTUCKY,LESLIE,"89,934","86,965","18,393",,,,,,
18660,KENTUCKY,LETCHER,"1,978,076","1,913,588","662,891",,,,,,
18670,KENTUCKY,LEWIS,"13,963","13,858","45,851",,,,,,
18680,KENTUCKY,LINCOLN,"87,609","87,609","28,382",,,,,,
18690,KENTUCKY,LIVINGSTON,"34,044","33,670","11,772",,,,,,
18700,KENTUCKY,LOGAN,"3,659","3,493","5,232",,,,,,
18710,KENTUCKY,LYON,"10,069","10,004","15,818",,,,,,
18720,KENTUCKY,MC CRACKEN,"3,508","3,403","7,997",,,,,,
18730,KENTUCKY,MC CREARY,"146,940","145,508","27,636",,,,,,
18740,KENTUCKY,MC LEAN,"147,192","145,839","46,027",,,,,,
18750,KENTUCKY,MADISON,"14,781","14,666","40,096",,,,,,
18760,KENTUCKY,MAGOFFIN,"20,529","19,975","17,479",,,,,,
18770,KENTUCKY,MARION,0,0,0,,,,,,
18780,KENTUCKY,MARSHALL,0,0,"1,012",,,,,,
18790,KENTUCKY,MARTIN,"529,996","522,673","180,543",,,,,,
18800,KENTUCKY,MASON,"61,072","60,531","17,100",,,,,,
18801,KENTUCKY,MEADE,"3,017","3,017","9,507",,,,,,
18802,KENTUCKY,MENIFEE,"24,937","23,232","14,095",,,,,,
18830,KENTUCKY,MERCER,0,0,0,,,,,,
18831,KENTUCKY,METCALFE,0,0,0,,,,,,
18850,KENTUCKY,MONROE,"9,452","9,370",250,,,,,,
18860,KENTUCKY,MONTGOMERY,"62,307","61,829","32,253",,,,,,
18861,KENTUCKY,MORGAN,0,0,"4,222",,,,,,
18880,KENTUCKY,MUHLENBERG,"591,499","579,247","276,894",,,,,,
18890,KENTUCKY,NELSON,0,0,938,,,,,,
18900,KENTUCKY,NICHOLAS,0,0,0,,,,,,
18910,KENTUCKY,OHIO,"105,571","104,646","22,140",,,,,,
18920,KENTUCKY,OLDHAM,0,0,"1,651",,,,,,
18930,KENTUCKY,OWEN,0,0,0,,,,,,
18931,KENTUCKY,OWSLEY,0,0,0,,,,,,
18932,KENTUCKY,PENDLETON,"74,524","73,900","23,470",,,,,,
18960,KENTUCKY,PERRY,"571,575","556,230","159,121",,,,,,
18970,KENTUCKY,PIKE,"5,313,073","5,227,503","1,774,332",,,,,,
18971,KENTUCKY,POWELL,"25,139","25,097","8,199",,,,,,
18972,KENTUCKY,PULASKI,"146,519","144,456","94,678",,,,,,
18973,KENTUCKY,ROBERTSON,0,0,0,,,,,,
18974,KENTUCKY,ROCKCASTLE,0,0,"8,663",,,,,,
18975,KENTUCKY,ROWAN,"40,356","37,807","14,044",,,,,,
18976,KENTUCKY,RUSSELL,0,0,0,,,,,,
18977,KENTUCKY,SCOTT,"30,997","26,910","2,809",,,,,,
18978,KENTUCKY,SHELBY,"48,866","48,269","7,427",,,,,,
18979,KENTUCKY,SIMPSON,"24,815","24,767","13,400",,,,,,
18980,KENTUCKY,SPENCER,"13,717","13,168",0,,,,,,
18981,KENTUCKY,TAYLOR,0,0,0,,,,,,
18982,KENTUCKY,TODD,"42,343","42,343",324,,,,,,
18983,KENTUCKY,TRIGG,280,280,"76,238",,,,,,
18984,KENTUCKY,TRIMBLE,0,0,0,,,,,,
18985,KENTUCKY,UNION,"147,311","146,894","32,127",,,,,,
18986,KENTUCKY,WARREN,"100,199","99,592","15,162",,,,,,
18987,KENTUCKY,WASHINGTON,0,0,0,,,,,,
18988,KENTUCKY,WAYNE,"8,550","8,386","21,831",,,,,,
18989,KENTUCKY,WEBSTER,"79,766","79,419","44,906",,,,,,
18990,KENTUCKY,WHITLEY,"199,542","197,397","46,882",,,,,,
18991,KENTUCKY,WOLFE,"13,229","13,123","3,228",,,,,,
18992,KENTUCKY,WOODFORD,"35,269","34,991",897,,,,,,
19000,LOUISIANA,ACADIA,0,0,"1,521",,,,,,
19010,LOUISIANA,ALLEN,"6,602","6,602","17,718",,,,,,
19020,LOUISIANA,ASCENSION,"8,686","8,686","17,551",,,,,,
19030,LOUISIANA,ASSUMPTION,0,0,"4,997",,,,,,
19040,LOUISIANA,AVOYELLES,"12,402","12,382","16,048",,,,,,
19050,LOUISIANA,BEAUREGARD,"1,887","1,887","2,158",,,,,,
19060,LOUISIANA,BIENVILLE,0,0,0,,,,,,
19070,LOUISIANA,BOSSIER,0,0,"9,114",,,,,,
19080,LOUISIANA,CADDO,"94,546","94,232","25,601",,,,,,
19090,LOUISIANA,CALCASIEU,"100,489","98,188","39,575",,,,,,
19100,LOUISIANA,CALDWELL,"10,833","10,833","14,797",,,,,,
19110,LOUISIANA,CAMERON,0,0,137,,,,,,
19120,LOUISIANA,CATAHOULA,"17,000","16,812",145,,,,,,
19130,LOUISIANA,CLAIBORNE,0,0,"8,461",,,,,,
19140,LOUISIANA,CONCORDIA,0,0,"2,772",,,,,,
19150,LOUISIANA,DE SOTO,0,0,"11,005",,,,,,
19160,LOUISIANA,E. BATON ROUGE,"3,145","3,145",963,,,,,,
19170,LOUISIANA,EAST CARROLL,0,0,0,,,,,,
19180,LOUISIANA,EAST FELICIANA,0,0,0,,,,,,
19190,LOUISIANA,EVANGELINE,0,0,"2,205",,,,,,
19200,LOUISIANA,FRANKLIN,0,0,"28,538",,,,,,
19210,LOUISIANA,GRANT,0,0,"17,277",,,,,,
19220,LOUISIANA,IBERIA,0,0,0,,,,,,
19230,LOUISIANA,IBERVILLE,0,0,"2,682",,,,,,
19240,LOUISIANA,JACKSON,0,0,"1,152",,,,,,
19250,LOUISIANA,JEFFERSON,"10,673","10,673","1,391",,,,,,
19260,LOUISIANA,JEFFRSON DAVIS,0,0,715,,,,,,
19270,LOUISIANA,LAFAYETTE,"10,106","10,106","12,795",,,,,,
19280,LOUISIANA,LAFOURCHE,0,0,0,,,,,,
19290,LOUISIANA,LA SALLE,0,0,0,,,,,,
19300,LOUISIANA,LINCOLN,"15,307","15,307","5,922",,,,,,
19310,LOUISIANA,LIVINGSTON,0,0,0,,,,,,
19320,LOUISIANA,MADISON,0,0,37,,,,,,
19330,LOUISIANA,MOREHOUSE,0,0,"8,587",,,,,,
19340,LOUISIANA,NATCHITOCHES,"23,676","23,631","30,142",,,,,,
19350,LOUISIANA,ORLEANS,0,0,"1,021",,,,,,
19360,LOUISIANA,OUACHITA,"89,371","89,371","71,962",,,,,,
19370,LOUISIANA,PLAQUEMINES,0,0,0,,,,,,
19380,LOUISIANA,POINTE COUPEE,0,0,124,,,,,,
19390,LOUISIANA,RAPIDES,"22,136","22,037","80,603",,,,,,
19400,LOUISIANA,RED RIVER,0,0,0,,,,,,
19410,LOUISIANA,RICHLAND,0,0,0,,,,,,
19420,LOUISIANA,SABINE,0,0,"2,546",,,,,,
19430,LOUISIANA,ST. BERNARD,0,0,0,,,,,,
19440,LOUISIANA,ST. CHARLES,0,0,0,,,,,,
19450,LOUISIANA,ST. HELENA,0,0,0,,,,,,
19460,LOUISIANA,ST. JAMES,0,0,0,,,,,,
19470,LOUISIANA,ST. JOHN BAPTIST,0,0,0,,,,,,
19480,LOUISIANA,ST. LANDRY,"15,297","15,297","36,833",,,,,,
19490,LOUISIANA,ST. MARTIN,0,0,0,,,,,,
19500,LOUISIANA,ST. MARY,0,0,0,,,,,,
19510,LOUISIANA,ST. TAMMANY,"29,184","29,148","6,572",,,,,,
19520,LOUISIANA,TANGIPAHOA,0,0,0,,,,,,
19530,LOUISIANA,TENSAS,0,0,0,,,,,,
19540,LOUISIANA,TERREBONNE,0,0,0,,,,,,
19550,LOUISIANA,UNION,"27,499","27,499","13,596",,,,,,
19560,LOUISIANA,VERMILION,0,0,0,,,,,,
19570,LOUISIANA,VERNON,0,0,0,,,,,,
19580,LOUISIANA,WASHINGTON,0,0,0,,,,,,
19590,LOUISIANA,WEBSTER,"27,184","27,184","1,842",,,,,,
19600,LOUISIANA,W. BATON ROUGE,0,0,"14,916",,,,,,
19610,LOUISIANA,WEST CARROLL,0,0,"10,908",,,,,,
19620,LOUISIANA,WEST FELICIANA,0,0,0,,,,,,
19630,LOUISIANA,WINN,0,0,0,,,,,,
20000,MAINE,ANDROSCOGGIN,0,0,0,,,,,,
20010,MAINE,AROOSTOOK,0,0,0,,,,,,
20020,MAINE,CUMBERLAND,"5,991","5,991","10,369",,,,,,
20030,MAINE,FRANKLIN,0,0,0,,,,,,
20040,MAINE,HANCOCK,0,0,0,,,,,,
20050,MAINE,KENNEBEC,0,0,0,,,,,,
20060,MAINE,KNOX,0,0,0,,,,,,
20070,MAINE,LINCOLN,0,0,0,,,,,,
20080,MAINE,OXFORD,0,0,0,,,,,,
20090,MAINE,PENOBSCOT,0,0,"4,212",,,,,,
20100,MAINE,PISCATAQUIS,0,0,0,,,,,,
20110,MAINE,SAGADAHOC,0,0,"2,520",,,,,,
20120,MAINE,SOMERSET,0,0,0,,,,,,
20130,MAINE,WALDO,0,0,0,,,,,,
20140,MAINE,WASHINGTON,0,0,0,,,,,,
20150,MAINE,YORK,0,0,410,,,,,,
21000,MARYLAND,ALLEGANY,"11,746","11,746","7,967",,,,,,
21010,MARYLAND,ANNE ARUNDEL,"5,360,528","5,342,305","2,055,362",,,,,,
21020,MARYLAND,BALTIMORE,"13,487,941","13,471,791","6,113,907",,,,,,
21030,MARYLAND,BALTIMORE CITY,"8,226,038","8,222,574","4,044,463",,,,,,
21040,MARYLAND,CALVERT,"529,271","524,132","232,924",,,,,,
21050,MARYLAND,CAROLINE,0,0,526,,,,,,
21060,MARYLAND,CARROLL,"1,325,255","1,314,866","719,219",,,,,,
21070,MARYLAND,CECIL,"26,223","26,223","8,492",,,,,,
21080,MARYLAND,CHARLES,"1,899,629","1,866,764","644,146",,,,,,
21090,MARYLAND,DORCHESTER,0,0,"1,892",,,,,,
21100,MARYLAND,FREDERICK,"2,182,544","2,168,526","924,800",,,,,,
21110,MARYLAND,GARRETT,"13,506","13,506","10,239",,,,,,
21120,MARYLAND,HARFORD,"2,881,823","2,824,724","1,119,289",,,,,,
21130,MARYLAND,HOWARD,"1,914,452","1,907,114","926,519",,,,,,
21140,MARYLAND,KENT,0,0,0,,,,,,
21150,MARYLAND,MONTGOMERY,"20,430,996","20,285,677","9,367,621",,,,,,
21160,MARYLAND,PRINCE GEORGES,"26,169,261","25,608,004","9,529,755",,,,,,
21170,MARYLAND,QUEEN ANNES,0,0,"5,078",,,,,,
21180,MARYLAND,ST. MARYS,"37,519","33,162","20,473",,,,,,
21190,MARYLAND,SOMERSET,0,0,"3,360",,,,,,
21200,MARYLAND,TALBOT,0,0,0,,,,,,
21210,MARYLAND,WASHINGTON,"272,009","272,009","27,771",,,,,,
21220,MARYLAND,WICOMICO,"76,826","76,826","5,132",,,,,,
21230,MARYLAND,WORCESTER,"22,043","22,043","13,207",,,,,,
22000,MASSACHUSETTS,BARNSTABLE,0,0,888,,,,,,
22010,MASSACHUSETTS,BERKSHIRE,"6,745","6,745","16,747",,,,,,
22020,MASSACHUSETTS,BRISTOL,0,0,0,,,,,,
22030,MASSACHUSETTS,DUKES,0,0,"1,108",,,,,,
22040,MASSACHUSETTS,ESSEX,"41,066","41,066","2,020",,,,,,
22060,MASSACHUSETTS,FRANKLIN,0,0,0,,,,,,
22070,MASSACHUSETTS,HAMPDEN,0,0,0,,,,,,
22080,MASSACHUSETTS,HAMPSHIRE,0,0,"3,391",,,,,,
22090,MASSACHUSETTS,MIDDLESEX,"25,937","25,937","37,431",,,,,,
22120,MASSACHUSETTS,NANTUCKET,0,0,0,,,,,,
22130,MASSACHUSETTS,NORFOLK,"5,138","5,105","2,983",,,,,,
22150,MASSACHUSETTS,PLYMOUTH,0,0,0,,,,,,
22160,MASSACHUSETTS,SUFFOLK,"32,468","30,200",0,,,,,,
22170,MASSACHUSETTS,WORCESTER,0,0,0,,,,,,
23000,MICHIGAN,ALCONA,0,0,685,,,,,,
23010,MICHIGAN,ALGER,"33,087","33,087","7,572",,,,,,
23020,MICHIGAN,ALLEGAN,0,0,0,,,,,,
23030,MICHIGAN,ALPENA,0,0,0,,,,,,
23040,MICHIGAN,ANTRIM,0,0,0,,,,,,
23050,MICHIGAN,ARENAC,0,0,0,,,,,,
23060,MICHIGAN,BARAGA,0,0,0,,,,,,
23070,MICHIGAN,BARRY,0,0,0,,,,,,
23080,MICHIGAN,BAY,0,0,0,,,,,,
23090,MICHIGAN,BENZIE,0,0,0,,,,,,
23100,MICHIGAN,BERRIEN,"10,257","10,257",529,,,,,,
