AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
16030,IOWA,APPANOOSE,-126680.18,-113024.02,-89478.16,-92065.31,-26484.78,-109181.32
16040,IOWA,AUDUBON,-45144.31,-61953.93,-57175.45,-48024.93,-9721.7,-37276.39
16050,IOWA,BENTON,-93242.83,-123001.11,-161727.79,-101554.66,-30003,-124405.97
16060,IOWA,BLACK HAWK,-740683.51,-1375390.36,-1794363.32,-1697377.36,-318559.41,-1082370.22
16070,IOWA,BOONE,-75896.15,-117347.54,-139277.15,-100613.2,-22454.2,-83960.16
16080,IOWA,BREMER,-149282.81,-263174.85,-401917.03,-358975.76,-41891.04,-171437.74
16090,IOWA,BUCHANAN,-137891.28,-206639.03,-247813.43,-256024.16,-41415.82,-178525.16
16100,IOWA,BUENA VISTA,-28906.57,-67383.32,-47061.76,-25826.42,-26163.06,-56788.75
16110,IOWA,BUTLER,-91467.65,-147503.85,-227936.23,-182624.22,-28625.19,-116093.65
16120,IOWA,CALHOUN,-37691.39,-35382.5,-50713.08,-31392.55,-11870.56,-32616.91
16130,IOWA,CARROLL,-97184.04,-99930.31,-120575.36,-125292.47,-39593.14,-65892.67
16140,IOWA,CASS,-139540.47,-114423.94,-116253.13,-143615.68,-18262.59,-106068.91
16150,IOWA,CEDAR,-59487.55,-92722.89,-113893.13,-93805.39,-55141.08,-150839.57
16160,IOWA,CERRO GORDO,-51085.34,-61001.12,-77835.69,-49088.99,-17163.97,-58005.09
16170,IOWA,CHEROKEE,-33801.34,-38956.03,-103584.73,-48589.67,-15159.37,-50186.09
16180,IOWA,CHICKASAW,-48242.75,-60406.1,-66941.33,-74426.25,-12881.92,-34925.53
16190,IOWA,CLARKE,-4000.73,-37114.61,-47673.1,-54941.22,-14745.31,-55544.25
16200,IOWA,CLAY,-37114.03,-57069.93,-63200.49,-64756.92,-11137.37,-55396.48
16210,IOWA,CLAYTON,-46573.06,-67307.09,-89870.59,-99889.89,-18180.35,-75324.71
16220,IOWA,CLINTON,-238774.06,-358254.99,-428678.24,-407029.75,-107477.96,-377336.38
16230,IOWA,CRAWFORD,-133916.96,-178916.7,-167317.11,-140231.89,-22397.21,-65428.69
16240,IOWA,DALLAS,-152278.73,-145846.63,-167236.89,-164059.24,-72746.71,-279048.87
16250,IOWA,DAVIS,-15464.01,-53643.01,-69065,-35258.95,-12709.88,-47683.33
16260,IOWA,DECATUR,-70336.21,-50417.33,-67297.26,-62589.2,-13806.48,-44754.51
16270,IOWA,DELAWARE,-66666.18,-112854.83,-122772.44,-74249.09,-13537.48,-65928.73
16280,IOWA,DES MOINES,-377009.64,-571922.15,-608196.88,-604483.18,-119869.56,-361473.5
16290,IOWA,DICKINSON,-85274.58,-104706.04,-103126.29,-105863.49,-24994.77,-64536.32
16300,IOWA,DUBUQUE,222865.18,88555.37,-20468.69,-44692.65,-26167.28,-163086.72
16310,IOWA,EMMET,-62135.57,-22824.58,-58310.42,-54184.28,-6403.46,-31334.15
16320,IOWA,FAYETTE,-147167.95,-166017.56,-337084.93,-233938.79,-56607.48,-185852.39
16330,IOWA,FLOYD,-14884.53,-47937.78,-31765.05,-47340.77,-12828.25,-35211.8
16340,IOWA,FRANKLIN,-20518.3,-25538.79,-17144.3,-21578.51,-1948.62,-18436.95
16350,IOWA,FREMONT,-79003.02,-97170.92,-44656.43,-66074.59,-20013.83,-51169.01
16360,IOWA,GREENE,-27218.57,-34645.48,-43358.8,-31682.87,-9671.67,-34856.51
16370,IOWA,GRUNDY,-58200.83,-106480.27,-114739.8,-134586.11,-20813.84,-64260.11
16380,IOWA,GUTHRIE,-48557.58,-70481.93,-101326.43,-63655.54,-17600.41,-91547.18
16390,IOWA,HAMILTON,-39728.75,-54231.68,-61718.22,-68182.2,-7553.05,-45467.3
16400,IOWA,HANCOCK,-12439.02,-19274.71,-29943.75,-18052.36,-1450.29,-17427.24
16410,IOWA,HARDIN,-121213.27,-136830.35,-164721.46,-107884.22,-19874.46,-77854.46
16420,IOWA,HARRISON,-225495.55,-207366.51,-222089.55,-130978.92,-33826.59,-116421.93
16430,IOWA,HENRY,-100366.28,-93926.54,-177926,-132559.93,-43711.99,-238909.95
16440,IOWA,HOWARD,-11741.76,-29256.09,-43192.32,-33662.4,-7487.62,-27385.58
16450,IOWA,HUMBOLDT,-28286.74,-30107.74,-43032.03,-44401.45,-11298.31,-22974.15
16460,IOWA,IDA,-49048.29,-25646.34,-34381.36,-31535.84,-9844.32,-34220.3
16470,IOWA,IOWA,-52923.37,-69786.45,-88565.59,-72564.68,-43303.84,-146938.72
16480,IOWA,JACKSON,-97901.29,-103946.46,-104108.65,-75588.57,-48502.57,-103857.22
16490,IOWA,JASPER,-108715.38,-104966.57,-236139.25,-176216.15,-42999.94,-179970.1
16500,IOWA,JEFFERSON,-46257.72,-56769.19,-99263.53,-78821.26,-46361.15,-153673.06
16510,IOWA,JOHNSON,-135660.71,-312532.12,-568379.65,-383514.42,-283136.99,-1098633.88
16520,IOWA,JONES,-82451.66,-133839.43,-133768.67,-120323.43,-32524.73,-135820.65
16530,IOWA,KEOKUK,-44137.88,-52261.39,-84170.59,-136713,-49655.87,-150259.01
16540,IOWA,KOSSUTH,-77932.51,-4530.18,-28196.24,-21257.46,-3252.23,-18924.64
16550,IOWA,LEE,-277370.42,-451894.18,-389112.19,-314421.16,-110608.78,-309618.47
16560,IOWA,LINN,-372802.63,-581237.46,-605866.13,-552632.09,-197080.89,-647691.25
16570,IOWA,LOUISA,-50131.27,-100142.4,-96792.18,-71176.4,-27742.7,-106388.19
16580,IOWA,LUCAS,-60833.7,-63321.56,-63317.75,-50451.38,-8209.81,-53872.12
16590,IOWA,LYON,-55043.23,-73072.31,-71183.72,-94270.02,-19337.14,-68665.94
16600,IOWA,MADISON,-37176.49,-58932.64,-54968.99,-54876.44,-22805.5,-86740.69
16610,IOWA,MAHASKA,-76320.87,-108872.18,-109403.58,-118181.85,-27049.59,-83522.07
16620,IOWA,MARION,-173823.17,-204721.97,-270986.93,-201559.08,-45284.6,-169299.47
16630,IOWA,MARSHALL,-128875.39,-175831.05,-194920.52,-212473.66,-40363.39,-128892.95
16640,IOWA,MILLS,-48896.98,-96137.2,-97279.06,-102707.62,-30661.41,-88310.46
16650,IOWA,MITCHELL,-20145.81,-28749.15,-38053.01,-13992.92,-5804,-18137.66
16660,IOWA,MONONA,-94571.65,-99987.46,-82317.29,-64858.33,-15485.03,-50738.87
16670,IOWA,MONROE,-30122.52,-49641.31,-30701.52,-80238.55,-11375.31,-40280.33
16680,IOWA,MONTGOMERY,-82924.72,-127903.73,-113368.04,-83590.6,-13966.39,-47428.58
16690,IOWA,MUSCATINE,-169972.3,-269774.38,-356054.28,-289367.85,-108554.43,-395387.49
16700,IOWA,OBRIEN,-53690.49,-60098.84,-94286.53,-76651.3,-12335.9,-58837.87
16710,IOWA,OSCEOLA,-30762.05,-26454.32,-62760.04,-41611.63,-4344.79,-30590.11
16720,IOWA,PAGE,-220834.18,-193138.56,-201294.19,-185811.6,-25333.36,-115292.24
16730,IOWA,PALO ALTO,-21932.58,-35268.82,-17169.84,-21282.75,-919.71,-20116.26
16740,IOWA,PLYMOUTH,-61844.34,-69677.61,-90013.97,-85009.27,-25530.15,-103645.53
16750,IOWA,POCAHONTAS,-19462.77,-25825.24,-26775.33,-27419.38,-8376.85,-25884.39
16760,IOWA,POLK,-1009093.61,-979669.98,-1384664.93,-1371199.07,-780216.18,-2938365.07
16770,IOWA,POTTAWATTAMIE,-728048.53,-836819.67,-840081.58,-707421.28,-142094.84,-572872.89
16780,IOWA,POWESHIEK,-94320.07,-108267.04,-106480.78,-89148.29,-30857.73,-112689.22
16790,IOWA,RINGGOLD,-41981.62,-40729.12,-54353.48,-52275.93,-7564.91,-30527
16800,IOWA,SAC,-30460.78,-66270.36,-59973.01,-39012.34,-13709.32,-26497.25
16810,IOWA,SCOTT,-958401.84,-1447078.03,-1630235.74,-1376215.96,-269718.79,-1038353.07
16820,IOWA,SHELBY,-158075.53,-153649.8,-141270.2,-149313.64,-22158.49,-62874.6
16830,IOWA,SIOUX,-103596.71,-130697.93,-147077.07,-154450.38,-38165.69,-126329.84
16840,IOWA,STORY,-179834.01,-153804.48,-178774.53,-180292.99,-31323.37,-173990.29
16850,IOWA,TAMA,-71505.08,-144274.09,-197185.61,-153947.25,-45956.06,-163569.06
16860,IOWA,TAYLOR,-50300.68,-81455.37,-50102.73,-46202.97,-14275.34,-36849.3
16870,IOWA,UNION,-33191.03,-61326.95,-67244.9,-78563.38,-19120.58,-75035.45
16880,IOWA,VAN BUREN,-62833.26,-85890.56,-98542.02,-81036.38,-24154.48,-126089.43
16890,IOWA,WAPELLO,-166998.09,-224022.77,-281079.55,-260726.36,-85785.47,-315854.87
16900,IOWA,WARREN,-146905.46,-199719.66,-226258.91,-158992.3,-86654.34,-329307.51
16910,IOWA,WASHINGTON,-53497.58,-103568.68,-148242.46,-159047.4,-107207.07,-271171.96
16920,IOWA,WAYNE,-45150.91,-45491.94,-81103.99,-58672.94,-8346.5,-32283.67
16930,IOWA,WEBSTER,-81597.3,-136588.38,-98792.21,-69117.03,-28719.97,-84596.1
16940,IOWA,WINNEBAGO,-53373.81,-33807.22,-33637.93,-19929.72,-8709.3,-9181.03
16950,IOWA,WINNESHIEK,-14557.44,-35426.5,-77537.48,-54886.83,-8927.15,-51427.97
16960,IOWA,WOODBURY,-294467.66,-327404.13,-467011.65,-342900.01,-212261.84,-740865.34
16970,IOWA,WORTH,-12596.47,-8064.38,-33085.12,-18053.32,-140.56,-3809.69
16980,IOWA,WRIGHT,-29158.56,-29611.96,-28206.26,-41607.82,-6806.89,-31596.54
17000,KANSAS,ALLEN,-40545.79,-77182.81,-30019.5,-35732.29,-16642.77,-52788.82
17010,KANSAS,ANDERSON,-24657.6,-35849.68,-46078.62,-54202.85,-16621.94,-43730.33
17020,KANSAS,ATCHISON,-36376.77,-86347.65,-83844.52,-80853.75,-19449.11,-63678.86
17030,KANSAS,BARBER,-20562.4,-24568.36,-28548,-21461.57,-4762.04,-20255.09
17040,KANSAS,BARTON,-57693.18,-99897.04,-109356.19,-81692.33,-37373.05,-92508.01
17050,KANSAS,BOURBON,-127330.66,-108801.39,-94358.43,-63038.34,-8440.03,-43753.25
17060,KANSAS,BROWN,-46794.29,-82609.21,-78856.49,-67579,-15060.27,-44464.05
17070,KANSAS,BUTLER,-235586.79,-268262.1,-505711.72,-339166.8,-130368.46,-426141.59
17080,KANSAS,CHASE,-9944.4,-29503.7,-16575.67,-19032.43,-5207.02,-22427.8
17090,KANSAS,CHAUTAUQUA,-36163.2,-40012.25,-29895.35,-31421.7,-7852.88,-19119.62
17100,KANSAS,CHEROKEE,-529223.67,-435286.82,-350531.49,-255507.64,-21747.01,-97369.42
17110,KANSAS,CHEYENNE,-212.27,-8224.31,-3116.51,-7465.41,-8745.89,-15250.76
17120,KANSAS,CLARK,-11966.56,-5546.41,-10445.59,-14334.88,-255.53,-7286.71
17130,KANSAS,CLAY,-30054.59,-65705.42,-30762.95,-62671.22,-8082.85,-25679.28
17140,KANSAS,CLOUD,-26157.09,-17800.45,-37067.19,-29709.9,-5989.06,-16997.99
17150,KANSAS,COFFEY,-34690.66,-73804.62,-72434.52,-52570.47,-14077.38,-49575.31
17160,KANSAS,COMANCHE,-2058.29,-9007.14,-15314.37,-8418.31,-7189.93,-12721.85
17170,KANSAS,COWLEY,-130635.24,-167158.91,-245410.83,-248723.32,-71634.58,-259632.31
17180,KANSAS,CRAWFORD,-903052.98,-277643.25,-239976.89,-177627.8,-24445.13,-95689.24
17190,KANSAS,DECATUR,-15606.16,-25567.52,-5603.6,-10027.04,-2387.58,-4946.29
17200,KANSAS,DICKINSON,-23805.74,-49978.51,-44621.01,-47899.8,-12720.07,-38674.04
17210,KANSAS,DONIPHAN,-28458.21,-41631.73,-13179.64,-14568.19,-2503.52,-15807.17
17220,KANSAS,DOUGLAS,-196969.62,-228339.98,-240751.17,-214937.37,-63298.6,-203755.79
17230,KANSAS,EDWARDS,-15914.67,-16674.69,-16407.6,-6266.03,-1537.95,-9626.88
17240,KANSAS,ELK,-14333.4,-19684.19,-21474.01,-22760.41,-10266.99,-23691.71
17250,KANSAS,ELLIS,-55113.87,-87110.43,-61934.93,-22845.45,-46159.76,-36293.86
17260,KANSAS,ELLSWORTH,-3357.95,-17068.07,-20289.5,-25137.86,-2567.72,-10898.31
17270,KANSAS,FINNEY,-53289.37,-71201.69,-84562.87,-76526.08,-18916.53,-49121.95
17280,KANSAS,FORD,-49908.39,-52342.62,-104741.16,-64430.74,-17482.87,-67364.12
17290,KANSAS,FRANKLIN,14020.03,-12304.22,-81788.86,-177711.24,-23653.25,-103122.47
17300,KANSAS,GEARY,-45742.59,-33534.87,-74911.9,-56182.37,-9796.38,-53938.01
17310,KANSAS,GOVE,-2989.55,-6489.99,-12495.84,-6663.81,-5325.96,-8631.31
17320,KANSAS,GRAHAM,-7371.41,-8747.13,-3897.59,-3483.22,-1832.93,-2101.08
17330,KANSAS,GRANT,-16638.88,-14140.36,-21627.61,-13258.3,-7307.61,-7994.15
17340,KANSAS,GRAY,-22113.79,-16336.36,-10594.2,-5211.83,-994.39,-13495.48
17350,KANSAS,GREELEY,-3132.71,-5062.19,-5184.83,-1024.62,-1029.05,-5842.45
17360,KANSAS,GREENWOOD,-60710.49,-94787.41,-87404.83,-59807.49,-14156.2,-83551.59
17370,KANSAS,HAMILTON,-10745.74,-23594.42,-7931.18,-1582.51,-4263.93,-5056.25
17380,KANSAS,HARPER,-42673.73,-47799.47,-66045.93,-52081,-20076.94,-83875.23
17390,KANSAS,HARVEY,6046.19,-36162.2,-218640.01,-133537.01,-50381.87,-224579.94
17391,KANSAS,HASKELL,-10499.56,-3837.94,-5365.37,-10748.03,-1615.2,-4576.69
17410,KANSAS,HODGEMAN,-3398.59,-6113.81,-1920.91,-6462.15,-1607.26,-9353.71
17420,KANSAS,JACKSON,-87917.88,-127357.85,-154678.5,-137371.25,-27109.65,-108227.88
17430,KANSAS,JEFFERSON,-103023.98,-185722.27,-205021.75,-143094.49,-34378.48,-134080.46
17440,KANSAS,JEWELL,-12222.74,-11331.23,-12917.26,-11696.63,-863.92,-8448.43
17450,KANSAS,JOHNSON,662570.29,312568.54,224817.36,-394998.01,-778770.12,-3061166.74
17451,KANSAS,KEARNY,-9585.61,-19700.19,-20209.06,-3828.23,-6236.19,-5135.29
17470,KANSAS,KINGMAN,-27226.69,-36866.53,-64204.78,-30612.3,-17378.26,-47885.59
17480,KANSAS,KIOWA,-3582.47,-5617.29,-9134.54,-9519.62,-3978.27,-7630.92
17490,KANSAS,LABETTE,-228631.79,-151608.8,-161011.51,-146866.64,-22169.5,-78637.45
17500,KANSAS,LANE,-5952.26,-5182.1,-4050.79,-330,-2721.1,-12711.58
17510,KANSAS,LEAVENWORTH,-370503.65,-342910.96,-277988.8,-212682.37,-123259.7,-434272.72
17520,KANSAS,LINCOLN,-6993.34,-9427.84,-8168.94,-2430.26,-6266.21,-7731.97
17530,KANSAS,LINN,-2163.82,-8419.9,-17660.38,-32219.5,-14061.18,-42972.24
17540,KANSAS,LOGAN,-2408.32,-2915.06,-9978.79,-10572.53,-7355.28,-7213.75
17550,KANSAS,LYON,-228672.06,-202391.71,-265874.58,-216761.16,-27796.27,-136978.5
17560,KANSAS,MCPHERSON,-107975.24,-154404.91,-115328.41,-83553.32,-25387.54,-104749.33
17570,KANSAS,MARION,-11886.67,-28126.55,-95696.39,-85423.71,-14857.49,-83263.38
17580,KANSAS,MARSHALL,-40847.93,-67704.6,-58738.83,-53228.5,-10150.07,-39952.58
17590,KANSAS,MEADE,-10609.33,-32716.75,-24344.97,-19302.71,-4911.4,-19773.37
17600,KANSAS,MIAMI,-10556.48,-10875.81,-30494.91,-60363.24,-21992.37,-89549.92
17610,KANSAS,MITCHELL,-40210.42,-19883.58,-13295,-7760.02,-1613.59,-12059.7
17620,KANSAS,MONTGOMERY,-314324.31,-262921.33,-299144.31,-225238.78,-47113.49,-134170.63
17630,KANSAS,MORRIS,-45686.94,-47802.66,-51044.01,-23997.71,-9263.59,-32093.06
17640,KANSAS,MORTON,-9206.2,-13841.01,-10729.07,-8690.66,-3282.59,-6139.67
17650,KANSAS,NEMAHA,-65623.33,-109194.32,-136849.49,-81152.99,-14102.38,-66327.18
17660,KANSAS,NEOSHO,-93613.31,-89692.53,-87584.7,-78829.02,-20184.38,-67993.29
17670,KANSAS,NESS,-5786.36,-9458.7,-8721.26,-13279.08,-4780.55,-11983.64
17680,KANSAS,NORTON,-25739.3,-26742.07,-8619.62,-14559.74,-7347.51,-6445.84
17690,KANSAS,OSAGE,-127615.32,-210530.44,-258372.73,-211587.71,-42225,-153662.02
17700,KANSAS,OSBORNE,-6689.23,-11908.7,-14065.87,-18153.62,-3725.85,-9068.87
17710,KANSAS,OTTAWA,-16655.84,-4155.68,-18090.51,-9072.66,-2546.07,-11043.76
17720,KANSAS,PAWNEE,-28123.42,-6878.21,-17881.43,-14218.02,-12503.55,-17333.03
17730,KANSAS,PHILLIPS,-28668.24,-12799.01,-7048.74,-4213.28,-11060.84,-13420.15
17740,KANSAS,POTTAWATOMIE,-87323.77,-85934.51,-100973.5,-89167.08,-24591.41,-85060.1
17750,KANSAS,PRATT,-32305.47,-45500.57,-31099.74,-30565.86,-8327.75,-34711.19
17760,KANSAS,RAWLINS,584.12,-5964.88,-588.36,-8708.32,-7026.73,-7349.86
17770,KANSAS,RENO,-115701.03,-134317.8,-204022.61,-187523.66,-102450.48,-200768.4
17780,KANSAS,REPUBLIC,-18213.96,-22112.96,-12528.48,-15019.18,-5122.53,-12283.74
17790,KANSAS,RICE,-30563.71,-33195.64,-29709.14,-31381.81,-13986.07,-20954.12
17800,KANSAS,RILEY,-103814.62,-7841.66,-71201.86,-112971.04,-41586.38,-145273.79
17810,KANSAS,ROOKS,-12325.79,-17561.73,-9391.77,-13580.42,-11753.28,-11074.95
17820,KANSAS,RUSH,-13297.55,-14546.71,-10702.35,-8809.26,-8723.22,-9298.72
17830,KANSAS,RUSSELL,-14707.43,-10852.37,-15436.08,-23811.95,-21975.38,-16695.72
17840,KANSAS,SALINE,-70820.76,-79204.35,-101142.62,-72454.22,-17027.37,-49629.8
17841,KANSAS,SCOTT,-10871.23,-6711.77,-294.7,-6733.35,-2863.79,-3310.38
17860,KANSAS,SEDGWICK,-1610344.52,-2186852.72,-3181209.34,-2751394.84,-1332929.63,-4836015.82
17870,KANSAS,SEWARD,-37517.2,-26235.01,-19831.7,-52825.18,-11728.44,-50722.73
17880,KANSAS,SHAWNEE,-1281995.6,-1999879.16,-2375202.45,-1768682.91,-490151.13,-1742066.58
17890,KANSAS,SHERIDAN,-8095.66,710.94,-4510.95,-3990.09,-3902.51,-7374.32
17900,KANSAS,SHERMAN,-8495.04,-11541.96,-10746.69,-16906.47,-19652.66,-22248.73
17910,KANSAS,SMITH,-22061.99,-5623.58,-11885.79,-5057.71,-1423.86,-5133.2
17920,KANSAS,STAFFORD,-23268.93,-16578.95,-25664.1,-22969.48,-11024.85,-32031.86
17921,KANSAS,STANTON,-4582.22,-6192.97,-6515.57,-12099.81,-511.07,-5759.56
17940,KANSAS,STEVENS,-22509.05,-11351.43,-13390.65,-16718.43,-6226.17,-11204
17950,KANSAS,SUMNER,-117217.08,-140796.66,-215202.76,-134939.48,-65245.65,-200976.53
17960,KANSAS,THOMAS,-9587.28,-11823.93,-6504.96,-6700.79,-14184.42,-15068.46
17970,KANSAS,TREGO,-9122.32,-3626.72,-17478.23,-2597.46,-8782.51,-1934.36
17980,KANSAS,WABAUNSEE,-43182.95,-75035.17,-94704.73,-78931.06,-15615.06,-45956.66
17981,KANSAS,WALLACE,2682.11,-6947.6,-5104.83,4037.52,-5038.07,-6182.87
17982,KANSAS,WASHINGTON,-32908.77,-45903.6,-47900.51,-33695.05,-6100.67,-23299.58
17983,KANSAS,WICHITA,-571.29,-2907.81,-3418.23,-1601.44,-4369.19,-3313.8
17984,KANSAS,WILSON,-34561.58,-47442.2,-64460.68,-39382.93,-11086.47,-43300.34
17985,KANSAS,WOODSON,-18285.12,-32266.61,-39575.93,-15929.64,-5075.24,-32898.01
17986,KANSAS,WYANDOTTE,-722316.45,-543739.53,-526213.01,-315908,-320769.26,-1340990
18000,KENTUCKY,ADAIR,-804910.32,-697648.9,-439819.31,-218963.36,7587.14,-10887.34
18010,KENTUCKY,ALLEN,-305637.1,-397849.78,-318191.07,-201850,-30607.34,-92311.65
18020,KENTUCKY,ANDERSON,-172602.77,-166382.36,-160035.09,-133404.95,-38494.2,-135454.68
18030,KENTUCKY,BALLARD,-68872.83,-38422.74,-19730.33,-1079.24,7722.89,21151.07
18040,KENTUCKY,BARREN,-952056.68,-1127714.87,-1069846.49,-690890.53,-91923.33,-285568.14
18050,KENTUCKY,BATH,-269491.11,-262714.04,-249533.46,-126305.89,-12272.61,-57919.45
18060,KENTUCKY,BELL,-499727.65,-374374.56,-359151.33,-156519.24,-35607.93,-100623.42
18070,KENTUCKY,BOONE,-549807.46,-735334.28,-824969.32,-451457.22,-186194.63,-631688.78
18080,KENTUCKY,BOURBON,-138062.02,-177279.53,-102870.62,-75335.71,-37194.99,-132377.13
18090,KENTUCKY,BOYD,-1816011.87,-1749460.81,-1354133.15,-929254.23,-92065.5,-235823.41
18100,KENTUCKY,BOYLE,-822095.35,-691927.47,-649885.53,-456524.32,-61260.45,-241399.4
18110,KENTUCKY,BRACKEN,-100735.94,-111045.22,-85604.75,-53389.84,-14416.85,-49406.24
18120,KENTUCKY,BREATHITT,-296203.68,-256001.62,-207021.23,-168021.69,-44852.86,-120965.13
18130,KENTUCKY,BRECKINRIDGE,-191554.02,-141384.13,-263795.35,-275278.62,-41336.5,-153370.1
18140,KENTUCKY,BULLITT,-518961.03,-793505.75,-809445.63,-559060.52,-149830.52,-525193.43
18150,KENTUCKY,BUTLER,-249273.59,-224989.97,-216003.26,-115401.21,-22904.91,-74929.3
18160,KENTUCKY,CALDWELL,-119519.65,-65058.66,-78727.7,-53254.94,-2626.97,-25133.56
18170,KENTUCKY,CALLOWAY,-403027.91,-438132.82,-256907.69,-113360.4,-62881.18,-197829.46
18180,KENTUCKY,CAMPBELL,-587393.7,-547844.08,-292111.65,-229398.97,-117301.58,-442986.34
18190,KENTUCKY,CARLISLE,-55442.46,-35288.71,-17037.68,-10696.53,7247.96,7536.13
18191,KENTUCKY,CARROLL,-111879.3,-145832.33,-200318.4,-106442.02,-21813.51,-89111.09
18210,KENTUCKY,CARTER,-654436.03,-668770.61,-568739.12,-309019.09,-37357.65,-88754.93
18220,KENTUCKY,CASEY,-453547.07,-325204.96,-318386.55,-200726.52,-25129.65,-103979.38
18230,KENTUCKY,CHRISTIAN,-901877.88,-810805.25,-882954.6,-606458.05,-79182.34,-273739.61
18240,KENTUCKY,CLARK,-395220.66,-494876.48,-419815.48,-251293.19,-91097.75,-313266.6
18250,KENTUCKY,CLAY,-1359127.4,-1477959.68,-1380424.91,-756439.32,-111356.03,-385894.01
18260,KENTUCKY,CLINTON,-502196.76,-428745.77,-401521.87,-300519.41,-29860.26,-56953.89
18270,KENTUCKY,CRITTENDEN,-80465.4,-96792.2,-55467,-20101.29,-1272.48,-26009.8
18271,KENTUCKY,CUMBERLAND,-204836.27,-178806.79,-166311.29,-96312.71,-12865.98,-37877.96
18290,KENTUCKY,DAVIESS,-231728.83,-222086.8,-247813.27,-145867.52,-43700.42,-140191.38
18291,KENTUCKY,EDMONSON,-169246.25,-190636.83,-206246.94,-127027.81,-21310.52,-72280.85
18310,KENTUCKY,ELLIOTT,-322884.07,-353141.73,-328590.92,-180265.08,-11998.3,-55795.26
18320,KENTUCKY,ESTILL,-241736.66,-223236.92,-258575.53,-152908.02,-29819.18,-116152.33
18330,KENTUCKY,FAYETTE,-2333168.86,-1986668.32,-1948336.88,-1201989.43,-465653.55,-1707410
18340,KENTUCKY,FLEMING,-381745.87,-364718.81,-450130.69,-212831.74,-35407.26,-96751.42
18350,KENTUCKY,FLOYD,-1146061.43,-972977.89,-948328.91,-460576.26,-80697.99,-275700.49
18360,KENTUCKY,FRANKLIN,-953623.82,-982460.24,-1088212.06,-722292.56,-119190.2,-463733.7
18361,KENTUCKY,FULTON,-203457.16,-165975.66,-126834.32,-72828.94,-7538.8,-8293.94
18362,KENTUCKY,GALLATIN,-44374.68,-82067.95,-95072.47,-42354.73,-13870.4,-56455.12
18390,KENTUCKY,GARRARD,-283949.87,-262756.15,-266222.99,-164952.29,-31210.59,-93952.15
18400,KENTUCKY,GRANT,-124963.55,-189919.27,-159660.95,-122575.25,-39733.03,-139672.59
18410,KENTUCKY,GRAVES,-686394.05,-586215.93,-452650.03,-261558.89,-20373.31,-67773.39
18420,KENTUCKY,GRAYSON,-366051.55,-432571.12,-764937.14,-459918.81,-92479.54,-313750.64
18421,KENTUCKY,GREEN,-209452.34,-193695.24,-152327.43,-164008.04,-20012.01,-63076.3
18440,KENTUCKY,GREENUP,-1568129.25,-1361594.94,-1030827.87,-683241.14,-70146.93,-237065.02
18450,KENTUCKY,HANCOCK,-14376.77,-11595.26,-31513.95,-8808.77,-1451.97,-10031.88
18460,KENTUCKY,HARDIN,-610451.64,-603096.54,-1071960.79,-1017514.46,-211196.01,-724498.74
18470,KENTUCKY,HARLAN,-1143105.04,-1244198.9,-1195448.25,-846867.78,-112970.36,-371960.17
18480,KENTUCKY,HARRISON,-262166.82,-350013.36,-318750.51,-173392.33,-32645.82,-140094.07
18490,KENTUCKY,HART,-376072.08,-393181.37,-366236.61,-287489.17,-30675.23,-142153.43
18500,KENTUCKY,HENDERSON,-529147.92,-562719.92,-363340.06,-230793.41,-93270.54,-297897.9
18510,KENTUCKY,HENRY,-93409.96,-271332.59,-201249.73,-148660.68,-15180.68,-81756.53
18511,KENTUCKY,HICKMAN,-87285.35,-55839.1,-33362.15,-40744.83,-77.51,-4200.58
18530,KENTUCKY,HOPKINS,-141377.14,-114354.93,-161068.36,-60045.58,-28698.35,-121923.42
18540,KENTUCKY,JACKSON,-305225.15,-324359.9,-280605.96,-255774.31,-28500.5,-82489.33
18550,KENTUCKY,JEFFERSON,-8433063.36,-9727772.93,-10026196.47,-6543670.03,-1959970.47,-7050495.89
18560,KENTUCKY,JESSAMINE,-251456.83,-236439.95,-260213.54,-194004.33,-66754.07,-216161.98
18570,KENTUCKY,JOHNSON,-731918.7,-681482.22,-638733.21,-309644.95,-62780.53,-217567.46
18580,KENTUCKY,KENTON,-484657.86,-620370.66,-551657.96,-431482.26,-178738.83,-610012.81
18590,KENTUCKY,KNOTT,-376470.11,-365755.26,-369307.06,-203045.5,-39279.38,-130466.98
18600,KENTUCKY,KNOX,-599207.32,-549619.93,-423803.32,-285936.73,-48826.28,-179735.82
18610,KENTUCKY,LARUE,-127035.08,-90401.26,-179774.48,-159976.44,-28312.11,-88993.64
18620,KENTUCKY,LAUREL,-1912913.83,-1838501.93,-1405185.17,-868795.61,-130749.23,-377186.84
18630,KENTUCKY,LAWRENCE,-435299.65,-374570.26,-280150.42,-168993.69,-35394.03,-105004.24
18640,KENTUCKY,LEE,-132682.64,-123202.06,-92054.86,-50183.41,-16196.91,-60661.26
