DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
15130,INDIANA,DAVIESS,"10,185","20,488","2,434","13,025","-2,949"
15140,INDIANA,DEARBORN,"-22,820","-52,231","-2,108","-5,556","-1,127"
15150,INDIANA,DECATUR,"33,531","58,991","40,814","20,008","1,562"
15160,INDIANA,DE KALB,"-35,457","-52,926","-59,038","-71,512","-46,186"
15170,INDIANA,DELAWARE,"605,587","726,195","740,228","484,665","228,275"
15180,INDIANA,DUBOIS,"30,230","50,709","28,520","27,824","23,123"
15190,INDIANA,ELKHART,"-247,053","-268,604","-212,384","-207,033","-142,352"
15200,INDIANA,FAYETTE,"-21,010","-49,266","-46,424","-51,225","-12,343"
15210,INDIANA,FLOYD,"-79,571","-39,427","-16,518","-4,734","16,724"
15220,INDIANA,FOUNTAIN,"30,182","35,464","41,311","14,733","2,742"
15230,INDIANA,FRANKLIN,"-4,945","-10,846","-4,142","-13,217","-1,708"
15240,INDIANA,FULTON,"-2,973","-10,199","-1,919","-10,392","-7,062"
15250,INDIANA,GIBSON,"38,101","54,581","35,422","42,149","39,901"
15260,INDIANA,GRANT,"42,947","25,747","44,312","-22,834","-18,508"
15270,INDIANA,GREENE,"32,063","28,341","39,987","8,441","-34,337"
15280,INDIANA,HAMILTON,"90,246","103,446","127,589","26,496","-37,336"
15290,INDIANA,HANCOCK,"54,677","74,071","66,898","14,340","-17,712"
15300,INDIANA,HARRISON,"-24,330","-12,169","4,814","-1,759","5,280"
15310,INDIANA,HENDRICKS,"104,806","109,165","115,322","24,310","-27,836"
15320,INDIANA,HENRY,"111,686","148,131","160,015","83,627",214
15330,INDIANA,HOWARD,"-124,502","62,102","98,576","129,639","-13,854"
15340,INDIANA,HUNTINGTON,"-15,708","-55,662","-44,940","-59,958","-28,260"
15350,INDIANA,JACKSON,"-26,839","-16,888","-22,294","-17,295","19,226"
15360,INDIANA,JASPER,"2,661","8,297","19,662","-6,918","6,587"
15370,INDIANA,JAY,"51,098","77,239","53,333","18,115","8,935"
15380,INDIANA,JEFFERSON,"33,207","4,533","20,042","21,527","15,213"
15390,INDIANA,JENNINGS,"59,214","47,814","60,284","38,772","14,800"
15400,INDIANA,JOHNSON,"156,732","165,102","173,279","26,721","-35,621"
15410,INDIANA,KNOX,"42,644","51,518","50,642","32,954","-26,396"
15420,INDIANA,KOSCIUSKO,"-46,805","-78,681","-73,924","-79,884","-26,682"
15430,INDIANA,LAGRANGE,"-12,434","-17,367","-11,773","-25,989","-12,000"
15440,INDIANA,LAKE,"-287,763","-286,614","-191,554","-293,699","114,843"
15450,INDIANA,LA PORTE,"55,809","56,061","69,840","19,681","100,582"
15460,INDIANA,LAWRENCE,"47,177","44,412","50,908","13,599","-24,821"
15470,INDIANA,MADISON,"290,998","349,269","369,558","175,685","-72,824"
15480,INDIANA,MARION,"1,577,821","2,039,783","2,144,668","470,547","-580,386"
15490,INDIANA,MARSHALL,"-28,544","-36,710","-8,626","-17,210","-12,384"
15500,INDIANA,MARTIN,"11,400","11,284","4,988","8,899","5,420"
15510,INDIANA,MIAMI,"-15,944","9,721","7,750","-7,201","-18,604"
15520,INDIANA,MONROE,"88,912","134,879","133,853","22,233","-72,984"
15530,INDIANA,MONTGOMERY,"103,519","104,908","91,130","64,088","32,447"
15540,INDIANA,MORGAN,"73,820","116,839","105,478","26,992","-26,561"
15550,INDIANA,NEWTON,"13,136","3,390","6,468","9,291","1,541"
15560,INDIANA,NOBLE,"-44,345","-53,879","-53,440","-57,668","-39,268"
15570,INDIANA,OHIO,"-4,755","-4,698","-1,079",-33,-181
15580,INDIANA,ORANGE,"10,542","26,067","16,904","8,322","-3,126"
15590,INDIANA,OWEN,"22,742","19,381","27,774","3,418","-11,353"
15600,INDIANA,PARKE,"12,154","19,398","21,752",619,"-12,040"
15610,INDIANA,PERRY,"10,886","11,572","14,202","13,537","12,745"
15620,INDIANA,PIKE,"17,509","30,473","15,405","22,048","14,281"
15630,INDIANA,PORTER,"113,676","118,543","100,912","42,423","40,086"
15640,INDIANA,POSEY,"32,413","42,840","36,415","32,651","40,004"
15650,INDIANA,PULASKI,"5,853","11,489","15,895","9,108","2,682"
15660,INDIANA,PUTNAM,"34,257","42,989","36,144","9,854","-14,519"
15670,INDIANA,RANDOLPH,"76,414","77,135","70,629","37,571","10,066"
15680,INDIANA,RIPLEY,"-1,137","2,843","7,148","1,919",123
15690,INDIANA,RUSH,"18,287","24,222","19,218","1,519","-4,506"
15700,INDIANA,ST. JOSEPH,"-380,801","-431,606","-125,708","-192,656","-64,712"
15710,INDIANA,SCOTT,"-26,262","-20,157","-6,074","-11,576","7,723"
15720,INDIANA,SHELBY,"54,162","64,356","65,204","18,442","-18,266"
15730,INDIANA,SPENCER,"15,664","15,903","19,190","18,584","22,754"
15740,INDIANA,STARKE,"12,206","26,008","23,911","10,151","14,194"
15750,INDIANA,STEUBEN,"-10,564","-36,247","-33,276","-33,012","-18,098"
15760,INDIANA,SULLIVAN,"11,495","10,788","14,998",740,"-24,288"
15770,INDIANA,SWITZERLAND,"-1,761","-1,563",-477,"-1,846","-1,800"
15780,INDIANA,TIPPECANOE,"432,669","337,468","369,342","248,077","32,477"
15790,INDIANA,TIPTON,"6,139","9,858","19,023","6,042","-2,027"
15800,INDIANA,UNION,"2,146","-2,157","2,582",679,-568
15810,INDIANA,VANDERBURGH,"429,358","516,189","403,089","473,536","513,623"
15820,INDIANA,VERMILLION,"19,662","29,988","21,793","2,837","-13,892"
15830,INDIANA,VIGO,"105,892","152,827","178,807","14,501","-189,999"
15840,INDIANA,WABASH,"-2,024","-13,049","-21,304","-39,056","-18,222"
15850,INDIANA,WARREN,"12,995","15,630","10,115","12,448","2,047"
15860,INDIANA,WARRICK,"64,120","83,710","54,768","64,426","61,779"
15870,INDIANA,WASHINGTON,"-18,747","-6,877","-1,642",-210,"2,669"
15880,INDIANA,WAYNE,"34,065","60,833","39,135","2,855","-3,246"
15890,INDIANA,WELLS,"-12,242","-18,185","-34,363","-30,331","-18,007"
15900,INDIANA,WHITE,"70,004","50,212","46,827","38,207","6,285"
15910,INDIANA,WHITLEY,"-13,942","-41,045","-46,227","-50,295","-27,628"
16000,IOWA,ADAIR,"-2,264","-2,694","-3,015","-3,107","-1,794"
16010,IOWA,ADAMS,"-1,558","-1,938","-3,639","-4,473",-543
16020,IOWA,ALLAMAKEE,431,"5,211","8,266","-2,023",-891
16030,IOWA,APPANOOSE,"-1,390","-6,666","-10,687","-10,215","2,700"
16040,IOWA,AUDUBON,"1,032",217,"-1,430","-1,954","-1,021"
16050,IOWA,BENTON,"24,572","21,587","16,075","19,333","19,654"
16060,IOWA,BLACK HAWK,"-12,845","120,029","102,000","58,912","88,159"
16070,IOWA,BOONE,"-7,476","-18,250","-20,383","-10,074","-3,008"
16080,IOWA,BREMER,"1,090","8,505","2,628","4,055","5,362"
16090,IOWA,BUCHANAN,"11,794","16,139","5,126","6,609","14,171"
16100,IOWA,BUENA VISTA,"9,438","5,258",342,"3,939",-317
16110,IOWA,BUTLER,"-4,490","4,874","3,923","4,120","3,726"
16120,IOWA,CALHOUN,"-2,404","6,242",-603,-133,"-6,815"
16130,IOWA,CARROLL,"-3,007","-7,240","-13,291","-6,165","-2,342"
16140,IOWA,CASS,-674,"-3,350","-15,289","-12,831","-3,784"
16150,IOWA,CEDAR,"14,376","6,144","2,276","2,082","3,563"
16160,IOWA,CERRO GORDO,"4,799","21,301","22,823","13,288","-18,860"
16170,IOWA,CHEROKEE,"10,237","4,289",-537,"1,762",-569
16180,IOWA,CHICKASAW,"1,066","11,061","7,436","1,075","-2,357"
16190,IOWA,CLARKE,"-8,367","-7,702","-7,866","-3,868",736
16200,IOWA,CLAY,"14,288","2,298","6,916","4,479",-244
16210,IOWA,CLAYTON,"12,980","9,829","6,564","13,770","5,042"
16220,IOWA,CLINTON,"67,860","43,644","8,251","21,222","26,847"
16230,IOWA,CRAWFORD,"-1,730","-5,741","-17,956","-10,793","-1,772"
16240,IOWA,DALLAS,"-26,165","-37,014","-36,951","-24,769","-5,603"
16250,IOWA,DAVIS,653,"2,396","-1,224","-4,059",360
16260,IOWA,DECATUR,"-4,212","-3,954","-5,442","-4,880",-857
16270,IOWA,DELAWARE,"13,147","10,814","6,454","8,749","6,291"
16280,IOWA,DES MOINES,"33,508","-12,629","-64,496","-64,954","-34,574"
16290,IOWA,DICKINSON,"17,528",-170,-94,"5,021","-4,779"
16300,IOWA,DUBUQUE,"25,192","31,882","25,891","39,042","24,409"
16310,IOWA,EMMET,"3,999","1,855","5,313",-843,"-2,521"
16320,IOWA,FAYETTE,"8,346","10,690","10,672","3,624","8,317"
16330,IOWA,FLOYD,"5,205","15,215","5,001","13,413","-2,919"
16340,IOWA,FRANKLIN,"1,195",609,"1,580",638,778
16350,IOWA,FREMONT,"-3,532","-5,235","-14,204","-9,005","-6,808"
16360,IOWA,GREENE,"-4,503","-11,783","-6,356","-2,742",-157
16370,IOWA,GRUNDY,"-1,977","3,455","3,454","-3,322","3,034"
16380,IOWA,GUTHRIE,"-5,656","-8,100","-7,056","-7,017","-1,695"
16390,IOWA,HAMILTON,"-7,129","-9,840","-10,633","-7,297","-4,032"
16400,IOWA,HANCOCK,"3,978","2,823","8,194","1,610","-3,570"
16410,IOWA,HARDIN,"-2,195","3,446","-11,256","-8,362","1,927"
16420,IOWA,HARRISON,224,"-6,295","-19,129","-17,293","-5,426"
16430,IOWA,HENRY,"15,057","4,379","-11,760","-8,202","4,012"
16440,IOWA,HOWARD,"7,386","5,057","7,961","10,018","-1,404"
16450,IOWA,HUMBOLDT,"1,047","-2,044","1,256",-506,-407
16460,IOWA,IDA,"4,212","1,278","3,210","2,057",-499
16470,IOWA,IOWA,"8,196","7,881",-3,344,"10,159"
16480,IOWA,JACKSON,"25,786","5,624","8,770","2,795","4,921"
16490,IOWA,JASPER,"-2,276","-8,916","-14,521","-11,248","6,937"
16500,IOWA,JEFFERSON,"12,127","1,797","-10,173","-2,585","9,956"
16510,IOWA,JOHNSON,"79,041","35,717","-37,999","-25,712","42,579"
16520,IOWA,JONES,"19,776","26,422","15,134","24,254","22,151"
16530,IOWA,KEOKUK,"8,253",-901,"-5,165","-1,998","3,710"
16540,IOWA,KOSSUTH,"1,763","10,338","2,317","6,102","-3,214"
16550,IOWA,LEE,"6,366","-6,098","-28,805","-15,139","-3,462"
16560,IOWA,LINN,"233,738","292,876","271,493","301,198","316,302"
16570,IOWA,LOUISA,"11,358","3,052","-5,534","-9,861",924
16580,IOWA,LUCAS,"-3,569","-4,938","-9,357","-5,779",-991
16590,IOWA,LYON,"11,170",0,349,-218,"-2,050"
16600,IOWA,MADISON,"-7,372","-8,341","-15,426","-6,511",73
16610,IOWA,MAHASKA,"-1,065","-7,397","-12,772","-5,522","-4,650"
16620,IOWA,MARION,"-14,820","-10,631","-19,242","-7,022",45
16630,IOWA,MARSHALL,"18,876","-20,948","-35,562","-15,732","2,172"
16640,IOWA,MILLS,"-8,929","-11,664","-36,333","-45,363","-11,680"
16650,IOWA,MITCHELL,"6,063","2,335","4,612","2,017","-5,375"
16660,IOWA,MONONA,"3,425","4,838","-3,660",-286,"5,580"
16670,IOWA,MONROE,"-2,819","-4,203","-4,621","-6,555",977
16680,IOWA,MONTGOMERY,"2,136","-4,116","-7,405","-10,060","-3,366"
16690,IOWA,MUSCATINE,"59,174","39,174","17,063","18,006","21,069"
16700,IOWA,OBRIEN,"18,050",41,"5,019","3,352","-2,407"
16710,IOWA,OSCEOLA,"5,921","4,598",-13,"1,014","-1,478"
16720,IOWA,PAGE,"-4,227","-5,749","-14,729","-21,448","-5,876"
16730,IOWA,PALO ALTO,"-1,611",706,170,-77,"-2,826"
16740,IOWA,PLYMOUTH,"17,405","4,625","-2,732","4,576","13,099"
16750,IOWA,POCAHONTAS,-111,-770,583,-155,24
16760,IOWA,POLK,"-343,327","-343,671","-488,546","-281,624","-44,958"
16770,IOWA,POTTAWATTAMIE,"-34,369","-52,508","-160,402","-174,157","-64,810"
16780,IOWA,POWESHIEK,"-1,590","-23,772","-25,001","-22,299","-3,900"
16790,IOWA,RINGGOLD,"-1,494","-2,782","-1,599","-3,236",418
16800,IOWA,SAC,"3,281","-2,109",-791,"1,868",-291
16810,IOWA,SCOTT,"558,080","475,866","252,544","270,434","178,477"
16820,IOWA,SHELBY,"-3,338","-3,414","-10,264","-13,232","-3,594"
16830,IOWA,SIOUX,"28,108","3,348","1,299","-2,343","-1,736"
16840,IOWA,STORY,"-40,974","-66,657","-81,695","-36,579","-6,872"
16850,IOWA,TAMA,"6,710","3,128","-7,324",-489,"2,821"
16860,IOWA,TAYLOR,"-2,264","-2,896","-6,032","-3,450","-1,343"
16870,IOWA,UNION,"-7,472","-9,704","-17,455","-19,697",-856
16880,IOWA,VAN BUREN,"13,769","1,088","-2,966",-932,"3,504"
16890,IOWA,WAPELLO,"6,194","-1,800","-23,995","-18,626","8,971"
16900,IOWA,WARREN,"-26,091","-26,186","-32,971","-14,750","-1,638"
16910,IOWA,WASHINGTON,"19,397","10,620","-7,125",-446,"6,166"
16920,IOWA,WAYNE,"-4,660","-1,693","-6,703","-4,007",-126
16930,IOWA,WEBSTER,"1,062","-9,943","-9,660","-1,967","2,977"
16940,IOWA,WINNEBAGO,-23,"5,513",642,-101,174
16950,IOWA,WINNESHIEK,"1,932","7,150","6,423","2,446","-4,688"
16960,IOWA,WOODBURY,"48,227","-17,619","-74,826","27,992","-11,486"
16970,IOWA,WORTH,"1,409",978,"9,220",-256,199
16980,IOWA,WRIGHT,921,"-2,583",963,"1,401",-506
17000,KANSAS,ALLEN,"-18,667","-14,818","-13,189","-5,710","-4,331"
17010,KANSAS,ANDERSON,"-7,147","-7,181","-5,977","-7,260","1,212"
17020,KANSAS,ATCHISON,"-11,100","-9,543","-10,497","-5,017","-1,282"
17030,KANSAS,BARBER,"-10,280","-7,022","-4,010","-1,860","-2,515"
17040,KANSAS,BARTON,"-27,199","-23,008","-61,854","-8,771","-8,854"
17050,KANSAS,BOURBON,"-42,831","-68,212","-55,343","-26,698",-911
17060,KANSAS,BROWN,"-14,376","-17,550","-19,742","-17,995","-13,982"
17070,KANSAS,BUTLER,"-125,313","-96,426","-77,693","-42,313","-32,822"
17080,KANSAS,CHASE,"-8,561","-5,454","-1,185","-4,298","-1,839"
17090,KANSAS,CHAUTAUQUA,"-14,832","-10,725","-7,205","-2,427","-2,531"
17100,KANSAS,CHEROKEE,"-24,787","-22,170","-7,624","43,006","2,143"
17110,KANSAS,CHEYENNE,"-1,838","-14,350",-627,-647,-610
17120,KANSAS,CLARK,"-1,950","-1,049","1,086",0,-402
17130,KANSAS,CLAY,"-4,364","-10,897","-7,875","-12,871","-10,101"
17140,KANSAS,CLOUD,"-11,225","-4,808","-3,025","-3,246","-6,711"
17150,KANSAS,COFFEY,"-10,564","-8,792","-9,507","-9,654","-7,669"
17160,KANSAS,COMANCHE,"-3,748","-2,216",-836,"-1,112",-455
17170,KANSAS,COWLEY,"-53,398","-48,508","-74,890","-26,911","-24,651"
17180,KANSAS,CRAWFORD,"-99,680","-43,876","-25,142","-2,065","2,396"
17190,KANSAS,DECATUR,"-2,879","-4,506",150,"-1,899",-558
17200,KANSAS,DICKINSON,"-10,187","-8,532","-3,865","-2,099","-12,836"
17210,KANSAS,DONIPHAN,"-3,165","-3,273","-1,524","-1,769","-1,973"
17220,KANSAS,DOUGLAS,"-65,908","-57,455","-44,278","-43,427","-21,948"
17230,KANSAS,EDWARDS,"-6,306",0,-581,-156,-272
17240,KANSAS,ELK,"-3,738","-6,624","-3,221","-3,490","-4,912"
17250,KANSAS,ELLIS,"-11,669","-5,495","-11,299","-4,915","-1,542"
17260,KANSAS,ELLSWORTH,-483,-306,"-1,077",-364,"-1,934"
17270,KANSAS,FINNEY,"-12,140","-12,503","-12,368","-9,411","-7,439"
17280,KANSAS,FORD,"-16,624","-16,694","-7,491","-5,639","-6,056"
17290,KANSAS,FRANKLIN,"-17,324","-17,269","-16,734","-15,085",-193
17300,KANSAS,GEARY,"-36,130","-2,572",-820,"-11,213","-21,712"
17310,KANSAS,GOVE,"-1,205",-39,-541,"-2,231",473
17320,KANSAS,GRAHAM,"-1,169","-1,649",-804,-212,-623
17330,KANSAS,GRANT,"-4,285","-2,407","-2,310","-1,563",-263
17340,KANSAS,GRAY,"-1,226",-543,"-1,877",-316,"-1,814"
17350,KANSAS,GREELEY,0,-487,337,-196,0
17360,KANSAS,GREENWOOD,"-15,878","-18,246","-11,784","-8,108","-7,688"
17370,KANSAS,HAMILTON,-616,"-1,031",-121,-236,31
17380,KANSAS,HARPER,"-12,867","-16,084","-5,519","-5,746","-4,140"
17390,KANSAS,HARVEY,"-87,012","-43,658","-50,364","-31,024","-17,638"
17391,KANSAS,HASKELL,"-1,582","-1,394","-1,717",0,-443
17410,KANSAS,HODGEMAN,"-1,073",0,-458,-163,-138
17420,KANSAS,JACKSON,"-28,319","-29,302","-22,996","-44,903","-33,728"
17430,KANSAS,JEFFERSON,"-40,284","-44,116","-25,938","-32,860","-31,123"
17440,KANSAS,JEWELL,"-3,313",-307,-258,0,"-1,340"
17450,KANSAS,JOHNSON,"-230,233","-193,428","-125,886","-111,904","44,469"
17451,KANSAS,KEARNY,-550,-829,-670,-396,-170
17470,KANSAS,KINGMAN,"-12,322","-9,038","-5,014","-4,716","-4,367"
17480,KANSAS,KIOWA,"-1,604","-2,394","-1,877",-807,-494
17490,KANSAS,LABETTE,"-38,187","-19,820","-15,009",-375,"-2,233"
17500,KANSAS,LANE,"-3,939","-1,527",-567,-96,-120
17510,KANSAS,LEAVENWORTH,"-79,609","-49,028","-33,468","-18,697","11,102"
17520,KANSAS,LINCOLN,-570,-792,-287,-562,-561
17530,KANSAS,LINN,"-16,230","-17,860","-12,439","-5,674","1,558"
17540,KANSAS,LOGAN,"-3,934",0,-565,-518,-22
17550,KANSAS,LYON,"-64,839","-52,240","-54,156","-64,736","-45,037"
17560,KANSAS,MCPHERSON,"-22,342","-17,071","-13,395","-12,935","-9,856"
17570,KANSAS,MARION,"-22,818","-12,096","-13,232","-6,826","-7,203"
17580,KANSAS,MARSHALL,"-6,859","-13,326","-13,332","-10,902","-10,263"
17590,KANSAS,MEADE,-66,-16,0,-430,-209
17600,KANSAS,MIAMI,"-19,112","-13,228","-15,787","-10,084","4,767"
17610,KANSAS,MITCHELL,"-1,529","-3,154",-294,"-1,271","-1,086"
17620,KANSAS,MONTGOMERY,"-127,322","-78,541","-67,920","-47,288","-15,949"
17630,KANSAS,MORRIS,"-17,083","-10,598","-5,275","-4,413","-11,887"
17640,KANSAS,MORTON,"-5,846","-2,725",-947,-658,-421
17650,KANSAS,NEMAHA,"-9,236","-8,542","-7,602","-9,665","-17,990"
17660,KANSAS,NEOSHO,"-24,460","-24,658","-43,197","-4,668","-6,762"
17670,KANSAS,NESS,478,-192,"-1,196","-2,650",34
17680,KANSAS,NORTON,"-5,434","-1,068","-2,148",-231,"-11,626"
17690,KANSAS,OSAGE,"-33,414","-44,499","-42,421","-38,025","-48,349"
17700,KANSAS,OSBORNE,"-2,419","-2,198",-127,-613,-231
17710,KANSAS,OTTAWA,"-2,362",-240,"-1,994",-560,-572
17720,KANSAS,PAWNEE,"-2,872","-1,337","-2,631","-2,112","-2,106"
17730,KANSAS,PHILLIPS,"-3,559",-529,-669,-369,-251
17740,KANSAS,POTTAWATOMIE,"-27,057","-31,533","-22,339","-34,058","-36,493"
17750,KANSAS,PRATT,"-4,673","-9,522","-3,761","-2,810","-1,467"
17760,KANSAS,RAWLINS,-606,"-1,965","-2,945","-1,483",-995
17770,KANSAS,RENO,"-73,996","-41,146","-37,562","-27,824","-23,646"
17780,KANSAS,REPUBLIC,"-3,692","-1,102",-376,-170,-268
17790,KANSAS,RICE,"-5,400","-4,409","-4,471","-1,900","-1,889"
17800,KANSAS,RILEY,"-71,349","-57,436","-52,146","-86,311","-49,361"
17810,KANSAS,ROOKS,-674,"-1,631","-2,189","-3,283",409
17820,KANSAS,RUSH,"-2,531","-2,455","-2,810",-455,-819
17830,KANSAS,RUSSELL,"-7,744","-8,290","-5,126","-3,078","-6,755"
17840,KANSAS,SALINE,"-16,505","-20,876","-12,615","-16,628","-12,243"
17841,KANSAS,SCOTT,0,"-4,953",-452,0,-401
17860,KANSAS,SEDGWICK,"-1,251,091","-952,461","-950,437","-546,033","-384,319"
17870,KANSAS,SEWARD,"-11,811","-9,248","-7,408","-2,249","-5,525"
17880,KANSAS,SHAWNEE,"-732,161","-690,837","-694,625","-770,343","-747,888"
17890,KANSAS,SHERIDAN,"-2,884",-668,"-1,212",-140,-138
17900,KANSAS,SHERMAN,"-4,937","-5,136","-9,825","-4,766","-2,881"
17910,KANSAS,SMITH,-858,"-2,175","-2,862","-1,738",-135
17920,KANSAS,STAFFORD,"-5,819","-4,661","-1,764","-2,655","-1,231"
17921,KANSAS,STANTON,-48,"-1,032",0,0,-145
17940,KANSAS,STEVENS,"-8,493","-2,040","-2,458","-2,444","-2,407"
17950,KANSAS,SUMNER,"-66,646","-33,307","-28,337","-34,751","-21,011"
17960,KANSAS,THOMAS,"-8,692","-18,588","-6,547","-4,622","-2,251"
17970,KANSAS,TREGO,0,"-1,505",-770,0,-23
17980,KANSAS,WABAUNSEE,"-26,303","-15,249","-12,220","-9,347","-17,740"
17981,KANSAS,WALLACE,-887,-314,0,"-1,461",-353
17982,KANSAS,WASHINGTON,"-4,310","-5,158","-3,795","-2,278","-1,913"
17983,KANSAS,WICHITA,-28,"-7,130","-7,955",-846,-360
17984,KANSAS,WILSON,"-20,635","-14,378","-13,456","-9,980","-6,975"
17985,KANSAS,WOODSON,"-8,091","-9,127","-8,187","-7,335","-1,620"
17986,KANSAS,WYANDOTTE,"-247,650","-198,312","-142,398","-103,334","55,559"
18000,KENTUCKY,ADAIR,"-39,468","-29,548","-16,072","-11,568","-3,856"
18010,KENTUCKY,ALLEN,"-95,191","-70,679","-47,112","-25,653","-13,356"
18020,KENTUCKY,ANDERSON,-202,"-3,282",690,"-6,990","-1,123"
18030,KENTUCKY,BALLARD,"-12,270","-17,992","-15,639","-21,197","-24,296"
18040,KENTUCKY,BARREN,"-66,646","-50,203","-30,605","-48,335","-23,596"
18050,KENTUCKY,BATH,"-7,194",-112,-81,"-6,144","-2,546"
18060,KENTUCKY,BELL,"-117,520","-105,832","-69,988","-61,625","-16,276"
18070,KENTUCKY,BOONE,"-91,263","-133,029","-18,522","-21,891","-2,536"
18080,KENTUCKY,BOURBON,"-4,620","4,909","4,034","-12,816","-4,121"
18090,KENTUCKY,BOYD,"-189,785","-85,552","-12,246","47,235","-37,792"
18100,KENTUCKY,BOYLE,"-44,252","-32,961","-16,189","-19,713","-9,276"
18110,KENTUCKY,BRACKEN,"-17,329","-10,930","-3,335","-4,918",-731
18120,KENTUCKY,BREATHITT,"-11,524","1,891","1,858","-15,260","-3,113"
18130,KENTUCKY,BRECKINRIDGE,"-13,110","-9,632","-11,153","-6,296","4,095"
18140,KENTUCKY,BULLITT,"-43,697","-27,302","-13,621","-5,370","9,500"
18150,KENTUCKY,BUTLER,"-87,550","-46,318","-36,107","-15,075","-7,359"
18160,KENTUCKY,CALDWELL,"-25,496","-21,325","-13,468","-16,480","-14,052"
18170,KENTUCKY,CALLOWAY,"-81,142","-65,989","-51,487","-49,441","-43,303"
18180,KENTUCKY,CAMPBELL,"-83,916","-112,599","-11,770","-19,618",-990
18190,KENTUCKY,CARLISLE,"-6,078","-11,690","-10,275","-10,440","-12,459"
18191,KENTUCKY,CARROLL,"-11,374","-3,208","-3,147","-2,382","1,029"
18210,KENTUCKY,CARTER,"-59,403","-30,068",-910,"2,566","-13,500"
18220,KENTUCKY,CASEY,"-14,404","-6,714","-4,997","-7,806","-2,607"
18230,KENTUCKY,CHRISTIAN,"-182,224","-118,811","-130,112","-99,805","-38,253"
18240,KENTUCKY,CLARK,"-9,377","12,995","7,859","-21,121","-6,886"
18250,KENTUCKY,CLAY,"-31,989","-4,629",413,"-18,674","-6,320"
18260,KENTUCKY,CLINTON,"-41,738","-32,693","-26,544","-26,845","-11,303"
18270,KENTUCKY,CRITTENDEN,"-4,149","-7,009","-5,989","-8,771","-9,605"
18271,KENTUCKY,CUMBERLAND,"-21,157","-17,181","-6,724","-4,985","-5,847"
18290,KENTUCKY,DAVIESS,"-39,461","-15,323","-8,588","6,929","17,079"
18291,KENTUCKY,EDMONSON,"-68,019","-39,606","-21,784","-9,960","-4,994"
18310,KENTUCKY,ELLIOTT,"-22,950","-14,844",113,"4,672","-6,440"
18320,KENTUCKY,ESTILL,"-4,387","5,454","2,494","-11,165","-3,486"
18330,KENTUCKY,FAYETTE,"-47,541","76,769","46,677","-138,073","-42,104"
18340,KENTUCKY,FLEMING,"-18,874","-11,872","-10,833","-18,649","-6,972"
18350,KENTUCKY,FLOYD,"-111,055","-8,359","-47,362","-22,180","-31,357"
18360,KENTUCKY,FRANKLIN,"-37,142","-52,396","-21,994","-38,399","-11,886"
18361,KENTUCKY,FULTON,"-20,669","-34,276","-20,585","-14,448","-16,816"
18362,KENTUCKY,GALLATIN,"-7,000","-15,095","-1,957",704,449
18390,KENTUCKY,GARRARD,"-11,700","-4,975","-2,629","-11,901","-1,885"
18400,KENTUCKY,GRANT,"-30,673","-38,637","-8,199","-7,124","-1,306"
18410,KENTUCKY,GRAVES,"-51,078","-95,382","-63,699","-78,892","-80,815"
18420,KENTUCKY,GRAYSON,"-51,511","-39,916","-40,059","-33,233","-5,476"
18421,KENTUCKY,GREEN,"-14,484","-11,505","-9,714","-7,483","-3,208"
18440,KENTUCKY,GREENUP,"-170,268","-94,829","-19,241","48,598","-33,770"
18450,KENTUCKY,HANCOCK,"-1,942","3,037","1,625",92,"1,056"
18460,KENTUCKY,HARDIN,"-117,481","-68,196","-67,510","-41,159","3,525"
18470,KENTUCKY,HARLAN,"-99,605","-61,441","-40,690","-38,626","-3,575"
18480,KENTUCKY,HARRISON,"-15,127","-7,120","-4,422","-13,425","-3,080"
18490,KENTUCKY,HART,"-29,030","-21,779","-8,046","-18,371","-4,707"
18500,KENTUCKY,HENDERSON,"92,486","124,754","103,998","127,829","131,252"
18510,KENTUCKY,HENRY,"-26,460","-7,425","-6,587","-5,693",283
18511,KENTUCKY,HICKMAN,"-8,689","-4,527","-9,319","-8,006","-3,808"
18530,KENTUCKY,HOPKINS,"-11,408",-424,"-19,670","-1,622","9,919"
18540,KENTUCKY,JACKSON,"-9,216",-856,"-4,232","-7,723","-2,282"
18550,KENTUCKY,JEFFERSON,"-653,539","-325,390","-164,653","-82,579","130,305"
18560,KENTUCKY,JESSAMINE,"-5,513","9,254","8,762","-21,327","-6,386"
18570,KENTUCKY,JOHNSON,"-105,890","-44,132","-37,123","-16,061","-27,304"
18580,KENTUCKY,KENTON,"-143,674","-220,532","-26,258","-36,656","-3,068"
18590,KENTUCKY,KNOTT,"-29,581","-6,186","-9,255","-13,970","-4,162"
18600,KENTUCKY,KNOX,"-38,384","-29,567","-23,307","-26,329","-8,262"
18610,KENTUCKY,LARUE,"-15,223","-8,303","-6,913","-6,402",-796
18620,KENTUCKY,LAUREL,"-66,896","-23,161","-14,469","-44,493","-16,466"
18630,KENTUCKY,LAWRENCE,"-38,065","-18,587","-1,796","8,836","-9,251"
18640,KENTUCKY,LEE,"-2,494","2,477","1,445","-2,541","-1,421"
