DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
03055,ARIZONA,LAPAZ,"11,416","6,110","4,757","-11,062","1,029"
03060,ARIZONA,MARICOPA,"-81,299","-17,630","34,214","-210,163","-29,174"
03070,ARIZONA,MOHAVE,"21,541","24,971","-14,902","-6,398","80,445"
03080,ARIZONA,NAVAJO,"20,588","18,208","5,372","-47,136","7,711"
03090,ARIZONA,PIMA,"44,842","71,776","31,475","-215,637","259,744"
03100,ARIZONA,PINAL,"-2,388","9,008","20,137","-16,887","7,893"
03110,ARIZONA,SANTA CRUZ,"1,169","2,260","1,273","-6,735","7,980"
03120,ARIZONA,YAVAPAI,"-75,060","-225,106","-217,266","-141,820","-45,151"
03130,ARIZONA,YUMA,"76,905","73,763","52,551","-9,341","56,020"
04000,ARKANSAS,ARKANSAS,"-9,604","-9,616","-7,335","-10,425","-7,102"
04010,ARKANSAS,ASHLEY,"-15,867","-14,655","-11,292","-11,076","-10,308"
04020,ARKANSAS,BAXTER,"-33,891","-28,040","-25,512","-25,039","-22,760"
04030,ARKANSAS,BENTON,"-10,939","-13,379","-91,783","-93,095","-58,403"
04040,ARKANSAS,BOONE,"9,703","-11,713","-38,418","-36,888","3,759"
04050,ARKANSAS,BRADLEY,"-4,832","-6,606","-5,256","-4,832","-3,868"
04060,ARKANSAS,CALHOUN,"-2,209","-5,253","-3,935","-4,283","-3,378"
04070,ARKANSAS,CARROLL,-669,"-2,481","-11,838","-11,588","-3,283"
04080,ARKANSAS,CHICOT,"-4,849","-6,540","-6,904","-6,723","-3,967"
04090,ARKANSAS,CLARK,"-10,435","-12,678","-10,721","-6,010","-1,048"
04100,ARKANSAS,CLAY,"-14,794","-15,884","-11,362","-9,409","-12,654"
04110,ARKANSAS,CLEBURNE,"-18,750","-18,518","-20,556","-18,892","-16,001"
04120,ARKANSAS,CLEVELAND,"-4,534","-5,370","-5,191","-5,529","-4,423"
04130,ARKANSAS,COLUMBIA,"-18,254","-17,639","-15,245","-17,298","-12,780"
04140,ARKANSAS,CONWAY,"-11,460","-10,138","-13,289","-8,613","-7,961"
04150,ARKANSAS,CRAIGHEAD,"-48,870","-42,978","-37,137","-23,031","-50,513"
04160,ARKANSAS,CRAWFORD,"-22,339","2,722","-6,388","-12,453","1,579"
04170,ARKANSAS,CRITTENDEN,"-36,525","-40,742","-38,301","-27,152","-28,490"
04180,ARKANSAS,CROSS,"-6,637","-5,338","-4,949","-6,443","-4,975"
04190,ARKANSAS,DALLAS,"-4,964","-5,074","-4,415","-3,177","-2,477"
04200,ARKANSAS,DESHA,"-8,598","-7,121","-7,605","-6,031","-6,230"
04210,ARKANSAS,DREW,"-9,448","-8,784","-6,609","-8,035","-4,758"
04220,ARKANSAS,FAULKNER,"-48,141","-50,066","-48,222","-45,968","-41,867"
04230,ARKANSAS,FRANKLIN,"-1,054",976,"1,856","-3,320","4,016"
04240,ARKANSAS,FULTON,"-9,100","-10,284","-12,614","-12,674","-10,757"
04250,ARKANSAS,GARLAND,"-115,800","-126,645","-102,029","-40,241","13,620"
04260,ARKANSAS,GRANT,"-13,113","-11,668","-11,993","-8,777","-8,951"
04270,ARKANSAS,GREENE,"-50,904","-51,186","-46,842","-37,049","-51,393"
04280,ARKANSAS,HEMPSTEAD,"-12,585","-6,878","-6,884","-8,174","-5,513"
04290,ARKANSAS,HOT SPRING,"-31,634","-36,906","-35,893","-16,333","-4,146"
04300,ARKANSAS,HOWARD,"-7,379","-5,331","-5,751","-4,148","-3,022"
04310,ARKANSAS,INDEPENDENCE,"-70,342","-76,252","-72,452","-66,027","-66,349"
