DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 REIMSURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT - NON-CBA          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
02250,ALASKA,UPPER YUKON,-21,-68,-74,0,0
02260,ALASKA,VALDEZ-CHITNA-WHITIER DIVISION,"-1,399",-986,"-1,912",-845,"-1,223"
02270,ALASKA,WADE HAMPTON,-256,-262,-637,-784,-350
02280,ALASKA,WRANGELL-PETERSBURG CENSUS ARE,-333,-807,-881,"-1,551",-509
02290,ALASKA,YUKON-KOYUKUK,-828,"-1,166",-300,-743,-715
03000,ARIZONA,APACHE,"-21,121","-21,881","-24,122","-24,661","-23,602"
03010,ARIZONA,COCHISE,"-58,882","-52,298","-58,404","-46,450","-39,468"
03020,ARIZONA,COCONINO,"-52,133","-47,536","-52,670","-54,767","-46,540"
03030,ARIZONA,GILA,"-39,131","-38,805","-36,370","-38,314","-32,042"
03040,ARIZONA,GRAHAM,"-16,793","-16,968","-15,952","-11,242","-7,036"
03050,ARIZONA,GREENLEE,"-1,826","-1,671","-2,004","-2,629","-2,027"
03055,ARIZONA,LAPAZ,"-9,049","-6,559","-8,475","-10,456","-6,537"
03060,ARIZONA,MARICOPA,"-4,542","-3,483","-2,642","-2,639","-3,102"
03070,ARIZONA,MOHAVE,"-120,383","-115,506","-117,065","-101,425","-86,514"
03080,ARIZONA,NAVAJO,"-54,006","-52,932","-51,481","-41,808","-41,531"
03090,ARIZONA,PIMA,"-3,172","-2,975","-4,562","-4,102","-2,573"
03100,ARIZONA,PINAL,"-4,518","-2,822","-5,840","-2,659","-1,476"
03110,ARIZONA,SANTA CRUZ,"-5,739","-4,187","-4,690","-2,455","-2,521"
03120,ARIZONA,YAVAPAI,"-145,754","-155,235","-154,065","-140,428","-111,672"
03130,ARIZONA,YUMA,"-32,521","-35,093","-38,503","-31,492","-28,433"
04000,ARKANSAS,ARKANSAS,"-18,813","-19,753","-16,490","-16,033","-14,850"
04010,ARKANSAS,ASHLEY,"-18,845","-20,959","-24,083","-19,349","-17,805"
04020,ARKANSAS,BAXTER,"-44,832","-44,219","-49,220","-46,888","-44,896"
04030,ARKANSAS,BENTON,"-84,944","-87,395","-92,138","-92,039","-109,296"
04040,ARKANSAS,BOONE,"-42,662","-43,199","-49,696","-46,369","-44,801"
04050,ARKANSAS,BRADLEY,"-15,885","-17,280","-15,434","-12,638","-10,739"
04060,ARKANSAS,CALHOUN,"-6,003","-4,021","-6,456","-5,866","-6,969"
04070,ARKANSAS,CARROLL,"-14,672","-13,609","-17,367","-19,420","-20,685"
04080,ARKANSAS,CHICOT,"-14,260","-14,527","-15,682","-13,312","-12,317"
04090,ARKANSAS,CLARK,"-14,603","-15,907","-17,713","-19,749","-18,534"
04100,ARKANSAS,CLAY,"-20,122","-22,627","-19,037","-18,643","-18,523"
04110,ARKANSAS,CLEBURNE,"-26,674","-28,191","-34,187","-32,587","-29,362"
04120,ARKANSAS,CLEVELAND,"-11,925","-10,492","-12,423","-8,991","-11,106"
04130,ARKANSAS,COLUMBIA,"-29,407","-26,274","-27,657","-27,901","-31,050"
04140,ARKANSAS,CONWAY,"-36,688","-31,500","-30,314","-25,124","-25,557"
04150,ARKANSAS,CRAIGHEAD,"-80,812","-91,194","-115,626","-109,712","-110,224"
04160,ARKANSAS,CRAWFORD,"-51,393","-55,449","-62,014","-47,411","-51,616"
04170,ARKANSAS,CRITTENDEN,"-1,221","-1,072",-418,0,0
04180,ARKANSAS,CROSS,"-12,743","-17,758","-19,259","-15,505","-14,524"
04190,ARKANSAS,DALLAS,"-13,153","-9,652","-10,563","-8,719","-9,358"
04200,ARKANSAS,DESHA,"-12,503","-14,251","-15,085","-10,743","-10,970"
04210,ARKANSAS,DREW,"-25,461","-26,646","-30,898","-30,108","-24,699"
04220,ARKANSAS,FAULKNER,"-3,037","-2,401","-1,781","-2,278","-3,412"
04230,ARKANSAS,FRANKLIN,"-12,943","-11,916","-11,136","-10,531","-11,541"
04240,ARKANSAS,FULTON,"-15,078","-14,256","-15,771","-17,746","-16,788"
04250,ARKANSAS,GARLAND,"-105,468","-104,959","-110,577","-110,960","-109,903"
04260,ARKANSAS,GRANT,0,0,0,0,0
04270,ARKANSAS,GREENE,"-44,720","-44,776","-49,683","-46,912","-49,936"
04280,ARKANSAS,HEMPSTEAD,"-20,557","-23,522","-25,277","-18,204","-14,808"
04290,ARKANSAS,HOT SPRING,"-32,254","-34,353","-35,095","-29,774","-29,770"
04300,ARKANSAS,HOWARD,"-18,088","-15,942","-15,725","-16,371","-23,826"
04310,ARKANSAS,INDEPENDENCE,"-41,122","-48,563","-52,964","-55,566","-56,992"
04320,ARKANSAS,IZARD,"-10,688","-11,662","-15,912","-15,312","-14,766"
04330,ARKANSAS,JACKSON,"-22,793","-28,739","-27,797","-25,396","-25,351"
04340,ARKANSAS,JEFFERSON,"-57,983","-65,457","-78,179","-77,367","-77,237"
04350,ARKANSAS,JOHNSON,"-26,367","-27,574","-29,213","-30,422","-28,696"
04360,ARKANSAS,LAFAYETTE,"-10,467","-9,338","-10,605","-10,035","-8,519"
04370,ARKANSAS,LAWRENCE,"-27,799","-27,684","-28,469","-29,718","-28,373"
04380,ARKANSAS,LEE,"-7,795","-6,158","-5,499","-5,309","-7,146"
04390,ARKANSAS,LINCOLN,"-10,510","-10,038","-18,069","-17,343","-14,623"
04400,ARKANSAS,LITTLE RIVER,"-16,822","-19,871","-17,299","-20,616","-17,138"
04410,ARKANSAS,LOGAN,"-26,018","-22,348","-24,669","-24,412","-26,842"
04420,ARKANSAS,LONOKE,-226,-282,-129,-2,0
04430,ARKANSAS,MADISON,"-16,964","-19,335","-24,778","-23,937","-18,811"
04440,ARKANSAS,MARION,"-12,372","-14,381","-16,480","-14,837","-13,629"
04450,ARKANSAS,MILLER,"-51,622","-55,370","-63,794","-56,114","-54,617"
