"ESRD - HOSPICE - 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
16950,IOWA                     ,WINNESHIEK             ,22, -   ,0, -   ,0,0,0,0,22,0,0
16960,IOWA                     ,WOODBURY               ,130," 23,173 ",14.85," 23,173 ",14.85,0,0,0,125,0,0
16970,IOWA                     ,WORTH                  ,7, -   ,0, -   ,0,0,0,0,5,0,0
16980,IOWA                     ,WRIGHT                 ,13, -   ,0, -   ,0,0,0,0,13,0,0
17000,KANSAS                   ,ALLEN                  ,15, 264 ,1.47, 264 ,1.47,0,0,0,15,0,0
17010,KANSAS                   ,ANDERSON               ,6, -   ,0, -   ,0,0,0,0,6,0,0
17020,KANSAS                   ,ATCHISON               ,20," 1,478 ",6.16," 1,478 ",6.16,0,0,0,20,0,0
17030,KANSAS                   ,BARBER                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
17040,KANSAS                   ,BARTON                 ,25," 9,258 ",30.86," 9,258 ",30.86,0,0,0,25,0,0
17050,KANSAS                   ,BOURBON                ,20, 266 ,1.11, 266 ,1.11,0,0,0,20,0,0
17060,KANSAS                   ,BROWN                  ,18, -   ,0, -   ,0,0,0,0,18,0,0
17070,KANSAS                   ,BUTLER                 ,62, 141 ,0.19, 141 ,0.19,0,0,0,59,0,0
17080,KANSAS                   ,CHASE                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
17090,KANSAS                   ,CHAUTAUQUA             ,7, -   ,0, -   ,0,0,0,0,7,0,0
17100,KANSAS                   ,CHEROKEE               ,24, -   ,0, -   ,0,0,0,0,23,0,0
17110,KANSAS                   ,CHEYENNE               ,2, -   ,0, -   ,0,0,0,0,2,0,0
17120,KANSAS                   ,CLARK                  ,2, -   ,0, -   ,0,0,0,0,2,0,0
17130,KANSAS                   ,CLAY                   ,7," 2,301 ",27.39," 2,301 ",27.39,0,0,0,7,0,0
17140,KANSAS                   ,CLOUD                  ,12, -   ,0, -   ,0,0,0,0,12,0,0
17150,KANSAS                   ,COFFEY                 ,6, -   ,0, -   ,0,0,0,0,6,0,0
17160,KANSAS                   ,COMANCHE               ,1, -   ,0, -   ,0,0,0,0,1,0,0
17170,KANSAS                   ,COWLEY                 ,24," 1,450 ",5.03," 1,450 ",5.03,0,0,0,24,0,0
17180,KANSAS                   ,CRAWFORD               ,27, 659 ,2.03, 659 ,2.03,0,0,0,27,0,0
17190,KANSAS                   ,DECATUR                ,3, -   ,0, -   ,0,0,0,0,2,0,0
17200,KANSAS                   ,DICKINSON              ,12," 1,715 ",11.91," 1,715 ",11.91,0,0,0,12,0,0
17210,KANSAS                   ,DONIPHAN               ,6, -   ,0, -   ,0,0,0,0,6,0,0
17220,KANSAS                   ,DOUGLAS                ,80," 36,128 ",37.63," 36,128 ",37.63,0,0,0,76,0,0
17230,KANSAS                   ,EDWARDS                ,2, -   ,0, -   ,0,0,0,0,2,0,0
17240,KANSAS                   ,ELK                    ,3, -   ,0, -   ,0,0,0,0,3,0,0
17250,KANSAS                   ,ELLIS                  ,33, -   ,0, -   ,0,0,0,0,32,0,0
17260,KANSAS                   ,ELLSWORTH              ,7, -   ,0, -   ,0,0,0,0,6,0,0
17270,KANSAS                   ,FINNEY                 ,49, -   ,0, -   ,0,0,0,0,47,0,0
17280,KANSAS                   ,FORD                   ,26, -   ,0, -   ,0,0,0,0,24,0,0
17290,KANSAS                   ,FRANKLIN               ,22, -   ,0, -   ,0,0,0,0,22,0,0
17300,KANSAS                   ,GEARY                  ,42, -   ,0, -   ,0,0,0,0,40,0,0
17310,KANSAS                   ,GOVE                   ,2, -   ,0, -   ,0,0,0,0,2,0,0
17320,KANSAS                   ,GRAHAM                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
17330,KANSAS                   ,GRANT                  ,6, -   ,0, -   ,0,0,0,0,6,0,0
17340,KANSAS                   ,GRAY                   ,6, -   ,0, -   ,0,0,0,0,5,0,0
17350,KANSAS                   ,GREELEY                ,2, -   ,0, -   ,0,0,0,0,2,0,0
17360,KANSAS                   ,GREENWOOD              ,9," 4,343 ",40.21," 4,343 ",40.21,0,0,0,9,0,0
17370,KANSAS                   ,HAMILTON               ,3, -   ,0, -   ,0,0,0,0,2,0,0
17380,KANSAS                   ,HARPER                 ,5, -   ,0, -   ,0,0,0,0,5,0,0
17390,KANSAS                   ,HARVEY                 ,43," 1,257 ",2.44," 1,257 ",2.44,0,0,0,42,0,0
17391,KANSAS                   ,HASKELL                ,5, -   ,0, -   ,0,0,0,0,5,0,0
17410,KANSAS                   ,HODGEMAN               ,2, -   ,0, -   ,0,0,0,0,2,0,0
17420,KANSAS                   ,JACKSON                ,13, 144 ,0.92, 144 ,0.92,0,0,0,13,0,0
17430,KANSAS                   ,JEFFERSON              ,23," 4,369 ",15.83," 4,369 ",15.83,0,0,0,23,0,0
17440,KANSAS                   ,JEWELL                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
17450,KANSAS                   ,JOHNSON                ,328," 61,128 ",15.53," 61,128 ",15.53,0,0,0,300,0,0
17451,KANSAS                   ,KEARNY                 ,6," 3,547 ",49.26," 3,547 ",49.26,0,0,0,5,0,0
17470,KANSAS                   ,KINGMAN                ,5, -   ,0, -   ,0,0,0,0,4,0,0
17480,KANSAS                   ,KIOWA                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
17490,KANSAS                   ,LABETTE                ,22," 8,216 ",31.12," 8,216 ",31.12,0,0,0,22,0,0
17500,KANSAS                   ,LANE                   ,4, -   ,0, -   ,0,0,0,0,4,0,0
17510,KANSAS                   ,LEAVENWORTH            ,68," 27,064 ",33.17," 27,064 ",33.17,0,0,0,64,0,0
17520,KANSAS                   ,LINCOLN                ,1, -   ,0, -   ,0,0,0,0,1,0,0
17530,KANSAS                   ,LINN                   ,13, -   ,0, -   ,0,0,0,0,13,0,0
17540,KANSAS                   ,LOGAN                  ,3, -   ,0, -   ,0,0,0,0,3,0,0
17550,KANSAS                   ,LYON                   ,42," 11,264 ",22.35," 11,264 ",22.35,0,0,0,39,0,0
17560,KANSAS                   ,MCPHERSON              ,22, 264 ,1, 264 ,1,0,0,0,22,0,0
17570,KANSAS                   ,MARION                 ,15, -   ,0, -   ,0,0,0,0,14,0,0
17580,KANSAS                   ,MARSHALL               ,10, -   ,0, -   ,0,0,0,0,10,0,0
17590,KANSAS                   ,MEADE                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
17600,KANSAS                   ,MIAMI                  ,17," 5,353 ",26.24," 5,353 ",26.24,0,0,0,16,0,0
17610,KANSAS                   ,MITCHELL               ,6, -   ,0, -   ,0,0,0,0,6,0,0
17620,KANSAS                   ,MONTGOMERY             ,53," 10,738 ",16.88," 10,738 ",16.88,0,0,0,53,0,0
17630,KANSAS                   ,MORRIS                 ,6, -   ,0, -   ,0,0,0,0,4,0,0
17640,KANSAS                   ,MORTON                 ,2, -   ,0, -   ,0,0,0,0,2,0,0
17650,KANSAS                   ,NEMAHA                 ,11, -   ,0, -   ,0,0,0,0,11,0,0
17660,KANSAS                   ,NEOSHO                 ,22, -   ,0, -   ,0,0,0,0,22,0,0
17670,KANSAS                   ,NESS                   ,4, -   ,0, -   ,0,0,0,0,4,0,0
17680,KANSAS                   ,NORTON                 ,6, -   ,0, -   ,0,0,0,0,6,0,0
17690,KANSAS                   ,OSAGE                  ,10, -   ,0, -   ,0,0,0,0,10,0,0
17700,KANSAS                   ,OSBORNE                ,1," 20,167 ",1680.58," 20,167 ",1680.58,0,0,0,1,0,0
17710,KANSAS                   ,OTTAWA                 ,2, -   ,0, -   ,0,0,0,0,2,0,0
17720,KANSAS                   ,PAWNEE                 ,4," 5,672 ",118.17," 5,672 ",118.17,0,0,0,4,0,0
17730,KANSAS                   ,PHILLIPS               ,6, -   ,0, -   ,0,0,0,0,6,0,0
17740,KANSAS                   ,POTTAWATOMIE           ,8, -   ,0, -   ,0,0,0,0,8,0,0
17750,KANSAS                   ,PRATT                  ,5, -   ,0, -   ,0,0,0,0,4,0,0
17760,KANSAS                   ,RAWLINS                ,2, -   ,0, -   ,0,0,0,0,2,0,0
17770,KANSAS                   ,RENO                   ,74," 5,105 ",5.75," 5,105 ",5.75,0,0,0,70,0,0
17780,KANSAS                   ,REPUBLIC               ,4, -   ,0, -   ,0,0,0,0,4,0,0
17790,KANSAS                   ,RICE                   ,10," 2,365 ",19.71," 2,365 ",19.71,0,0,0,10,0,0
17800,KANSAS                   ,RILEY                  ,31," 7,466 ",20.07," 7,466 ",20.07,0,0,0,30,0,0
17810,KANSAS                   ,ROOKS                  ,6, -   ,0, -   ,0,0,0,0,6,0,0
17820,KANSAS                   ,RUSH                   ,4, -   ,0, -   ,0,0,0,0,3,0,0
17830,KANSAS                   ,RUSSELL                ,7, -   ,0, -   ,0,0,0,0,7,0,0
17840,KANSAS                   ,SALINE                 ,67," 12,324 ",15.33," 12,324 ",15.33,0,0,0,65,0,0
17841,KANSAS                   ,SCOTT                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
17860,KANSAS                   ,SEDGWICK               ,635," 135,279 ",17.75," 135,279 ",17.75,0,0,0,612,0,0
17870,KANSAS                   ,SEWARD                 ,24," 6,380 ",22.15," 6,380 ",22.15,0,0,0,24,0,0
17880,KANSAS                   ,SHAWNEE                ,231," 43,793 ",15.8," 43,793 ",15.8,0,0,0,213,0,0
17890,KANSAS                   ,SHERIDAN               ,3, -   ,0, -   ,0,0,0,0,3,0,0
17900,KANSAS                   ,SHERMAN                ,3," 2,770 ",76.94," 2,770 ",76.94,0,0,0,3,0,0
17910,KANSAS                   ,SMITH                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
17920,KANSAS                   ,STAFFORD               ,5, -   ,0, -   ,0,0,0,0,5,0,0
17921,KANSAS                   ,STANTON                ,4, -   ,0, -   ,0,0,0,0,3,0,0
17940,KANSAS                   ,STEVENS                ,4, -   ,0, -   ,0,0,0,0,3,0,0
17950,KANSAS                   ,SUMNER                 ,33, 769 ,1.94, 769 ,1.94,0,0,0,33,0,0
17960,KANSAS                   ,THOMAS                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
17970,KANSAS                   ,TREGO                  ,3, -   ,0, -   ,0,0,0,0,3,0,0
17980,KANSAS                   ,WABAUNSEE              ,2, -   ,0, -   ,0,0,0,0,2,0,0
17981,KANSAS                   ,WALLACE                ,1, -   ,0, -   ,0,0,0,0,1,0,0
17982,KANSAS                   ,WASHINGTON             ,3, -   ,0, -   ,0,0,0,0,3,0,0
17983,KANSAS                   ,WICHITA                ,2, -   ,0, -   ,0,0,0,0,2,0,0
17984,KANSAS                   ,WILSON                 ,8," 5,539 ",57.7," 5,539 ",57.7,0,0,0,8,0,0
17985,KANSAS                   ,WOODSON                ,1, -   ,0, -   ,0,0,0,0,1,0,0
17986,KANSAS                   ,WYANDOTTE              ,316," 92,893 ",24.5," 92,893 ",24.5,0,0,0,291,0,0
18000,KENTUCKY                 ,ADAIR                  ,18," 2,179 ",10.09," 2,179 ",10.09,0,0,0,18,0,0
18010,KENTUCKY                 ,ALLEN                  ,15," 4,792 ",26.62," 4,792 ",26.62,0,0,0,15,0,0
18020,KENTUCKY                 ,ANDERSON               ,22," 4,614 ",17.48," 4,614 ",17.48,0,0,0,21,0,0
18030,KENTUCKY                 ,BALLARD                ,16, 898 ,4.68, 898 ,4.68,0,0,0,16,0,0
18040,KENTUCKY                 ,BARREN                 ,53," 5,319 ",8.36," 5,319 ",8.36,0,0,0,52,0,0
18050,KENTUCKY                 ,BATH                   ,10," 4,121 ",34.34," 4,121 ",34.34,0,0,0,10,0,0
18060,KENTUCKY                 ,BELL                   ,38," 1,794 ",3.93," 1,794 ",3.93,0,0,0,37,0,0
18070,KENTUCKY                 ,BOONE                  ,99," 30,136 ",25.37," 30,136 ",25.37,0,0,0,94,0,0
18080,KENTUCKY                 ,BOURBON                ,26, -   ,0, -   ,0,0,0,0,24,0,0
18090,KENTUCKY                 ,BOYD                   ,58," 11,722 ",16.84," 11,722 ",16.84,0,0,0,54,0,0
18100,KENTUCKY                 ,BOYLE                  ,36, 131 ,0.3, 131 ,0.3,0,0,0,36,0,0
18110,KENTUCKY                 ,BRACKEN                ,8, -   ,0, -   ,0,0,0,0,8,0,0
18120,KENTUCKY                 ,BREATHITT              ,20, -   ,0, -   ,0,0,0,0,19,0,0
18130,KENTUCKY                 ,BRECKINRIDGE           ,14, -   ,0, -   ,0,0,0,0,14,0,0
18140,KENTUCKY                 ,BULLITT                ,38," 1,276 ",2.8," 1,276 ",2.8,0,0,0,37,0,0
18150,KENTUCKY                 ,BUTLER                 ,9, -   ,0, -   ,0,0,0,0,9,0,0
18160,KENTUCKY                 ,CALDWELL               ,21, 591 ,2.35, 591 ,2.35,0,0,0,19,0,0
18170,KENTUCKY                 ,CALLOWAY               ,40, -   ,0, -   ,0,0,0,0,39,0,0
18180,KENTUCKY                 ,CAMPBELL               ,90," 31,437 ",29.11," 31,437 ",29.11,0,0,0,83,0,0
18190,KENTUCKY                 ,CARLISLE               ,5, -   ,0, -   ,0,0,0,0,5,0,0
18191,KENTUCKY                 ,CARROLL                ,6," 4,264 ",59.22," 4,264 ",59.22,0,0,0,6,0,0
18210,KENTUCKY                 ,CARTER                 ,26, -   ,0, -   ,0,0,0,0,25,0,0
18220,KENTUCKY                 ,CASEY                  ,10, -   ,0, -   ,0,0,0,0,10,0,0
18230,KENTUCKY                 ,CHRISTIAN              ,103, -   ,0, -   ,0,0,0,0,98,0,0
18240,KENTUCKY                 ,CLARK                  ,38, -   ,0, -   ,0,0,0,0,32,0,0
18250,KENTUCKY                 ,CLAY                   ,16," 3,957 ",20.61," 3,957 ",20.61,0,0,0,15,0,0
18260,KENTUCKY                 ,CLINTON                ,6, -   ,0, -   ,0,0,0,0,6,0,0
18270,KENTUCKY                 ,CRITTENDEN             ,10, -   ,0, -   ,0,0,0,0,10,0,0
18271,KENTUCKY                 ,CUMBERLAND             ,3, -   ,0, -   ,0,0,0,0,3,0,0
18290,KENTUCKY                 ,DAVIESS                ,125," 17,728 ",11.82," 17,728 ",11.82,0,0,0,122,0,0
18291,KENTUCKY                 ,EDMONSON               ,6, -   ,0, -   ,0,0,0,0,4,0,0
18310,KENTUCKY                 ,ELLIOTT                ,13, -   ,0, -   ,0,0,0,0,13,0,0
18320,KENTUCKY                 ,ESTILL                 ,17, -   ,0, -   ,0,0,0,0,17,0,0
18330,KENTUCKY                 ,FAYETTE                ,316," 41,161 ",10.85," 41,161 ",10.85,0,0,0,290,0,0
18340,KENTUCKY                 ,FLEMING                ,21," 14,768 ",58.6," 14,768 ",58.6,0,0,0,18,0,0
18350,KENTUCKY                 ,FLOYD                  ,62," 9,118 ",12.26," 9,118 ",12.26,0,0,0,60,0,0
18360,KENTUCKY                 ,FRANKLIN               ,79," 22,965 ",24.22," 22,965 ",24.22,0,0,0,76,0,0
18361,KENTUCKY                 ,FULTON                 ,10, -   ,0, -   ,0,0,0,0,10,0,0
18362,KENTUCKY                 ,GALLATIN               ,18, -   ,0, -   ,0,0,0,0,18,0,0
18390,KENTUCKY                 ,GARRARD                ,16, -   ,0, -   ,0,0,0,0,15,0,0
18400,KENTUCKY                 ,GRANT                  ,28, 648 ,1.93, 648 ,1.93,0,0,0,27,0,0
18410,KENTUCKY                 ,GRAVES                 ,43," 1,344 ",2.6," 1,344 ",2.6,0,0,0,43,0,0
18420,KENTUCKY                 ,GRAYSON                ,29, 128 ,0.37, 128 ,0.37,0,0,0,28,0,0
18421,KENTUCKY                 ,GREEN                  ,10," 13,557 ",112.98," 13,557 ",112.98,0,0,0,10,0,0
18440,KENTUCKY                 ,GREENUP                ,67," 4,066 ",5.06," 4,066 ",5.06,0,0,0,65,0,0
18450,KENTUCKY                 ,HANCOCK                ,8," 31,628 ",329.46," 31,628 ",329.46,0,0,0,5,0,0
18460,KENTUCKY                 ,HARDIN                 ,121," 9,550 ",6.58," 9,550 ",6.58,0,0,0,118,0,0
18470,KENTUCKY                 ,HARLAN                 ,40," 14,761 ",30.75," 14,761 ",30.75,0,0,0,39,0,0
18480,KENTUCKY                 ,HARRISON               ,20," 8,933 ",37.22," 8,933 ",37.22,0,0,0,20,0,0
18490,KENTUCKY                 ,HART                   ,23," 4,271 ",15.47," 4,271 ",15.47,0,0,0,23,0,0
18500,KENTUCKY                 ,HENDERSON              ,48," 12,464 ",21.64," 12,464 ",21.64,0,0,0,46,0,0
18510,KENTUCKY                 ,HENRY                  ,16, -   ,0, -   ,0,0,0,0,16,0,0
18511,KENTUCKY                 ,HICKMAN                ,6," 3,284 ",45.61," 3,284 ",45.61,0,0,0,6,0,0
18530,KENTUCKY                 ,HOPKINS                ,93," 10,893 ",9.76," 10,893 ",9.76,0,0,0,88,0,0
18540,KENTUCKY                 ,JACKSON                ,18," 4,230 ",19.58," 4,230 ",19.58,0,0,0,18,0,0
18550,KENTUCKY                 ,JEFFERSON              ,1113," 138,064 ",10.34," 138,064 ",10.34,0,0,0,1042,0,0
18560,KENTUCKY                 ,JESSAMINE              ,39," 1,256 ",2.68," 1,256 ",2.68,0,0,0,36,0,0
18570,KENTUCKY                 ,JOHNSON                ,47, -   ,0, -   ,0,0,0,0,46,0,0
18580,KENTUCKY                 ,KENTON                 ,170," 8,156 ",4," 8,156 ",4,0,0,0,160,0,0
18590,KENTUCKY                 ,KNOTT                  ,18, -   ,0, -   ,0,0,0,0,18,0,0
18600,KENTUCKY                 ,KNOX                   ,22, -   ,0, -   ,0,0,0,0,20,0,0
18610,KENTUCKY                 ,LARUE                  ,13, -   ,0, -   ,0,0,0,0,13,0,0
18620,KENTUCKY                 ,LAUREL                 ,56, 384 ,0.57, 384 ,0.57,0,0,0,54,0,0
18630,KENTUCKY                 ,LAWRENCE               ,24, -   ,0, -   ,0,0,0,0,22,0,0
18640,KENTUCKY                 ,LEE                    ,3," 16,415 ",455.97," 16,415 ",455.97,0,0,0,3,0,0
18650,KENTUCKY                 ,LESLIE                 ,16, -   ,0, -   ,0,0,0,0,16,0,0
18660,KENTUCKY                 ,LETCHER                ,28," 9,271 ",27.59," 9,271 ",27.59,0,0,0,27,0,0
18670,KENTUCKY                 ,LEWIS                  ,22, -   ,0, -   ,0,0,0,0,21,0,0
18680,KENTUCKY                 ,LINCOLN                ,30, -   ,0, -   ,0,0,0,0,29,0,0
18690,KENTUCKY                 ,LIVINGSTON             ,13, -   ,0, -   ,0,0,0,0,13,0,0
18700,KENTUCKY                 ,LOGAN                  ,26, -   ,0, -   ,0,0,0,0,24,0,0
18710,KENTUCKY                 ,LYON                   ,7," 1,181 ",14.06," 1,181 ",14.06,0,0,0,7,0,0
18720,KENTUCKY                 ,MCCRACKEN              ,90," 2,114 ",1.96," 2,114 ",1.96,0,0,0,90,0,0
18730,KENTUCKY                 ,MCCREARY               ,14," 12,470 ",74.23," 12,470 ",74.23,0,0,0,14,0,0
18740,KENTUCKY                 ,MCLEAN                 ,10, -   ,0, -   ,0,0,0,0,9,0,0
18750,KENTUCKY                 ,MADISON                ,79," 76,260 ",80.44," 76,260 ",80.44,0,0,0,73,0,0
18760,KENTUCKY                 ,MAGOFFIN               ,10, -   ,0, -   ,0,0,0,0,10,0,0
18770,KENTUCKY                 ,MARION                 ,29, 384 ,1.1, 384 ,1.1,0,0,0,27,0,0
18780,KENTUCKY                 ,MARSHALL               ,28, -   ,0, -   ,0,0,0,0,28,0,0
18790,KENTUCKY                 ,MARTIN                 ,8, 788 ,8.21, 788 ,8.21,0,0,0,8,0,0
18800,KENTUCKY                 ,MASON                  ,41," 8,250 ",16.77," 8,250 ",16.77,0,0,0,38,0,0
18801,KENTUCKY                 ,MEADE                  ,20, -   ,0, -   ,0,0,0,0,20,0,0
18802,KENTUCKY                 ,MENIFEE                ,8, -   ,0, -   ,0,0,0,0,7,0,0
18830,KENTUCKY                 ,MERCER                 ,31," 27,530 ",74.01," 27,530 ",74.01,0,0,0,30,0,0
18831,KENTUCKY                 ,METCALFE               ,11, 641 ,4.86, 641 ,4.86,0,0,0,10,0,0
18850,KENTUCKY                 ,MONROE                 ,13, -   ,0, -   ,0,0,0,0,13,0,0
18860,KENTUCKY                 ,MONTGOMERY             ,35," 4,668 ",11.11," 4,668 ",11.11,0,0,0,35,0,0
18861,KENTUCKY                 ,MORGAN                 ,11, -   ,0, -   ,0,0,0,0,11,0,0
18880,KENTUCKY                 ,MUHLENBERG             ,55," 3,074 ",4.66," 3,074 ",4.66,0,0,0,53,0,0
18890,KENTUCKY                 ,NELSON                 ,37, 826 ,1.86, 826 ,1.86,0,0,0,34,0,0
18900,KENTUCKY                 ,NICHOLAS               ,9, -   ,0, -   ,0,0,0,0,8,0,0
18910,KENTUCKY                 ,OHIO                   ,27, -   ,0, -   ,0,0,0,0,27,0,0
18920,KENTUCKY                 ,OLDHAM                 ,30, 714 ,1.98, 714 ,1.98,0,0,0,29,0,0
18930,KENTUCKY                 ,OWEN                   ,6, -   ,0, -   ,0,0,0,0,6,0,0
18931,KENTUCKY                 ,OWSLEY                 ,5, -   ,0, -   ,0,0,0,0,4,0,0
18932,KENTUCKY                 ,PENDLETON              ,9, -   ,0, -   ,0,0,0,0,9,0,0
18960,KENTUCKY                 ,PERRY                  ,48, 256 ,0.44, 256 ,0.44,0,0,0,48,0,0
18970,KENTUCKY                 ,PIKE                   ,83," 1,151 ",1.16," 1,151 ",1.16,0,0,0,82,0,0
18971,KENTUCKY                 ,POWELL                 ,16, -   ,0, -   ,0,0,0,0,15,0,0
18972,KENTUCKY                 ,PULASKI                ,75," 15,634 ",17.37," 15,634 ",17.37,0,0,0,74,0,0
18973,KENTUCKY                 ,ROBERTSON              ,2, -   ,0, -   ,0,0,0,0,2,0,0
18974,KENTUCKY                 ,ROCKCASTLE             ,17," 1,616 ",7.92," 1,616 ",7.92,0,0,0,17,0,0
18975,KENTUCKY                 ,ROWAN                  ,27," 3,363 ",10.38," 3,363 ",10.38,0,0,0,26,0,0
18976,KENTUCKY                 ,RUSSELL                ,12, -   ,0, -   ,0,0,0,0,12,0,0
18977,KENTUCKY                 ,SCOTT                  ,36, -   ,0, -   ,0,0,0,0,35,0,0
18978,KENTUCKY                 ,SHELBY                 ,39," 3,821 ",8.16," 3,821 ",8.16,0,0,0,38,0,0
18979,KENTUCKY                 ,SIMPSON                ,27, -   ,0, -   ,0,0,0,0,26,0,0
18980,KENTUCKY                 ,SPENCER                ,12, 561 ,3.9, 561 ,3.9,0,0,0,10,0,0
18981,KENTUCKY                 ,TAYLOR                 ,50, -   ,0, -   ,0,0,0,0,49,0,0
18982,KENTUCKY                 ,TODD                   ,13, -   ,0, -   ,0,0,0,0,13,0,0
18983,KENTUCKY                 ,TRIGG                  ,24," 4,870 ",16.91," 4,870 ",16.91,0,0,0,24,0,0
18984,KENTUCKY                 ,TRIMBLE                ,17, -   ,0, -   ,0,0,0,0,17,0,0
18985,KENTUCKY                 ,UNION                  ,16, -   ,0, -   ,0,0,0,0,16,0,0
18986,KENTUCKY                 ,WARREN                 ,90," 3,050 ",2.82," 3,050 ",2.82,0,0,0,86,0,0
18987,KENTUCKY                 ,WASHINGTON             ,14, -   ,0, -   ,0,0,0,0,13,0,0
18988,KENTUCKY                 ,WAYNE                  ,10," 7,753 ",64.61," 7,753 ",64.61,0,0,0,10,0,0
18989,KENTUCKY                 ,WEBSTER                ,20," 1,240 ",5.17," 1,240 ",5.17,0,0,0,20,0,0
18990,KENTUCKY                 ,WHITLEY                ,49," 2,102 ",3.57," 2,102 ",3.57,0,0,0,46,0,0
18991,KENTUCKY                 ,WOLFE                  ,5," 4,127 ",68.78," 4,127 ",68.78,0,0,0,5,0,0
18992,KENTUCKY                 ,WOODFORD               ,23," 8,915 ",32.3," 8,915 ",32.3,0,0,0,23,0,0
19000,LOUISIANA                ,ACADIA                 ,96," 3,367 ",2.92," 3,367 ",2.92,0,0,0,93,0,0
19010,LOUISIANA                ,ALLEN                  ,32," 6,964 ",18.14," 6,964 ",18.14,0,0,0,31,0,0
19020,LOUISIANA                ,ASCENSION              ,121," 7,040 ",4.85," 7,040 ",4.85,0,0,0,115,0,0
19030,LOUISIANA                ,ASSUMPTION             ,53," 2,507 ",3.94," 2,507 ",3.94,0,0,0,52,0,0
19040,LOUISIANA                ,AVOYELLES              ,72, 261 ,0.3, 261 ,0.3,0,0,0,72,0,0
19050,LOUISIANA                ,BEAUREGARD             ,59," 12,375 ",17.48," 12,375 ",17.48,0,0,0,56,0,0
19060,LOUISIANA                ,BIENVILLE              ,37," 3,127 ",7.04," 3,127 ",7.04,0,0,0,35,0,0
19070,LOUISIANA                ,BOSSIER                ,167," 21,614 ",10.79," 21,614 ",10.79,0,0,0,163,0,0
19080,LOUISIANA                ,CADDO                  ,816," 49,318 ",5.04," 49,318 ",5.04,0,0,0,788,0,0
19090,LOUISIANA                ,CALCASIEU              ,282," 158,385 ",46.8," 158,385 ",46.8,0,0,0,273,0,0
19100,LOUISIANA                ,CALDWELL               ,22," 47,295 ",179.15," 47,295 ",179.15,0,0,0,22,0,0
19110,LOUISIANA                ,CAMERON                ,2, -   ,0, -   ,0,0,0,0,2,0,0
19120,LOUISIANA                ,CATAHOULA              ,18, 521 ,2.41, 521 ,2.41,0,0,0,16,0,0
19130,LOUISIANA                ,CLAIBORNE              ,48," 1,816 ",3.15," 1,816 ",3.15,0,0,0,47,0,0
19140,LOUISIANA                ,CONCORDIA              ,39," 12,382 ",26.46," 12,382 ",26.46,0,0,0,37,0,0
19150,LOUISIANA                ,DE SOTO                ,76," 9,158 ",10.04," 9,158 ",10.04,0,0,0,73,0,0
19160,LOUISIANA                ,EAST BATON ROUGE       ,873," 173,199 ",16.53," 173,199 ",16.53,0,0,0,820,0,0
19170,LOUISIANA                ,EAST CARROLL           ,32," 5,818 ",15.15," 5,818 ",15.15,0,0,0,32,0,0
19180,LOUISIANA                ,EAST FELICIANA         ,50, -   ,0, -   ,0,0,0,0,47,0,0
19190,LOUISIANA                ,EVANGELINE             ,51," 49,493 ",80.87," 49,493 ",80.87,0,0,0,51,0,0
19200,LOUISIANA                ,FRANKLIN               ,36, -   ,0, -   ,0,0,0,0,35,0,0
19210,LOUISIANA                ,GRANT                  ,22," 54,749 ",207.38," 54,749 ",207.38,0,0,0,22,0,0
19220,LOUISIANA                ,IBERIA                 ,146," 62,900 ",35.9," 62,900 ",35.9,0,0,0,145,0,0
19230,LOUISIANA                ,IBERVILLE              ,70, 792 ,0.94, 792 ,0.94,0,0,0,68,0,0
19240,LOUISIANA                ,JACKSON                ,21," 2,400 ",9.52," 2,400 ",9.52,0,0,0,20,0,0
19250,LOUISIANA                ,JEFFERSON              ,646," 247,036 ",31.87," 247,036 ",31.87,0,0,0,601,0,0
19260,LOUISIANA                ,JEFFERSON DAVIS        ,63," 6,197 ",8.2," 6,197 ",8.2,0,0,0,62,0,0
19270,LOUISIANA                ,LAFAYETTE              ,308," 101,885 ",27.57," 101,885 ",27.57,0,0,0,295,0,0
19280,LOUISIANA                ,LAFOURCHE              ,128," 33,238 ",21.64," 33,238 ",21.64,0,0,0,123,0,0
19290,LOUISIANA                ,LA SALLE               ,21, -   ,0, -   ,0,0,0,0,20,0,0
19300,LOUISIANA                ,LINCOLN                ,83," 1,454 ",1.46," 1,454 ",1.46,0,0,0,79,0,0
