"DISABLED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
13180,IDAHO                    ,CUSTER                 ,80," 1,274 ",1.33 ," 1,274 ",1.33 ,0,0,0,68,0,0
13190,IDAHO                    ,ELMORE                 ,438," 21,597 ",4.11 ," 21,597 ",4.11 ,0,0,0,390,0,0
13200,IDAHO                    ,FRANKLIN               ,145," 1,546 ",0.89 ," 1,546 ",0.89 ,0,0,0,126,0,0
13210,IDAHO                    ,FREMONT                ,195," 19,945 ",8.52 ," 19,945 ",8.52 ,0,0,0,179,0,0
13220,IDAHO                    ,GEM                    ,378," 9,400 ",2.07 ," 9,400 ",2.07 ,0,0,0,334,0,0
13230,IDAHO                    ,GOODING                ,254," 26,077 ",8.56 ," 26,077 ",8.56 ,0,0,0,221,0,0
13240,IDAHO                    ,IDAHO                  ,442," 5,754 ",1.08 ," 5,754 ",1.08 ,0,0,0,399,0,0
13250,IDAHO                    ,JEFFERSON              ,375," 4,342 ",0.96 ," 4,342 ",0.96 ,0,0,0,327,0,0
13260,IDAHO                    ,JEROME                 ,304," 1,273 ",0.35 ," 1,273 ",0.35 ,0,0,0,270,0,0
13270,IDAHO                    ,KOOTENAI               ,3417," 367,315 ",8.96 ," 367,315 ",8.96 ,0,0,0,3003,0,0
13280,IDAHO                    ,LATAH                  ,592," 9,368 ",1.32 ," 9,368 ",1.32 ,0,0,0,539,0,0
13290,IDAHO                    ,LEMHI                  ,249," 4,313 ",1.44 ," 4,313 ",1.44 ,0,0,0,219,0,0
13300,IDAHO                    ,LEWIS                  ,278, 892 ,0.27 , 892 ,0.27 ,0,0,0,258,0,0
13310,IDAHO                    ,LINCOLN                ,73," 16,078 ",18.35 ," 16,078 ",18.35 ,0,0,0,65,0,0
13320,IDAHO                    ,MADISON                ,231," 7,772 ",2.80 ," 7,772 ",2.80 ,0,0,0,200,0,0
13330,IDAHO                    ,MINIDOKA               ,369, -   ,0.00 , -   ,0.00 ,0,0,0,332,0,0
13340,IDAHO                    ,NEZ PERCE              ,1538," 27,397 ",1.48 ," 27,397 ",1.48 ,0,0,0,1390,0,0
13350,IDAHO                    ,ONEIDA                 ,99, -   ,0.00 , -   ,0.00 ,0,0,0,89,0,0
13360,IDAHO                    ,OWYHEE                 ,198," 41,915 ",17.64 ," 41,915 ",17.64 ,0,0,0,181,0,0
13370,IDAHO                    ,PAYETTE                ,427," 45,087 ",8.80 ," 45,087 ",8.80 ,0,0,0,356,0,0
13380,IDAHO                    ,POWER                  ,109, -   ,0.00 , -   ,0.00 ,0,0,0,99,0,0
13390,IDAHO                    ,SHOSHONE               ,498, -   ,0.00 , -   ,0.00 ,0,0,0,439,0,0
13400,IDAHO                    ,TETON                  ,86," 14,261 ",13.82 ," 14,261 ",13.82 ,0,0,0,83,0,0
13410,IDAHO                    ,TWIN FALLS             ,1631," 60,541 ",3.09 ," 60,541 ",3.09 ,0,0,0,1452,0,0
13420,IDAHO                    ,VALLEY                 ,154, 576 ,0.31 , 576 ,0.31 ,0,0,0,136,0,0
13430,IDAHO                    ,WASHINGTON             ,219, -   ,0.00 , -   ,0.00 ,0,0,0,192,0,0
14000,ILLINOIS                 ,ADAMS                  ,1924," 105,412 ",4.57 ," 105,412 ",4.57 ,0,0,0,1729,0,0
14010,ILLINOIS                 ,ALEXANDER              ,410," 8,542 ",1.74 ," 8,542 ",1.74 ,0,0,0,376,0,0
14020,ILLINOIS                 ,BOND                   ,475," 18,308 ",3.21 ," 18,308 ",3.21 ,0,0,0,433,0,0
14030,ILLINOIS                 ,BOONE                  ,806," 71,264 ",7.37 ," 71,264 ",7.37 ,0,0,0,693,0,0
14040,ILLINOIS                 ,BROWN                  ,111, -   ,0.00 , -   ,0.00 ,0,0,0,101,0,0
14050,ILLINOIS                 ,BUREAU                 ,674," 45,833 ",5.67 ," 45,833 ",5.67 ,0,0,0,612,0,0
14060,ILLINOIS                 ,CALHOUN                ,149," 3,188 ",1.78 ," 3,188 ",1.78 ,0,0,0,141,0,0
14070,ILLINOIS                 ,CARROLL                ,411," 59,683 ",12.10 ," 59,683 ",12.10 ,0,0,0,372,0,0
14080,ILLINOIS                 ,CASS                   ,326," 51,154 ",13.08 ," 51,154 ",13.08 ,0,0,0,292,0,0
14090,ILLINOIS                 ,CHAMPAIGN              ,3253," 275,475 ",7.06 ," 275,475 ",7.06 ,0,0,0,2931,0,0
14100,ILLINOIS                 ,CHRISTIAN              ,957," 35,531 ",3.09 ," 35,531 ",3.09 ,0,0,0,878,0,0
14110,ILLINOIS                 ,CLARK                  ,392," 15,598 ",3.32 ," 15,598 ",3.32 ,0,0,0,350,0,0
14120,ILLINOIS                 ,CLAY                   ,458," 18,722 ",3.41 ," 18,722 ",3.41 ,0,0,0,426,0,0
14130,ILLINOIS                 ,CLINTON                ,614," 101,273 ",13.74 ," 101,273 ",13.74 ,0,0,0,550,0,0
14140,ILLINOIS                 ,COLES                  ,1246," 37,490 ",2.51 ," 37,490 ",2.51 ,0,0,0,1128,0,0
14141,ILLINOIS                 ,COOK                   ,96075," 6,375,308 ",5.53 ," 6,375,308 ",5.53 ,0,0,0,85308,0,0
14150,ILLINOIS                 ,CRAWFORD               ,487," 6,440 ",1.10 ," 6,440 ",1.10 ,0,0,0,442,0,0
14160,ILLINOIS                 ,CUMBERLAND             ,283," 35,137 ",10.35 ," 35,137 ",10.35 ,0,0,0,260,0,0
14170,ILLINOIS                 ,DEKALB                 ,1628," 92,186 ",4.72 ," 92,186 ",4.72 ,0,0,0,1441,0,0
14180,ILLINOIS                 ,DE WITT                ,383," 1,067 ",0.23 ," 1,067 ",0.23 ,0,0,0,351,0,0
14190,ILLINOIS                 ,DOUGLAS                ,273," 5,337 ",1.63 ," 5,337 ",1.63 ,0,0,0,247,0,0
14250,ILLINOIS                 ,DUPAGE                 ,10690," 1,392,904 ",10.86 ," 1,392,904 ",10.86 ,0,0,0,9193,0,0
14310,ILLINOIS                 ,EDGAR                  ,540," 31,914 ",4.93 ," 31,914 ",4.93 ,0,0,0,492,0,0
14320,ILLINOIS                 ,EDWARDS                ,138, -   ,0.00 , -   ,0.00 ,0,0,0,122,0,0
14330,ILLINOIS                 ,EFFINGHAM              ,1001," 7,339 ",0.61 ," 7,339 ",0.61 ,0,0,0,921,0,0
14340,ILLINOIS                 ,FAYETTE                ,633," 21,258 ",2.80 ," 21,258 ",2.80 ,0,0,0,600,0,0
14350,ILLINOIS                 ,FORD                   ,276," 45,206 ",13.65 ," 45,206 ",13.65 ,0,0,0,245,0,0
14360,ILLINOIS                 ,FRANKLIN               ,1776," 7,520 ",0.35 ," 7,520 ",0.35 ,0,0,0,1642,0,0
14370,ILLINOIS                 ,FULTON                 ,851," 149,087 ",14.60 ," 149,087 ",14.60 ,0,0,0,784,0,0
14380,ILLINOIS                 ,GALLATIN               ,210," 27,616 ",10.96 ," 27,616 ",10.96 ,0,0,0,194,0,0
14390,ILLINOIS                 ,GREENE                 ,515," 13,344 ",2.16 ," 13,344 ",2.16 ,0,0,0,488,0,0
14400,ILLINOIS                 ,GRUNDY                 ,884," 25,524 ",2.41 ," 25,524 ",2.41 ,0,0,0,768,0,0
14410,ILLINOIS                 ,HAMILTON               ,240," 5,483 ",1.90 ," 5,483 ",1.90 ,0,0,0,225,0,0
14420,ILLINOIS                 ,HANCOCK                ,468," 8,910 ",1.59 ," 8,910 ",1.59 ,0,0,0,439,0,0
14421,ILLINOIS                 ,HARDIN                 ,201, -   ,0.00 , -   ,0.00 ,0,0,0,190,0,0
14440,ILLINOIS                 ,HENDERSON              ,161," 24,814 ",12.84 ," 24,814 ",12.84 ,0,0,0,142,0,0
14450,ILLINOIS                 ,HENRY                  ,822," 113,149 ",11.47 ," 113,149 ",11.47 ,0,0,0,725,0,0
14460,ILLINOIS                 ,IROQUOIS               ,926," 13,019 ",1.17 ," 13,019 ",1.17 ,0,0,0,859,0,0
14470,ILLINOIS                 ,JACKSON                ,1692," 76,723 ",3.78 ," 76,723 ",3.78 ,0,0,0,1549,0,0
14480,ILLINOIS                 ,JASPER                 ,209," 50,353 ",20.08 ," 50,353 ",20.08 ,0,0,0,195,0,0
14490,ILLINOIS                 ,JEFFERSON              ,1254," 41,225 ",2.74 ," 41,225 ",2.74 ,0,0,0,1155,0,0
14500,ILLINOIS                 ,JERSEY                 ,554," 18,852 ",2.84 ," 18,852 ",2.84 ,0,0,0,517,0,0
14510,ILLINOIS                 ,JO DAVIESS             ,342," 73,276 ",17.85 ," 73,276 ",17.85 ,0,0,0,302,0,0
14520,ILLINOIS                 ,JOHNSON                ,401," 22,015 ",4.58 ," 22,015 ",4.58 ,0,0,0,360,0,0
14530,ILLINOIS                 ,KANE                   ,7985," 537,674 ",5.61 ," 537,674 ",5.61 ,0,0,0,6869,0,0
14540,ILLINOIS                 ,KANKAKEE               ,3681," 290,639 ",6.58 ," 290,639 ",6.58 ,0,0,0,3352,0,0
14550,ILLINOIS                 ,KENDALL                ,760," 96,385 ",10.57 ," 96,385 ",10.57 ,0,0,0,637,0,0
14560,ILLINOIS                 ,KNOX                   ,1533," 117,465 ",6.39 ," 117,465 ",6.39 ,0,0,0,1387,0,0
14570,ILLINOIS                 ,LAKE                   ,9194," 804,304 ",7.29 ," 804,304 ",7.29 ,0,0,0,7973,0,0
14580,ILLINOIS                 ,LA SALLE               ,2687," 124,524 ",3.86 ," 124,524 ",3.86 ,0,0,0,2448,0,0
14590,ILLINOIS                 ,LAWRENCE               ,462," 40,261 ",7.26 ," 40,261 ",7.26 ,0,0,0,424,0,0
14600,ILLINOIS                 ,LEE                    ,1083," 64,998 ",5.00 ," 64,998 ",5.00 ,0,0,0,980,0,0
14610,ILLINOIS                 ,LIVINGSTON             ,910," 169,548 ",15.53 ," 169,548 ",15.53 ,0,0,0,821,0,0
14620,ILLINOIS                 ,LOGAN                  ,676," 12,516 ",1.54 ," 12,516 ",1.54 ,0,0,0,617,0,0
14630,ILLINOIS                 ,MCDONOUGH              ,613," 53,474 ",7.27 ," 53,474 ",7.27 ,0,0,0,562,0,0
14640,ILLINOIS                 ,MCHENRY                ,4568," 346,701 ",6.32 ," 346,701 ",6.32 ,0,0,0,3948,0,0
14650,ILLINOIS                 ,MCLEAN                 ,2690," 159,766 ",4.95 ," 159,766 ",4.95 ,0,0,0,2330,0,0
14660,ILLINOIS                 ,MACON                  ,3514," 86,385 ",2.05 ," 86,385 ",2.05 ,0,0,0,3180,0,0
14670,ILLINOIS                 ,MACOUPIN               ,1533," 44,859 ",2.44 ," 44,859 ",2.44 ,0,0,0,1367,0,0
14680,ILLINOIS                 ,MADISON                ,7293," 644,880 ",7.37 ," 644,880 ",7.37 ,0,0,0,6480,0,0
14690,ILLINOIS                 ,MARION                 ,1851," 150,962 ",6.80 ," 150,962 ",6.80 ,0,0,0,1723,0,0
14700,ILLINOIS                 ,MARSHALL               ,234," 8,213 ",2.92 ," 8,213 ",2.92 ,0,0,0,213,0,0
14710,ILLINOIS                 ,MASON                  ,417," 20,015 ",4.00 ," 20,015 ",4.00 ,0,0,0,371,0,0
14720,ILLINOIS                 ,MASSAC                 ,589," 10,760 ",1.52 ," 10,760 ",1.52 ,0,0,0,529,0,0
14730,ILLINOIS                 ,MENARD                 ,239," 34,279 ",11.95 ," 34,279 ",11.95 ,0,0,0,209,0,0
14740,ILLINOIS                 ,MERCER                 ,265," 71,927 ",22.62 ," 71,927 ",22.62 ,0,0,0,234,0,0
14750,ILLINOIS                 ,MONROE                 ,467," 76,974 ",13.74 ," 76,974 ",13.74 ,0,0,0,394,0,0
14760,ILLINOIS                 ,MONTGOMERY             ,976," 21,879 ",1.87 ," 21,879 ",1.87 ,0,0,0,879,0,0
14770,ILLINOIS                 ,MORGAN                 ,1155," 25,366 ",1.83 ," 25,366 ",1.83 ,0,0,0,1046,0,0
14780,ILLINOIS                 ,MOULTRIE               ,369," 6,547 ",1.48 ," 6,547 ",1.48 ,0,0,0,329,0,0
14790,ILLINOIS                 ,OGLE                   ,1027," 207,130 ",16.81 ," 207,130 ",16.81 ,0,0,0,921,0,0
14800,ILLINOIS                 ,PEORIA                 ,4429," 410,449 ",7.72 ," 410,449 ",7.72 ,0,0,0,4046,0,0
14810,ILLINOIS                 ,PERRY                  ,624," 1,334 ",0.18 ," 1,334 ",0.18 ,0,0,0,581,0,0
14820,ILLINOIS                 ,PIATT                  ,289," 16,857 ",4.86 ," 16,857 ",4.86 ,0,0,0,251,0,0
14830,ILLINOIS                 ,PIKE                   ,462," 24,039 ",4.34 ," 24,039 ",4.34 ,0,0,0,422,0,0
14831,ILLINOIS                 ,POPE                   ,137, -   ,0.00 , -   ,0.00 ,0,0,0,126,0,0
14850,ILLINOIS                 ,PULASKI                ,235, -   ,0.00 , -   ,0.00 ,0,0,0,225,0,0
14860,ILLINOIS                 ,PUTNAM                 ,118, -   ,0.00 , -   ,0.00 ,0,0,0,103,0,0
14870,ILLINOIS                 ,RANDOLPH               ,890," 21,340 ",2.00 ," 21,340 ",2.00 ,0,0,0,756,0,0
14880,ILLINOIS                 ,RICHLAND               ,517," 31,593 ",5.09 ," 31,593 ",5.09 ,0,0,0,482,0,0
14890,ILLINOIS                 ,ROCK ISLAND            ,3323," 317,499 ",7.96 ," 317,499 ",7.96 ,0,0,0,2973,0,0
14900,ILLINOIS                 ,ST  CLAIR              ,6800," 1,054,026 ",12.92 ," 1,054,026 ",12.92 ,0,0,0,6017,0,0
14910,ILLINOIS                 ,SALINE                 ,1135," 88,146 ",6.47 ," 88,146 ",6.47 ,0,0,0,1057,0,0
14920,ILLINOIS                 ,SANGAMON               ,5529," 319,197 ",4.81 ," 319,197 ",4.81 ,0,0,0,4956,0,0
14921,ILLINOIS                 ,SCHUYLER               ,178," 4,403 ",2.06 ," 4,403 ",2.06 ,0,0,0,163,0,0
14940,ILLINOIS                 ,SCOTT                  ,109," 13,036 ",9.97 ," 13,036 ",9.97 ,0,0,0,97,0,0
14950,ILLINOIS                 ,SHELBY                 ,568," 47,151 ",6.92 ," 47,151 ",6.92 ,0,0,0,512,0,0
14960,ILLINOIS                 ,STARK                  ,100, 853 ,0.71 , 853 ,0.71 ,0,0,0,93,0,0
14970,ILLINOIS                 ,STEPHENSON             ,1312," 28,993 ",1.84 ," 28,993 ",1.84 ,0,0,0,1179,0,0
14980,ILLINOIS                 ,TAZEWELL               ,2629," 274,848 ",8.71 ," 274,848 ",8.71 ,0,0,0,2361,0,0
14981,ILLINOIS                 ,UNION                  ,723," 17,283 ",1.99 ," 17,283 ",1.99 ,0,0,0,667,0,0
14982,ILLINOIS                 ,VERMILION              ,2903," 112,384 ",3.23 ," 112,384 ",3.23 ,0,0,0,2587,0,0
14983,ILLINOIS                 ,WABASH                 ,321," 14,292 ",3.71 ," 14,292 ",3.71 ,0,0,0,303,0,0
14984,ILLINOIS                 ,WARREN                 ,381," 29,430 ",6.44 ," 29,430 ",6.44 ,0,0,0,345,0,0
14985,ILLINOIS                 ,WASHINGTON             ,270," 6,676 ",2.06 ," 6,676 ",2.06 ,0,0,0,242,0,0
14986,ILLINOIS                 ,WAYNE                  ,434," 2,036 ",0.39 ," 2,036 ",0.39 ,0,0,0,404,0,0
14987,ILLINOIS                 ,WHITE                  ,518," 21,004 ",3.38 ," 21,004 ",3.38 ,0,0,0,483,0,0
14988,ILLINOIS                 ,WHITESIDE              ,1843," 280,960 ",12.70 ," 280,960 ",12.70 ,0,0,0,1687,0,0
14989,ILLINOIS                 ,WILL                   ,9439," 918,380 ",8.11 ," 918,380 ",8.11 ,0,0,0,8128,0,0
14990,ILLINOIS                 ,WILLIAMSON             ,1934," 79,657 ",3.43 ," 79,657 ",3.43 ,0,0,0,1754,0,0
14991,ILLINOIS                 ,WINNEBAGO              ,8325," 1,047,332 ",10.48 ," 1,047,332 ",10.48 ,0,0,0,7439,0,0
14992,ILLINOIS                 ,WOODFORD               ,475," 119,026 ",20.88 ," 119,026 ",20.88 ,0,0,0,422,0,0
15000,INDIANA                  ,ADAMS                  ,452," 43,452 ",8.01 ," 43,452 ",8.01 ,0,0,0,394,0,0
15010,INDIANA                  ,ALLEN                  ,7008," 562,969 ",6.69 ," 562,969 ",6.69 ,0,0,0,6106,0,0
15020,INDIANA                  ,BARTHOLOMEW            ,2323," 338,665 ",12.15 ," 338,665 ",12.15 ,0,0,0,2058,0,0
15030,INDIANA                  ,BENTON                 ,228, -   ,0.00 , -   ,0.00 ,0,0,0,197,0,0
15040,INDIANA                  ,BLACKFORD              ,403," 70,279 ",14.53 ," 70,279 ",14.53 ,0,0,0,370,0,0
15050,INDIANA                  ,BOONE                  ,717," 70,522 ",8.20 ," 70,522 ",8.20 ,0,0,0,624,0,0
15060,INDIANA                  ,BROWN                  ,177, -   ,0.00 , -   ,0.00 ,0,0,0,150,0,0
15070,INDIANA                  ,CARROLL                ,338," 1,600 ",0.39 ," 1,600 ",0.39 ,0,0,0,292,0,0
15080,INDIANA                  ,CASS                   ,1050," 131,209 ",10.41 ," 131,209 ",10.41 ,0,0,0,920,0,0
15090,INDIANA                  ,CLARK                  ,3674," 206,382 ",4.68 ," 206,382 ",4.68 ,0,0,0,3199,0,0
15100,INDIANA                  ,CLAY                   ,862," 42,293 ",4.09 ," 42,293 ",4.09 ,0,0,0,778,0,0
15110,INDIANA                  ,CLINTON                ,794," 81,987 ",8.60 ," 81,987 ",8.60 ,0,0,0,705,0,0
15120,INDIANA                  ,CRAWFORD               ,461," 57,665 ",10.42 ," 57,665 ",10.42 ,0,0,0,418,0,0
15130,INDIANA                  ,DAVIESS                ,708," 55,705 ",6.56 ," 55,705 ",6.56 ,0,0,0,645,0,0
15140,INDIANA                  ,DEARBORN               ,1110," 54,266 ",4.07 ," 54,266 ",4.07 ,0,0,0,952,0,0
15150,INDIANA                  ,DECATUR                ,605," 30,750 ",4.24 ," 30,750 ",4.24 ,0,0,0,540,0,0
15160,INDIANA                  ,DE KALB                ,1077," 43,411 ",3.36 ," 43,411 ",3.36 ,0,0,0,935,0,0
15170,INDIANA                  ,DELAWARE               ,3697," 250,998 ",5.66 ," 250,998 ",5.66 ,0,0,0,3379,0,0
15180,INDIANA                  ,DUBOIS                 ,731," 79,800 ",9.10 ," 79,800 ",9.10 ,0,0,0,649,0,0
15190,INDIANA                  ,ELKHART                ,3941," 533,322 ",11.28 ," 533,322 ",11.28 ,0,0,0,3530,0,0
15200,INDIANA                  ,FAYETTE                ,1117," 41,658 ",3.11 ," 41,658 ",3.11 ,0,0,0,1045,0,0
15210,INDIANA                  ,FLOYD                  ,2492," 223,913 ",7.49 ," 223,913 ",7.49 ,0,0,0,2205,0,0
15220,INDIANA                  ,FOUNTAIN               ,468," 7,650 ",1.36 ," 7,650 ",1.36 ,0,0,0,424,0,0
15230,INDIANA                  ,FRANKLIN               ,429," 36,038 ",7.00 ," 36,038 ",7.00 ,0,0,0,370,0,0
15240,INDIANA                  ,FULTON                 ,423," 38,106 ",7.51 ," 38,106 ",7.51 ,0,0,0,376,0,0
15250,INDIANA                  ,GIBSON                 ,765," 17,855 ",1.94 ," 17,855 ",1.94 ,0,0,0,667,0,0
15260,INDIANA                  ,GRANT                  ,2654," 197,048 ",6.19 ," 197,048 ",6.19 ,0,0,0,2394,0,0
15270,INDIANA                  ,GREENE                 ,1022," 112,247 ",9.15 ," 112,247 ",9.15 ,0,0,0,915,0,0
15280,INDIANA                  ,HAMILTON               ,2103," 284,441 ",11.27 ," 284,441 ",11.27 ,0,0,0,1720,0,0
15290,INDIANA                  ,HANCOCK                ,1143," 207,141 ",15.10 ," 207,141 ",15.10 ,0,0,0,980,0,0
15300,INDIANA                  ,HARRISON               ,1132," 72,752 ",5.36 ," 72,752 ",5.36 ,0,0,0,994,0,0
15310,INDIANA                  ,HENDRICKS              ,1496," 193,130 ",10.76 ," 193,130 ",10.76 ,0,0,0,1198,0,0
15320,INDIANA                  ,HENRY                  ,1471," 52,758 ",2.99 ," 52,758 ",2.99 ,0,0,0,1339,0,0
15330,INDIANA                  ,HOWARD                 ,2899," 392,284 ",11.28 ," 392,284 ",11.28 ,0,0,0,2630,0,0
15340,INDIANA                  ,HUNTINGTON             ,809," 140,900 ",14.51 ," 140,900 ",14.51 ,0,0,0,690,0,0
15350,INDIANA                  ,JACKSON                ,1143," 77,208 ",5.63 ," 77,208 ",5.63 ,0,0,0,1003,0,0
15360,INDIANA                  ,JASPER                 ,717," 40,190 ",4.67 ," 40,190 ",4.67 ,0,0,0,638,0,0
15370,INDIANA                  ,JAY                    ,541," 73,376 ",11.30 ," 73,376 ",11.30 ,0,0,0,482,0,0
15380,INDIANA                  ,JEFFERSON              ,1413," 156,250 ",9.22 ," 156,250 ",9.22 ,0,0,0,1279,0,0
15390,INDIANA                  ,JENNINGS               ,940," 27,689 ",2.45 ," 27,689 ",2.45 ,0,0,0,818,0,0
15400,INDIANA                  ,JOHNSON                ,2316," 230,804 ",8.30 ," 230,804 ",8.30 ,0,0,0,1972,0,0
15410,INDIANA                  ,KNOX                   ,1426," 112,253 ",6.56 ," 112,253 ",6.56 ,0,0,0,1321,0,0
15420,INDIANA                  ,KOSCIUSKO              ,1145," 110,251 ",8.02 ," 110,251 ",8.02 ,0,0,0,1014,0,0
15430,INDIANA                  ,LAGRANGE               ,546," 4,645 ",0.71 ," 4,645 ",0.71 ,0,0,0,492,0,0
15440,INDIANA                  ,LAKE                   ,13017," 337,261 ",2.16 ," 337,261 ",2.16 ,0,0,0,11718,0,0
15450,INDIANA                  ,LA PORTE               ,2977," 305,334 ",8.55 ," 305,334 ",8.55 ,0,0,0,2662,0,0
15460,INDIANA                  ,LAWRENCE               ,1362," 115,231 ",7.05 ," 115,231 ",7.05 ,0,0,0,1246,0,0
15470,INDIANA                  ,MADISON                ,4382," 449,144 ",8.54 ," 449,144 ",8.54 ,0,0,0,3969,0,0
15480,INDIANA                  ,MARION                 ,23027," 2,419,710 ",8.76 ," 2,419,710 ",8.76 ,0,0,0,19732,0,0
15490,INDIANA                  ,MARSHALL               ,835," 108,750 ",10.85 ," 108,750 ",10.85 ,0,0,0,751,0,0
15500,INDIANA                  ,MARTIN                 ,316," 1,237 ",0.33 ," 1,237 ",0.33 ,0,0,0,280,0,0
15510,INDIANA                  ,MIAMI                  ,1037," 75,854 ",6.10 ," 75,854 ",6.10 ,0,0,0,938,0,0
15520,INDIANA                  ,MONROE                 ,2505," 348,374 ",11.59 ," 348,374 ",11.59 ,0,0,0,2259,0,0
15530,INDIANA                  ,MONTGOMERY             ,1011," 40,517 ",3.34 ," 40,517 ",3.34 ,0,0,0,891,0,0
15540,INDIANA                  ,MORGAN                 ,1484," 92,189 ",5.18 ," 92,189 ",5.18 ,0,0,0,1294,0,0
15550,INDIANA                  ,NEWTON                 ,327," 8,105 ",2.07 ," 8,105 ",2.07 ,0,0,0,296,0,0
15560,INDIANA                  ,NOBLE                  ,934," 51,101 ",4.56 ," 51,101 ",4.56 ,0,0,0,821,0,0
15570,INDIANA                  ,OHIO                   ,144," 21,658 ",12.53 ," 21,658 ",12.53 ,0,0,0,122,0,0
15580,INDIANA                  ,ORANGE                 ,626," 93,299 ",12.42 ," 93,299 ",12.42 ,0,0,0,565,0,0
15590,INDIANA                  ,OWEN                   ,490," 39,155 ",6.66 ," 39,155 ",6.66 ,0,0,0,429,0,0
15600,INDIANA                  ,PARKE                  ,416," 30,311 ",6.07 ," 30,311 ",6.07 ,0,0,0,365,0,0
15610,INDIANA                  ,PERRY                  ,514," 16,978 ",2.75 ," 16,978 ",2.75 ,0,0,0,461,0,0
15620,INDIANA                  ,PIKE                   ,401," 46,166 ",9.59 ," 46,166 ",9.59 ,0,0,0,366,0,0
15630,INDIANA                  ,PORTER                 ,3524," 203,574 ",4.81 ," 203,574 ",4.81 ,0,0,0,3110,0,0
15640,INDIANA                  ,POSEY                  ,489," 77,365 ",13.18 ," 77,365 ",13.18 ,0,0,0,419,0,0
15650,INDIANA                  ,PULASKI                ,427, -   ,0.00 , -   ,0.00 ,0,0,0,389,0,0
15660,INDIANA                  ,PUTNAM                 ,773," 80,848 ",8.72 ," 80,848 ",8.72 ,0,0,0,687,0,0
15670,INDIANA                  ,RANDOLPH               ,705," 159,705 ",18.88 ," 159,705 ",18.88 ,0,0,0,618,0,0
15680,INDIANA                  ,RIPLEY                 ,850," 15,308 ",1.50 ," 15,308 ",1.50 ,0,0,0,760,0,0
15690,INDIANA                  ,RUSH                   ,430," 53,667 ",10.40 ," 53,667 ",10.40 ,0,0,0,380,0,0
15700,INDIANA                  ,ST  JOSEPH             ,5263," 493,625 ",7.82 ," 493,625 ",7.82 ,0,0,0,4671,0,0
15710,INDIANA                  ,SCOTT                  ,1135," 151,159 ",11.10 ," 151,159 ",11.10 ,0,0,0,1025,0,0
15720,INDIANA                  ,SHELBY                 ,992," 123,836 ",10.40 ," 123,836 ",10.40 ,0,0,0,864,0,0
15730,INDIANA                  ,SPENCER                ,465," 93,126 ",16.69 ," 93,126 ",16.69 ,0,0,0,408,0,0
15740,INDIANA                  ,STARKE                 ,928," 160,771 ",14.44 ," 160,771 ",14.44 ,0,0,0,848,0,0
15750,INDIANA                  ,STEUBEN                ,684," 83,271 ",10.15 ," 83,271 ",10.15 ,0,0,0,606,0,0
15760,INDIANA                  ,SULLIVAN               ,670," 1,320 ",0.16 ," 1,320 ",0.16 ,0,0,0,619,0,0
15770,INDIANA                  ,SWITZERLAND            ,284," 3,968 ",1.16 ," 3,968 ",1.16 ,0,0,0,255,0,0
15780,INDIANA                  ,TIPPECANOE             ,3168," 275,397 ",7.24 ," 275,397 ",7.24 ,0,0,0,2794,0,0
15790,INDIANA                  ,TIPTON                 ,294," 31,264 ",8.86 ," 31,264 ",8.86 ,0,0,0,268,0,0
15800,INDIANA                  ,UNION                  ,180, 543 ,0.25 , 543 ,0.25 ,0,0,0,165,0,0
15810,INDIANA                  ,VANDERBURGH            ,5651," 466,110 ",6.87 ," 466,110 ",6.87 ,0,0,0,5021,0,0
15820,INDIANA                  ,VERMILLION             ,518," 87,716 ",14.11 ," 87,716 ",14.11 ,0,0,0,458,0,0
15830,INDIANA                  ,VIGO                   ,3616," 318,891 ",7.35 ," 318,891 ",7.35 ,0,0,0,3345,0,0
15840,INDIANA                  ,WABASH                 ,769," 71,532 ",7.75 ," 71,532 ",7.75 ,0,0,0,677,0,0
15850,INDIANA                  ,WARREN                 ,135," 5,241 ",3.24 ," 5,241 ",3.24 ,0,0,0,109,0,0
15860,INDIANA                  ,WARRICK                ,1043," 134,661 ",10.76 ," 134,661 ",10.76 ,0,0,0,879,0,0
15870,INDIANA                  ,WASHINGTON             ,871," 51,109 ",4.89 ," 51,109 ",4.89 ,0,0,0,776,0,0
15880,INDIANA                  ,WAYNE                  ,2637," 134,219 ",4.24 ," 134,219 ",4.24 ,0,0,0,2384,0,0
15890,INDIANA                  ,WELLS                  ,453," 45,325 ",8.34 ," 45,325 ",8.34 ,0,0,0,400,0,0
15900,INDIANA                  ,WHITE                  ,689," 21,329 ",2.58 ," 21,329 ",2.58 ,0,0,0,615,0,0
15910,INDIANA                  ,WHITLEY                ,586," 71,382 ",10.15 ," 71,382 ",10.15 ,0,0,0,500,0,0
