"AGED - HOSPICE - 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
04340,ARKANSAS                 ,JEFFERSON              ,8806," 3,322,180.00 ", 31.44 ," 3,322,180.00 ", 31.44 ,0,0,0,8138,0,0
04350,ARKANSAS                 ,JOHNSON                ,2753," 552,679.00 ", 16.73 ," 552,679.00 ", 16.73 ,0,0,0,2543,0,0
04360,ARKANSAS                 ,LAFAYETTE              ,1087," 487,378.00 ", 37.36 ," 487,378.00 ", 37.36 ,0,0,0,1039,0,0
04370,ARKANSAS                 ,LAWRENCE               ,3053," 975,374.00 ", 26.62 ," 975,374.00 ", 26.62 ,0,0,0,2936,0,0
04380,ARKANSAS                 ,LEE                    ,1063," 317,727.00 ", 24.91 ," 317,727.00 ", 24.91 ,0,0,0,1006,0,0
04390,ARKANSAS                 ,LINCOLN                ,1304," 245,116.00 ", 15.66 ," 245,116.00 ", 15.66 ,0,0,0,1225,0,0
04400,ARKANSAS                 ,LITTLE RIVER           ,2001," 783,492.00 ", 32.63 ," 783,492.00 ", 32.63 ,0,0,0,1884,0,0
04410,ARKANSAS                 ,LOGAN                  ,3036," 662,511.00 ", 18.18 ," 662,511.00 ", 18.18 ,0,0,0,2894,0,0
04420,ARKANSAS                 ,LONOKE                 ,6778," 2,088,341.00 ", 25.68 ," 2,088,341.00 ", 25.68 ,0,0,0,6344,0,0
04430,ARKANSAS                 ,MADISON                ,2344," 469,652.00 ", 16.70 ," 469,652.00 ", 16.70 ,0,0,0,2092,0,0
04440,ARKANSAS                 ,MARION                 ,2687," 413,291.00 ", 12.82 ," 413,291.00 ", 12.82 ,0,0,0,2551,0,0
04450,ARKANSAS                 ,MILLER                 ,5149," 3,520,753.00 ", 56.98 ," 3,520,753.00 ", 56.98 ,0,0,0,4842,0,0
04460,ARKANSAS                 ,MISSISSIPPI            ,4784," 2,017,723.00 ", 35.15 ," 2,017,723.00 ", 35.15 ,0,0,0,4536,0,0
04470,ARKANSAS                 ,MONROE                 ,1331," 361,816.00 ", 22.65 ," 361,816.00 ", 22.65 ,0,0,0,1277,0,0
04480,ARKANSAS                 ,MONTGOMERY             ,1574," 334,141.00 ", 17.69 ," 334,141.00 ", 17.69 ,0,0,0,1485,0,0
04490,ARKANSAS                 ,NEVADA                 ,1304," 274,392.00 ", 17.54 ," 274,392.00 ", 17.54 ,0,0,0,1247,0,0
04500,ARKANSAS                 ,NEWTON                 ,1183," 206,007.00 ", 14.51 ," 206,007.00 ", 14.51 ,0,0,0,1123,0,0
04510,ARKANSAS                 ,OUACHITA               ,3727," 1,648,400.00 ", 36.86 ," 1,648,400.00 ", 36.86 ,0,0,0,3572,0,0
04520,ARKANSAS                 ,PERRY                  ,1523," 492,167.00 ", 26.93 ," 492,167.00 ", 26.93 ,0,0,0,1413,0,0
04530,ARKANSAS                 ,PHILLIPS               ,2545," 955,712.00 ", 31.29 ," 955,712.00 ", 31.29 ,0,0,0,2392,0,0
04540,ARKANSAS                 ,PIKE                   ,1722," 425,237.00 ", 20.58 ," 425,237.00 ", 20.58 ,0,0,0,1658,0,0
04550,ARKANSAS                 ,POINSETT               ,3396," 780,161.00 ", 19.14 ," 780,161.00 ", 19.14 ,0,0,0,3272,0,0
04560,ARKANSAS                 ,POLK                   ,3658," 1,287,320.00 ", 29.33 ," 1,287,320.00 ", 29.33 ,0,0,0,3455,0,0
04570,ARKANSAS                 ,POPE                   ,6931," 1,464,115.00 ", 17.60 ," 1,464,115.00 ", 17.60 ,0,0,0,6621,0,0
04580,ARKANSAS                 ,PRAIRIE                ,1378," 245,214.00 ", 14.83 ," 245,214.00 ", 14.83 ,0,0,0,1328,0,0
04590,ARKANSAS                 ,PULASKI                ,44692," 17,351,967.00 ", 32.35 ," 17,351,967.00 ", 32.35 ,0,0,0,40550,0,0
04600,ARKANSAS                 ,RANDOLPH               ,2410," 367,337.00 ", 12.70 ," 367,337.00 ", 12.70 ,0,0,0,2306,0,0
04610,ARKANSAS                 ,ST  FRANCIS            ,2993," 920,318.00 ", 25.62 ," 920,318.00 ", 25.62 ,0,0,0,2828,0,0
04620,ARKANSAS                 ,SALINE                 ,7324," 2,968,798.00 ", 33.78 ," 2,968,798.00 ", 33.78 ,0,0,0,6983,0,0
04630,ARKANSAS                 ,SCOTT                  ,1527," 456,575.00 ", 24.92 ," 456,575.00 ", 24.92 ,0,0,0,1451,0,0
