AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
14570,ILLINOIS,LAKE,"-809,051","-1,511,774","-168,338","-948,438","-964,141"
14580,ILLINOIS,LA SALLE,"162,272","112,429","40,424","41,454","98,780"
14590,ILLINOIS,LAWRENCE,"25,277","27,076","10,016","5,688","12,158"
14600,ILLINOIS,LEE,"40,227","27,213","10,294","7,943","20,251"
14610,ILLINOIS,LIVINGSTON,"45,066","24,638","-12,045",-799,"12,141"
14620,ILLINOIS,LOGAN,"40,654","33,388","16,180","6,183","18,531"
14630,ILLINOIS,MC DONOUGH,"48,305","32,937","14,316","15,281","13,193"
14640,ILLINOIS,MC HENRY,"-251,636","-464,666","-342,743","-351,583","-96,330"
14650,ILLINOIS,MC LEAN,"-218,302","-250,005","-274,349","-237,648","-74,868"
14660,ILLINOIS,MACON,"267,105","341,806","226,921","184,860","124,028"
14670,ILLINOIS,MACOUPIN,"69,291","75,866","17,429","-53,953","-37,846"
14680,ILLINOIS,MADISON,"261,066","298,505","36,637","-215,736","-126,565"
14690,ILLINOIS,MARION,"127,014","103,166","42,790","31,526","42,829"
14700,ILLINOIS,MARSHALL,"-47,561","-44,648","-7,883","1,814","32,121"
14710,ILLINOIS,MASON,608,"3,438","2,291","1,182","13,791"
14720,ILLINOIS,MASSAC,"18,705","13,182","2,450","2,526","6,936"
14730,ILLINOIS,MENARD,"-33,823","2,788","4,832","-8,487","-3,169"
14740,ILLINOIS,MERCER,"65,193","75,992","41,463","28,784","12,449"
14750,ILLINOIS,MONROE,"24,361","17,181","4,832","-29,005","-17,449"
14760,ILLINOIS,MONTGOMERY,"45,465","37,185","16,237","6,344","12,285"
14770,ILLINOIS,MORGAN,"38,940","45,378","20,183","14,172","20,217"
14780,ILLINOIS,MOULTRIE,"28,135","22,096","14,444","9,032","19,756"
14790,ILLINOIS,OGLE,"30,632","26,290","11,659","6,349","19,144"
14800,ILLINOIS,PEORIA,"-508,439","-432,804","-103,069","-23,741","310,379"
14810,ILLINOIS,PERRY,"17,352","14,086","5,931","6,139","7,151"
14820,ILLINOIS,PIATT,"2,037","2,667","14,750","16,021","41,673"
14830,ILLINOIS,PIKE,"30,878","28,712","9,878","7,219","11,214"
14831,ILLINOIS,POPE,"3,919","-3,723","-1,214","1,043","1,066"
14850,ILLINOIS,PULASKI,"-5,191","-2,560",-631,"-3,771","-8,542"
14860,ILLINOIS,PUTNAM,"-6,277","-4,830","-1,083","1,541","10,485"
14870,ILLINOIS,RANDOLPH,"30,983","33,628","10,805","3,544","4,781"
14880,ILLINOIS,RICHLAND,"34,658","27,693","9,372","14,122","14,821"
14890,ILLINOIS,ROCK ISLAND,"1,648,777","1,685,976","735,621","656,593","343,477"
14900,ILLINOIS,ST. CLAIR,"235,406","255,409","41,663","-238,301","-134,792"
14910,ILLINOIS,SALINE,"42,304","30,147","13,497","16,757","16,139"
14920,ILLINOIS,SANGAMON,"-413,664","3,663","95,338","-140,406","-81,098"
14921,ILLINOIS,SCHUYLER,"12,485","15,002","3,043","2,280","4,758"
14940,ILLINOIS,SCOTT,"5,436","8,476","3,933","2,070","3,066"
14950,ILLINOIS,SHELBY,"41,284","33,370","18,158","15,474","17,998"
14960,ILLINOIS,STARK,"-18,260","-17,335",365,"1,008","14,406"
14970,ILLINOIS,STEPHENSON,"81,321","66,046","45,767","50,153","47,672"
14980,ILLINOIS,TAZEWELL,"-431,550","-373,173","-97,018","-16,960","287,467"
14981,ILLINOIS,UNION,"13,604","4,765","3,232",-704,-415
14982,ILLINOIS,VERMILION,"298,980","-100,147","-135,855","-128,785","62,167"
14983,ILLINOIS,WABASH,"16,766","12,604","3,717","7,131","12,706"
14984,ILLINOIS,WARREN,"31,290","25,487","7,769","6,779","10,824"
14985,ILLINOIS,WASHINGTON,"23,655","17,885","6,405","1,283","4,022"
14986,ILLINOIS,WAYNE,"20,795","24,705","12,773","10,565","10,688"
14987,ILLINOIS,WHITE,"46,653","40,116","18,729","20,867","19,872"
14988,ILLINOIS,WHITESIDE,"69,846","74,929","20,598","27,069","31,647"
14989,ILLINOIS,WILL,"-492,391","-929,599","-822,613","-721,080","-137,474"
14990,ILLINOIS,WILLIAMSON,"53,737","42,171","-2,276","-6,206","9,116"
14991,ILLINOIS,WINNEBAGO,"-424,196","-258,334","-80,175","-8,010","232,250"
14992,ILLINOIS,WOODFORD,"-97,286","-99,734","-23,376","-8,385","63,021"
15000,INDIANA,ADAMS,"-31,746","-47,316","-51,677","-54,526","-39,815"
15010,INDIANA,ALLEN,"-398,350","-958,897","-963,312","-1,113,849","-418,982"
15020,INDIANA,BARTHOLOMEW,"386,670","446,421","317,318","293,383","206,824"
15030,INDIANA,BENTON,"83,528","64,578","35,306","28,939","-4,859"
15040,INDIANA,BLACKFORD,"9,161","9,288","10,279","-13,896","-11,148"
15050,INDIANA,BOONE,"128,538","157,989","119,901","48,363","-29,294"
15060,INDIANA,BROWN,"18,105","23,194","21,827","14,043","-1,270"
15070,INDIANA,CARROLL,"32,508","47,223","34,486","41,529","-8,307"
15080,INDIANA,CASS,"-100,215","-56,555","-100,780","-65,223","-80,299"
15090,INDIANA,CLARK,"-195,906","-149,609","-121,832","-94,070","-31,077"
15100,INDIANA,CLAY,"18,073","-8,568","-6,845","-30,130","-107,687"
15110,INDIANA,CLINTON,"-35,383","-12,487","-32,123","-36,504","-54,220"
15120,INDIANA,CRAWFORD,"-20,782","-9,785","-6,509","-17,119","-12,978"
15130,INDIANA,DAVIESS,"-63,313","-47,340","-68,604","-63,681","-64,667"
15140,INDIANA,DEARBORN,"-42,527","-72,115","-20,317","-32,043","-23,750"
15150,INDIANA,DECATUR,"-20,328","-15,025","-38,336","-26,535","-29,365"
15160,INDIANA,DE KALB,"-57,653","-55,425","-58,534","-55,833","-53,297"
15170,INDIANA,DELAWARE,"999,001","1,329,157","1,228,404","621,935","499,691"
15180,INDIANA,DUBOIS,"-107,486","-72,615","-114,833","-88,937","-104,749"
15190,INDIANA,ELKHART,"-338,072","-317,569","-125,252","74,941","-36,996"
15200,INDIANA,FAYETTE,"-43,506","-35,376","-42,119","-41,614","-57,505"
15210,INDIANA,FLOYD,"-143,841","-128,893","-105,808","-80,105","-21,773"
15220,INDIANA,FOUNTAIN,"-16,798","-2,926","-32,456","-22,532","-27,024"
15230,INDIANA,FRANKLIN,"-86,761","-92,865","-75,653","-68,461","-43,056"
15240,INDIANA,FULTON,"-31,318","-17,743","-25,902","-20,229","-23,803"
15250,INDIANA,GIBSON,"-44,326","-45,567","-65,817","-5,403","-10,779"
15260,INDIANA,GRANT,"-111,111","-63,045","-116,751","-130,191","-138,421"
15270,INDIANA,GREENE,"-197,293","-129,850","-76,441","-129,557","-218,489"
15280,INDIANA,HAMILTON,"288,268","409,450","354,870","120,734","-86,145"
15290,INDIANA,HANCOCK,"185,929","221,324","158,935","55,973","-24,038"
15300,INDIANA,HARRISON,"-70,993","-60,034","-55,614","-39,040","-14,198"
15310,INDIANA,HENDRICKS,"250,716","328,910","268,693","96,939","-62,683"
15320,INDIANA,HENRY,"-16,099","16,353","-27,602","-53,987","-64,022"
15330,INDIANA,HOWARD,"-580,675","-177,084","-107,916","101,367","-97,957"
15340,INDIANA,HUNTINGTON,"-56,566","-72,060","-84,559","-77,623","-47,795"
15350,INDIANA,JACKSON,"-51,456","-26,181","-56,240","-46,148","-48,278"
15360,INDIANA,JASPER,"81,873","130,736","69,747","51,659","20,954"
15370,INDIANA,JAY,"41,709","56,666","19,905","-1,791","1,404"
15380,INDIANA,JEFFERSON,"-63,507","-39,210","-82,665","-60,524","-66,625"
15390,INDIANA,JENNINGS,"5,603","22,324",-615,"6,517","1,156"
15400,INDIANA,JOHNSON,"343,154","415,471","321,503","123,983","-54,157"
15410,INDIANA,KNOX,"-107,280","-60,431","-103,466","-92,553","-96,902"
15420,INDIANA,KOSCIUSKO,"-98,249","-73,871","-106,400","-83,745","-88,211"
15430,INDIANA,LAGRANGE,"-25,001","-23,956","-29,345","-22,216","-21,451"
15440,INDIANA,LAKE,"881,851","1,322,359","934,170","568,842","261,896"
15450,INDIANA,LA PORTE,"99,903","50,329","51,284","-50,844","163,060"
15460,INDIANA,LAWRENCE,"-98,965","-47,364","-91,575","-68,196","-87,117"
15470,INDIANA,MADISON,"1,285,213","1,348,822","953,313","648,635","319,614"
15480,INDIANA,MARION,"2,198,929","2,722,608","2,080,160","774,819","-427,544"
15490,INDIANA,MARSHALL,"-76,211","-59,801","-71,859","-58,056","-55,066"
15500,INDIANA,MARTIN,"-26,265","-15,854","-25,713","-23,286","-23,656"
15510,INDIANA,MIAMI,"-70,732","-48,094","-69,602","-60,193","-68,211"
15520,INDIANA,MONROE,"105,587","186,101","300,546","170,249","-59,138"
15530,INDIANA,MONTGOMERY,"-6,659","14,170","-7,096","-10,890","-58,153"
15540,INDIANA,MORGAN,"178,253","211,547","145,975","63,425","-29,207"
15550,INDIANA,NEWTON,"40,164","57,981","26,297","18,399","2,565"
15560,INDIANA,NOBLE,"-41,923","-43,959","-69,553","-51,109","-44,368"
15570,INDIANA,OHIO,"-8,955","-14,891","-2,579","-5,620","-3,448"
15580,INDIANA,ORANGE,"-44,030","-36,809","-57,466","-42,342","-48,631"
15590,INDIANA,OWEN,"21,746","39,562","54,579","30,835","-10,139"
15600,INDIANA,PARKE,-93,"-7,179",645,"-11,849","-36,682"
15610,INDIANA,PERRY,"-60,560","-31,898","-64,089","-42,304","-47,920"
15620,INDIANA,PIKE,"-34,232","-22,998","-40,170","-25,718","-26,966"
15630,INDIANA,PORTER,"306,463","461,704","305,677","231,320","107,214"
15640,INDIANA,POSEY,"83,230","84,258","49,925","98,737","105,795"
15650,INDIANA,PULASKI,"-10,570","-11,370","-24,490","-7,167","-14,009"
15660,INDIANA,PUTNAM,"80,782","114,452","91,150","27,151","-24,677"
15670,INDIANA,RANDOLPH,-745,"14,433","-14,449","-30,253","-36,074"
15680,INDIANA,RIPLEY,"-43,004","-27,405","-46,331","-45,258","-49,455"
15690,INDIANA,RUSH,"-16,243","4,543","-4,622","-14,977","-17,793"
15700,INDIANA,ST. JOSEPH,"-900,755","-1,118,521","-341,046","-434,324","-201,981"
15710,INDIANA,SCOTT,"57,681","74,009","51,168","60,484","60,771"
15720,INDIANA,SHELBY,"139,783","172,041","151,181","55,547","-28,172"
15730,INDIANA,SPENCER,"-17,197","-4,310","-18,014","-14,838","-7,615"
15740,INDIANA,STARKE,"-21,992","-8,743","-17,122","-27,170","-23,531"
15750,INDIANA,STEUBEN,"-38,853","-29,171","-39,204","-43,683","-37,234"
15760,INDIANA,SULLIVAN,-335,"-18,497","-11,167","-30,812","-86,568"
15770,INDIANA,SWITZERLAND,"-20,506","-12,818","-25,766","-16,059","-17,007"
15780,INDIANA,TIPPECANOE,"669,325","644,864","369,341","417,004","-4,241"
15790,INDIANA,TIPTON,"-92,703","-65,343","-48,133","-42,719","-62,456"
15800,INDIANA,UNION,"25,443","18,180","10,513","10,945","4,754"
15810,INDIANA,VANDERBURGH,"637,399","719,137","408,529","791,531","790,419"
15820,INDIANA,VERMILLION,"7,796","-11,700","-7,145","-26,528","-84,162"
15830,INDIANA,VIGO,"50,318","-77,149","-45,306","-148,625","-500,908"
15840,INDIANA,WABASH,"-55,458","-37,970","-53,981","-56,267","-50,679"
15850,INDIANA,WARREN,"-4,175","3,985","-12,250","-3,908","-10,988"
15860,INDIANA,WARRICK,"168,593","187,959","105,457","213,529","186,150"
15870,INDIANA,WASHINGTON,"-44,818","-32,152","-24,579","-17,246","-2,940"
15880,INDIANA,WAYNE,"-167,066","-116,716","-213,822","-174,898","-177,631"
15890,INDIANA,WELLS,"-37,416","-93,406","-94,663","-98,514","-39,710"
15900,INDIANA,WHITE,"4,310","-9,705","-30,712","-31,381","-48,034"
15910,INDIANA,WHITLEY,"-31,701","-48,916","-73,425","-69,699","-30,551"
16000,IOWA,ADAIR,"-6,726","-5,282","-5,398",-525,"-1,657"
16010,IOWA,ADAMS,"-4,733","-2,241","-3,593",-139,-585
16020,IOWA,ALLAMAKEE,"-12,281","-9,898","-5,456","3,136","-2,646"
16030,IOWA,APPANOOSE,"-11,027","-10,495","-8,015","1,531","-2,771"
16040,IOWA,AUDUBON,"-6,273","-4,968","-4,904",282,"-1,318"
16050,IOWA,BENTON,"-17,015","-10,125","-12,381","-19,207","-16,330"
16060,IOWA,BLACK HAWK,"-80,400","-46,287","7,103",-523,"19,510"
16070,IOWA,BOONE,"-18,918","-21,775","-23,395",-194,"-3,335"
16080,IOWA,BREMER,"-10,027","-6,169","-2,200",29,"2,165"
16090,IOWA,BUCHANAN,"-16,588","-11,510","-9,968","1,469","-2,252"
16100,IOWA,BUENA VISTA,"-17,708","-11,970","-10,210","2,459","-2,742"
16110,IOWA,BUTLER,"-21,003","-12,157","-2,617","2,985","-2,011"
16120,IOWA,CALHOUN,"-17,711","-13,135","-9,335","1,706","-3,358"
16130,IOWA,CARROLL,"-18,328","-16,410","-18,394",545,"-3,695"
16140,IOWA,CASS,"-18,083","-14,215","-14,788",-325,"-3,636"
16150,IOWA,CEDAR,"-2,330","3,554","-7,656","2,706",-754
16160,IOWA,CERRO GORDO,"-54,733","-41,801","-28,718","13,995","-7,747"
16170,IOWA,CHEROKEE,"-13,927","-6,447","-9,271","2,981","-1,620"
16180,IOWA,CHICKASAW,"-12,595","-13,210","-8,193","6,376","-1,771"
16190,IOWA,CLARKE,"-5,311","-5,711","-6,491","-1,034",-407
16200,IOWA,CLAY,"-15,537","-15,697","-13,191","2,687","-5,128"
16210,IOWA,CLAYTON,"-12,514","-14,226","-15,269","8,837","-2,526"
16220,IOWA,CLINTON,"-43,324","-45,016","-35,476","29,560","-2,466"
16230,IOWA,CRAWFORD,"-22,363","-14,895","-14,953","-3,765","-3,290"
16240,IOWA,DALLAS,"-39,862","-55,781","-48,811","-31,790","-2,218"
16250,IOWA,DAVIS,"-5,531","-3,682","-3,414",323,"-1,298"
16260,IOWA,DECATUR,"-6,337","-4,047","-1,953",-290,-314
16270,IOWA,DELAWARE,"-10,102","-9,706","-5,582",943,"-3,248"
16280,IOWA,DES MOINES,"-42,623","-40,655","-27,085","15,991","-8,135"
16290,IOWA,DICKINSON,"-15,381","-19,003","-14,655","1,121","-3,925"
16300,IOWA,DUBUQUE,"11,518","75,232","113,205","112,890","27,067"
16310,IOWA,EMMET,"-13,261","-10,529","-14,803","1,545","-3,037"
16320,IOWA,FAYETTE,"-18,773","-16,066","-10,300","2,775","-2,858"
16330,IOWA,FLOYD,"-18,190","-17,162","-11,243","2,175","-3,054"
16340,IOWA,FRANKLIN,"-7,419","-4,918","-5,389","1,519",-823
16350,IOWA,FREMONT,"-10,763","-10,904","-9,624","-4,649","-5,902"
16360,IOWA,GREENE,"-8,351","-4,837","-4,457","1,030","-1,553"
16370,IOWA,GRUNDY,"-7,116","-3,423",-618,371,"1,449"
16380,IOWA,GUTHRIE,"-21,817","-20,158","-20,321","-6,180",969
16390,IOWA,HAMILTON,"-19,697","-22,470","-20,172","-1,549","-1,940"
16400,IOWA,HANCOCK,"-10,420","-10,071","-5,980",127,"-1,141"
16410,IOWA,HARDIN,"-36,342","-27,231","-20,006","1,446","-5,169"
16420,IOWA,HARRISON,"-7,058","-12,044","-38,585","-52,734","-20,294"
16430,IOWA,HENRY,"-8,993","-9,430","-9,741",445,"-2,956"
16440,IOWA,HOWARD,"-6,422","-4,910","-5,463","4,427","2,031"
16450,IOWA,HUMBOLDT,"-6,198","-5,623","-4,176","1,068","-1,353"
16460,IOWA,IDA,"-9,912","-6,475","-8,810",368,"-1,846"
16470,IOWA,IOWA,"-7,611","-8,317","-9,161","-1,415","-2,642"
16480,IOWA,JACKSON,"-16,338","-5,478","-4,295","10,856",751
16490,IOWA,JASPER,"-44,297","-38,211","-32,221","1,708","-7,852"
16500,IOWA,JEFFERSON,"-1,851","-5,001","-5,355",744,"-1,544"
16510,IOWA,JOHNSON,"69,735","35,539","-82,110","-67,000","-7,650"
16520,IOWA,JONES,"-12,490","-9,023","-11,749","-16,472","-15,374"
16530,IOWA,KEOKUK,"-2,915","-5,801","-10,157",45,"-1,637"
16540,IOWA,KOSSUTH,"-19,311","-12,812","-7,989","1,419","-3,040"
16550,IOWA,LEE,"-38,305","-35,429","-19,930","8,291","-6,656"
16560,IOWA,LINN,"-201,549","-131,575","-132,303","-200,629","-190,777"
16570,IOWA,LOUISA,"-11,606","-7,291","-10,541","1,960",-829
16580,IOWA,LUCAS,"-8,387","-5,636","-7,749","-2,636",-614
16590,IOWA,LYON,"-15,436","-30,012","-9,041",-639,"-4,579"
16600,IOWA,MADISON,"-13,647","-14,951","-11,228","-7,693",61
16610,IOWA,MAHASKA,"-16,546","-13,503","-13,081",589,"-2,662"
16620,IOWA,MARION,"-29,493","-30,654","-23,496","1,130","-3,604"
16630,IOWA,MARSHALL,"-39,785","-36,908","-38,093","5,053","-4,024"
16640,IOWA,MILLS,"-4,706","-7,225","-26,978","-39,412","-15,079"
16650,IOWA,MITCHELL,"-14,012","-12,075","-12,327","2,001","-2,629"
16660,IOWA,MONONA,"-10,577","-9,228","-9,960",299,"-2,958"
16670,IOWA,MONROE,"-7,594","-5,170","-4,861",-298,"-1,349"
16680,IOWA,MONTGOMERY,"-17,788","-12,919","-12,458",139,"-2,802"
16690,IOWA,MUSCATINE,"-33,284","-25,708","-19,268","14,579","-2,298"
16700,IOWA,OBRIEN,"-7,357","-7,795","-10,309",304,"-4,189"
16710,IOWA,OSCEOLA,"-4,810","-5,505","-3,175",690,"-1,219"
16720,IOWA,PAGE,"-23,077","-19,077","-20,895","1,418","-3,719"
16730,IOWA,PALO ALTO,"-9,977","-9,655","-6,676","2,176","-1,752"
16740,IOWA,PLYMOUTH,"-7,763","-10,965","-10,963","7,539","2,163"
16750,IOWA,POCAHONTAS,"-9,868","-6,821","-4,231",389,"-1,010"
16760,IOWA,POLK,"-501,163","-575,553","-700,083","-412,380","-11,371"
16770,IOWA,POTTAWATTAMIE,"-16,491","-48,521","-168,445","-207,126","-80,386"
16780,IOWA,POWESHIEK,"-18,984","-16,424","-10,307","2,157","-2,038"
16790,IOWA,RINGGOLD,"-2,539","-1,698","-2,574","1,447",331
16800,IOWA,SAC,"-29,263","-25,682","-19,025","4,131","-3,142"
16810,IOWA,SCOTT,"1,137,763","1,044,260","509,879","434,503","320,777"
16820,IOWA,SHELBY,"-16,419","-13,646","-15,663","-4,938","-6,154"
16830,IOWA,SIOUX,"-8,343","-13,521","-11,237","3,221","-1,255"
16840,IOWA,STORY,"-51,499","-141,631","-117,377","-43,652","-7,842"
16850,IOWA,TAMA,"-27,446","-16,953","-11,649",636,"-3,988"
16860,IOWA,TAYLOR,"-6,672","-4,711","-5,962","1,092","-1,054"
16870,IOWA,UNION,"-11,202","-10,576","-9,234",-477,"-2,537"
16880,IOWA,VAN BUREN,"-3,665","-5,095","-2,857","2,412",-933
16890,IOWA,WAPELLO,"-36,387","-25,778","-27,839","5,659","-6,073"
16900,IOWA,WARREN,"-60,335","-64,630","-79,770","-45,610","-2,198"
16910,IOWA,WASHINGTON,"20,883","2,954","-23,458","-23,911","-1,534"
16920,IOWA,WAYNE,"-4,749","-3,250","-1,503","1,150","-1,595"
16930,IOWA,WEBSTER,"-47,199","-45,372","-32,458","3,848","-6,720"
16940,IOWA,WINNEBAGO,"-16,761","-14,897","-12,305",-335,"-2,196"
16950,IOWA,WINNESHIEK,"-10,554","-7,145","-6,666","11,570","-2,654"
16960,IOWA,WOODBURY,"-211,369","-287,100","-321,299","-186,595","-197,579"
16970,IOWA,WORTH,"-10,081","-7,203","-5,370","1,319","-1,764"
16980,IOWA,WRIGHT,"-15,158","-9,421","-13,515","3,861","-2,728"
17000,KANSAS,ALLEN,"-56,542","-40,231","-43,460","-27,860","-26,992"
17010,KANSAS,ANDERSON,"-54,024","-41,501","-43,206","-31,435","-18,105"
17020,KANSAS,ATCHISON,"-40,629","-29,562","-30,828","-28,219","-23,600"
17030,KANSAS,BARBER,"-6,458","-3,521",873,"-3,660","-1,309"
17040,KANSAS,BARTON,"-66,110","-48,745","-38,470","-35,551","-27,716"
17050,KANSAS,BOURBON,"-31,731","-20,936","-24,885","-22,666","-19,006"
17060,KANSAS,BROWN,"-9,812","-8,803","-9,363","-13,470","-8,340"
17070,KANSAS,BUTLER,"-144,672","-134,171","-71,020","-69,062","-45,988"
17080,KANSAS,CHASE,"-12,447","-9,492","-8,298","-4,979","-5,234"
17090,KANSAS,CHAUTAUQUA,"-19,393","-20,984","-20,491","-14,026","-6,681"
17100,KANSAS,CHEROKEE,"-67,075","-46,110","-49,544","-44,702","-28,387"
17110,KANSAS,CHEYENNE,"-8,821","-7,965","-8,716","-8,726","-5,510"
17120,KANSAS,CLARK,"-1,713",-667,-594,503,-519
17130,KANSAS,CLAY,"-20,716","-11,624","-16,600","-5,265","-10,020"
17140,KANSAS,CLOUD,"-38,329","-27,858","-26,280","-19,182","-18,740"
17150,KANSAS,COFFEY,"-27,218","-19,224","-26,765","-13,734","-14,738"
17160,KANSAS,COMANCHE,-11,-140,"-2,566","-1,135",-950
17170,KANSAS,COWLEY,"-71,682","-68,327","-53,803","-50,376","-31,310"
17180,KANSAS,CRAWFORD,"-123,027","-85,442","-82,632","-81,010","-55,063"
17190,KANSAS,DECATUR,"-3,092","-2,810","-2,279","-1,807","-1,121"
17200,KANSAS,DICKINSON,"-31,572","-20,690","-19,200","-15,576","-11,269"
17210,KANSAS,DONIPHAN,"-64,373","-76,439","-28,658","-25,113","-18,173"
17220,KANSAS,DOUGLAS,"59,478","73,558","18,355","71,076","74,548"
17230,KANSAS,EDWARDS,"-5,517","-2,607","-2,508","-2,129","-1,335"
17240,KANSAS,ELK,"-11,771","-7,995","-9,938","-8,538","-7,050"
17250,KANSAS,ELLIS,"-61,945","-50,916","-55,520","-49,735","-37,556"
17260,KANSAS,ELLSWORTH,"-27,340","-21,061","-24,033","-18,957","-12,205"
17270,KANSAS,FINNEY,"-40,553","-36,804","-40,531","-35,382","-29,433"
17280,KANSAS,FORD,"-43,903","-39,874","-42,794","-43,393","-29,062"
17290,KANSAS,FRANKLIN,"-249,052","-260,343","-225,240","-237,069","-203,381"
17300,KANSAS,GEARY,"-25,937","-18,661","-12,031","-7,661","-3,021"
17310,KANSAS,GOVE,"-1,036","-3,411",-510,"-1,356","-1,588"
17320,KANSAS,GRAHAM,"-2,165","-2,782",-913,"-1,105","-1,153"
17330,KANSAS,GRANT,"-3,208","-3,939",-846,"-1,701",-718
17340,KANSAS,GRAY,"-8,754","-3,322","-7,586","-7,096","-5,956"
17350,KANSAS,GREELEY,-538,-532,-185,-910,-401
17360,KANSAS,GREENWOOD,"-27,527","-18,823","-26,191","-21,511","-18,687"
17370,KANSAS,HAMILTON,"-1,467",-588,"-1,042",-851,-238
17380,KANSAS,HARPER,"-4,971","-1,827","-1,331","-1,278","-2,353"
17390,KANSAS,HARVEY,"-116,200","-89,330","-45,718","-44,559","-37,320"
17391,KANSAS,HASKELL,"-3,973","-1,498","-2,548","-1,412","-1,369"
17410,KANSAS,HODGEMAN,-309,"-1,663",-822,-946,"-1,141"
17420,KANSAS,JACKSON,"-26,398","-25,542","-25,187","-38,725","-41,710"
17430,KANSAS,JEFFERSON,"-28,976","-26,662","-26,908","-29,335","-38,140"
17440,KANSAS,JEWELL,"-3,535","-3,784","-3,526","-4,362","-4,662"
17450,KANSAS,JOHNSON,"-561,905","-567,202","-439,075","-307,051","27,635"
17451,KANSAS,KEARNY,-342,-592,-511,"-1,189",-516
17470,KANSAS,KINGMAN,"-9,174","-3,913","3,349","9,820","18,645"
17480,KANSAS,KIOWA,"-3,372","-2,203","-3,588","-2,490","-2,496"
17490,KANSAS,LABETTE,"-63,031","-36,080","-43,579","-39,773","-31,038"
17500,KANSAS,LANE,"-2,337",-855,235,-256,"-1,085"
17510,KANSAS,LEAVENWORTH,"-71,577","-70,120","-48,343","-35,736","8,683"
17520,KANSAS,LINCOLN,"-15,755","-12,944","-10,457","-8,670","-4,385"
17530,KANSAS,LINN,"-23,680","-18,938","-14,116","-10,381",-160
17540,KANSAS,LOGAN,"-1,816","-3,357",-624,-250,"-1,494"
17550,KANSAS,LYON,"-103,113","-62,997","-64,948","-54,664","-36,729"
17560,KANSAS,MCPHERSON,"-80,426","-63,920","-55,836","-55,805","-49,158"
17570,KANSAS,MARION,"-35,290","-32,878","-26,702","-26,372","-15,227"
17580,KANSAS,MARSHALL,"-30,955","-20,396","-16,990","-20,996","-12,296"
17590,KANSAS,MEADE,-314,"-1,368","-2,668","-2,069","-1,549"
17600,KANSAS,MIAMI,"-42,349","-38,869","-41,828","-28,563","1,965"
17610,KANSAS,MITCHELL,"-17,794","-13,763","-13,336","-12,956","-7,134"
17620,KANSAS,MONTGOMERY,"-172,512","-116,278","-125,068","-83,370","-66,110"
17630,KANSAS,MORRIS,"-17,567","-13,090","-9,053","-14,305","-7,855"
17640,KANSAS,MORTON,"-1,407","-3,071",-884,-606,-135
17650,KANSAS,NEMAHA,"-33,645","-26,289","-25,659","-20,620","-12,737"
17660,KANSAS,NEOSHO,"-59,595","-41,064","-47,117","-47,007","-41,346"
17670,KANSAS,NESS,-286,62,"-1,803",-719,"-1,333"
17680,KANSAS,NORTON,"-11,872","-4,455","-8,214","-7,014","-5,211"
17690,KANSAS,OSAGE,"-65,402","-72,691","-63,266","-83,231","-63,494"
17700,KANSAS,OSBORNE,"-15,016","-14,828","-11,365","-6,829","-6,199"
17710,KANSAS,OTTAWA,"-8,429","-7,660","-8,949","-6,444","-10,808"
17720,KANSAS,PAWNEE,"-5,863","-8,320","-4,366","-6,880","-5,784"
17730,KANSAS,PHILLIPS,"-5,494","-3,961","-3,970","-6,960","-4,722"
17740,KANSAS,POTTAWATOMIE,"16,320","27,618","29,614","29,068","16,616"
17750,KANSAS,PRATT,"-28,370","-21,976","-20,052","-27,494","-18,258"
17760,KANSAS,RAWLINS,"-7,313","-8,978","-5,877","-7,930","-5,449"
17770,KANSAS,RENO,"-207,438","-162,410","-153,127","-130,487","-102,053"
17780,KANSAS,REPUBLIC,"-17,851","-13,247","-20,180","-13,678","-9,682"
17790,KANSAS,RICE,"-31,117","-26,906","-18,011","-18,661","-8,730"
17800,KANSAS,RILEY,"96,034","101,173","86,618","112,014","64,323"
17810,KANSAS,ROOKS,"-6,605","-7,193","-5,301","-1,850","-3,129"
17820,KANSAS,RUSH,"-15,344","-7,268","-6,902","-7,933","-4,991"
17830,KANSAS,RUSSELL,"-13,695","-16,438","-17,311","-14,434","-5,531"
17840,KANSAS,SALINE,"-138,604","-121,376","-145,553","-113,773","-82,666"
17841,KANSAS,SCOTT,0,-364,"-1,349","-2,037","-1,995"
17860,KANSAS,SEDGWICK,"-1,249,504","-1,118,925","-578,246","-560,777","-446,811"
17870,KANSAS,SEWARD,"-30,002","-24,152","-20,659","-21,995","-15,793"
17880,KANSAS,SHAWNEE,"-795,877","-724,351","-587,884","-777,513","-769,265"
17890,KANSAS,SHERIDAN,-615,"-1,350",-877,-542,-731
17900,KANSAS,SHERMAN,"-11,009","-7,312","-13,333","-13,742","-10,729"
17910,KANSAS,SMITH,"-8,575","-6,383","-7,414","-6,150","-4,746"
17920,KANSAS,STAFFORD,"-10,489","-2,041","-6,885","-4,252","-1,742"
17921,KANSAS,STANTON,"-1,622",-841,-732,-884,"-1,067"
