DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 REIMSURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
04430,ARKANSAS,MADISON,"-16,976","-15,061","-16,265","-6,391",0
04440,ARKANSAS,MARION,"-23,724","-22,162","-16,837","-7,407",0
04450,ARKANSAS,MILLER,"-56,301","-52,235","-49,230","-20,801",0
04460,ARKANSAS,MISSISSIPPI,"-72,977","-67,096","-56,432","-24,926",0
04470,ARKANSAS,MONROE,"-13,650","-12,313","-13,978","-5,393",0
04480,ARKANSAS,MONTGOMERY,"-9,626","-7,581","-7,933","-2,848",0
04490,ARKANSAS,NEVADA,"-9,734","-11,457","-7,928","-3,372",0
04500,ARKANSAS,NEWTON,"-9,663","-9,768","-8,420","-3,277",0
04510,ARKANSAS,OUACHITA,"-36,948","-36,627","-25,411","-9,610",0
04520,ARKANSAS,PERRY,"-47,301","-51,256","-44,634","-16,173",0
04530,ARKANSAS,PHILLIPS,"-30,395","-32,194","-22,679","-9,136",0
04540,ARKANSAS,PIKE,"-14,631","-11,310","-9,693","-4,853",0
04550,ARKANSAS,POINSETT,"-52,568","-51,721","-38,455","-17,516",0
04560,ARKANSAS,POLK,"-22,043","-23,875","-16,996","-6,427",0
04570,ARKANSAS,POPE,"-65,437","-68,138","-57,412","-25,192",0
04580,ARKANSAS,PRAIRIE,"-12,825","-9,600","-10,167","-5,090",0
04590,ARKANSAS,PULASKI,"-912,623","-985,813","-1,002,312","-448,154",0
04600,ARKANSAS,RANDOLPH,"-20,264","-23,774","-20,976","-8,810",0
04610,ARKANSAS,ST. FRANCIS,"-37,954","-40,525","-31,681","-12,168",0
04620,ARKANSAS,SALINE,"-174,247","-143,811","-149,287","-68,727",0
04630,ARKANSAS,SCOTT,"-13,034","-12,377","-9,686","-5,062",0
04640,ARKANSAS,SEARCY,"-13,770","-12,190","-10,767","-4,421",0
04650,ARKANSAS,SEBASTIAN,"-85,586","-86,869","-69,251","-26,838",0
04660,ARKANSAS,SEVIER,"-16,920","-16,735","-16,869","-8,625",0
04670,ARKANSAS,SHARP,"-24,151","-25,840","-29,407","-10,605",0
04680,ARKANSAS,STONE,"-14,143","-13,201","-13,018","-6,671",0
04690,ARKANSAS,UNION,"-61,338","-60,485","-48,423","-18,185",0
04700,ARKANSAS,VAN BUREN,"-14,845","-11,885","-11,669","-5,212",0
04710,ARKANSAS,WASHINGTON,"-103,634","-100,340","-92,216","-35,919",0
04720,ARKANSAS,WHITE,"-76,121","-80,097","-75,595","-28,515",0
04730,ARKANSAS,WOODRUFF,"-15,113","-16,342","-14,110","-6,599",0
04740,ARKANSAS,YELL,"-25,345","-25,858","-19,905","-6,516",0
05000,CALIFORNIA,ALAMEDA,"-871,525","-889,649","-887,753","-360,003",0
05010,CALIFORNIA,ALPINE,-907,-715,-438,0,0
05020,CALIFORNIA,AMADOR,"-11,281","-10,459","-10,041","-4,664",0
05030,CALIFORNIA,BUTTE,"-117,498","-116,309","-102,604","-45,772",0
05040,CALIFORNIA,CALAVERAS,"-18,280","-14,467","-11,482","-6,261",0
05050,CALIFORNIA,COLUSA,"-13,220","-12,146","-9,385","-4,680",0
05060,CALIFORNIA,CONTRA COSTA,"-555,570","-576,116","-542,901","-245,761",0
05070,CALIFORNIA,DEL NORTE,"-24,852","-24,978","-18,324","-6,661",0
05080,CALIFORNIA,EL DORADO,"-156,439","-179,317","-186,566","-94,746",0
05090,CALIFORNIA,FRESNO,"-1,225,217","-1,295,565","-1,301,446","-541,511",0
05100,CALIFORNIA,GLENN,"-13,485","-15,804","-14,384","-6,462",0
05110,CALIFORNIA,HUMBOLDT,"-61,517","-55,819","-46,916","-19,799",0
05120,CALIFORNIA,IMPERIAL,"-40,502","-47,685","-37,604","-12,423",0
05130,CALIFORNIA,INYO,"-3,217","-2,047","-1,248",-393,0
05140,CALIFORNIA,KERN,"-1,172,627","-1,247,356","-1,090,769","-399,241",0
05150,CALIFORNIA,KINGS,"-54,030","-59,975","-49,026","-19,630",0
05160,CALIFORNIA,LAKE,"-51,523","-53,511","-45,255","-19,021",0
05170,CALIFORNIA,LASSEN,"-12,537","-11,729","-11,920","-5,212",0
05200,CALIFORNIA,LOS ANGELES,"-5,488,694","-5,688,072","-5,353,855","-2,294,250",0
05300,CALIFORNIA,MADERA,"-40,262","-43,531","-34,813","-14,511",0
05310,CALIFORNIA,MARIN,"-96,861","-111,220","-98,788","-45,673",0
05320,CALIFORNIA,MARIPOSA,"-9,430","-9,605","-5,700","-3,223",0
05330,CALIFORNIA,MENDOCINO,"-46,894","-48,923","-43,297","-18,316",0
05340,CALIFORNIA,MERCED,"-98,211","-101,037","-100,114","-43,605",0
05350,CALIFORNIA,MODOC,"-7,050","-4,923","-4,529","-2,014",0
05360,CALIFORNIA,MONO,-200,-140,-464,-689,0
05370,CALIFORNIA,MONTEREY,"-92,522","-90,534","-80,333","-32,821",0
05380,CALIFORNIA,NAPA,"-15,160","-15,328","-11,403","-3,762",0
05390,CALIFORNIA,NEVADA,"-21,393","-21,322","-16,542","-7,634",0
05400,CALIFORNIA,ORANGE,"-1,423,768","-1,459,728","-1,372,257","-590,242",0
05410,CALIFORNIA,PLACER,"-194,256","-215,261","-235,975","-108,081",0
05420,CALIFORNIA,PLUMAS,"-13,012","-13,149","-13,504","-4,615",0
05430,CALIFORNIA,RIVERSIDE,"-2,148,345","-721,745","-662,247","-613,267",0
05440,CALIFORNIA,SACRAMENTO,"-1,161,728","-1,304,482","-1,292,759","-555,758",0
05450,CALIFORNIA,SAN BENITO,"-45,198","-43,133","-49,264","-17,141",0
05460,CALIFORNIA,SAN BERNARDINO,"-2,489,615","-886,611","-810,143","-673,653",0
05470,CALIFORNIA,SAN DIEGO,"-2,028,423","-2,099,814","-2,028,610","-878,731",0
05480,CALIFORNIA,SAN FRANCISCO,"-351,581","-359,596","-373,055","-169,147",0
05490,CALIFORNIA,SAN JOAQUIN,"-832,134","-923,503","-844,954","-352,428",0
05500,CALIFORNIA,SAN LUIS OBISPO,"-71,094","-72,010","-58,910","-24,382",0
05510,CALIFORNIA,SAN MATEO,"-155,520","-157,228","-138,825","-70,021",0
05520,CALIFORNIA,SANTA BARBARA,"-107,497","-112,310","-98,305","-42,083",0
05530,CALIFORNIA,SANTA CLARA,"-718,830","-805,905","-788,825","-310,184",0
05540,CALIFORNIA,SANTA CRUZ,"-52,612","-56,072","-50,298","-19,173",0
05550,CALIFORNIA,SHASTA,"-120,414","-118,706","-104,035","-48,020",0
05560,CALIFORNIA,SIERRA,"-1,331","-1,421","-2,470",-409,0
05570,CALIFORNIA,SISKIYOU,"-29,086","-32,347","-26,847","-11,202",0
