"AGED - HOSPICE - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA
14810,ILLINOIS,PERRY,"2,804","669,971",19.91,"669,972",19.91,0,0,0,"2,655",0,0
14820,ILLINOIS,PIATT,"2,044","582,591",23.75,"582,591",23.75,0,0,0,"1,887",0,0
14830,ILLINOIS,PIKE,"2,761","345,033",10.41,"345,033",10.41,0,0,0,"2,645",0,0
14831,ILLINOIS,POPE,646,"127,140",16.40,"127,140",16.40,0,0,0,617,0,0
14850,ILLINOIS,PULASKI,939,"227,286",20.17,"227,285",20.17,0,0,0,897,0,0
14860,ILLINOIS,PUTNAM,974,"149,927",12.83,"149,927",12.83,0,0,0,939,0,0
14870,ILLINOIS,RANDOLPH,"4,611","838,947",15.16,"838,946",15.16,0,0,0,"4,376",0,0
14880,ILLINOIS,RICHLAND,"2,860","336,495",9.80,"336,495",9.80,0,0,0,"2,745",0,0
14890,ILLINOIS,ROCK ISLAND,"20,014","7,600,012",31.64,"7,600,012",31.64,0,0,0,"18,647",0,0
14900,ILLINOIS,ST. CLAIR,"23,783","12,217,502",42.81,"12,217,502",42.81,0,0,0,"21,833",0,0
14910,ILLINOIS,SALINE,"4,323","919,657",17.73,"919,657",17.73,0,0,0,"4,113",0,0
14920,ILLINOIS,SANGAMON,"20,799","5,088,250",20.39,"5,088,250",20.39,0,0,0,"19,058",0,0
14921,ILLINOIS,SCHUYLER,"1,086","143,534",11.01,"143,534",11.01,0,0,0,"1,034",0,0
14940,ILLINOIS,SCOTT,742,"42,315",4.75,"42,314",4.75,0,0,0,706,0,0
14950,ILLINOIS,SHELBY,"3,769","434,622",9.61,"434,622",9.61,0,0,0,"3,635",0,0
14960,ILLINOIS,STARK,983,"713,780",60.51,"713,780",60.51,0,0,0,938,0,0
14970,ILLINOIS,STEPHENSON,"6,113","1,941,282",26.46,"1,941,282",26.46,0,0,0,"5,755",0,0
14980,ILLINOIS,TAZEWELL,"17,452","7,492,837",35.78,"7,492,837",35.78,0,0,0,"16,691",0,0
14981,ILLINOIS,UNION,"2,450","514,647",17.51,"514,648",17.51,0,0,0,"2,362",0,0
14982,ILLINOIS,VERMILION,"8,951","2,247,663",20.93,"2,247,663",20.93,0,0,0,"8,136",0,0
14983,ILLINOIS,WABASH,"1,882","291,950",12.93,"291,950",12.93,0,0,0,"1,801",0,0
14984,ILLINOIS,WARREN,"2,412","1,120,749",38.72,"1,120,750",38.72,0,0,0,"2,277",0,0
14985,ILLINOIS,WASHINGTON,"2,087","332,576",13.28,"332,575",13.28,0,0,0,"1,968",0,0
14986,ILLINOIS,WAYNE,"2,867","503,806",14.64,"503,806",14.64,0,0,0,"2,750",0,0
14987,ILLINOIS,WHITE,"2,823","363,712",10.74,"363,712",10.74,0,0,0,"2,690",0,0
14988,ILLINOIS,WHITESIDE,"9,363","2,376,410",21.15,"2,376,411",21.15,0,0,0,"8,901",0,0
14989,ILLINOIS,WILL,"58,423","19,736,375",28.15,"19,736,375",28.15,0,0,0,"53,700",0,0
14990,ILLINOIS,WILLIAMSON,"8,956","1,479,875",13.77,"1,479,875",13.77,0,0,0,"8,379",0,0
14991,ILLINOIS,WINNEBAGO,"31,226","17,789,028",47.47,"17,789,028",47.47,0,0,0,"28,773",0,0
14992,ILLINOIS,WOODFORD,"4,384","958,582",18.22,"958,583",18.22,0,0,0,"4,161",0,0
15000,INDIANA,ADAMS,"2,912","1,378,435",39.45,"1,378,436",39.45,0,0,0,"2,705",0,0
15010,INDIANA,ALLEN,"25,629","17,677,550",57.48,"17,677,551",57.48,0,0,0,"22,707",0,0
15020,INDIANA,BARTHOLOMEW,"10,072","5,675,537",46.96,"5,675,537",46.96,0,0,0,"9,429",0,0
15030,INDIANA,BENTON,"1,273","396,036",25.93,"396,036",25.93,0,0,0,"1,177",0,0
15040,INDIANA,BLACKFORD,"1,948","554,083",23.70,"554,083",23.70,0,0,0,"1,852",0,0
15050,INDIANA,BOONE,"5,726","2,453,195",35.70,"2,453,195",35.70,0,0,0,"5,156",0,0
15060,INDIANA,BROWN,"1,317","391,476",24.77,"391,476",24.77,0,0,0,"1,227",0,0
15070,INDIANA,CARROLL,"2,155","1,261,010",48.76,"1,261,010",48.76,0,0,0,"2,037",0,0
15080,INDIANA,CASS,"4,795","1,908,109",33.16,"1,908,108",33.16,0,0,0,"4,505",0,0
15090,INDIANA,CLARK,"12,847","3,734,749",24.23,"3,734,749",24.23,0,0,0,"11,577",0,0
15100,INDIANA,CLAY,"4,037","1,923,491",39.71,"1,923,491",39.71,0,0,0,"3,815",0,0
15110,INDIANA,CLINTON,"4,160","1,557,533",31.20,"1,557,533",31.20,0,0,0,"3,907",0,0
15120,INDIANA,CRAWFORD,"1,593","512,080",26.79,"512,080",26.79,0,0,0,"1,498",0,0
15130,INDIANA,DAVIESS,"3,807","1,142,166",25.00,"1,142,166",25.00,0,0,0,"3,591",0,0
15140,INDIANA,DEARBORN,"5,875","1,477,970",20.96,"1,477,970",20.96,0,0,0,"5,400",0,0
15150,INDIANA,DECATUR,"3,147","1,150,439",30.46,"1,150,440",30.46,0,0,0,"2,914",0,0
15160,INDIANA,DE KALB,"3,459","1,602,217",38.60,"1,602,218",38.60,0,0,0,"3,081",0,0
15170,INDIANA,DELAWARE,"15,418","6,926,394",37.44,"6,926,394",37.44,0,0,0,"14,473",0,0
15180,INDIANA,DUBOIS,"6,114","1,488,561",20.29,"1,488,562",20.29,0,0,0,"5,693",0,0
15190,INDIANA,ELKHART,"18,745","8,882,726",39.49,"8,882,725",39.49,0,0,0,"16,985",0,0
15200,INDIANA,FAYETTE,"3,665","998,039",22.69,"998,039",22.69,0,0,0,"3,488",0,0
15210,INDIANA,FLOYD,"9,168","2,579,264",23.44,"2,579,264",23.44,0,0,0,"8,396",0,0
15220,INDIANA,FOUNTAIN,"3,084","673,187",18.19,"673,187",18.19,0,0,0,"2,886",0,0
15230,INDIANA,FRANKLIN,"1,975","675,943",28.52,"675,943",28.52,0,0,0,"1,832",0,0
15240,INDIANA,FULTON,"2,012","1,219,994",50.53,"1,219,994",50.53,0,0,0,"1,856",0,0
15250,INDIANA,GIBSON,"4,041","1,936,640",39.94,"1,936,640",39.94,0,0,0,"3,771",0,0
15260,INDIANA,GRANT,"9,575","3,850,401",33.51,"3,850,401",33.51,0,0,0,"8,979",0,0
15270,INDIANA,GREENE,"4,920","1,665,296",28.21,"1,665,296",28.21,0,0,0,"4,579",0,0
15280,INDIANA,HAMILTON,"21,652","7,519,681",28.94,"7,519,681",28.94,0,0,0,"19,313",0,0
15290,INDIANA,HANCOCK,"7,646","2,432,057",26.51,"2,432,057",26.51,0,0,0,"6,966",0,0
15300,INDIANA,HARRISON,"4,972","1,215,351",20.37,"1,215,351",20.37,0,0,0,"4,593",0,0
15310,INDIANA,HENDRICKS,"12,858","5,381,685",34.88,"5,381,685",34.88,0,0,0,"11,653",0,0
15320,INDIANA,HENRY,"6,690","1,618,720",20.16,"1,618,720",20.16,0,0,0,"6,366",0,0
15330,INDIANA,HOWARD,"13,179","4,892,036",30.93,"4,892,036",30.93,0,0,0,"12,705",0,0
15340,INDIANA,HUNTINGTON,"3,651","2,020,654",46.12,"2,020,653",46.12,0,0,0,"3,309",0,0
15350,INDIANA,JACKSON,"4,891","1,843,309",31.41,"1,843,309",31.41,0,0,0,"4,547",0,0
15360,INDIANA,JASPER,"4,821","1,016,030",17.56,"1,016,030",17.56,0,0,0,"4,535",0,0
15370,INDIANA,JAY,"2,605","1,138,095",36.41,"1,138,095",36.41,0,0,0,"2,445",0,0
15380,INDIANA,JEFFERSON,"4,825","1,602,711",27.68,"1,602,711",27.68,0,0,0,"4,518",0,0
15390,INDIANA,JENNINGS,"2,928","856,546",24.38,"856,546",24.38,0,0,0,"2,747",0,0
15400,INDIANA,JOHNSON,"15,343","5,555,877",30.18,"5,555,878",30.18,0,0,0,"14,094",0,0
15410,INDIANA,KNOX,"5,957","971,643",13.59,"971,644",13.59,0,0,0,"5,639",0,0
15420,INDIANA,KOSCIUSKO,"6,512","2,766,614",35.40,"2,766,614",35.40,0,0,0,"5,897",0,0
15430,INDIANA,LAGRANGE,"2,955","658,645",18.57,"658,645",18.57,0,0,0,"2,616",0,0
15440,INDIANA,LAKE,"58,993","13,791,948",19.48,"13,791,948",19.48,0,0,0,"54,585",0,0
15450,INDIANA,LA PORTE,"14,995","5,476,578",30.44,"5,476,579",30.44,0,0,0,"13,958",0,0
15460,INDIANA,LAWRENCE,"6,783","2,669,394",32.80,"2,669,394",32.80,0,0,0,"6,372",0,0
15470,INDIANA,MADISON,"17,549","7,160,678",34.00,"7,160,678",34.00,0,0,0,"16,666",0,0
15480,INDIANA,MARION,"75,897","33,348,321",36.62,"33,348,321",36.62,0,0,0,"67,284",0,0
15490,INDIANA,MARSHALL,"4,544","2,836,338",52.02,"2,836,338",52.02,0,0,0,"4,170",0,0
15500,INDIANA,MARTIN,"1,708","312,629",15.25,"312,628",15.25,0,0,0,"1,576",0,0
15510,INDIANA,MIAMI,"4,584","1,548,311",28.15,"1,548,310",28.15,0,0,0,"4,381",0,0
15520,INDIANA,MONROE,"13,198","5,614,219",35.45,"5,614,219",35.45,0,0,0,"11,904",0,0
15530,INDIANA,MONTGOMERY,"5,008","1,775,932",29.55,"1,775,932",29.55,0,0,0,"4,689",0,0
15540,INDIANA,MORGAN,"8,260","2,453,296",24.75,"2,453,296",24.75,0,0,0,"7,604",0,0
15550,INDIANA,NEWTON,"1,650","273,783",13.83,"273,783",13.83,0,0,0,"1,542",0,0
15560,INDIANA,NOBLE,"3,396","1,501,878",36.85,"1,501,877",36.85,0,0,0,"3,071",0,0
15570,INDIANA,OHIO,724,"62,770",7.22,"62,770",7.22,0,0,0,682,0,0
15580,INDIANA,ORANGE,"2,673","820,950",25.59,"820,949",25.59,0,0,0,"2,498",0,0
15590,INDIANA,OWEN,"2,553","1,161,825",37.92,"1,161,824",37.92,0,0,0,"2,327",0,0
15600,INDIANA,PARKE,"2,182","814,667",31.11,"814,666",31.11,0,0,0,"2,048",0,0
15610,INDIANA,PERRY,"2,805","533,192",15.84,"533,193",15.84,0,0,0,"2,674",0,0
15620,INDIANA,PIKE,"1,706","678,735",33.15,"678,736",33.15,0,0,0,"1,611",0,0
15630,INDIANA,PORTER,"19,136","5,398,041",23.51,"5,398,041",23.51,0,0,0,"17,546",0,0
15640,INDIANA,POSEY,"2,790","943,766",28.19,"943,766",28.19,0,0,0,"2,605",0,0
15650,INDIANA,PULASKI,"1,915","270,163",11.76,"270,162",11.76,0,0,0,"1,836",0,0
15660,INDIANA,PUTNAM,"3,705","1,460,300",32.85,"1,460,300",32.85,0,0,0,"3,417",0,0
15670,INDIANA,RANDOLPH,"3,994","1,077,856",22.49,"1,077,856",22.49,0,0,0,"3,779",0,0
15680,INDIANA,RIPLEY,"4,094","830,378",16.90,"830,378",16.90,0,0,0,"3,834",0,0
15690,INDIANA,RUSH,"2,229","899,011",33.61,"899,012",33.61,0,0,0,"2,086",0,0
15700,INDIANA,ST. JOSEPH,"27,255","17,974,955",54.96,"17,974,955",54.96,0,0,0,"24,585",0,0
15710,INDIANA,SCOTT,"3,242","803,355",20.65,"803,356",20.65,0,0,0,"3,084",0,0
15720,INDIANA,SHELBY,"4,797","1,435,693",24.94,"1,435,694",24.94,0,0,0,"4,491",0,0
15730,INDIANA,SPENCER,"2,889","778,868",22.47,"778,868",22.47,0,0,0,"2,695",0,0
15740,INDIANA,STARKE,"3,052","866,032",23.65,"866,032",23.65,0,0,0,"2,894",0,0
15750,INDIANA,STEUBEN,"3,435","804,506",19.52,"804,506",19.52,0,0,0,"3,147",0,0
15760,INDIANA,SULLIVAN,"2,936","1,117,528",31.72,"1,117,529",31.72,0,0,0,"2,783",0,0
15770,INDIANA,SWITZERLAND,"1,110","122,559",9.20,"122,559",9.20,0,0,0,"1,042",0,0
15780,INDIANA,TIPPECANOE,"15,169","7,760,098",42.63,"7,760,099",42.63,0,0,0,"13,711",0,0
15790,INDIANA,TIPTON,"2,200","569,331",21.57,"569,331",21.57,0,0,0,"2,102",0,0
15800,INDIANA,UNION,"1,007","259,865",21.50,"259,865",21.50,0,0,0,949,0,0
15810,INDIANA,VANDERBURGH,"20,412","8,863,256",36.18,"8,863,256",36.18,0,0,0,"18,900",0,0
15820,INDIANA,VERMILLION,"2,414","766,146",26.45,"766,146",26.45,0,0,0,"2,280",0,0
15830,INDIANA,VIGO,"13,699","6,364,581",38.72,"6,364,581",38.72,0,0,0,"12,931",0,0
15840,INDIANA,WABASH,"3,599","2,479,072",57.40,"2,479,072",57.40,0,0,0,"3,353",0,0
15850,INDIANA,WARREN,938,"273,322",24.28,"273,322",24.28,0,0,0,881,0,0
15860,INDIANA,WARRICK,"7,049","2,130,241",25.18,"2,130,241",25.18,0,0,0,"6,460",0,0
15870,INDIANA,WASHINGTON,"2,820","1,099,796",32.50,"1,099,796",32.50,0,0,0,"2,585",0,0
15880,INDIANA,WAYNE,"10,665","3,159,552",24.69,"3,159,552",24.69,0,0,0,"10,032",0,0
15890,INDIANA,WELLS,"2,520","1,152,792",38.12,"1,152,793",38.12,0,0,0,"2,326",0,0
15900,INDIANA,WHITE,"4,140","1,065,307",21.44,"1,065,307",21.44,0,0,0,"3,895",0,0
15910,INDIANA,WHITLEY,"2,672","1,322,665",41.25,"1,322,664",41.25,0,0,0,"2,375",0,0
16000,IOWA,ADAIR,"1,222","455,067",31.03,"455,066",31.03,0,0,0,"1,152",0,0
16010,IOWA,ADAMS,793,"527,274",55.41,"527,275",55.41,0,0,0,749,0,0
16020,IOWA,ALLAMAKEE,"2,587","304,775",9.82,"304,775",9.82,0,0,0,"2,468",0,0
16030,IOWA,APPANOOSE,"2,277","1,030,440",37.71,"1,030,440",37.71,0,0,0,"2,156",0,0
16040,IOWA,AUDUBON,"1,244","202,938",13.59,"202,938",13.59,0,0,0,"1,182",0,0
16050,IOWA,BENTON,"3,205","1,269,839",33.02,"1,269,839",33.02,0,0,0,"3,004",0,0
16060,IOWA,BLACK HAWK,"16,667","6,576,092",32.88,"6,576,092",32.88,0,0,0,"15,618",0,0
16070,IOWA,BOONE,"3,690","962,080",21.73,"962,080",21.73,0,0,0,"3,451",0,0
16080,IOWA,BREMER,"4,228","1,256,822",24.77,"1,256,821",24.77,0,0,0,"4,014",0,0
16090,IOWA,BUCHANAN,"3,048","951,623",26.02,"951,623",26.02,0,0,0,"2,873",0,0
16100,IOWA,BUENA VISTA,"2,821","915,294",27.04,"915,294",27.04,0,0,0,"2,668",0,0
16110,IOWA,BUTLER,"2,848","621,559",18.19,"621,559",18.19,0,0,0,"2,704",0,0
16120,IOWA,CALHOUN,"1,985","874,785",36.72,"874,785",36.72,0,0,0,"1,901",0,0
16130,IOWA,CARROLL,"3,757","1,346,978",29.88,"1,346,978",29.88,0,0,0,"3,579",0,0
16140,IOWA,CASS,"2,703","792,511",24.43,"792,510",24.43,0,0,0,"2,567",0,0
16150,IOWA,CEDAR,"2,461","871,994",29.53,"871,994",29.53,0,0,0,"2,252",0,0
16160,IOWA,CERRO GORDO,"8,440","1,778,007",17.56,"1,778,007",17.56,0,0,0,"7,979",0,0
16170,IOWA,CHEROKEE,"2,163","301,243",11.61,"301,243",11.61,0,0,0,"2,043",0,0
16180,IOWA,CHICKASAW,"2,139","392,183",15.28,"392,183",15.28,0,0,0,"2,045",0,0
16190,IOWA,CLARKE,"1,368","857,047",52.21,"857,047",52.21,0,0,0,"1,249",0,0
16200,IOWA,CLAY,"3,254","704,785",18.05,"704,785",18.05,0,0,0,"3,135",0,0
16210,IOWA,CLAYTON,"3,011","426,247",11.80,"426,247",11.80,0,0,0,"2,823",0,0
16220,IOWA,CLINTON,"7,155","1,589,757",18.52,"1,589,757",18.52,0,0,0,"6,763",0,0
16230,IOWA,CRAWFORD,"2,548","250,832",8.20,"250,833",8.20,0,0,0,"2,412",0,0
16240,IOWA,DALLAS,"5,204","1,465,508",23.47,"1,465,509",23.47,0,0,0,"4,737",0,0
16250,IOWA,DAVIS,"1,289","356,324",23.04,"356,325",23.04,0,0,0,"1,224",0,0
16260,IOWA,DECATUR,"1,294","539,897",34.77,"539,897",34.77,0,0,0,"1,219",0,0
16270,IOWA,DELAWARE,"2,256","517,505",19.12,"517,505",19.12,0,0,0,"2,138",0,0
16280,IOWA,DES MOINES,"7,077","1,262,592",14.87,"1,262,592",14.87,0,0,0,"6,742",0,0
16290,IOWA,DICKINSON,"3,810","768,219",16.80,"768,219",16.80,0,0,0,"3,647",0,0
16300,IOWA,DUBUQUE,"8,885","3,917,211",36.74,"3,917,211",36.74,0,0,0,"8,083",0,0
16310,IOWA,EMMET,"1,827","261,107",11.91,"261,108",11.91,0,0,0,"1,749",0,0
16320,IOWA,FAYETTE,"3,428","637,545",15.50,"637,546",15.50,0,0,0,"3,282",0,0
16330,IOWA,FLOYD,"2,991","609,713",16.99,"609,714",16.99,0,0,0,"2,865",0,0
16340,IOWA,FRANKLIN,"1,715","263,524",12.80,"263,524",12.80,0,0,0,"1,642",0,0
16350,IOWA,FREMONT,"1,315","235,926",14.95,"235,926",14.95,0,0,0,"1,248",0,0
16360,IOWA,GREENE,"1,679","584,182",28.99,"584,182",28.99,0,0,0,"1,593",0,0
16370,IOWA,GRUNDY,"2,011","683,288",28.31,"683,288",28.31,0,0,0,"1,924",0,0
16380,IOWA,GUTHRIE,"2,009","1,103,075",45.76,"1,103,075",45.76,0,0,0,"1,880",0,0
16390,IOWA,HAMILTON,"2,552","741,417",24.21,"741,418",24.21,0,0,0,"2,396",0,0
16400,IOWA,HANCOCK,"1,991","245,172",10.26,"245,172",10.26,0,0,0,"1,890",0,0
16410,IOWA,HARDIN,"3,532","1,036,092",24.45,"1,036,092",24.45,0,0,0,"3,375",0,0
16420,IOWA,HARRISON,"2,508","738,739",24.55,"738,738",24.55,0,0,0,"2,373",0,0
16430,IOWA,HENRY,"3,215","858,184",22.24,"858,184",22.24,0,0,0,"3,056",0,0
16440,IOWA,HOWARD,"1,835","202,457",9.19,"202,457",9.19,0,0,0,"1,753",0,0
16450,IOWA,HUMBOLDT,"1,760","505,183",23.92,"505,182",23.92,0,0,0,"1,658",0,0
16460,IOWA,IDA,"1,314","126,809",8.04,"126,809",8.04,0,0,0,"1,230",0,0
16470,IOWA,IOWA,"2,380","847,328",29.67,"847,328",29.67,0,0,0,"2,215",0,0
16480,IOWA,JACKSON,"2,849","485,402",14.20,"485,401",14.20,0,0,0,"2,679",0,0
16490,IOWA,JASPER,"5,310","894,233",14.03,"894,234",14.03,0,0,0,"5,060",0,0
16500,IOWA,JEFFERSON,"2,521","901,725",29.81,"901,725",29.81,0,0,0,"2,323",0,0
16510,IOWA,JOHNSON,"11,616","4,312,438",30.94,"4,312,438",30.94,0,0,0,"9,903",0,0
16520,IOWA,JONES,"2,724","1,115,807",34.14,"1,115,807",34.14,0,0,0,"2,550",0,0
16530,IOWA,KEOKUK,"1,839","580,873",26.32,"580,873",26.32,0,0,0,"1,698",0,0
16540,IOWA,KOSSUTH,"3,092","508,808",13.71,"508,807",13.71,0,0,0,"2,958",0,0
16550,IOWA,LEE,"5,690","1,071,338",15.69,"1,071,338",15.69,0,0,0,"5,383",0,0
16560,IOWA,LINN,"22,144","9,869,457",37.14,"9,869,457",37.14,0,0,0,"20,138",0,0
16570,IOWA,LOUISA,"1,550","333,048",17.91,"333,048",17.91,0,0,0,"1,447",0,0
16580,IOWA,LUCAS,"1,544","773,206",41.73,"773,206",41.73,0,0,0,"1,421",0,0
16590,IOWA,LYON,"1,742","205,380",9.82,"205,380",9.82,0,0,0,"1,661",0,0
16600,IOWA,MADISON,"2,005","487,292",20.25,"487,292",20.25,0,0,0,"1,858",0,0
16610,IOWA,MAHASKA,"3,100","750,146",20.17,"750,146",20.17,0,0,0,"2,906",0,0
16620,IOWA,MARION,"5,060","1,289,938",21.24,"1,289,939",21.24,0,0,0,"4,749",0,0
16630,IOWA,MARSHALL,"6,282","2,098,628",27.84,"2,098,628",27.84,0,0,0,"5,904",0,0
16640,IOWA,MILLS,"1,979","445,999",18.78,"445,999",18.78,0,0,0,"1,843",0,0
16650,IOWA,MITCHELL,"2,333","278,537",9.95,"278,537",9.95,0,0,0,"2,246",0,0
16660,IOWA,MONONA,"1,661","349,449",17.53,"349,450",17.53,0,0,0,"1,583",0,0
16670,IOWA,MONROE,"1,246","196,569",13.15,"196,569",13.15,0,0,0,"1,174",0,0
16680,IOWA,MONTGOMERY,"1,974","440,463",18.59,"440,463",18.59,0,0,0,"1,869",0,0
16690,IOWA,MUSCATINE,"4,868","2,092,022",35.81,"2,092,022",35.81,0,0,0,"4,496",0,0
16700,IOWA,OBRIEN,"2,748","602,422",18.27,"602,422",18.27,0,0,0,"2,621",0,0
16710,IOWA,OSCEOLA,"1,130","81,725",6.03,"81,725",6.03,0,0,0,"1,069",0,0
16720,IOWA,PAGE,"2,849","429,748",12.57,"429,748",12.57,0,0,0,"2,704",0,0
16730,IOWA,PALO ALTO,"1,923","478,939",20.75,"478,939",20.75,0,0,0,"1,838",0,0
16740,IOWA,PLYMOUTH,"3,349","1,426,873",35.50,"1,426,873",35.50,0,0,0,"3,147",0,0
16750,IOWA,POCAHONTAS,"1,516","332,853",18.30,"332,854",18.30,0,0,0,"1,441",0,0
16760,IOWA,POLK,"46,091","14,391,105",26.02,"14,391,105",26.02,0,0,0,"41,137",0,0
16770,IOWA,POTTAWATTAMIE,"10,934","4,222,244",32.18,"4,222,244",32.18,0,0,0,"10,013",0,0
16780,IOWA,POWESHIEK,"3,097","631,534",16.99,"631,534",16.99,0,0,0,"2,884",0,0
16790,IOWA,RINGGOLD,"1,000","327,861",27.32,"327,861",27.32,0,0,0,960,0,0
16800,IOWA,SAC,"2,128","363,823",14.25,"363,822",14.25,0,0,0,"2,042",0,0
16810,IOWA,SCOTT,"19,248","6,898,288",29.87,"6,898,288",29.87,0,0,0,"17,500",0,0
16820,IOWA,SHELBY,"2,277","410,884",15.04,"410,884",15.04,0,0,0,"2,149",0,0
16830,IOWA,SIOUX,"4,515","910,107",16.80,"910,106",16.80,0,0,0,"4,269",0,0
16840,IOWA,STORY,"9,475","2,704,733",23.79,"2,704,733",23.79,0,0,0,"8,515",0,0
16850,IOWA,TAMA,"2,846","717,175",21.00,"717,176",21.00,0,0,0,"2,664",0,0
16860,IOWA,TAYLOR,"1,332","409,523",25.62,"409,523",25.62,0,0,0,"1,269",0,0
16870,IOWA,UNION,"2,478","1,460,787",49.13,"1,460,787",49.13,0,0,0,"2,336",0,0
16880,IOWA,VAN BUREN,"1,414","225,104",13.27,"225,104",13.27,0,0,0,"1,336",0,0
16890,IOWA,WAPELLO,"5,707","2,642,444",38.58,"2,642,444",38.58,0,0,0,"5,411",0,0
16900,IOWA,WARREN,"5,557","1,987,115",29.80,"1,987,115",29.80,0,0,0,"5,080",0,0
16910,IOWA,WASHINGTON,"3,626","1,172,459",26.95,"1,172,460",26.95,0,0,0,"3,317",0,0
16920,IOWA,WAYNE,"1,155","502,749",36.27,"502,749",36.27,0,0,0,"1,090",0,0
16930,IOWA,WEBSTER,"6,029","2,147,154",29.68,"2,147,154",29.68,0,0,0,"5,735",0,0
16940,IOWA,WINNEBAGO,"2,188","567,373",21.61,"567,374",21.61,0,0,0,"2,067",0,0
16950,IOWA,WINNESHIEK,"3,161","617,222",16.27,"617,223",16.27,0,0,0,"2,973",0,0
16960,IOWA,WOODBURY,"11,222","5,650,877",41.96,"5,650,877",41.96,0,0,0,"10,266",0,0
16970,IOWA,WORTH,"1,316","188,839",11.96,"188,839",11.96,0,0,0,"1,229",0,0
16980,IOWA,WRIGHT,"2,619","664,156",21.13,"664,156",21.13,0,0,0,"2,512",0,0
17000,KANSAS,ALLEN,"2,110","327,480",12.93,"327,480",12.93,0,0,0,"2,005",0,0
17010,KANSAS,ANDERSON,"1,438","279,157",16.18,"279,156",16.18,0,0,0,"1,369",0,0
17020,KANSAS,ATCHISON,"2,412","928,256",32.07,"928,257",32.07,0,0,0,"2,255",0,0
17030,KANSAS,BARBER,902,"155,016",14.32,"155,016",14.32,0,0,0,848,0,0
17040,KANSAS,BARTON,"4,417","592,154",11.17,"592,153",11.17,0,0,0,"4,178",0,0
17050,KANSAS,BOURBON,"2,306","714,875",25.83,"714,875",25.83,0,0,0,"2,176",0,0
17060,KANSAS,BROWN,"1,686","391,462",19.35,"391,462",19.35,0,0,0,"1,588",0,0
17070,KANSAS,BUTLER,"7,397","2,631,319",29.64,"2,631,318",29.64,0,0,0,"6,840",0,0
17080,KANSAS,CHASE,486,"153,726",26.36,"153,727",26.36,0,0,0,463,0,0
17090,KANSAS,CHAUTAUQUA,703,"195,037",23.12,"195,037",23.12,0,0,0,671,0,0
17100,KANSAS,CHEROKEE,"3,052","961,697",26.26,"961,697",26.26,0,0,0,"2,870",0,0
17110,KANSAS,CHEYENNE,638,"119,740",15.64,"119,740",15.64,0,0,0,616,0,0
17120,KANSAS,CLARK,339,"24,156",5.94,"24,155",5.94,0,0,0,328,0,0
17130,KANSAS,CLAY,"1,602","199,537",10.38,"199,537",10.38,0,0,0,"1,523",0,0
17140,KANSAS,CLOUD,"1,874","454,375",20.21,"454,375",20.21,0,0,0,"1,756",0,0
17150,KANSAS,COFFEY,"1,487","339,915",19.05,"339,916",19.05,0,0,0,"1,388",0,0
17160,KANSAS,COMANCHE,431,"121,519",23.50,"121,519",23.50,0,0,0,402,0,0
17170,KANSAS,COWLEY,"4,877","1,385,106",23.67,"1,385,105",23.67,0,0,0,"4,584",0,0
17180,KANSAS,CRAWFORD,"5,599","2,779,673",41.37,"2,779,673",41.37,0,0,0,"5,268",0,0
17190,KANSAS,DECATUR,678,"43,271",5.32,"43,271",5.32,0,0,0,644,0,0
17200,KANSAS,DICKINSON,"3,011","545,010",15.08,"545,010",15.08,0,0,0,"2,835",0,0
17210,KANSAS,DONIPHAN,"1,307","367,841",23.45,"367,841",23.45,0,0,0,"1,232",0,0
17220,KANSAS,DOUGLAS,"11,032","4,489,943",33.92,"4,489,942",33.92,0,0,0,"9,816",0,0
17230,KANSAS,EDWARDS,571,"84,990",12.40,"84,990",12.40,0,0,0,531,0,0
17240,KANSAS,ELK,651,"68,449",8.76,"68,448",8.76,0,0,0,618,0,0
17250,KANSAS,ELLIS,"4,048","443,781",9.14,"443,780",9.14,0,0,0,"3,723",0,0
17260,KANSAS,ELLSWORTH,"1,093","64,092",4.89,"64,093",4.89,0,0,0,"1,038",0,0
17270,KANSAS,FINNEY,"3,469","393,430",9.45,"393,431",9.45,0,0,0,"3,083",0,0
17280,KANSAS,FORD,"3,515","765,105",18.14,"765,105",18.14,0,0,0,"3,196",0,0
17290,KANSAS,FRANKLIN,"3,571","1,098,858",25.64,"1,098,858",25.64,0,0,0,"3,309",0,0
17300,KANSAS,GEARY,"2,463","156,394",5.29,"156,394",5.29,0,0,0,"2,300",0,0
17310,KANSAS,GOVE,614,"125,324",17.01,"125,325",17.01,0,0,0,574,0,0
17320,KANSAS,GRAHAM,562,"32,335",4.79,"32,336",4.79,0,0,0,538,0,0
