DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
04450,ARKANSAS,MILLER,"-31,348","-28,065","8,968","10,105","4,503"
04460,ARKANSAS,MISSISSIPPI,"-52,006","-49,105","8,052","8,900","4,296"
04470,ARKANSAS,MONROE,"-6,803","-8,430","1,742","1,646",802
04480,ARKANSAS,MONTGOMERY,"-7,208","-7,667","1,988","1,619",885
04490,ARKANSAS,NEVADA,"-8,836","-9,260","1,828","2,037",758
04500,ARKANSAS,NEWTON,"-8,119","-7,334","1,328","1,153",774
04510,ARKANSAS,OUACHITA,"-27,931","-29,502","6,359","6,065","2,879"
04520,ARKANSAS,PERRY,"-14,431","-12,943","2,475","2,172","1,309"
04530,ARKANSAS,PHILLIPS,"-17,901","-18,904","2,926","2,630","1,523"
04540,ARKANSAS,PIKE,"-8,294","-9,509","2,478","2,163","1,092"
04550,ARKANSAS,POINSETT,"-34,677","-35,603","7,545","7,026","3,363"
04560,ARKANSAS,POLK,"-15,296","-17,322","4,454","4,178","2,045"
04570,ARKANSAS,POPE,"-51,614","-58,883","13,457","14,332","7,164"
04580,ARKANSAS,PRAIRIE,"-10,387","-8,829","1,933","1,893","1,056"
04590,ARKANSAS,PULASKI,"-393,333","-419,974","79,677","83,912","43,923"
04600,ARKANSAS,RANDOLPH,"-15,174","-15,064","3,196","3,122","1,912"
04610,ARKANSAS,ST. FRANCIS,"-23,024","-24,701","4,067","4,074","2,169"
04620,ARKANSAS,SALINE,"-63,291","-57,391","11,559","12,427","6,418"
04630,ARKANSAS,SCOTT,"-10,289","-9,025","1,767","1,999","1,019"
04640,ARKANSAS,SEARCY,"-8,015","-8,316","2,248","1,695","1,021"
04650,ARKANSAS,SEBASTIAN,"-86,373","-87,085","22,380","22,261","12,342"
04660,ARKANSAS,SEVIER,"-13,011","-13,319","2,768","3,760","1,641"
04670,ARKANSAS,SHARP,"-27,367","-30,871","5,311","5,603","2,623"
04680,ARKANSAS,STONE,"-15,449","-16,162","3,803","3,394","1,878"
04690,ARKANSAS,UNION,"-56,837","-61,930","17,585","16,051","7,976"
04700,ARKANSAS,VAN BUREN,"-21,730","-17,074","3,763","3,922","1,744"
04710,ARKANSAS,WASHINGTON,"-115,946","-128,410","28,056","29,198","15,060"
04720,ARKANSAS,WHITE,"-82,764","-85,184","18,047","18,467","9,782"
04730,ARKANSAS,WOODRUFF,"-10,149","-10,648","2,179","2,172","1,088"
04740,ARKANSAS,YELL,"-23,410","-26,114","5,203","5,792","2,769"
05000,CALIFORNIA,ALAMEDA,"-49,758","-150,002","67,309","60,662","25,467"
05010,CALIFORNIA,ALPINE,187,-86,-176,-33,-96
05020,CALIFORNIA,AMADOR,"20,940","11,611","6,594","5,670","2,993"
05030,CALIFORNIA,BUTTE,"211,848","111,823","62,037","55,546","31,139"
05040,CALIFORNIA,CALAVERAS,"25,725","13,563","7,579","5,961","3,344"
05050,CALIFORNIA,COLUSA,"12,139","4,463","2,609","2,577","1,628"
05060,CALIFORNIA,CONTRA COSTA,"-31,493","-89,806","43,693","42,613","19,288"
05070,CALIFORNIA,DEL NORTE,"20,626","11,380","5,602","5,776","2,901"
05080,CALIFORNIA,EL DORADO,"82,107","42,254","18,023","17,901","9,635"
05090,CALIFORNIA,FRESNO,"459,722","232,114","111,323","102,562","51,833"
05100,CALIFORNIA,GLENN,"18,122","10,342","6,150","6,498","3,245"
05110,CALIFORNIA,HUMBOLDT,"96,098","49,417","26,253","25,360","12,236"
05120,CALIFORNIA,IMPERIAL,"100,539","48,481","36,699","29,776","14,028"
05130,CALIFORNIA,INYO,"3,476",-134,"2,307","1,463",635
05140,CALIFORNIA,KERN,"449,494","199,741","178,717","163,865","86,741"
05150,CALIFORNIA,KINGS,"64,702","31,455","17,835","17,878","9,339"
05160,CALIFORNIA,LAKE,"77,399","43,474","31,731","29,778","15,232"
05170,CALIFORNIA,LASSEN,"12,180","3,820","-2,858","-1,117","-1,135"
05200,CALIFORNIA,LOS ANGELES,"-3,660,489","-2,937,514","3,916,840","3,348,456","1,755,101"
05300,CALIFORNIA,MADERA,"81,209","38,250","19,451","16,524","8,352"
05310,CALIFORNIA,MARIN,"59,078","37,375","62,515","54,506","28,719"
05320,CALIFORNIA,MARIPOSA,"11,604","5,705","3,386","2,496","1,491"
05330,CALIFORNIA,MENDOCINO,"61,983","30,287","19,409","17,237","9,269"
05340,CALIFORNIA,MERCED,"139,844","64,921","30,352","28,685","15,993"
05350,CALIFORNIA,MODOC,"4,320","2,164","1,595",828,438
05360,CALIFORNIA,MONO,"1,426",717,775,262,116
05370,CALIFORNIA,MONTEREY,"186,717","95,460","46,296","41,396","22,117"
05380,CALIFORNIA,NAPA,"42,350","28,145","33,928","31,628","17,758"
05390,CALIFORNIA,NEVADA,"64,110","31,005","13,042","13,515","6,730"
05400,CALIFORNIA,ORANGE,"-685,533","-767,575","285,781","251,606","127,331"
05410,CALIFORNIA,PLACER,"130,345","69,007","34,294","30,633","17,288"
05420,CALIFORNIA,PLUMAS,"9,754","3,268",-821,"-1,482",-635
05430,CALIFORNIA,RIVERSIDE,"690,168","317,894","246,933","208,617","101,485"
05440,CALIFORNIA,SACRAMENTO,"595,836","321,367","169,620","151,892","82,821"
05450,CALIFORNIA,SAN BENITO,"19,987","12,969","5,625","5,081","2,710"
05460,CALIFORNIA,SAN BERNARDINO,"588,834","267,213","294,072","246,540","124,338"
05470,CALIFORNIA,SAN DIEGO,"1,310,045","655,629","350,738","299,306","149,918"
05480,CALIFORNIA,SAN FRANCISCO,"-32,021","-54,236","143,448","125,920","64,922"
05490,CALIFORNIA,SAN JOAQUIN,"341,738","166,378","81,532","72,576","35,211"
05500,CALIFORNIA,SAN LUIS OBISPO,"156,055","74,829","44,286","41,095","20,292"
05510,CALIFORNIA,SAN MATEO,"-25,649","-33,600","37,725","38,274","17,346"
05520,CALIFORNIA,SANTA BARBARA,"181,033","89,594","68,265","61,885","33,415"
05530,CALIFORNIA,SANTA CLARA,"397,254","298,601","111,350","97,580","49,549"
05540,CALIFORNIA,SANTA CRUZ,"151,884","88,314","35,420","32,960","16,264"
05550,CALIFORNIA,SHASTA,"241,656","115,444","53,102","50,161","25,781"
05560,CALIFORNIA,SIERRA,"1,472",469,-300,-348,99
05570,CALIFORNIA,SISKIYOU,"32,252","18,468","9,472","9,350","4,516"
05580,CALIFORNIA,SOLANO,"100,924","59,892","91,277","82,008","46,207"
05590,CALIFORNIA,SONOMA,"188,135","95,372","57,298","55,001","29,130"
05600,CALIFORNIA,STANISLAUS,"284,758","138,600","67,316","61,115","30,504"
05610,CALIFORNIA,SUTTER,"75,157","38,828","19,761","17,241","10,215"
05620,CALIFORNIA,TEHAMA,"50,745","28,093","14,862","12,427","6,457"
05630,CALIFORNIA,TRINITY,"34,619","18,023","9,255","7,758","4,098"
05640,CALIFORNIA,TULARE,"215,849","111,825","61,195","55,547","28,931"
05650,CALIFORNIA,TUOLUMNE,"45,661","24,491","13,173","12,838","6,860"
05660,CALIFORNIA,VENTURA,"-512,738","-432,971","119,795","119,336","65,246"
05670,CALIFORNIA,YOLO,"53,634","26,331","12,904","11,626","7,421"
05680,CALIFORNIA,YUBA,"60,646","30,463","16,422","14,915","7,215"
06000,COLORADO,ADAMS,"124,377","126,960","74,746","85,948","44,124"
06010,COLORADO,ALAMOSA,"5,196","5,451","3,599","4,595","2,330"
06020,COLORADO,ARAPAHOE,"175,674","182,188","104,427","123,648","59,957"
06030,COLORADO,ARCHULETA,"2,725","2,942","2,191","2,601","1,274"
06040,COLORADO,BACA,"1,237","2,409",637,732,503
06050,COLORADO,BENT,"2,188","2,960","1,750","2,827","1,232"
06060,COLORADO,BOULDER,"92,994","97,210","54,908","62,506","30,210"
06070,COLORADO,CHAFFEE,"6,575","7,841","4,899","5,906","2,253"
06080,COLORADO,CHEYENNE,694,227,245,338,264
06090,COLORADO,CLEAR CREEK,"2,210","2,780","1,537","1,843",656
06100,COLORADO,CONEJOS,"2,387","2,735","1,679","1,455","1,008"
06110,COLORADO,COSTILLA,"2,256","2,176",973,"1,383",709
06120,COLORADO,CROWLEY,"2,468","2,762","1,584","1,853",767
06130,COLORADO,CUSTER,"1,461","1,042","2,118","1,180","1,005"
06140,COLORADO,DELTA,"13,414","14,241","8,781","9,070","4,311"
06150,COLORADO,DENVER,"189,286","190,465","113,300","124,505","59,579"
