DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,,,,
04020,ARKANSAS                 ,BAXTER,"-2,810",-296,"1,188","1,567",-887,"-3,246",-432,"1,770","2,800","-1,154",,,,,,,,,,,,,,
04030,ARKANSAS                 ,BENTON,"-9,775","-4,138",-436,"-12,671","-19,939","-12,823","-7,231",-777,"-24,893","-31,139",,,,,,,,,,,,,,
04040,ARKANSAS                 ,BOONE,"-1,724",-200,784,"1,011",-509,"-1,455",-265,506,"1,152",-645,,,,,,,,,,,,,,
04050,ARKANSAS                 ,BRADLEY,"-1,224",-61,345,619,-248,"-2,226",-352,"1,194","1,371",-589,,,,,,,,,,,,,,
04060,ARKANSAS                 ,CALHOUN,-191,-33,146,248,-159,-439,-45,262,517,-172,,,,,,,,,,,,,,
04070,ARKANSAS                 ,CARROLL,-568,-140,353,453,-384,"-1,455",-216,886,"1,501",-345,,,,,,,,,,,,,,
04080,ARKANSAS                 ,CHICOT,-869,-63,699,341,-159,-392,-77,403,414,-209,,,,,,,,,,,,,,
04090,ARKANSAS                 ,CLARK,"-1,034",-117,473,476,-217,"-1,521",-259,844,753,-411,,,,,,,,,,,,,,
04100,ARKANSAS                 ,CLAY,"-1,219",-78,867,"1,028",-351,"-2,068",-158,846,796,-257,,,,,,,,,,,,,,
04110,ARKANSAS                 ,CLEBURNE,"-1,137",-241,494,752,-379,"-1,105",-155,679,968,-393,,,,,,,,,,,,,,
04120,ARKANSAS                 ,CLEVELAND,137,"1,974",19,900,674,304,"4,324",27,"1,460",642,,,,,,,,,,,,,,
04130,ARKANSAS                 ,COLUMBIA,"-1,290",-81,445,801,-415,"-1,161",-193,608,"1,139",-334,,,,,,,,,,,,,,
04140,ARKANSAS                 ,CONWAY,-764,-124,347,628,-455,"-1,095",-159,634,757,-396,,,,,,,,,,,,,,
04150,ARKANSAS                 ,CRAIGHEAD,"-3,322","1,118",639,"1,268","-6,024","-2,486","1,400",666,"2,066","-7,534",,,,,,,,,,,,,,
04160,ARKANSAS                 ,CRAWFORD,"-1,469","-2,977",-82,-446,"-4,834","-3,909","-8,888",-129,-670,"-6,868",,,,,,,,,,,,,,
04170,ARKANSAS                 ,CRITTENDEN,"-3,559","-5,061","-4,023","-3,647",-695,"-9,239","-11,848","-10,528","-8,534","-1,559",,,,,,,,,,,,,,
04180,ARKANSAS                 ,CROSS,-981,-33,343,511,-244,"-1,734",-289,918,907,-289,,,,,,,,,,,,,,
04190,ARKANSAS                 ,DALLAS,-519,-88,178,328,-175,-503,-150,456,454,-90,,,,,,,,,,,,,,
04200,ARKANSAS                 ,DESHA,"-1,551",-190,443,385,-273,"-2,212",-324,686,896,-284,,,,,,,,,,,,,,
04210,ARKANSAS                 ,DREW,"-1,152",-53,501,490,-221,"-1,452",-230,866,"1,284",-448,,,,,,,,,,,,,,
04220,ARKANSAS                 ,FAULKNER,"-4,489","-3,696","-1,723","-3,377","-4,410","-6,802","-2,923","-2,731","-3,759","-5,593",,,,,,,,,,,,,,
04230,ARKANSAS                 ,FRANKLIN,-946,-830,-509,-351,-936,"-1,898","-1,605",-325,-632,"-2,154",,,,,,,,,,,,,,
04240,ARKANSAS                 ,FULTON,-565,-128,461,575,-269,"-1,275",-302,"1,589","1,986",-553,,,,,,,,,,,,,,
04250,ARKANSAS                 ,GARLAND,"-13,725","-10,414","-15,417","-10,901","-8,859","-17,899","-14,753","-17,141","-14,162","-8,384",,,,,,,,,,,,,,
04260,ARKANSAS                 ,GRANT,"-1,360",-877,-418,-577,-865,"-1,245","-1,312",-635,-899,-666,,,,,,,,,,,,,,
04270,ARKANSAS                 ,GREENE,"-1,773",-300,886,"1,445",-533,"-1,274",-269,"1,359","1,637",-761,,,,,,,,,,,,,,
04280,ARKANSAS                 ,HEMPSTEAD,"-1,462",-132,548,846,-506,"-1,055",-223,961,529,-191,,,,,,,,,,,,,,
04290,ARKANSAS                 ,HOT SPRING,"-1,643",-201,"1,334","1,684",-442,"-1,737",-145,557,"1,101",-415,,,,,,,,,,,,,,
04300,ARKANSAS                 ,HOWARD,-511,-121,372,896,-186,-903,-171,988,"1,384",-488,,,,,,,,,,,,,,
04310,ARKANSAS                 ,INDEPENDENCE,"-2,018",-307,"1,628","1,655",-702,"-3,363",-452,"1,777","2,956",-976,,,,,,,,,,,,,,
04320,ARKANSAS                 ,IZARD,-913,-127,562,"1,131",-263,-595,-200,"1,256","1,926",-724,,,,,,,,,,,,,,
04330,ARKANSAS                 ,JACKSON,-911,-242,"1,078",977,-272,"-1,028",-164,478,"1,228",-507,,,,,,,,,,,,,,
04340,ARKANSAS                 ,JEFFERSON,"1,530","10,124",133,"6,672","3,343","1,616","17,949",193,"6,798","4,146",,,,,,,,,,,,,,
04350,ARKANSAS                 ,JOHNSON,"-1,190",-114,517,706,-261,"-1,139",-127,273,848,-137,,,,,,,,,,,,,,
04360,ARKANSAS                 ,LAFAYETTE,-184,-61,194,561,-187,-167,-84,160,205,-152,,,,,,,,,,,,,,
04370,ARKANSAS                 ,LAWRENCE,-954,-168,647,704,-334,"-1,796",-354,"1,607","2,606",-969,,,,,,,,,,,,,,
04380,ARKANSAS                 ,LEE,-360,-59,328,425,-57,"-1,180",-158,586,510,-238,,,,,,,,,,,,,,
04390,ARKANSAS                 ,LINCOLN,268,"1,235",24,339,394,474,"2,013",37,"1,467","1,394",,,,,,,,,,,,,,
04400,ARKANSAS                 ,LITTLE RIVER,-676,36,"1,338","1,273",-148,"-1,561",58,"1,434","2,663",-300,,,,,,,,,,,,,,
04410,ARKANSAS                 ,LOGAN,-459,-112,281,573,-221,"-1,752",-205,630,877,-509,,,,,,,,,,,,,,
04420,ARKANSAS                 ,LONOKE,"-4,673","-2,175","-2,271","-2,518","-4,299","-3,781","-3,248","-2,453","-2,593","-3,318",,,,,,,,,,,,,,
