AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,,,,
01300,ALABAMA                  ,GENEVA,"-46,944","-29,067","-33,527","-23,460","23,196","-63,871","-37,859","-38,242","-35,250","31,456",,,,,,,,,,,,,,
01310,ALABAMA                  ,GREENE,"-19,210","-24,685","-28,834","-23,636","-21,170","-65,891","-77,102","-69,889","-63,852","-45,076",,,,,,,,,,,,,,
01320,ALABAMA                  ,HALE,"-6,593","-18,760","-19,954","-14,189","-6,019","-14,639","-39,388","-48,845","-29,183","-10,891",,,,,,,,,,,,,,
01330,ALABAMA                  ,HENRY,"-21,497","-14,781","-16,551","-12,408","12,165","-27,453","-17,254","-22,274","-14,159","12,850",,,,,,,,,,,,,,
01340,ALABAMA                  ,HOUSTON,"-107,994","-72,624","-76,543","-68,460","61,514","-122,508","-80,665","-98,354","-74,080","65,073",,,,,,,,,,,,,,
01350,ALABAMA                  ,JACKSON,"-117,701","-72,686","-74,978","-55,676","-29,007","-163,837","-103,883","-106,993","-79,092","-43,262",,,,,,,,,,,,,,
01360,ALABAMA                  ,JEFFERSON,"-706,179","-448,637","-476,947","-280,692","-284,762","-845,428","-565,480","-577,573","-318,401","-309,068",,,,,,,,,,,,,,
01370,ALABAMA                  ,LAMAR,"-29,494","-24,544","-26,625","-18,611","-10,826","-58,914","-42,191","-43,981","-30,421","-18,096",,,,,,,,,,,,,,
01380,ALABAMA                  ,LAUDERDALE,"-82,908","-133,265","-176,823","-52,006","63,727","-134,916","-235,754","-267,043","-74,785","89,872",,,,,,,,,,,,,,
01390,ALABAMA                  ,LAWRENCE,"-78,424","-80,840","-53,322","-26,677","-23,110","-106,979","-126,958","-94,985","-56,383","-43,733",,,,,,,,,,,,,,
01400,ALABAMA                  ,LEE,"82,577","-11,746","144,969","33,029","120,228","94,745","-15,123","181,217","39,385","114,518",,,,,,,,,,,,,,
01410,ALABAMA                  ,LIMESTONE,"-79,579","-69,919","-85,973","-63,378","-11,015","-138,084","-133,803","-157,911","-102,443","-18,411",,,,,,,,,,,,,,
01420,ALABAMA                  ,LOWNDES,"-9,494","-8,699","-13,657","-7,103","-3,621","-26,709","-28,520","-25,806","-13,547","-5,776",,,,,,,,,,,,,,
01430,ALABAMA                  ,MACON,"-27,787","-18,281","-16,958","-13,745","-7,586","-34,483","-19,791","-23,628","-12,789","-8,903",,,,,,,,,,,,,,
01440,ALABAMA                  ,MADISON,"-271,690","-301,017","-338,186","-242,261","-47,948","-291,035","-316,077","-408,784","-284,666","-49,908",,,,,,,,,,,,,,
