"DISABLED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY)
 FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE 
BENEFICIARIES ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
01350,ALABAMA,JACKSON,"2,386","7,921,500",276.67,"7,131,209",249.06,"133,535","604,161","52,595","2,230","11,055,375",413.13,0.997,,,,,,
01360,ALABAMA,JEFFERSON,"16,487","60,726,891",306.94,"52,947,509",267.62,"2,851,444","3,470,597","1,457,341","13,636","50,542,819",308.88,0.942,,,,,,
01370,ALABAMA,LAMAR,892,"2,085,179",194.80,"1,858,182",173.60,"56,350","155,326","15,321",828,"3,288,101",330.93,0.971,,,,,,
01380,ALABAMA,LAUDERDALE,"3,988","12,789,255",267.24,"11,723,870",244.98,"191,351","819,994","54,040","3,672","15,492,638",351.59,0.948,,,,,,
01390,ALABAMA,LAWRENCE,"1,255","3,973,177",263.82,"3,610,566",239.75,"69,510","279,034","14,067","1,142","5,955,745",434.60,0.998,,,,,,
01400,ALABAMA,LEE,"3,662","8,384,675",190.80,"7,401,876",168.44,"174,737","760,962","47,100","3,314","12,062,158",303.31,0.919,,,,,,
01410,ALABAMA,LIMESTONE,"2,055","6,460,090",261.97,"5,800,739",235.23,"92,221","539,798","27,332","1,850","10,055,237",452.94,0.970,,,,,,
01420,ALABAMA,LOWNDES,379,"568,570",125.02,"472,752",103.95,"17,476","72,046","6,296",341,"1,241,461",303.39,0.964,,,,,,
01430,ALABAMA,MACON,853,"2,441,626",238.53,"2,173,030",212.29,"47,020","205,085","16,491",753,"2,402,218",265.85,0.948,,,,,,
01440,ALABAMA,MADISON,"7,532","24,475,733",270.80,"22,422,926",248.09,"483,043","1,406,167","163,597","6,665","33,435,504",418.05,0.958,,,,,,
01450,ALABAMA,MARENGO,"1,162","3,023,230",216.81,"2,707,546",194.17,"63,181","228,544","23,959","1,086","3,778,838",289.97,0.960,,,,,,
01460,ALABAMA,MARION,"1,344","4,319,920",267.85,"3,872,899",240.14,"123,901","285,021","38,099","1,257","5,721,291",379.30,0.979,,,,,,
01470,ALABAMA,MARSHALL,"4,067","12,026,218",246.42,"10,690,518",219.05,"231,574","1,022,460","81,666","3,738","18,342,562",408.92,1.010,,,,,,
01480,ALABAMA,MOBILE,"9,881","31,274,770",263.76,"27,433,040",231.36,"1,296,822","1,976,437","568,471","8,617","33,529,056",324.25,0.969,,,,,,
01490,ALABAMA,MONROE,"1,085","2,544,831",195.46,"2,336,677",179.47,"38,118","147,189","22,847",993,"4,341,613",364.35,0.925,,,,,,
01500,ALABAMA,MONTGOMERY,"5,955","17,625,508",246.65,"15,302,751",214.14,"452,437","1,740,852","129,468","5,092","17,854,033",292.19,0.926,,,,,,
01510,ALABAMA,MORGAN,"4,572","14,485,623",264.03,"13,214,100",240.85,"228,115","970,110","73,298","4,153","21,865,875",438.76,0.972,,,,,,
01520,ALABAMA,PERRY,621,"1,184,812",158.99,"997,787",133.90,"35,148","135,500","16,377",586,"1,892,954",269.19,1.010,,,,,,
01530,ALABAMA,PICKENS,"1,285","4,015,001",260.38,"3,530,821",228.98,"119,104","329,980","35,096","1,176","4,815,197",341.21,0.948,,,,,,
01540,ALABAMA,PIKE,"1,066","3,631,677",283.90,"3,241,393",253.39,"68,926","304,061","17,297",976,"3,767,569",321.68,0.912,,,,,,
01550,ALABAMA,RANDOLPH,989,"3,213,751",270.79,"2,876,074",242.34,"56,265","261,824","19,588",917,"3,731,754",339.13,0.975,,,,,,
01560,ALABAMA,RUSSELL,"2,108","5,881,390",232.50,"5,252,817",207.65,"99,013","479,597","49,963","1,897","7,259,840",318.92,0.980,,,,,,
01570,ALABAMA,ST. CLAIR,"1,769","5,196,570",244.80,"4,571,891",215.37,"214,079","290,099","120,501","1,482","6,551,752",368.41,0.960,,,,,,
01580,ALABAMA,SHELBY,"2,047","6,421,389",261.41,"5,699,440",232.02,"214,557","420,860","86,532","1,688","7,810,997",385.61,0.900,,,,,,
01590,ALABAMA,SUMTER,848,"2,997,235",294.54,"2,739,160",269.18,"50,768","189,039","18,268",793,"2,385,146",250.65,0.940,,,,,,
01600,ALABAMA,TALLADEGA,"4,201","10,683,873",211.93,"9,178,641",182.07,"331,727","1,045,207","128,298","3,705","13,982,071",314.49,0.940,,,,,,
