HHA Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,HHA Wage 2008,HHA Wage 2009,HHA Wage 2010,HHA Wage 2011,HHA Wage 2012,HHA Wage 2013,HHA Wage 2014
26910,MO,ST. CHARLES,41180,0.9024,0.9006,0.9102,0.909,0.9165,0.9432,0.9373
26911,MO,ST. CLAIR,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26930,MO,ST. FRANCOIS,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26940,MO,ST. LOUIS,41180,0.9024,0.9006,0.9102,0.909,0.9165,0.9432,0.9373
26950,MO,ST. LOUIS CITY,41180,0.9024,0.9006,0.9102,0.909,0.9165,0.9432,0.9373
26960,MO,STE. GENEVIEVE,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26970,MO,SALINE,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26980,MO,SCHUYLER,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26981,MO,SCOTLAND,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26982,MO,SCOTT,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26983,MO,SHANNON,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26984,MO,SHELBY,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26985,MO,STODDARD,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26986,MO,STONE,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26987,MO,SULLIVAN,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26988,MO,TANEY,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26989,MO,TEXAS,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26990,MO,VERNON,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26991,MO,WARREN,41180,0.9024,0.9006,0.9102,0.909,0.9165,0.9432,0.9373
26992,MO,WASHINGTON,41180,0.9024,0.9006,0.9102,0.909,0.9165,0.9432,0.9373
26993,MO,WAYNE,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26994,MO,WEBSTER,44180,0.8695,0.8424,0.8453,0.8371,0.868,0.8600,0.8476
26995,MO,WORTH,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26996,MO,WRIGHT,NA,0.793,0.7982,0.7671,0.7655,0.7673,0.7638,0.778
26999,MO,STATEWIDE,NA,0.793,0.7982,0.7671,0.7655,0.7673,n/a ,0.778
27000,MT,BEAVERHEAD,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27010,MT,BIG HORN,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27020,MT,BLAINE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27030,MT,BROADWATER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27040,MT,CARBON,13740,0.8666,0.8805,0.8781,0.8674,0.8576,0.8756,0.8727
27050,MT,CARTER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27060,MT,CASCADE,24500,0.8675,0.8784,0.8354,0.8289,0.8462,0.7945,0.9274
27070,MT,CHOUTEAU,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27080,MT,CUSTER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27090,MT,DANIELS,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27100,MT,DAWSON,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27110,MT,DEER LODGE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27120,MT,FALLON,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27130,MT,FERGUS,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27140,MT,FLATHEAD,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27150,MT,GALLATIN,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27160,MT,GARFIELD,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27170,MT,GLACIER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27180,MT,GOLDEN VALLEY,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27190,MT,GRANITE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27200,MT,HILL,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27210,MT,JEFFERSON,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27220,MT,JUDITH BASIN,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27230,MT,LAKE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27240,MT,LEWIS AND CLARK,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27250,MT,LIBERTY,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27260,MT,LINCOLN,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27270,MT,MCCONE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27280,MT,MADISON,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27290,MT,MEAGHER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27300,MT,MINERAL,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27310,MT,MISSOULA,33540,0.8953,0.8973,0.9206,0.8921,0.9154,0.9021,0.91
27320,MT,MUSSELSHELL,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27330,MT,PARK,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27340,MT,PETROLEUM,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27350,MT,PHILLIPS,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27360,MT,PONDERA,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27370,MT,POWDER RIVER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27380,MT,POWELL,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27390,MT,PRAIRIE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27400,MT,RAVALLI,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27410,MT,RICHLAND,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27420,MT,ROOSEVELT,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27430,MT,ROSEBUD,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27440,MT,SANDERS,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27450,MT,SHERIDAN,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27460,MT,SILVER BOW,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27470,MT,STILLWATER,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27480,MT,SWEET GRASS,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27490,MT,TETON,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27500,MT,TOOLE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27510,MT,TREASURE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27520,MT,VALLEY,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27530,MT,WHEATLAND,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27540,MT,WIBAUX,NA,0.8379,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136
27550,MT,YELLOWSTONE,13740,0.8666,0.8805,0.8781,0.8674,0.8576,0.8756,0.8727
27999,MT,STATEWIDE,NA,0.8379,0.8658,0.8399,0.8517,0.8615,n/a ,0.9136
28000,NE,ADAMS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28010,NE,ANTELOPE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28020,NE,ARTHUR,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28030,NE,BANNER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28040,NE,BLAINE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28050,NE,BOONE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28060,NE,BOX BUTTE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28070,NE,BOYD,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28080,NE,BROWN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28090,NE,BUFFALO,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28100,NE,BURT,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28110,NE,BUTLER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28120,NE,CASS,36540,0.9561,0.9441,0.9608,0.9583,0.9864,1.0059,0.9797
28130,NE,CEDAR,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28140,NE,CHASE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28150,NE,CHERRY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28160,NE,CHEYENNE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28170,NE,CLAY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28180,NE,COLFAX,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28190,NE,CUMING,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28200,NE,CUSTER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28210,NE,DAKOTA,43580,0.9251,0.8915,0.9094,0.9091,0.9538,0.9026,0.9202
28220,NE,DAWES,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28230,NE,DAWSON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28240,NE,DEUEL,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28250,NE,DIXON,43580,0.9251,0.8915,0.9094,0.9091,0.9538,0.9026,0.9202
28260,NE,DODGE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28270,NE,DOUGLAS,36540,0.9561,0.9441,0.9608,0.9583,0.9864,1.0059,0.9797
28280,NE,DUNDY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28290,NE,FILLMORE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28300,NE,FRANKLIN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28310,NE,FRONTIER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28320,NE,FURNAS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28330,NE,GAGE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28340,NE,GARDEN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28350,NE,GARFIELD,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28360,NE,GOSPER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28370,NE,GRANT,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28380,NE,GREELEY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28390,NE,HALL,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28400,NE,HAMILTON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28410,NE,HARLAN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28420,NE,HAYES,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28430,NE,HITCHCOCK,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28440,NE,HOLT,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28450,NE,HOOKER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28460,NE,HOWARD,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28470,NE,JEFFERSON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28480,NE,JOHNSON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28490,NE,KEARNEY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28500,NE,KEITH,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28510,NE,KEYA PAHA,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28520,NE,KIMBALL,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28530,NE,KNOX,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28540,NE,LANCASTER,30700,1.0051,0.9759,0.9563,0.9617,0.9612,0.9747,0.9505
28550,NE,LINCOLN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28560,NE,LOGAN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28570,NE,LOUP,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28580,NE,MC PHERSON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28590,NE,MADISON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28600,NE,MERRICK,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28610,NE,MORRILL,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28620,NE,NANCE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28630,NE,NEMAHA,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28640,NE,NUCKOLLS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28650,NE,OTOE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28660,NE,PAWNEE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28670,NE,PERKINS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28680,NE,PHELPS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28690,NE,PIERCE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28700,NE,PLATTE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28710,NE,POLK,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28720,NE,RED WILLOW,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28730,NE,RICHARDSON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28740,NE,ROCK,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28750,NE,SALINE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28760,NE,SARPY,36540,0.9561,0.9441,0.9608,0.9583,0.9864,1.0059,0.9797
28770,NE,SAUNDERS,36540,0.9561,0.9441,0.9608,0.9583,0.9864,1.0059,0.9797
28780,NE,SCOTT BLUFF,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28790,NE,SEWARD,30700,1.0051,0.9759,0.9563,0.9617,0.9612,0.9747,0.9505
28800,NE,SHERIDAN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28810,NE,SHERMAN,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28820,NE,SIOUX,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28830,NE,STANTON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28840,NE,THAYER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28850,NE,THOMAS,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28860,NE,THURSTON,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28870,NE,VALLEY,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28880,NE,WASHINGTON,36540,0.9561,0.9441,0.9608,0.9583,0.9864,1.0059,0.9797
28890,NE,WAYNE,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28900,NE,WEBSTER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28910,NE,WHEELER,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28920,NE,YORK,NA,0.8849,0.873,0.8705,0.8911,0.8872,0.8721,0.8893
28999,NE,STATEWIDE,NA,0.8849,0.873,0.8705,0.8911,0.8872,n/a ,0.8893
29000,NV,CHURCHILL,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29010,NV,CLARK,29820,1.1799,1.1971,1.213,1.2099,1.205,1.2066,1.1682
29020,NV,DOUGLAS,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29030,NV,ELKO,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29040,NV,ESMERALDA,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29050,NV,EUREKA,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29060,NV,HUMBOLDT,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29070,NV,LANDER,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29080,NV,LINCOLN,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29090,NV,LYON,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29100,NV,MINERAL,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29110,NV,NYE,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29120,NV,CARSON CITY,16180,1.0003,1.0128,1.0531,1.0465,1.0597,1.0598,1.0767
29130,NV,PERSHING,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29140,NV,STOREY,39900,1.0715,1.0317,1.0285,1.0419,1.0596,1.0406,1.0369
29150,NV,WASHOE,39900,1.0715,1.0317,1.0285,1.0419,1.0596,1.0406,1.0369
29160,NV,WHITE PINE,NA,0.9272,0.9382,0.9674,0.935,0.9637,0.9754,0.9822
29999,NV,STATEWIDE,NA,0.9272,0.9382,0.9674,0.935,0.9637,n/a ,0.9822
30000,NH,BELKNAP,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30010,NH,CARROLL,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30020,NH,CHESHIRE,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30030,NH,COOS,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30040,NH,GRAFTON,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30050,NH,HILLSBOROUGH,31700,1.0063,1.0359,1.0171,0.9869,1.0083,1.0064,1.0099
30060,NH,MERRIMACK,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30070,NH,ROCKINGHAM,40484,1.0111,0.9926,1.0125,1.0026,1.0185,1.0256,1.0215
30080,NH,STRAFFORD,40484,1.0111,0.9926,1.0125,1.0026,1.0185,1.0256,1.0215
30090,NH,SULLIVAN,NA,1.0863,1.0219,0.9957,1.0207,1.0441,1.0395,1.0381
30999,NH,STATEWIDE,NA,1.0863,1.0219,0.9957,1.0207,1.0441,n/a ,1.0381
31000,NJ,ATLANTIC,12100,1.2198,1.1973,1.1554,1.1129,1.1033,1.1914,1.231
31100,NJ,BERGEN,35644,1.3115,1.2885,1.3005,1.2955,1.3052,1.2924,1.3117
31150,NJ,BURLINGTON,15804,1.0411,1.0346,1.0374,1.0386,1.0202,1.0464,1.0297
31160,NJ,CAMDEN,15804,1.0411,1.0346,1.0374,1.0386,1.0202,1.0464,1.0297
31180,NJ,CAPE MAY,36140,1.0988,1.1496,1.016,1.0879,1.0641,1.0330,1.0628
31190,NJ,CUMBERLAND,47220,1.0133,1.0366,1.0207,1.0534,1.0222,1.0620,1.0674
31200,NJ,ESSEX,35084,1.1862,1.1731,1.1419,1.146,1.1322,1.1212,1.1273
31220,NJ,GLOUCESTER,15804,1.0411,1.0346,1.0374,1.0386,1.0202,1.0464,1.0297
31230,NJ,HUDSON,35644,1.3115,1.2885,1.3005,1.2955,1.3052,1.2924,1.3117
31250,NJ,HUNTERDON,35084,1.1862,1.1731,1.1419,1.146,1.1322,1.1212,1.1273
31260,NJ,MERCER,45940,1.0699,1.0604,1.0552,1.015,1.0062,1.0383,1.0622
31270,NJ,MIDDLESEX,20764,1.1181,1.1283,1.1061,1.1006,1.0868,1.0783,1.0956
31290,NJ,MONMOUTH,20764,1.1181,1.1283,1.1061,1.1006,1.0868,1.0783,1.0956
31300,NJ,MORRIS,35084,1.1862,1.1731,1.1419,1.146,1.1322,1.1212,1.1273
31310,NJ,OCEAN,20764,1.1181,1.1283,1.1061,1.1006,1.0868,1.0783,1.0956
31320,NJ,PASSAIC,35644,1.3115,1.2885,1.3005,1.2955,1.3052,1.2924,1.3117
31340,NJ,SALEM,48864,1.0824,1.0696,1.0555,1.058,1.0662,1.0712,1.0632
31350,NJ,SOMERSET,20764,1.1181,1.1283,1.1061,1.1006,1.0868,1.0783,1.0956
31360,NJ,SUSSEX,35084,1.1862,1.1731,1.1419,1.146,1.1322,1.1212,1.1273
31370,NJ,UNION,35084,1.1862,1.1731,1.1419,1.146,1.1322,1.1212,1.1273
31390,NJ,WARREN,10900,0.9865,0.9499,0.9611,0.9194,0.926,0.9086,0.9208
32000,NM,BERNALILLO,10740,0.9554,0.921,0.9399,0.9456,0.955,0.9564,0.9704
32010,NM,CATRON,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32020,NM,CHAVES,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32025,NM,CIBOLA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32030,NM,COLFAX,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32040,NM,CURRY,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32050,NM,DE BACA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32060,NM,DONA ANA,29740,0.8676,0.8929,0.8939,0.9296,0.9106,0.9064,0.921
32070,NM,EDDY,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32080,NM,GRANT,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32090,NM,GUADALUPE,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32100,NM,HARDING,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32110,NM,HIDALGO,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32120,NM,LEA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32130,NM,LINCOLN,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32131,NM,LOS ALAMOS,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32140,NM,LUNA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32150,NM,MCKINLEY,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32160,NM,MORA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32170,NM,OTERO,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32180,NM,QUAY,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32190,NM,RIO ARRIBA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32200,NM,ROOSEVELT,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32210,NM,SANDOVAL,10740,0.9554,0.921,0.9399,0.9456,0.955,0.9564,0.9704
32220,NM,SAN JUAN,22140,0.9587,0.8051,0.7889,0.9339,0.9795,0.9344,0.9776
32230,NM,SAN MIGUEL,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32240,NM,SANTA FE,42140,1.0734,1.061,1.0694,1.0847,1.066,1.0423,1.0179
32250,NM,SIERRA,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32260,NM,SOCORRO,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32270,NM,TAOS,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32280,NM,TORRANCE,10740,0.9554,0.921,0.9399,0.9456,0.955,0.9564,0.9704
32290,NM,UNION,NA,0.894,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843
32300,NM,VALENCIA,10740,0.9554,0.921,0.9399,0.9456,0.955,0.9564,0.9704
32999,NM,STATEWIDE,NA,0.894,0.8812,0.8938,0.8911,0.8878,n/a ,0.8843
33000,NY,ALBANY,10580,0.8588,0.8707,0.8777,0.8653,0.868,0.8715,0.8636
33010,NY,ALLEGANY,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33020,NY,BRONX,35644,1.3115,1.2885,1.3005,1.2955,1.3052,1.2924,1.3117
33030,NY,BROOME,13780,0.8949,0.8574,0.878,0.8719,0.8731,0.8727,0.7863
33040,NY,CATTARAUGUS,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33050,NY,CAYUGA,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33060,NY,CHAUTAUQUA,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33070,NY,CHEMUNG,21300,0.8264,0.8247,0.8341,0.8445,0.8522,0.8383,0.8396
33080,NY,CHENANGO,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33090,NY,CLINTON,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33200,NY,COLUMBIA,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33210,NY,CORTLAND,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33220,NY,DELAWARE,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33230,NY,DUTCHESS,39100,1.0982,1.092,1.1216,1.1354,1.1339,1.1350,1.1593
33240,NY,ERIE,15380,0.9568,0.9537,0.974,0.953,0.975,0.9958,1.0048
33260,NY,ESSEX,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
33270,NY,FRANKLIN,NA,0.8268,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235
