"ESRD - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,
15280,INDIANA                  ,HAMILTON               ,152,18702,123.04,18701,123.03,0,0,0,145,0,0,
15290,INDIANA                  ,HANCOCK                ,63,12866,204.22,12866,204.22,0,0,0,60,0,0,
15300,INDIANA                  ,HARRISON               ,45,30454,676.76,30455,676.78,0,0,0,45,0,0,
15310,INDIANA                  ,HENDRICKS              ,124,604,4.87,604,4.87,0,0,0,116,0,0,
15320,INDIANA                  ,HENRY                  ,48,1099,22.9,1099,22.9,0,0,0,46,0,0,
15330,INDIANA                  ,HOWARD                 ,125,59288,474.3,59288,474.3,0,0,0,121,0,0,
15340,INDIANA                  ,HUNTINGTON             ,32,0,0,0,0,0,0,0,29,0,0,
15350,INDIANA                  ,JACKSON                ,42,0,0,0,0,0,0,0,39,0,0,
15360,INDIANA                  ,JASPER                 ,35,8980,256.57,8979,256.54,0,0,0,35,0,0,
15370,INDIANA                  ,JAY                    ,30,26855,895.17,26856,895.2,0,0,0,30,0,0,
15380,INDIANA                  ,JEFFERSON              ,40,8917,222.93,8917,222.93,0,0,0,41,0,0,
15390,INDIANA                  ,JENNINGS               ,20,0,0,0,0,0,0,0,18,0,0,
15400,INDIANA                  ,JOHNSON                ,131,9670,73.82,9671,73.82,0,0,0,123,0,0,
15410,INDIANA                  ,KNOX                   ,71,3320,46.76,3320,46.76,0,0,0,71,0,0,
15420,INDIANA                  ,KOSCIUSKO              ,60,422,7.03,422,7.03,0,0,0,55,0,0,
15430,INDIANA                  ,LAGRANGE               ,20,10501,525.05,10501,525.05,0,0,0,19,0,0,
15440,INDIANA                  ,LAKE                   ,1111,45986,41.39,45985,41.39,0,0,0,1068,0,0,
15450,INDIANA                  ,LA PORTE               ,173,17259,99.76,17259,99.76,0,0,0,160,0,0,
15460,INDIANA                  ,LAWRENCE               ,63,3286,52.16,3285,52.14,0,0,0,62,0,0,
15470,INDIANA                  ,MADISON                ,221,29649,134.16,29650,134.16,0,0,0,218,0,0,
15480,INDIANA                  ,MARION                 ,1760,230716,131.09,230716,131.09,0,0,0,1677,0,0,
15490,INDIANA                  ,MARSHALL               ,37,0,0,0,0,0,0,0,34,0,0,
15500,INDIANA                  ,MARTIN                 ,9,275,30.56,275,30.56,0,0,0,9,0,0,
15510,INDIANA                  ,MIAMI                  ,33,693,21,693,21,0,0,0,32,0,0,
15520,INDIANA                  ,MONROE                 ,108,2157,19.97,2157,19.97,0,0,0,104,0,0,
15530,INDIANA                  ,MONTGOMERY             ,49,19258,393.02,19258,393.02,0,0,0,47,0,0,
15540,INDIANA                  ,MORGAN                 ,72,44419,616.93,44419,616.93,0,0,0,69,0,0,
15550,INDIANA                  ,NEWTON                 ,15,0,0,0,0,0,0,0,14,0,0,
15560,INDIANA                  ,NOBLE                  ,44,8656,196.73,8656,196.73,0,0,0,43,0,0,
15570,INDIANA                  ,OHIO                   ,8,0,0,0,0,0,0,0,7,0,0,
15580,INDIANA                  ,ORANGE                 ,23,14015,609.35,14014,609.3,0,0,0,23,0,0,
15590,INDIANA                  ,OWEN                   ,33,91254,2765.27,91253,2765.24,0,0,0,32,0,0,
15600,INDIANA                  ,PARKE                  ,16,0,0,0,0,0,0,0,16,0,0,
15610,INDIANA                  ,PERRY                  ,17,0,0,0,0,0,0,0,16,0,0,
15620,INDIANA                  ,PIKE                   ,16,6913,432.06,6913,432.06,0,0,0,16,0,0,
15630,INDIANA                  ,PORTER                 ,200,119796,598.98,119796,598.98,0,0,0,196,0,0,
15640,INDIANA                  ,POSEY                  ,23,4884,212.35,4884,212.35,0,0,0,22,0,0,
15650,INDIANA                  ,PULASKI                ,15,0,0,0,0,0,0,0,14,0,0,
15660,INDIANA                  ,PUTNAM                 ,33,7104,215.27,7104,215.27,0,0,0,32,0,0,
15670,INDIANA                  ,RANDOLPH               ,36,1648,45.78,1649,45.81,0,0,0,35,0,0,
15680,INDIANA                  ,RIPLEY                 ,30,0,0,0,0,0,0,0,29,0,0,
15690,INDIANA                  ,RUSH                   ,11,0,0,0,0,0,0,0,10,0,0,
15700,INDIANA                  ,ST  JOSEPH             ,339,59459,175.4,59459,175.4,0,0,0,325,0,0,
15710,INDIANA                  ,SCOTT                  ,46,0,0,0,0,0,0,0,46,0,0,
15720,INDIANA                  ,SHELBY                 ,39,461,11.82,461,11.82,0,0,0,36,0,0,
15730,INDIANA                  ,SPENCER                ,20,0,0,0,0,0,0,0,19,0,0,
15740,INDIANA                  ,STARKE                 ,26,26619,1023.81,26619,1023.81,0,0,0,25,0,0,
15750,INDIANA                  ,STEUBEN                ,22,3371,153.23,3371,153.23,0,0,0,22,0,0,
15760,INDIANA                  ,SULLIVAN               ,36,2484,69,2484,69,0,0,0,36,0,0,
15770,INDIANA                  ,SWITZERLAND            ,10,0,0,0,0,0,0,0,10,0,0,
15780,INDIANA                  ,TIPPECANOE             ,159,18591,116.92,18592,116.93,0,0,0,156,0,0,
15790,INDIANA                  ,TIPTON                 ,14,0,0,0,0,0,0,0,13,0,0,
15800,INDIANA                  ,UNION                  ,11,687,62.45,687,62.45,0,0,0,11,0,0,
15810,INDIANA                  ,VANDERBURGH            ,204,21129,103.57,21130,103.58,0,0,0,191,0,0,
15820,INDIANA                  ,VERMILLION             ,21,2512,119.62,2511,119.57,0,0,0,19,0,0,
15830,INDIANA                  ,VIGO                   ,173,48772,281.92,48772,281.92,0,0,0,169,0,0,
15840,INDIANA                  ,WABASH                 ,27,4752,176,4752,176,0,0,0,25,0,0,
15850,INDIANA                  ,WARREN                 ,5,0,0,0,0,0,0,0,5,0,0,
15860,INDIANA                  ,WARRICK                ,37,0,0,0,0,0,0,0,36,0,0,
15870,INDIANA                  ,WASHINGTON             ,42,0,0,0,0,0,0,0,40,0,0,
15880,INDIANA                  ,WAYNE                  ,143,34003,237.78,34003,237.78,0,0,0,138,0,0,
15890,INDIANA                  ,WELLS                  ,18,0,0,0,0,0,0,0,18,0,0,
15900,INDIANA                  ,WHITE                  ,27,0,0,0,0,0,0,0,27,0,0,
15910,INDIANA                  ,WHITLEY                ,20,59015,2950.75,59015,2950.75,0,0,0,19,0,0,
16000,IOWA                     ,ADAIR                  ,3,0,0,0,0,0,0,0,2,0,0,
16010,IOWA                     ,ADAMS                  ,7,0,0,0,0,0,0,0,5,0,0,
16020,IOWA                     ,ALLAMAKEE              ,17,1668,98.12,1669,98.18,0,0,0,16,0,0,
16030,IOWA                     ,APPANOOSE              ,31,17072,550.71,17073,550.74,0,0,0,31,0,0,
16040,IOWA                     ,AUDUBON                ,8,0,0,0,0,0,0,0,8,0,0,
16050,IOWA                     ,BENTON                 ,18,10367,575.94,10367,575.94,0,0,0,16,0,0,
16060,IOWA                     ,BLACK HAWK             ,176,108467,616.29,108467,616.29,0,0,0,172,0,0,
16070,IOWA                     ,BOONE                  ,15,0,0,0,0,0,0,0,14,0,0,
16080,IOWA                     ,BREMER                 ,29,23496,810.21,23495,810.17,0,0,0,29,0,0,
16090,IOWA                     ,BUCHANAN               ,23,9895,430.22,9894,430.17,0,0,0,21,0,0,
16100,IOWA                     ,BUENA VISTA            ,22,835,37.95,834,37.91,0,0,0,21,0,0,
16110,IOWA                     ,BUTLER                 ,18,16947,941.5,16947,941.5,0,0,0,18,0,0,
16120,IOWA                     ,CALHOUN                ,7,566,80.86,565,80.71,0,0,0,6,0,0,
16130,IOWA                     ,CARROLL                ,21,9879,470.43,9878,470.38,0,0,0,20,0,0,
16140,IOWA                     ,CASS                   ,11,417,37.91,417,37.91,0,0,0,10,0,0,
16150,IOWA                     ,CEDAR                  ,13,1391,107,1390,106.92,0,0,0,11,0,0,
16160,IOWA                     ,CERRO GORDO            ,54,695,12.87,696,12.89,0,0,0,50,0,0,
16170,IOWA                     ,CHEROKEE               ,9,0,0,0,0,0,0,0,9,0,0,
16180,IOWA                     ,CHICKASAW              ,12,565,47.08,565,47.08,0,0,0,11,0,0,
16190,IOWA                     ,CLARKE                 ,2,6050,3025,6050,3025,0,0,0,2,0,0,
16200,IOWA                     ,CLAY                   ,20,11296,564.8,11296,564.8,0,0,0,18,0,0,
16210,IOWA                     ,CLAYTON                ,8,0,0,0,0,0,0,0,8,0,0,
16220,IOWA                     ,CLINTON                ,66,22475,340.53,22475,340.53,0,0,0,62,0,0,
16230,IOWA                     ,CRAWFORD               ,28,1244,44.43,1245,44.46,0,0,0,27,0,0,
16240,IOWA                     ,DALLAS                 ,29,7987,275.41,7986,275.38,0,0,0,26,0,0,
16250,IOWA                     ,DAVIS                  ,6,0,0,0,0,0,0,0,6,0,0,
16260,IOWA                     ,DECATUR                ,8,0,0,0,0,0,0,0,8,0,0,
16270,IOWA                     ,DELAWARE               ,14,0,0,0,0,0,0,0,13,0,0,
16280,IOWA                     ,DES MOINES             ,62,10149,163.69,10150,163.71,0,0,0,60,0,0,
16290,IOWA                     ,DICKINSON              ,22,0,0,0,0,0,0,0,21,0,0,
16300,IOWA                     ,DUBUQUE                ,81,10640,131.36,10640,131.36,0,0,0,76,0,0,
16310,IOWA                     ,EMMET                  ,7,2959,422.71,2959,422.71,0,0,0,7,0,0,
16320,IOWA                     ,FAYETTE                ,28,17307,618.11,17308,618.14,0,0,0,28,0,0,
16330,IOWA                     ,FLOYD                  ,15,0,0,0,0,0,0,0,15,0,0,
16340,IOWA                     ,FRANKLIN               ,5,0,0,0,0,0,0,0,4,0,0,
16350,IOWA                     ,FREMONT                ,9,668,74.22,668,74.22,0,0,0,8,0,0,
16360,IOWA                     ,GREENE                 ,11,0,0,0,0,0,0,0,11,0,0,
16370,IOWA                     ,GRUNDY                 ,15,54004,3600.27,54004,3600.27,0,0,0,15,0,0,
16380,IOWA                     ,GUTHRIE                ,14,0,0,0,0,0,0,0,14,0,0,
16390,IOWA                     ,HAMILTON               ,11,4938,448.91,4938,448.91,0,0,0,10,0,0,
16400,IOWA                     ,HANCOCK                ,12,0,0,0,0,0,0,0,12,0,0,
16410,IOWA                     ,HARDIN                 ,31,0,0,0,0,0,0,0,29,0,0,
16420,IOWA                     ,HARRISON               ,15,0,0,0,0,0,0,0,14,0,0,
16430,IOWA                     ,HENRY                  ,26,142,5.46,142,5.46,0,0,0,25,0,0,
16440,IOWA                     ,HOWARD                 ,11,0,0,0,0,0,0,0,11,0,0,
16450,IOWA                     ,HUMBOLDT               ,9,1244,138.22,1244,138.22,0,0,0,9,0,0,
16460,IOWA                     ,IDA                    ,3,0,0,0,0,0,0,0,3,0,0,
16470,IOWA                     ,IOWA                   ,12,417,34.75,417,34.75,0,0,0,11,0,0,
16480,IOWA                     ,JACKSON                ,16,1113,69.56,1112,69.5,0,0,0,16,0,0,
16490,IOWA                     ,JASPER                 ,24,2217,92.38,2218,92.42,0,0,0,24,0,0,
16500,IOWA                     ,JEFFERSON              ,13,835,64.23,834,64.15,0,0,0,13,0,0,
16510,IOWA                     ,JOHNSON                ,62,23454,378.29,23455,378.31,0,0,0,57,0,0,
16520,IOWA                     ,JONES                  ,17,1850,108.82,1849,108.76,0,0,0,13,0,0,
16530,IOWA                     ,KEOKUK                 ,13,0,0,0,0,0,0,0,13,0,0,
16540,IOWA                     ,KOSSUTH                ,18,0,0,0,0,0,0,0,17,0,0,
16550,IOWA                     ,LEE                    ,43,142,3.3,141,3.28,0,0,0,40,0,0,
16560,IOWA                     ,LINN                   ,200,40708,203.54,40708,203.54,0,0,0,187,0,0,
16570,IOWA                     ,LOUISA                 ,12,0,0,0,0,0,0,0,12,0,0,
16580,IOWA                     ,LUCAS                  ,11,1251,113.73,1252,113.82,0,0,0,11,0,0,
16590,IOWA                     ,LYON                   ,13,1324,101.85,1325,101.92,0,0,0,12,0,0,
16600,IOWA                     ,MADISON                ,6,0,0,0,0,0,0,0,6,0,0,
16610,IOWA                     ,MAHASKA                ,16,0,0,0,0,0,0,0,16,0,0,
16620,IOWA                     ,MARION                 ,28,4503,160.82,4504,160.86,0,0,0,28,0,0,
16630,IOWA                     ,MARSHALL               ,61,2651,43.46,2651,43.46,0,0,0,58,0,0,
16640,IOWA                     ,MILLS                  ,6,0,0,0,0,0,0,0,6,0,0,
16650,IOWA                     ,MITCHELL               ,10,0,0,0,0,0,0,0,10,0,0,
16660,IOWA                     ,MONONA                 ,15,0,0,0,0,0,0,0,15,0,0,
16670,IOWA                     ,MONROE                 ,9,565,62.78,565,62.78,0,0,0,9,0,0,
16680,IOWA                     ,MONTGOMERY             ,7,0,0,0,0,0,0,0,6,0,0,
16690,IOWA                     ,MUSCATINE              ,34,0,0,0,0,0,0,0,34,0,0,
16700,IOWA                     ,O'BRIEN                ,14,0,0,0,0,0,0,0,14,0,0,
16710,IOWA                     ,OSCEOLA                ,6,0,0,0,0,0,0,0,6,0,0,
16720,IOWA                     ,PAGE                   ,18,0,0,0,0,0,0,0,18,0,0,
16730,IOWA                     ,PALO ALTO              ,6,0,0,0,0,0,0,0,5,0,0,
16740,IOWA                     ,PLYMOUTH               ,25,0,0,0,0,0,0,0,24,0,0,
16750,IOWA                     ,POCAHONTAS             ,7,0,0,0,0,0,0,0,7,0,0,
16760,IOWA                     ,POLK                   ,412,146680,356.02,146680,356.02,0,0,0,384,0,0,
16770,IOWA                     ,POTTAWATTAMIE          ,105,1337,12.73,1337,12.73,0,0,0,101,0,0,
16780,IOWA                     ,POWESHIEK              ,17,24930,1466.47,24931,1466.53,0,0,0,17,0,0,
16790,IOWA                     ,RINGGOLD               ,8,139,17.38,139,17.38,0,0,0,8,0,0,
16800,IOWA                     ,SAC                    ,15,0,0,0,0,0,0,0,14,0,0,
16810,IOWA                     ,SCOTT                  ,184,1985,10.79,1984,10.78,0,0,0,176,0,0,
16820,IOWA                     ,SHELBY                 ,12,19283,1606.92,19282,1606.83,0,0,0,12,0,0,
16830,IOWA                     ,SIOUX                  ,17,0,0,0,0,0,0,0,15,0,0,
16840,IOWA                     ,STORY                  ,35,0,0,0,0,0,0,0,30,0,0,
16850,IOWA                     ,TAMA                   ,20,0,0,0,0,0,0,0,19,0,0,
16860,IOWA                     ,TAYLOR                 ,7,0,0,0,0,0,0,0,7,0,0,
16870,IOWA                     ,UNION                  ,17,0,0,0,0,0,0,0,15,0,0,
16880,IOWA                     ,VAN BUREN              ,6,0,0,0,0,0,0,0,6,0,0,
16890,IOWA                     ,WAPELLO                ,49,2113,43.12,2113,43.12,0,0,0,48,0,0,
16900,IOWA                     ,WARREN                 ,42,3397,80.88,3397,80.88,0,0,0,38,0,0,
16910,IOWA                     ,WASHINGTON             ,18,0,0,0,0,0,0,0,17,0,0,
16920,IOWA                     ,WAYNE                  ,6,4172,695.33,4172,695.33,0,0,0,6,0,0,
16930,IOWA                     ,WEBSTER                ,54,83380,1544.07,83380,1544.07,0,0,0,51,0,0,
16940,IOWA                     ,WINNEBAGO              ,12,0,0,0,0,0,0,0,10,0,0,
16950,IOWA                     ,WINNESHIEK             ,22,1113,50.59,1112,50.55,0,0,0,21,0,0,
16960,IOWA                     ,WOODBURY               ,143,44437,310.75,44437,310.75,0,0,0,139,0,0,
16970,IOWA                     ,WORTH                  ,8,689,86.13,689,86.13,0,0,0,6,0,0,
16980,IOWA                     ,WRIGHT                 ,15,0,0,0,0,0,0,0,15,0,0,
17000,KANSAS                   ,ALLEN                  ,18,0,0,0,0,0,0,0,18,0,0,
17010,KANSAS                   ,ANDERSON               ,6,0,0,0,0,0,0,0,6,0,0,
17020,KANSAS                   ,ATCHISON               ,17,0,0,0,0,0,0,0,16,0,0,
17030,KANSAS                   ,BARBER                 ,1,0,0,0,0,0,0,0,1,0,0,
17040,KANSAS                   ,BARTON                 ,20,0,0,0,0,0,0,0,20,0,0,
17050,KANSAS                   ,BOURBON                ,20,0,0,0,0,0,0,0,20,0,0,
17060,KANSAS                   ,BROWN                  ,18,798,44.33,798,44.33,0,0,0,18,0,0,
17070,KANSAS                   ,BUTLER                 ,62,4428,71.42,4428,71.42,0,0,0,61,0,0,
17080,KANSAS                   ,CHASE                  ,1,0,0,0,0,0,0,0,1,0,0,
17090,KANSAS                   ,CHAUTAUQUA             ,7,0,0,0,0,0,0,0,7,0,0,
17100,KANSAS                   ,CHEROKEE               ,32,266,8.31,266,8.31,0,0,0,31,0,0,
17110,KANSAS                   ,CHEYENNE               ,3,0,0,0,0,0,0,0,3,0,0,
17120,KANSAS                   ,CLARK                  ,2,0,0,0,0,0,0,0,2,0,0,
17130,KANSAS                   ,CLAY                   ,6,0,0,0,0,0,0,0,6,0,0,
17140,KANSAS                   ,CLOUD                  ,12,3321,276.75,3321,276.75,0,0,0,12,0,0,
17150,KANSAS                   ,COFFEY                 ,4,0,0,0,0,0,0,0,4,0,0,
17160,KANSAS                   ,COMANCHE               ,1,0,0,0,0,0,0,0,1,0,0,
17170,KANSAS                   ,COWLEY                 ,33,8113,245.85,8112,245.82,0,0,0,30,0,0,
17180,KANSAS                   ,CRAWFORD               ,34,0,0,0,0,0,0,0,33,0,0,
17190,KANSAS                   ,DECATUR                ,5,0,0,0,0,0,0,0,5,0,0,
17200,KANSAS                   ,DICKINSON              ,15,0,0,0,0,0,0,0,15,0,0,
17210,KANSAS                   ,DONIPHAN               ,6,0,0,0,0,0,0,0,6,0,0,
17220,KANSAS                   ,DOUGLAS                ,81,833,10.28,833,10.28,0,0,0,75,0,0,
17230,KANSAS                   ,EDWARDS                ,3,0,0,0,0,0,0,0,3,0,0,
17240,KANSAS                   ,ELK                    ,2,0,0,0,0,0,0,0,2,0,0,
17250,KANSAS                   ,ELLIS                  ,31,532,17.16,532,17.16,0,0,0,31,0,0,
17260,KANSAS                   ,ELLSWORTH              ,7,0,0,0,0,0,0,0,7,0,0,
17270,KANSAS                   ,FINNEY                 ,44,399,9.07,399,9.07,0,0,0,44,0,0,
17280,KANSAS                   ,FORD                   ,29,0,0,0,0,0,0,0,27,0,0,
17290,KANSAS                   ,FRANKLIN               ,24,0,0,0,0,0,0,0,25,0,0,
17300,KANSAS                   ,GEARY                  ,41,15089,368.02,15089,368.02,0,0,0,40,0,0,
17310,KANSAS                   ,GOVE                   ,3,0,0,0,0,0,0,0,2,0,0,
17320,KANSAS                   ,GRAHAM                 ,4,0,0,0,0,0,0,0,4,0,0,
17330,KANSAS                   ,GRANT                  ,9,0,0,0,0,0,0,0,9,0,0,
17340,KANSAS                   ,GRAY                   ,7,0,0,0,0,0,0,0,7,0,0,
17350,KANSAS                   ,GREELEY                ,1,0,0,0,0,0,0,0,1,0,0,
17360,KANSAS                   ,GREENWOOD              ,8,0,0,0,0,0,0,0,8,0,0,
17370,KANSAS                   ,HAMILTON               ,2,0,0,0,0,0,0,0,2,0,0,
17380,KANSAS                   ,HARPER                 ,7,2876,410.86,2876,410.86,0,0,0,7,0,0,
17390,KANSAS                   ,HARVEY                 ,45,7261,161.36,7261,161.36,0,0,0,44,0,0,
17391,KANSAS                   ,HASKELL                ,6,0,0,0,0,0,0,0,6,0,0,
17410,KANSAS                   ,HODGEMAN               ,1,0,0,0,0,0,0,0,1,0,0,
17420,KANSAS                   ,JACKSON                ,9,9487,1054.11,9488,1054.22,0,0,0,10,0,0,
17430,KANSAS                   ,JEFFERSON              ,21,431,20.52,431,20.52,0,0,0,21,0,0,
17440,KANSAS                   ,JEWELL                 ,3,0,0,0,0,0,0,0,3,0,0,
17450,KANSAS                   ,JOHNSON                ,335,69865,208.55,69865,208.55,0,0,0,310,0,0,
17451,KANSAS                   ,KEARNY                 ,5,0,0,0,0,0,0,0,4,0,0,
17470,KANSAS                   ,KINGMAN                ,6,0,0,0,0,0,0,0,6,0,0,
17480,KANSAS                   ,KIOWA                  ,1,0,0,0,0,0,0,0,1,0,0,
17490,KANSAS                   ,LABETTE                ,26,0,0,0,0,0,0,0,25,0,0,
17500,KANSAS                   ,LANE                   ,4,0,0,0,0,0,0,0,4,0,0,
17510,KANSAS                   ,LEAVENWORTH            ,69,6519,94.48,6519,94.48,0,0,0,65,0,0,
17520,KANSAS                   ,LINCOLN                ,1,0,0,0,0,0,0,0,1,0,0,
17530,KANSAS                   ,LINN                   ,9,0,0,0,0,0,0,0,9,0,0,
17540,KANSAS                   ,LOGAN                  ,4,0,0,0,0,0,0,0,4,0,0,
17550,KANSAS                   ,LYON                   ,44,0,0,0,0,0,0,0,42,0,0,
17560,KANSAS                   ,MCPHERSON              ,29,1621,55.9,1621,55.9,0,0,0,28,0,0,
17570,KANSAS                   ,MARION                 ,17,2533,149,2533,149,0,0,0,16,0,0,
17580,KANSAS                   ,MARSHALL               ,10,0,0,0,0,0,0,0,10,0,0,
17590,KANSAS                   ,MEADE                  ,2,2809,1404.5,2808,1404,0,0,0,2,0,0,
17600,KANSAS                   ,MIAMI                  ,17,1208,71.06,1207,71,0,0,0,16,0,0,
17610,KANSAS                   ,MITCHELL               ,5,0,0,0,0,0,0,0,5,0,0,
17620,KANSAS                   ,MONTGOMERY             ,50,3724,74.48,3724,74.48,0,0,0,50,0,0,
17630,KANSAS                   ,MORRIS                 ,4,0,0,0,0,0,0,0,3,0,0,
17640,KANSAS                   ,MORTON                 ,1,0,0,0,0,0,0,0,1,0,0,
17650,KANSAS                   ,NEMAHA                 ,13,0,0,0,0,0,0,0,13,0,0,
17660,KANSAS                   ,NEOSHO                 ,21,266,12.67,266,12.67,0,0,0,21,0,0,
17670,KANSAS                   ,NESS                   ,3,0,0,0,0,0,0,0,3,0,0,
17680,KANSAS                   ,NORTON                 ,6,399,66.5,399,66.5,0,0,0,6,0,0,
17690,KANSAS                   ,OSAGE                  ,11,14350,1304.55,14351,1304.64,0,0,0,10,0,0,
17700,KANSAS                   ,OSBORNE                ,1,3723,3723,3723,3723,0,0,0,1,0,0,
17710,KANSAS                   ,OTTAWA                 ,2,0,0,0,0,0,0,0,1,0,0,
17720,KANSAS                   ,PAWNEE                 ,4,0,0,0,0,0,0,0,4,0,0,
17730,KANSAS                   ,PHILLIPS               ,7,0,0,0,0,0,0,0,7,0,0,
17740,KANSAS                   ,POTTAWATOMIE           ,11,0,0,0,0,0,0,0,11,0,0,
17750,KANSAS                   ,PRATT                  ,9,0,0,0,0,0,0,0,8,0,0,
17760,KANSAS                   ,RAWLINS                ,2,0,0,0,0,0,0,0,2,0,0,
17770,KANSAS                   ,RENO                   ,84,22206,264.36,22206,264.36,0,0,0,80,0,0,
17780,KANSAS                   ,REPUBLIC               ,3,0,0,0,0,0,0,0,3,0,0,
17790,KANSAS                   ,RICE                   ,10,0,0,0,0,0,0,0,10,0,0,
17800,KANSAS                   ,RILEY                  ,34,9575,281.62,9575,281.62,0,0,0,34,0,0,
17810,KANSAS                   ,ROOKS                  ,5,0,0,0,0,0,0,0,5,0,0,
17820,KANSAS                   ,RUSH                   ,2,0,0,0,0,0,0,0,2,0,0,
17830,KANSAS                   ,RUSSELL                ,6,0,0,0,0,0,0,0,6,0,0,
17840,KANSAS                   ,SALINE                 ,62,1064,17.16,1064,17.16,0,0,0,59,0,0,
17841,KANSAS                   ,SCOTT                  ,1,0,0,0,0,0,0,0,1,0,0,
17860,KANSAS                   ,SEDGWICK               ,651,105546,162.13,105547,162.13,0,0,0,629,0,0,
17870,KANSAS                   ,SEWARD                 ,20,0,0,0,0,0,0,0,20,0,0,
17880,KANSAS                   ,SHAWNEE                ,243,48971,201.53,48971,201.53,0,0,0,224,0,0,
17890,KANSAS                   ,SHERIDAN               ,2,0,0,0,0,0,0,0,2,0,0,
17900,KANSAS                   ,SHERMAN                ,4,0,0,0,0,0,0,0,4,0,0,
17910,KANSAS                   ,SMITH                  ,3,0,0,0,0,0,0,0,3,0,0,
17920,KANSAS                   ,STAFFORD               ,7,0,0,0,0,0,0,0,7,0,0,
17921,KANSAS                   ,STANTON                ,4,0,0,0,0,0,0,0,4,0,0,
17940,KANSAS                   ,STEVENS                ,5,0,0,0,0,0,0,0,3,0,0,
17950,KANSAS                   ,SUMNER                 ,32,19959,623.72,19959,623.72,0,0,0,31,0,0,
17960,KANSAS                   ,THOMAS                 ,5,0,0,0,0,0,0,0,5,0,0,
17970,KANSAS                   ,TREGO                  ,1,0,0,0,0,0,0,0,1,0,0,
17980,KANSAS                   ,WABAUNSEE              ,3,0,0,0,0,0,0,0,3,0,0,
17981,KANSAS                   ,WALLACE                ,1,0,0,0,0,0,0,0,1,0,0,
17982,KANSAS                   ,WASHINGTON             ,3,0,0,0,0,0,0,0,3,0,0,
17983,KANSAS                   ,WICHITA                ,2,0,0,0,0,0,0,0,2,0,0,
17984,KANSAS                   ,WILSON                 ,7,0,0,0,0,0,0,0,7,0,0,
17985,KANSAS                   ,WOODSON                ,1,0,0,0,0,0,0,0,1,0,0,
17986,KANSAS                   ,WYANDOTTE              ,322,134053,416.31,134054,416.32,0,0,0,304,0,0,
18000,KENTUCKY                 ,ADAIR                  ,15,0,0,0,0,0,0,0,15,0,0,
18010,KENTUCKY                 ,ALLEN                  ,18,0,0,0,0,0,0,0,18,0,0,
18020,KENTUCKY                 ,ANDERSON               ,25,1129,45.16,1129,45.16,0,0,0,23,0,0,
18030,KENTUCKY                 ,BALLARD                ,12,0,0,0,0,0,0,0,12,0,0,
18040,KENTUCKY                 ,BARREN                 ,52,0,0,0,0,0,0,0,52,0,0,
18050,KENTUCKY                 ,BATH                   ,10,0,0,0,0,0,0,0,10,0,0,
18060,KENTUCKY                 ,BELL                   ,34,33485,984.85,33486,984.88,0,0,0,34,0,0,
18070,KENTUCKY                 ,BOONE                  ,108,19308,178.78,19308,178.78,0,0,0,104,0,0,
18080,KENTUCKY                 ,BOURBON                ,22,0,0,0,0,0,0,0,21,0,0,
18090,KENTUCKY                 ,BOYD                   ,60,15434,257.23,15433,257.22,0,0,0,58,0,0,
18100,KENTUCKY                 ,BOYLE                  ,31,2628,84.77,2627,84.74,0,0,0,31,0,0,
18110,KENTUCKY                 ,BRACKEN                ,7,0,0,0,0,0,0,0,7,0,0,
18120,KENTUCKY                 ,BREATHITT              ,16,27635,1727.19,27635,1727.19,0,0,0,15,0,0,
18130,KENTUCKY                 ,BRECKINRIDGE           ,12,614,51.17,614,51.17,0,0,0,12,0,0,
18140,KENTUCKY                 ,BULLITT                ,42,4551,108.36,4551,108.36,0,0,0,40,0,0,
18150,KENTUCKY                 ,BUTLER                 ,10,0,0,0,0,0,0,0,10,0,0,
18160,KENTUCKY                 ,CALDWELL               ,16,0,0,0,0,0,0,0,15,0,0,
18170,KENTUCKY                 ,CALLOWAY               ,37,0,0,0,0,0,0,0,35,0,0,
18180,KENTUCKY                 ,CAMPBELL               ,84,25308,301.29,25308,301.29,0,0,0,78,0,0,
18190,KENTUCKY                 ,CARLISLE               ,7,788,112.57,788,112.57,0,0,0,7,0,0,
18191,KENTUCKY                 ,CARROLL                ,8,2224,278,2224,278,0,0,0,8,0,0,
18210,KENTUCKY                 ,CARTER                 ,21,2903,138.24,2904,138.29,0,0,0,19,0,0,
18220,KENTUCKY                 ,CASEY                  ,12,0,0,0,0,0,0,0,12,0,0,
18230,KENTUCKY                 ,CHRISTIAN              ,96,7392,77,7391,76.99,0,0,0,92,0,0,
18240,KENTUCKY                 ,CLARK                  ,34,4166,122.53,4167,122.56,0,0,0,30,0,0,
18250,KENTUCKY                 ,CLAY                   ,17,0,0,0,0,0,0,0,17,0,0,
18260,KENTUCKY                 ,CLINTON                ,7,657,93.86,657,93.86,0,0,0,7,0,0,
